预测日期,报告期,交易代码,预测净利润,预测机构,分析师姓名
20141216,20141231,000425,1280100000.0,长江证券,刘军
20141219,20141231,000425,1026000000.0,国泰君安,吕娟
20141126,20141231,000488,472000000.0,银河证券,马莉
20141229,20141231,000488,590000000.0,银河证券,马莉
20141230,20141231,000488,499000000.0,申银万国,周海晨
20141219,20141231,000503,16000000.0,国信证券,邓周宇
20141230,20141231,000511,117000000.0,长城证券,耿诺
20141215,20141231,000513,552000000.0,兴业证券,项军
20141215,20141231,000513,544000000.0,招商证券,徐列海
20141216,20141231,000513,552000000.0,国泰君安,胡博新
20141216,20141231,000513,565600000.0,长江证券,刘舒畅
20141216,20141231,000513,534000000.0,国海证券,朱玮琳
20141216,20141231,000513,546000000.0,中金公司,强静
20141205,20141231,000516,220000000.0,长城证券,陈曙睿
20141205,20141231,000516,248000000.0,中银国际,唐佳睿
20141205,20141231,000516,203010000.0,中信建投,陈烨远
20141205,20141231,000516,220790000.0,西南证券,朱国广
20141205,20141231,000516,261000000.0,申银万国,刘章明
20141130,20141231,000525,577000000.0,中金公司,方巍
20141201,20141231,000525,517000000.0,群益证券,高观朋
20141113,20141231,000538,2548000000.0,瑞银证券,季序我
20141127,20141231,000538,2436000000.0,兴业证券,邓晓倩
20141224,20141231,000538,2452000000.0,中金公司,强静
20141124,20141231,000539,3080000000.0,群益证券,许椰惜
20141212,20141231,000539,3260380000.0,瑞银证券,徐颖真
20141201,20141231,000540,1622000000.0,东方证券,竺劲
20141216,20141231,000540,1672000000.0,国信证券,区瑞明
20141216,20141231,000540,1668000000.0,中信建投,苏雪晶
20141216,20141231,000540,1556000000.0,国泰君安,侯丽科
20141226,20141231,000540,1668000000.0,中信建投,苏雪晶
20141230,20141231,000540,1656000000.0,海通证券,涂力磊
20141112,20141231,000545,49000000.0,华创证券,曹令
20141223,20141231,000545,60000000.0,光大证券,毛伟
20141204,20141231,000547,259000000.0,招商证券,王林
20141222,20141231,000547,204000000.0,海通证券,徐志国
20141225,20141231,000547,265000000.0,招商证券,王林
20141230,20141231,000547,204000000.0,海通证券,徐志国
20141104,20141231,000550,2079000000.0,广发证券,张乐
20141104,20141231,000550,2092000000.0,平安证券,余兵
20141109,20141231,000550,2080000000.0,中金公司,奉玮
20141110,20141231,000550,2092000000.0,平安证券,王德安
20141204,20141231,000550,2040000000.0,瑞银证券,陈实
20141204,20141231,000550,2088822900.0,民族证券,曹鹤
20141204,20141231,000550,2092000000.0,平安证券,余兵
20141215,20141231,000550,1957000000.0,兴业证券,文升
20141216,20141231,000550,2091400000.0,安信证券,林帆
20141121,20141231,000555,350600000.0,长江证券,马先文
20141125,20141231,000555,350600000.0,长江证券,马先文
20141214,20141231,000555,350600000.0,长江证券,马先文
20141216,20141231,000555,320000000.0,宏源证券,易欢欢
20141223,20141231,000555,314000000.0,招商证券,郝彪
20141230,20141231,000555,303000000.0,长城证券,金炜
20141216,20141231,000566,193500000.0,华融证券,张科然
20141105,20141231,000568,1345050000.0,西南证券,朱会振
20141220,20141231,000568,1658000000.0,民生证券,王永锋
20141222,20141231,000568,1937000000.0,招商证券,董广阳
20141229,20141231,000568,1842000000.0,长城证券,陈鹏
20141230,20141231,000568,1600000000.0,中金公司,金志耀
20141116,20141231,000581,1709000000.0,中金公司,奉玮
20141124,20141231,000596,614000000.0,平安证券,汤玮亮
20141124,20141231,000596,622000000.0,国泰君安,胡春霞
20141201,20141231,000596,637000000.0,申银万国,邓敬东
20141225,20141231,000596,648000000.0,瑞银证券,赵琳
20141230,20141231,000596,640670000.0,长城证券,张威威
20141103,20141231,000598,851800000.0,安信证券,邵琳琳
20141104,20141231,000598,836670000.0,方正证券,梅韬
20141105,20141231,000598,818000000.0,中金公司,汤砚卿
20141121,20141231,000598,851800000.0,安信证券,邵琳琳
20141128,20141231,000598,851800000.0,安信证券,邵琳琳
20141229,20141231,000598,818000000.0,中金公司,汤砚卿
20141110,20141231,000599,62860000.0,浙商证券,龚超
20141116,20141231,000612,201000000.0,华泰证券,陆冰然
20141117,20141231,000612,266000000.0,瑞银证券,林浩祥
20141218,20141231,000612,266000000.0,瑞银证券,林浩祥
20141218,20141231,000612,201000000.0,华泰证券,陆冰然
20141103,20141231,000623,1169000000.0,华创证券,于洋
20141116,20141231,000623,1162820000.0,光大证券,江维娜
20141229,20141231,000623,1280000000.0,国泰君安,胡博新
20141106,20141231,000625,8334000000.0,申银万国,常璐
20141209,20141231,000625,7457000000.0,中信证券,许英博
20141224,20141231,000625,7379220000.0,东兴证券,张洪磊
20141222,20141231,000626,191500000.0,长江证券,张翔
20141219,20141231,000630,496820000.0,华鑫证券,邱祖学
20141117,20141231,000637,83820000.0,信达证券,郭荆璞
20141130,20141231,000651,13990000000.0,银河证券,郝雪梅
20141201,20141231,000651,13611000000.0,中金公司,何伟
20141212,20141231,000651,14120000000.0,瑞银证券,廖欣宇
20141224,20141231,000651,13574000000.0,群益证券,许椰惜
20141120,20141231,000656,1377000000.0,瑞银证券,林翰
20141223,20141231,000656,1102000000.0,申银万国,韩思怡
20141224,20141231,000656,1104000000.0,海通证券,涂力磊
20141111,20141231,000661,330000000.0,兴业证券,李鸣
20141219,20141231,000661,346900000.0,银河证券,郭思捷
20141224,20141231,000669,375000000.0,宏源证券,李强
20141229,20141231,000669,352000000.0,民生证券,陶贻功
20141226,20141231,000670,61740000.0,光大证券,田明华
20141103,20141231,000671,1475000000.0,广发证券,乐加栋
20141105,20141231,000671,1345000000.0,中信建投,苏雪晶
20141208,20141231,000671,1475000000.0,广发证券,乐加栋
20141230,20141231,000671,1475000000.0,广发证券,乐加栋
20141210,20141231,000672,477000000.0,海通证券,邱友锋
20141217,20141231,000672,408000000.0,招商证券,王晶晶
20141201,20141231,000681,154020000.0,中信建投,陈开伟
20141204,20141231,000681,150000000.0,申银万国,张建胜
20141219,20141231,000681,114000000.0,齐鲁证券,丁婉贝
20141103,20141231,000683,207000000.0,广发证券,沈涛
20141110,20141231,000685,664150000.0,方正证券,梅韬
20141116,20141231,000685,690300000.0,国金证券,贺立
20141125,20141231,000685,652000000.0,中银国际,于振家
20141215,20141231,000685,710000000.0,东兴证券,张鹏
20141230,20141231,000685,652000000.0,中银国际,于振家
20141205,20141231,000688,262790000.0,西南证券,兰可
20141202,20141231,000698,43000000.0,广发证券,王剑雨
20141111,20141231,000705,59000000.0,招商证券,张同
20141106,20141231,000712,414000000.0,方正证券,王松柏
20141106,20141231,000712,310000000.0,平安证券,缴文超
20141104,20141231,000716,78000000.0,国泰君安,胡春霞
20141104,20141231,000716,68600000.0,安信证券,苏青青
20141104,20141231,000716,76970000.0,海通证券,马浩博
20141110,20141231,000716,76800000.0,安信证券,苏青青
20141119,20141231,000716,78000000.0,国泰君安,胡春霞
20141211,20141231,000718,828000000.0,海通证券,涂力磊
20141211,20141231,000718,813000000.0,国信证券,区瑞明
20141217,20141231,000718,809000000.0,中信证券,陈聪
20141219,20141231,000718,828000000.0,海通证券,涂力磊
20141223,20141231,000718,828000000.0,海通证券,涂力磊
20141221,20141231,000725,2105000000.0,中投证券,李超
20141101,20141231,000726,1050170000.0,光大证券,李婕
20141202,20141231,000729,719000000.0,中金公司,操礼艳
20141219,20141231,000732,1150000000.0,海通证券,涂力磊
20141125,20141231,000739,354000000.0,招商证券,李珊珊
20141125,20141231,000739,345000000.0,国信证券,邓周宇
20141114,20141231,000748,117000000.0,华创证券,马军
20141211,20141231,000757,36000000.0,渤海证券,郑连声
20141218,20141231,000759,172000000.0,国泰君安,訾猛
20141106,20141231,000768,381050000.0,上海证券,魏成钢
20141218,20141231,000768,381050000.0,上海证券,魏成钢
20141222,20141231,000768,401000000.0,华融证券,赵宇
20141123,20141231,000776,3957000000.0,国金证券,贺立
20141124,20141231,000776,3799000000.0,方正证券,王松柏
20141203,20141231,000776,4193000000.0,方正证券,王松柏
20141230,20141231,000776,4254190000.0,中银国际,魏涛
20141215,20141231,000777,79640000.0,上海证券,潘贻立
20141105,20141231,000778,832000000.0,长江证券,刘元瑞
20141114,20141231,000778,832000000.0,长江证券,刘元瑞
20141118,20141231,000778,832000000.0,长江证券,刘元瑞
20141127,20141231,000778,832000000.0,长江证券,刘元瑞
20141130,20141231,000778,894000000.0,兴业证券,任志强
20141207,20141231,000778,894000000.0,兴业证券,任志强
20141208,20141231,000778,832000000.0,长江证券,刘元瑞
20141216,20141231,000783,1799000000.0,瑞银证券,潘洪文
20141124,20141231,000786,1184000000.0,安信证券,杨涛
20141208,20141231,000786,1190000000.0,国泰君安,鲍雁辛
20141211,20141231,000786,1072000000.0,中投证券,李凡
20141126,20141231,000788,87210000.0,宏源证券,王凤华
20141204,20141231,000788,55000000.0,华泰证券,杨烨辉
20141217,20141231,000788,55000000.0,华泰证券,杨烨辉
20141217,20141231,000788,87210000.0,宏源证券,王凤华
20141103,20141231,000792,954000000.0,中金公司,高峥
20141107,20141231,000792,952010000.0,国联证券,皮斌
20141107,20141231,000792,1013000000.0,兴业证券,孙佳丽
20141107,20141231,000792,950000000.0,群益证券,高观朋
20141107,20141231,000792,956000000.0,中金公司,高峥
20141119,20141231,000792,952010000.0,国联证券,皮斌
20141124,20141231,000792,952010000.0,国联证券,皮斌
20141210,20141231,000792,1015000000.0,华创证券,曹令
20141215,20141231,000793,1172300000.0,信达证券,单丹
20141211,20141231,000795,55380000.0,国泰君安,糜怀清
20141215,20141231,000795,870000.0,海通证券,施毅
20141118,20141231,000798,15680000.0,光大证券,刘晓波
20141209,20141231,000798,15000000.0,光大证券,刘晓波
20141226,20141231,000798,11000000.0,申银万国,赵金厚
20141217,20141231,000800,152000000.0,招商证券,汪刘胜
20141218,20141231,000800,938000000.0,中银国际,彭勇
20141223,20141231,000800,417000000.0,华泰证券,姚宏光
20141226,20141231,000801,203000000.0,银河证券,鞠厚林
20141201,20141231,000807,58210000.0,海通证券,钟奇
20141203,20141231,000807,30780000.0,光大证券,秦波
20141102,20141231,000816,63570000.0,方正证券,李大军
20141209,20141231,000816,62760000.0,方正证券,李大军
20141209,20141231,000821,61000000.0,中信证券,刘海博
20141113,20141231,000826,794200000.0,长江证券,邓莹
20141113,20141231,000826,791280000.0,国联证券,马宝德
20141114,20141231,000826,796500000.0,安信证券,邵琳琳
20141114,20141231,000826,841000000.0,中金公司,陈俊华
20141114,20141231,000826,817000000.0,中信证券,王海旭
20141114,20141231,000826,801000000.0,广发证券,郭鹏
20141114,20141231,000826,788000000.0,民族证券,李晶
20141216,20141231,000826,905000000.0,兴业证券,汪洋
20141202,20141231,000828,611000000.0,招商证券,常涛
20141225,20141231,000830,400000000.0,太平洋证券,姚鑫
20141230,20141231,000848,417370000.0,长城证券,张威威
20141230,20141231,000851,74400000.0,浙商证券,王青雷
20141124,20141231,000858,6216000000.0,平安证券,汤玮亮
20141211,20141231,000858,6012330000.0,银河证券,董俊峰
20141212,20141231,000858,6012330000.0,银河证券,董俊峰
20141222,20141231,000858,5731000000.0,申银万国,邓敬东
20141222,20141231,000858,5932120000.0,光大证券,邢庭志
20141222,20141231,000858,5617000000.0,民生证券,王永锋
20141226,20141231,000858,6216000000.0,平安证券,汤玮亮
20141229,20141231,000858,6185000000.0,长城证券,陈鹏
20141230,20141231,000858,6185400000.0,长城证券,张威威
20141230,20141231,000858,6801000000.0,中金公司,金志耀
20141130,20141231,000860,395040000.0,银河证券,董俊峰
20141215,20141231,000860,380000000.0,海通证券,丁频
20141124,20141231,000861,398350000.0,申银万国,刘章明
20141125,20141231,000861,398350000.0,申银万国,刘章明
20141125,20141231,000861,397000000.0,中金公司,樊俊豪
20141125,20141231,000861,513000000.0,广发证券,欧亚菲
20141202,20141231,000861,488610000.0,华鑫证券,汤峰
20141202,20141231,000861,438790000.0,申银万国,刘章明
20141202,20141231,000861,397000000.0,中金公司,樊俊豪
20141202,20141231,000861,513000000.0,广发证券,欧亚菲
20141204,20141231,000861,438790000.0,申银万国,刘章明
20141204,20141231,000861,397000000.0,中金公司,樊俊豪
20141216,20141231,000861,420700000.0,安信证券,李宏鹏
20141217,20141231,000861,438790000.0,申银万国,刘章明
20141219,20141231,000861,397000000.0,中金公司,樊俊豪
20141224,20141231,000861,397000000.0,中金公司,樊俊豪
20141224,20141231,000861,438790000.0,申银万国,刘章明
20141211,20141231,000876,2452000000.0,银河证券,吴立
20141112,20141231,000877,307000000.0,中信证券,曾豪
20141106,20141231,000880,58000000.0,中金公司,史成波
20141203,20141231,000882,77620000.0,光大证券,潮浩
20141218,20141231,000885,165998800.0,山西证券,赵红
20141209,20141231,000887,583000000.0,银河证券,王华君
20141211,20141231,000887,589300000.0,安信证券,邹润芳
20141212,20141231,000887,583000000.0,银河证券,王华君
20141217,20141231,000887,583000000.0,银河证券,王华君
20141224,20141231,000887,583000000.0,银河证券,王华君
20141125,20141231,000888,181674000.0,宏源证券,孙妍
20141217,20141231,000888,193000000.0,东方证券,杨春燕
20141103,20141231,000895,4285000000.0,长江证券,王奇玮
20141104,20141231,000895,3975000000.0,平安证券,王俏怡
20141106,20141231,000895,4290000000.0,齐鲁证券,胡彦超
20141110,20141231,000895,4327000000.0,中金公司,操礼艳
20141203,20141231,000895,4327000000.0,兴业证券,黄茂
20141205,20141231,000895,4376330000.0,方正证券,薛玉虎
20141225,20141231,000895,4327000000.0,兴业证券,黄茂
20141117,20141231,000898,1024300000.0,长江证券,刘元瑞
20141109,20141231,000900,375400000.0,长江证券,韩轶超
20141126,20141231,000900,375400000.0,长江证券,韩轶超
20141224,20141231,000901,49851500.0,银河证券,鞠厚林
20141216,20141231,000902,584000000.0,中信证券,王喆
20141216,20141231,000903,153700000.0,安信证券,林帆
20141223,20141231,000903,153700000.0,安信证券,林帆
20141128,20141231,000911,-156000000.0,中投证券,林帆
20141104,20141231,000916,290000000.0,申银万国,孔凌飞
20141104,20141231,000916,289000000.0,中信证券,周俊
20141104,20141231,000916,291000000.0,宏源证券,瞿永忠
20141106,20141231,000916,293640000.0,海通证券,周旭辉
20141108,20141231,000916,248160000.0,东兴证券,弓永峰
20141126,20141231,000917,439000000.0,万联证券,李世新
20141216,20141231,000918,76000000.0,东兴证券,郑闵钢
20141104,20141231,000919,213900000.0,光大证券,江维娜
20141202,20141231,000919,183000000.0,华创证券,彭婷
20141202,20141231,000919,216000000.0,华泰证券,杨烨辉
20141129,20141231,000920,149540000.0,广证恒生,姚玮
20141130,20141231,000920,203870000.0,方正证券,梅韬
20141201,20141231,000920,85000000.0,民生证券,龙雷
20141201,20141231,000920,88200000.0,安信证券,邹润芳
20141211,20141231,000920,203870000.0,方正证券,梅韬
20141212,20141231,000920,183000000.0,申银万国,谷风
20141214,20141231,000920,149540000.0,广证恒生,姚玮
20141225,20141231,000920,85000000.0,民生证券,龙雷
20141126,20141231,000925,11090000.0,海通证券,陈美风
20141209,20141231,000925,30000000.0,中信证券,刘海博
20141103,20141231,000928,124000000.0,东北证券,解文杰
20141211,20141231,000928,437060000.0,海通证券,孔维娜
20141222,20141231,000928,437060000.0,海通证券,孔维娜
20141126,20141231,000939,255000000.0,申银万国,孟烨勇
20141130,20141231,000939,362650000.0,兴业证券,汪洋
20141210,20141231,000939,217000000.0,中金公司,汤砚卿
20141215,20141231,000939,231000000.0,国信证券,陈青青
20141225,20141231,000949,95000000.0,太平洋证券,姚鑫
20141209,20141231,000951,423000000.0,广发证券,张乐
20141225,20141231,000957,307000000.0,国泰君安,王炎学
20141219,20141231,000959,152000000.0,招商证券,张士宝
20141203,20141231,000960,338000000.0,光大证券,秦波
20141215,20141231,000975,437000000.0,海通证券,钟奇
20141105,20141231,000977,237000000.0,广发证券,刘雪峰
20141226,20141231,000977,237000000.0,广发证券,刘雪峰
20141201,20141231,000978,54000000.0,中信证券,姜娅
20141202,20141231,000978,68343000.0,宏源证券,孙妍
20141211,20141231,000978,1000000.0,海通证券,林周勇
20141105,20141231,000983,490600000.0,高华证券,高华证券
20141209,20141231,000987,237020000.0,申银万国,刘章明
20141209,20141231,000987,259000000.0,中银国际,唐佳睿
20141209,20141231,000987,265000000.0,中投证券,徐晓芳
20141209,20141231,000987,248000000.0,中信证券,赵雪芹
20141209,20141231,000987,266000000.0,广发证券,欧亚菲
20141209,20141231,000987,298000000.0,中金公司,樊俊豪
20141209,20141231,000987,266090000.0,海通证券,汪立亭
20141109,20141231,000988,198000000.0,国元证券,常格非
20141223,20141231,000988,211000000.0,东兴证券,张雷
20141103,20141231,000996,15420000.0,华泰证券,沈娟
20141130,20141231,000997,292000000.0,招商证券,郝彪
20141218,20141231,000997,292000000.0,招商证券,郝彪
20141222,20141231,000997,292000000.0,招商证券,郝彪
20141225,20141231,000997,311000000.0,中金公司,卢婷
20141230,20141231,000997,311000000.0,中金公司,卢婷
20141230,20141231,000997,292000000.0,招商证券,郝彪
20141104,20141231,000998,364000000.0,申银万国,宫衍海
20141229,20141231,000998,364000000.0,申银万国,赵金厚
20141112,20141231,000999,1204030000.0,浙商证券,程艳华
20141115,20141231,000999,1150000000.0,东莞证券,黄黎明
20141116,20141231,000999,1115000000.0,国泰君安,丁丹
20141109,20141231,001696,436000000.0,招商证券,汪刘胜
20141119,20141231,001696,361000000.0,东兴证券,刘斐
20141208,20141231,001696,436000000.0,招商证券,汪刘胜
20141205,20141231,001872,473360000.0,瑞银证券,饶呈方
20141230,20141231,002002,425000000.0,中信证券,王喆
20141204,20141231,002004,478000000.0,兴业证券,郑方镳
20141113,20141231,002005,70900000.0,长江证券,高小强
20141120,20141231,002005,90000000.0,平安证券,刘舜逢
20141101,20141231,002007,540420000.0,中航证券,沈文文
20141103,20141231,002007,583000000.0,招商证券,张同
20141103,20141231,002007,580000000.0,东方证券,李淑花
20141122,20141231,002007,582840000.0,海通证券,郑琴
20141125,20141231,002007,573000000.0,中金公司,邹朋
20141224,20141231,002007,583000000.0,平安证券,叶寅
20141224,20141231,002007,553000000.0,国信证券,林小伟
20141209,20141231,002010,246000000.0,中信证券,王喆
20141126,20141231,002013,564000000.0,招商证券,王超
20141126,20141231,002013,410000000.0,广发证券,真怡
20141202,20141231,002013,456000000.0,海通证券,徐志国
20141204,20141231,002013,509000000.0,华创证券,马军
20141211,20141231,002016,80000000.0,广发证券,乐加栋
20141212,20141231,002016,38000000.0,中银国际,田世欣
20141229,20141231,002016,16000000.0,国信证券,区瑞明
20141102,20141231,002017,62000000.0,华创证券,马军
20141103,20141231,002017,75000000.0,民生证券,尹沿技
20141105,20141231,002019,220000000.0,国信证券,张其立
20141107,20141231,002019,439000000.0,国泰君安,丁丹
20141216,20141231,002019,439000000.0,国泰君安,丁丹
20141120,20141231,002020,115000000.0,兴业证券,项军
20141120,20141231,002020,112610000.0,方正证券,兰兰
20141119,20141231,002022,324100000.0,华融证券,张科然
20141106,20141231,002023,165830000.0,中航证券,杨鹏飞
20141209,20141231,002023,174000000.0,中信证券,刘正
20141120,20141231,002024,-1117000000.0,平安证券,耿邦昊
20141211,20141231,002024,-1163000000.0,国泰君安,訾猛
20141217,20141231,002024,-1163000000.0,国泰君安,訾猛
20141218,20141231,002024,-1356000000.0,中信证券,赵雪芹
20141222,20141231,002024,630000000.0,中信证券,赵雪芹
20141230,20141231,002024,630000000.0,中信证券,赵雪芹
20141104,20141231,002029,240510000.0,海通证券,焦娟
20141120,20141231,002029,254000000.0,安信证券,苏林洁
20141208,20141231,002031,203000000.0,宏源证券,李强
20141208,20141231,002031,189000000.0,申银万国,黄威
20141230,20141231,002035,290000000.0,中信证券,胡雅丽
20141230,20141231,002035,312400000.0,长江证券,徐春
20141105,20141231,002038,754200000.0,安信证券,吴永强
20141107,20141231,002038,731000000.0,平安证券,邹敏
20141107,20141231,002038,692000000.0,国信证券,张其立
20141103,20141231,002041,388000000.0,中信证券,施亮
20141104,20141231,002041,371930000.0,信达证券,康敬东
20141112,20141231,002041,364000000.0,东方证券,陈振志
20141113,20141231,002041,382000000.0,平安证券,赵小燕
20141124,20141231,002041,383000000.0,中金公司,王士彦
20141203,20141231,002041,384600000.0,光大证券,刘晓波
20141211,20141231,002041,380000000.0,银河证券,吴立
20141219,20141231,002041,376000000.0,申银万国,宫衍海
20141223,20141231,002041,388000000.0,中信证券,施亮
20141105,20141231,002042,234540000.0,海通证券,焦娟
20141106,20141231,002042,235000000.0,海通证券,焦娟
20141208,20141231,002042,241000000.0,平安证券,于旭辉
20141219,20141231,002042,234540000.0,海通证券,焦娟
20141201,20141231,002047,285000000.0,申银万国,陆玲玲
20141209,20141231,002047,280000000.0,国金证券,孙鹏
