交易代码,平均预测净利润
1.0,19465000000.0
2.0,17865908333.333332
6.0,902500000.0
18.0,183400000.0
21.0,282955000.0
24.0,4897260000.0
27.0,1841000000.0
31.0,621000000.0
35.0,170000000.0
39.0,2492000000.0
42.0,543090000.0
43.0,589000000.0
45.0,-99500000.0
46.0,1658500000.0
50.0,659000000.0
55.0,108000000.0
59.0,-1295000000.0
63.0,2787823333.3333335
88.0,410200000.0
89.0,263233333.33333334
90.0,432335000.0
99.0,226350000.0
100.0,3089500000.0
150.0,65000000.0
153.0,45200000.0
157.0,1904400000.0
301.0,220000000.0
333.0,10663686000.0
338.0,5523000000.0
400.0,1011227900.0
401.0,278840000.0
402.0,3205000000.0
404.0,185000000.0
413.0,812150000.0
415.0,954000000.0
417.0,443000000.0
418.0,621600000.0
423.0,1372000000.0
425.0,1292033333.3333333
488.0,544500000.0
503.0,16000000.0
511.0,117000000.0
513.0,548933333.3333334
516.0,230560000.0
525.0,547000000.0
538.0,2478666666.6666665
539.0,3170190000.0
540.0,1634800000.0
545.0,54500000.0
547.0,234500000.0
550.0,2065027862.5
555.0,321900000.0
566.0,193500000.0
568.0,1676410000.0
581.0,1709000000.0
596.0,632334000.0
598.0,835490000.0
599.0,62860000.0
612.0,233500000.0
623.0,1203940000.0
625.0,7723406666.666667
626.0,191500000.0
630.0,496820000.0
637.0,83820000.0
651.0,13823750000.0
656.0,1194333333.3333333
661.0,338450000.0
669.0,363500000.0
670.0,61740000.0
671.0,1410000000.0
672.0,442500000.0
681.0,139340000.0
683.0,207000000.0
685.0,679112500.0
688.0,262790000.0
698.0,43000000.0
705.0,59000000.0
712.0,362000000.0
716.0,77256666.66666667
718.0,816666666.6666666
725.0,2105000000.0
726.0,1050170000.0
729.0,719000000.0
732.0,1150000000.0
739.0,349500000.0
748.0,117000000.0
757.0,36000000.0
759.0,172000000.0
768.0,391025000.0
776.0,4134730000.0
777.0,79640000.0
778.0,863000000.0
783.0,1799000000.0
786.0,1148666666.6666667
788.0,71105000.0
792.0,977202000.0
793.0,1172300000.0
795.0,28125000.0
798.0,13000000.0
800.0,502333333.3333333
801.0,203000000.0
807.0,44495000.0
816.0,62760000.0
821.0,61000000.0
826.0,816747500.0
828.0,611000000.0
830.0,400000000.0
848.0,417370000.0
851.0,74400000.0
858.0,6084981250.0
860.0,387520000.0
861.0,451620000.0
876.0,2452000000.0
877.0,307000000.0
880.0,58000000.0
882.0,77620000.0
885.0,165998800.0
887.0,586150000.0
888.0,187337000.0
895.0,4263388333.3333335
898.0,1024300000.0
900.0,375400000.0
901.0,49851500.0
902.0,584000000.0
903.0,153700000.0
911.0,-156000000.0
916.0,282360000.0
917.0,439000000.0
918.0,76000000.0
919.0,204300000.0
920.0,141922000.0
925.0,20545000.0
928.0,280530000.0
939.0,266412500.0
949.0,95000000.0
951.0,423000000.0
957.0,307000000.0
959.0,152000000.0
960.0,338000000.0
975.0,437000000.0
977.0,237000000.0
978.0,41114333.333333336
983.0,490600000.0
987.0,262730000.0
988.0,204500000.0
996.0,15420000.0
997.0,301500000.0
998.0,364000000.0
999.0,1156343333.3333333
1696.0,398500000.0
1872.0,473360000.0
2002.0,425000000.0
2004.0,478000000.0
2005.0,80450000.0
2007.0,570751428.5714285
2010.0,246000000.0
2013.0,484750000.0
2016.0,44666666.666666664
2017.0,68500000.0
2019.0,329500000.0
2020.0,113805000.0
2022.0,324100000.0
2023.0,169915000.0
2024.0,-550000000.0
2029.0,247255000.0
2031.0,196000000.0
2035.0,301200000.0
2038.0,725733333.3333334
2041.0,378691250.0
2042.0,237770000.0
2047.0,282500000.0
2048.0,630190000.0
2051.0,874566000.0
2054.0,97500000.0
2055.0,140000000.0
2056.0,374840000.0
2058.0,3800000.0
2060.0,117883333.33333333
2063.0,382317500.0
2065.0,1058557142.8571428
2068.0,98500000.0
2069.0,-540250000.0
2072.0,12310000.0
2073.0,212310000.0
2079.0,49000000.0
2081.0,1954100000.0
2083.0,48820000.0
2084.0,45000000.0
2085.0,437686666.6666667
2092.0,282000000.0
2095.0,36330000.0
2098.0,80060000.0
2100.0,225000000.0
2102.0,167610000.0
2103.0,15000000.0
2104.0,302000000.0
2108.0,184000000.0
2111.0,130031666.66666667
2115.0,10218962.25
2117.0,168043750.0
2121.0,111000000.0
2124.0,41000000.0
2126.0,151333333.33333334
2128.0,338000000.0
2129.0,157000000.0
2131.0,190000000.0
2138.0,223000000.0
2139.0,64280000.0
2140.0,291096666.6666667
2142.0,5725500000.0
2144.0,116010000.0
2145.0,69010000.0
2146.0,3791000000.0
2151.0,44720000.0
2152.0,878500000.0
2153.0,441500000.0
2156.0,118000000.0
2159.0,-22573333.333333332
2161.0,26440000.0
2167.0,14000000.0
2170.0,201721428.57142857
2177.0,144000000.0
2179.0,338336666.6666667
2181.0,235620000.0
2182.0,37000000.0
2183.0,329700000.0
2184.0,50310000.0
2185.0,300468888.8888889
2187.0,236000000.0
2191.0,608000000.0
2197.0,81950000.0
2202.0,1811666666.6666667
2203.0,497000000.0
2205.0,78000000.0
2206.0,176500000.0
2215.0,212000000.0
2216.0,104857142.85714285
2217.0,227000000.0
2219.0,327720000.0
2221.0,184000000.0
2223.0,319720000.0
2224.0,211750000.0
2225.0,170200000.0
2227.0,75000000.0
2229.0,27800000.0
2230.0,439766666.6666667
2234.0,93000000.0
2245.0,179000000.0
2246.0,65000000.0
2247.0,98900000.0
2249.0,296000000.0
2250.0,581333333.3333334
2251.0,504666666.6666667
2253.0,48000000.0
2256.0,58500000.0
2258.0,112000000.0
2261.0,115000000.0
2262.0,225410000.0
2268.0,109825000.0
2271.0,600420000.0
2273.0,202725000.0
2275.0,458333333.3333333
2276.0,245957233.33333334
2278.0,72333333.33333333
2279.0,76333333.33333333
2280.0,148533333.33333334
2281.0,179580000.0
2282.0,31000000.0
2283.0,129000000.0
2285.0,393250000.0
2292.0,435820000.0
2293.0,385265000.0
2294.0,1049653750.0
2297.0,11280000.0
2299.0,245590000.0
2303.0,270043333.3333333
2304.0,4844415000.0
2308.0,100340000.0
2309.0,310417500.0
2311.0,546070000.0
2312.0,101000000.0
2317.0,240845000.0
2318.0,228000000.0
2320.0,71000000.0
2321.0,18495000.0
2322.0,177031600.0
2325.0,381033333.3333333
2326.0,79810000.0
2327.0,363410000.0
2329.0,127705000.0
2332.0,52000000.0
2333.0,79370000.0
2335.0,128000000.0
2336.0,-252000000.0
2337.0,70000000.0
2339.0,159000000.0
2340.0,234460000.0
2341.0,163500000.0
2344.0,1116983333.3333333
2349.0,43800000.0
2358.0,434892857.14285713
2361.0,92180000.0
2363.0,62500000.0
2364.0,128630000.0
2367.0,383700000.0
2369.0,98620000.0
2372.0,379925000.0
2373.0,260754000.0
2375.0,1061700000.0
2378.0,95395000.0
2381.0,127720000.0
2385.0,848000000.0
2387.0,17560000.0
2389.0,63000000.0
2390.0,132000000.0
2391.0,243000000.0
2392.0,267210000.0
2395.0,14730000.0
2396.0,302000000.0
2398.0,222095000.0
2399.0,324000000.0
2401.0,54500000.0
2402.0,49816666.666666664
2403.0,71000000.0
2404.0,88712000.0
2405.0,147110000.0
2408.0,384385000.0
2410.0,651776666.6666666
2412.0,122000000.0
2415.0,4545025000.0
2416.0,22915000.0
2418.0,-22934900.0
2419.0,525000000.0
2421.0,120000000.0
2422.0,1112000000.0
2424.0,310460000.0
2426.0,182000000.0
2431.0,531000000.0
2432.0,6000000.0
2433.0,196310000.0
2436.0,145500000.0
2437.0,454600000.0
2439.0,160000000.0
2441.0,220500000.0
2444.0,544340000.0
2446.0,46550000.0
2448.0,187000000.0
2449.0,148000000.0
2450.0,1006067500.0
2452.0,90950000.0
2453.0,54510000.0
2454.0,280000000.0
2456.0,788000000.0
2458.0,30500000.0
2460.0,89700000.0
2462.0,203000000.0
2464.0,48990000.0
2465.0,468170000.0
2466.0,75600000.0
2467.0,156600000.0
2468.0,16520000.0
2469.0,163250000.0
2470.0,883221000.0
2472.0,115250000.0
2475.0,680500000.0
2477.0,18915000.0
2480.0,27170000.0
2481.0,155000000.0
2482.0,556000000.0
2483.0,124000000.0
2488.0,79616666.66666667
2489.0,285000000.0
2491.0,247215000.0
2496.0,229290000.0
2497.0,234057500.0
2500.0,522000000.0
2501.0,393355714.28571427
2503.0,156000000.0
2507.0,165283333.33333334
2508.0,538666666.6666666
2510.0,171000000.0
2516.0,183720000.0
2519.0,181936666.66666666
2520.0,45300000.0
2521.0,270900000.0
2527.0,204000000.0
2531.0,200500000.0
2532.0,99000000.0
2538.0,147000000.0
2539.0,147645000.0
2540.0,221333333.33333334
2541.0,179000000.0
2551.0,107000000.0
2552.0,21100000.0
2553.0,70000000.0
2554.0,162100000.0
2555.0,247627500.0
2557.0,293594000.0
2559.0,98500000.0
2562.0,45500000.0
2563.0,1104666666.6666667
2566.0,104000000.0
2567.0,102946666.66666667
2568.0,296745000.0
2570.0,285500000.0
2572.0,333850000.0
2573.0,268950000.0
2576.0,27800000.0
2582.0,63517500.0
2583.0,85500000.0
2586.0,148000000.0
2588.0,490546666.6666667
2589.0,185000000.0
2593.0,41000000.0
2594.0,1001000000.0
2600.0,-11900000.0
2603.0,372233333.3333333
2605.0,131320000.0
2606.0,28000000.0
2609.0,97980000.0
2610.0,127750000.0
2611.0,116000000.0
2612.0,142500000.0
2614.0,170800000.0
2615.0,76140000.0
2616.0,60000000.0
2626.0,200000000.0
