预测日期,报告期,交易代码,预测净利润,预测机构,分析师姓名
20161226,20161231,000035,295000000.0,东北证券,龚斯闻
20161227,20161231,000035,285800000.0,东吴证券,袁理
20161114,20161231,000039,155000000.0,广发证券,罗立波
20161114,20161231,000039,-421000000.0,中金公司,吴慧敏
20161115,20161231,000039,185000000.0,中信证券,刘海博
20161209,20161231,000039,185000000.0,中信证券,刘海博
20161221,20161231,000039,185000000.0,中信证券,刘海博
20161221,20161231,000039,342000000.0,中金公司,吴慧敏
20161205,20161231,000043,477000000.0,国金证券,胡华如
20161114,20161231,000049,230240000.0,长城证券,赵成
20161109,20161231,000059,1569000000.0,申万宏源,谢建斌
20161130,20161231,000059,1520000000.0,银河证券,裘孝锋
20161212,20161231,000059,1569000000.0,申万宏源,谢建斌
20161222,20161231,000059,1600000000.0,安信证券,王席鑫
20161228,20161231,000059,1804750000.0,方正证券,杨伟
20161228,20161231,000059,1847000000.0,申万宏源,谢建斌
20161228,20161231,000059,1818330000.0,海通证券,邓勇
20161228,20161231,000059,1957000000.0,国海证券,代鹏举
20161228,20161231,000059,1912000000.0,华创证券,曹令
20161229,20161231,000059,1880000000.0,民生证券,杨侃
20161102,20161231,000060,298480000.0,华泰证券,陈雳
20161120,20161231,000062,449000000.0,国泰君安,林浩然
20161102,20161231,000063,3551000000.0,瑞银证券,王进琎
20161110,20161231,000063,3862000000.0,招商证券,王林
20161114,20161231,000063,3944000000.0,中泰证券,李伟
20161116,20161231,000063,4036000000.0,东北证券,王建伟
20161120,20161231,000063,3946000000.0,中投证券,周明
20161121,20161231,000063,3909310000.0,中信建投,武超则
20161122,20161231,000063,3900000000.0,中信建投,于海宁
20161201,20161231,000063,3800000000.0,中信建投,武超则
20161207,20161231,000063,3984650000.0,方正证券,马军
20161207,20161231,000063,4036000000.0,东北证券,王建伟
20161226,20161231,000063,3860000000.0,招商证券,王林
20161102,20161231,000065,441400000.0,安信证券,夏天
20161104,20161231,000065,338000000.0,国信证券,王念春
20161110,20161231,000065,364700000.0,财通证券,赵月亮
20161212,20161231,000065,329000000.0,申万宏源,李杨
20161221,20161231,000065,353800000.0,长江证券,周松
20161223,20161231,000065,437000000.0,广发证券,唐笑
20161124,20161231,000066,509800000.0,东吴证券,郝彪
20161126,20161231,000066,523320000.0,方正证券,安永平
20161128,20161231,000066,509270000.0,华泰证券,高宏博
20161219,20161231,000066,569540000.0,华泰证券,高宏博
20161101,20161231,000068,33530000.0,华泰证券,弓永峰
20161101,20161231,000068,36000000.0,东方证券,卢日鑫
20161214,20161231,000069,5229000000.0,海通证券,涂力磊
20161110,20161231,000089,629000000.0,中金公司,杨鑫
20161128,20161231,000089,599000000.0,华创证券,吴一凡
20161205,20161231,000089,646000000.0,国金证券,苏宝亮
20161206,20161231,000089,564000000.0,广发证券,商田
20161218,20161231,000100,2425300000.0,长江证券,徐春
20161218,20161231,000100,2440000000.0,国泰君安,范杨
20161219,20161231,000100,2468000000.0,华泰证券,张立聪
20161129,20161231,000150,1082000000.0,申万宏源,杜舟
20161101,20161231,000157,63700000.0,华金证券,张仲杰
20161122,20161231,000158,338000000.0,中信证券,阳嘉嘉
20161128,20161231,000158,338000000.0,中信证券,阳嘉嘉
20161128,20161231,000158,381300000.0,安信证券,胡又文
20161130,20161231,000158,387100000.0,中信建投,花小伟
20161201,20161231,000158,338000000.0,中信证券,阳嘉嘉
20161204,20161231,000166,5666000000.0,中金公司,黄洁
20161101,20161231,000333,14212010000.0,信达证券,郭荆璞
20161101,20161231,000333,15056000000.0,群益证券,王睿哲
20161130,20161231,000333,15034000000.0,申万宏源,刘迟到
20161214,20161231,000333,14955000000.0,高华证券,廖绪发
20161215,20161231,000333,15234000000.0,瑞银证券,廖欣宇
20161115,20161231,000338,2104000000.0,中金公司,奉玮
20161228,20161231,000338,2290000000.0,平安证券,王德安
20161101,20161231,000400,791000000.0,华金证券,谭志勇
20161108,20161231,000400,858000000.0,国信证券,杨敬梅
20161114,20161231,000400,870000000.0,申万宏源,刘晓宁
20161116,20161231,000400,910000000.0,中投证券,张镭
20161208,20161231,000400,856490000.0,中信建投,徐伟
20161211,20161231,000400,832790000.0,国联证券,马宝德
20161216,20161231,000400,856490000.0,中信建投,徐伟
20161219,20161231,000400,870000000.0,申万宏源,刘晓宁
20161223,20161231,000400,856490000.0,中信建投,徐伟
20161229,20161231,000400,823000000.0,光大证券,刘洋
20161127,20161231,000401,49000000.0,东北证券,王小勇
20161201,20161231,000401,44000000.0,广发证券,邹戈
20161220,20161231,000401,44000000.0,广发证券,邹戈
20161107,20161231,000402,2792000000.0,中金公司,宁静鞭
20161117,20161231,000402,2747040000.0,海通证券,涂力磊
20161207,20161231,000402,3199000000.0,瑞银证券,丁晓
20161130,20161231,000403,135490000.0,西南证券,朱国广
20161226,20161231,000404,242260000.0,海通证券,徐志国
20161101,20161231,000415,2575400000.0,安信证券,赵湘怀
20161101,20161231,000415,2471000000.0,华泰证券,沈娟
20161111,20161231,000415,2530000000.0,中信建投,杨荣
20161222,20161231,000415,2471000000.0,华泰证券,沈娟
20161216,20161231,000418,1207000000.0,招商证券,纪敏
20161219,20161231,000418,1193180000.0,海通证券,陈子仪
20161102,20161231,000422,47000000.0,民生证券,范劲松
20161107,20161231,000422,86780000.0,中信建投,罗婷
20161114,20161231,000422,250770000.0,太平洋证券,杨林
20161127,20161231,000422,83000000.0,民生证券,范劲松
20161128,20161231,000422,143850000.0,太平洋证券,杨林
20161129,20161231,000422,86780000.0,中信建投,罗婷
20161212,20161231,000422,57610000.0,海通证券,刘强
20161101,20161231,000423,1875920000.0,财富证券,汤佩徽
20161101,20161231,000423,1774400000.0,华融证券,张科然
20161101,20161231,000423,1887000000.0,国泰君安,胡博新
20161101,20161231,000423,1802000000.0,群益证券,王睿哲
20161102,20161231,000423,1770900000.0,交银国际,李博
20161117,20161231,000423,1833000000.0,瑞银证券,林娜
20161117,20161231,000423,1897000000.0,兴业证券,徐佳熹
20161117,20161231,000423,1768000000.0,Citigroup,John Yung
20161117,20161231,000423,1918740000.0,西南证券,朱国广
20161118,20161231,000423,1813600000.0,海通证券,余文心
20161118,20161231,000423,1774400000.0,华融证券,张科然
20161118,20161231,000423,1838000000.0,中金公司,屠炜颖
20161118,20161231,000423,1805000000.0,群益证券,王睿哲
20161121,20161231,000423,1770900000.0,交银国际,李博
20161121,20161231,000423,1771000000.0,广发证券,吴文华
20161127,20161231,000423,1871000000.0,东北证券,高建
20161226,20161231,000423,1838000000.0,中金公司,屠炜颖
20161216,20161231,000425,217900000.0,华金证券,张仲杰
20161101,20161231,000426,105180000.0,信达证券,范海波
20161127,20161231,000426,131000000.0,东北证券,王小勇
20161124,20161231,000430,105000000.0,东兴证券,徐昊
20161125,20161231,000430,105000000.0,东兴证券,徐昊
20161130,20161231,000430,99000000.0,渤海证券,刘瑀
20161204,20161231,000488,1807000000.0,招商证券,郑恺
20161124,20161231,000498,508000000.0,兴业证券,孟杰
20161207,20161231,000498,453180000.0,华泰证券,黄骥
20161213,20161231,000498,453180000.0,华泰证券,鲍荣富
20161214,20161231,000498,508000000.0,兴业证券,孟杰
20161219,20161231,000498,508000000.0,兴业证券,孟杰
20161220,20161231,000498,453180000.0,华泰证券,鲍荣富
20161102,20161231,000501,959180000.0,联讯证券,王凤华
20161116,20161231,000505,29870000.0,海通证券,闻宏伟
20161116,20161231,000505,144000000.0,中泰证券,胡彦超
20161102,20161231,000513,777000000.0,华创证券,张文录
20161106,20161231,000513,761000000.0,中投证券,张镭
20161121,20161231,000513,766940000.0,天风证券,肖汉山
20161122,20161231,000513,744000000.0,国泰君安,丁丹
20161201,20161231,000513,780000000.0,东兴证券,张金洋
20161214,20161231,000513,788000000.0,中泰证券,程娇翼
20161222,20161231,000513,780000000.0,东兴证券,张金洋
20161222,20161231,000513,762700000.0,西南证券,朱国广
20161208,20161231,000519,156100000.0,安信证券,邹润芳
20161107,20161231,000521,206000000.0,民生证券,马科
20161115,20161231,000521,206000000.0,民生证券,马科
20161125,20161231,000521,237040000.0,广证恒生,王亮
20161222,20161231,000521,240820000.0,方正证券,吴东炬
20161228,20161231,000521,230000000.0,申万宏源,刘迟到
20161214,20161231,000524,39030000.0,方正证券,贺燕青
20161222,20161231,000524,42000000.0,民生证券,陈柏儒
20161117,20161231,000525,199000000.0,中信证券,王喆
20161202,20161231,000525,199000000.0,中信证券,王喆
20161216,20161231,000525,199000000.0,中信证券,王喆
20161219,20161231,000525,91180000.0,海通证券,刘威
20161111,20161231,000528,18000000.0,国海证券,冯胜
20161113,20161231,000529,108000000.0,国金证券,钟凯锋
20161230,20161231,000529,109000000.0,光大证券,刘晓波
20161201,20161231,000530,155000000.0,中金公司,史成波
20161212,20161231,000530,180000000.0,华泰证券,肖群稀
20161208,20161231,000536,550000000.0,财富证券,何晨
20161127,20161231,000538,3104000000.0,东北证券,高建
20161229,20161231,000538,3126000000.0,兴业证券,徐佳熹
20161230,20161231,000538,3090000000.0,中信证券,田加强
20161230,20161231,000538,3187000000.0,广发证券,吴文华
20161230,20161231,000538,3114460000.0,西南证券,朱国广
20161101,20161231,000540,3463000000.0,申万宏源,王胜
20161110,20161231,000546,294000000.0,东北证券,龚斯闻
20161103,20161231,000550,1633000000.0,国泰君安,王炎学
20161107,20161231,000550,2069000000.0,中金公司,李正伟
20161205,20161231,000550,1528000000.0,中金公司,李正伟
20161205,20161231,000550,1758000000.0,国泰君安,王炎学
20161208,20161231,000550,1718000000.0,瑞银证券,邹天龙
20161229,20161231,000554,4230000.0,海通证券,邓勇
20161101,20161231,000558,153340000.0,海通证券,涂力磊
20161118,20161231,000561,111800000.0,方正证券,马军
20161201,20161231,000561,111800000.0,方正证券,马军
20161229,20161231,000567,76000000.0,申万宏源,周泰
20161229,20161231,000567,3300000.0,安信证券,赵湘怀
20161101,20161231,000568,1808000000.0,太平洋证券,王学谦
20161116,20161231,000568,1831000000.0,国泰君安,闫伟
20161120,20161231,000568,1827000000.0,中泰证券,胡彦超
20161125,20161231,000568,1741000000.0,瑞银证券,陈阳
20161128,20161231,000568,1806000000.0,国海证券,余春生
20161130,20161231,000568,2627320000.0,中原证券,刘冉
20161201,20161231,000568,1828490000.0,东海证券,徐玲玲
20161209,20161231,000568,1780000000.0,申万宏源,吕昌
20161211,20161231,000568,1787000000.0,招商证券,董广阳
20161213,20161231,000568,1727500000.0,安信证券,苏铖
20161219,20161231,000568,1740670000.0,方正证券,薛玉虎
20161222,20161231,000568,1780000000.0,申万宏源,吕昌
20161223,20161231,000568,1824000000.0,中信证券,戴佳娴
20161223,20161231,000568,1806000000.0,国海证券,余春生
20161227,20161231,000568,1831000000.0,国泰君安,闫伟
20161111,20161231,000581,1641600000.0,高华证券,丁妤倩
20161125,20161231,000581,1699000000.0,中金公司,李正伟
20161212,20161231,000581,1641600000.0,高华证券,丁妤倩
20161221,20161231,000582,509180000.0,海通证券,虞楠
20161212,20161231,000591,550260000.0,浙商证券,陈笑宇
20161103,20161231,000596,837000000.0,广发证券,王永锋
20161113,20161231,000596,841000000.0,中泰证券,胡彦超
20161116,20161231,000596,845000000.0,中信建投,黄付生
20161125,20161231,000596,830000000.0,中金公司,邢庭志
20161110,20161231,000597,52340000.0,国联证券,周静
20161114,20161231,000598,994000000.0,中投证券,徐闯
20161115,20161231,000598,848000000.0,国金证券,苏宝亮
20161206,20161231,000598,978790000.0,东吴证券,袁理
20161104,20161231,000599,128000000.0,民生证券,陶贻功
20161119,20161231,000599,132000000.0,招商证券,周铮
20161122,20161231,000599,110000000.0,申万宏源,宋涛
20161226,20161231,000606,60120000.0,华泰证券,高宏博
20161229,20161231,000606,79400000.0,安信证券,胡又文
20161104,20161231,000612,108000000.0,联讯证券,王凤华
20161220,20161231,000612,94000000.0,申万宏源,徐若旭
20161101,20161231,000615,62390000.0,海通证券,涂力磊
20161214,20161231,000615,65000000.0,联讯证券,王凤华
20161107,20161231,000616,301000000.0,华泰证券,沈娟
20161124,20161231,000625,11399000000.0,Deutsche Bank,Vincent Ha
20161208,20161231,000625,10966000000.0,瑞银证券,邹天龙
20161207,20161231,000630,529000000.0,广发证券,巨国贤
20161208,20161231,000630,270820000.0,财富证券,龙靓
20161208,20161231,000630,378870000.0,中信建投,陈炳辉
20161209,20161231,000630,135200000.0,长江证券,葛军
20161213,20161231,000630,220000000.0,兴业证券,邱祖学
20161102,20161231,000639,153000000.0,中泰证券,胡彦超
20161202,20161231,000639,127900000.0,长江证券,刘颜
20161206,20161231,000639,171900000.0,安信证券,苏铖
20161230,20161231,000639,149200000.0,海通证券,闻宏伟
20161107,20161231,000651,14452400000.0,Deutsche Bank,Richard Huang
20161108,20161231,000651,14452000000.0,海通证券,陈子仪
20161108,20161231,000651,14437000000.0,中金公司,何伟
20161114,20161231,000651,14452400000.0,Deutsche Bank,Richard Huang
20161116,20161231,000651,14437000000.0,中金公司,何伟
20161116,20161231,000651,14452400000.0,Deutsche Bank,Richard Huang
20161116,20161231,000651,14716000000.0,瑞银证券,廖欣宇
20161117,20161231,000651,14452000000.0,海通证券,陈子仪
20161117,20161231,000651,14307000000.0,中信证券,金星
20161118,20161231,000651,14568000000.0,民生证券,马科
20161124,20161231,000651,14140000000.0,招商证券,纪敏
20161128,20161231,000651,14437000000.0,中金公司,何伟
20161130,20161231,000651,14801000000.0,Citigroup,Mark Li
20161130,20161231,000651,14452400000.0,Deutsche Bank,Richard Huang
20161130,20161231,000651,14716000000.0,瑞银证券,廖欣宇
20161130,20161231,000651,14140000000.0,招商证券,纪敏
20161130,20161231,000651,15177600000.0,长江证券,徐春
20161201,20161231,000651,14850000000.0,申万宏源,刘迟到
20161201,20161231,000651,14373000000.0,东北证券,李强
20161214,20161231,000651,13234600000.0,高华证券,廖绪发
20161219,20161231,000651,14100000000.0,中投证券,李超
20161220,20161231,000651,13993300000.0,国联证券,钱建
20161220,20161231,000651,14598000000.0,招商证券,纪敏
20161220,20161231,000651,14522000000.0,中信证券,金星
20161107,20161231,000656,1711000000.0,申万宏源,王胜
20161118,20161231,000656,1514000000.0,国泰君安,侯丽科
20161130,20161231,000656,1572000000.0,瑞银证券,丁晓
20161201,20161231,000656,1756000000.0,东兴证券,郑闵钢
20161201,20161231,000656,2289000000.0,中投证券,李少明
20161101,20161231,000661,481000000.0,申万宏源,杜舟
20161127,20161231,000661,460000000.0,东北证券,高建
20161205,20161231,000661,486000000.0,兴业证券,徐佳熹
20161201,20161231,000662,473000000.0,招商证券,刘泽晶
20161207,20161231,000662,500000000.0,华创证券,寻赟
20161227,20161231,000662,480000000.0,长江证券,陈果
20161129,20161231,000665,459210000.0,海通证券,钟奇
20161102,20161231,000666,652400000.0,安信证券,赵湘怀
20161211,20161231,000666,983000000.0,国泰君安,刘欣琦
20161110,20161231,000671,1586000000.0,广发证券,乐加栋
20161130,20161231,000671,2387600000.0,海通证券,涂力磊
20161103,20161231,000679,6600000.0,安信证券,赵湘怀
20161104,20161231,000682,62750000.0,联讯证券,王凤华
20161212,20161231,000682,62750000.0,联讯证券,王凤华
20161230,20161231,000683,392900000.0,中信建投,罗婷
20161108,20161231,000686,2485000000.0,安信证券,赵湘怀
20161124,20161231,000687,214000000.0,国信证券,程成
20161122,20161231,000688,322000000.0,兴业证券,邱祖学
20161129,20161231,000690,689000000.0,东北证券,龚斯闻
20161227,20161231,000690,652000000.0,东北证券,龚斯闻
20161111,20161231,000697,53000000.0,国泰君安,刘华峰
20161118,20161231,000697,-3000000.0,华创证券,李佳
20161222,20161231,000703,759000000.0,中金公司,李璇
20161207,20161231,000709,1368000000.0,兴业证券,任志强
20161221,20161231,000711,149000000.0,中泰证券,王晛
20161225,20161231,000711,160700000.0,长江证券,童飞
20161225,20161231,000711,147000000.0,国海证券,代鹏举
20161129,20161231,000716,151060000.0,华泰证券,王楠
20161230,20161231,000716,145000000.0,中信建投,陈萌
20161107,20161231,000717,46140000.0,华泰证券,陈雳
20161109,20161231,000718,1149000000.0,国金证券,胡华如
20161117,20161231,000718,1088900000.0,华金证券,王刚
20161228,20161231,000718,1401180000.0,方正证券,任泽平
20161205,20161231,000725,1576000000.0,华泰证券,张騄
20161227,20161231,000725,2236300000.0,中信建投,彭琦
20161101,20161231,000726,820000000.0,广发证券,糜韩杰
20161121,20161231,000726,797000000.0,东方证券,施红梅
20161204,20161231,000727,24000000.0,平安证券,刘舜逢
20161108,20161231,000728,1869000000.0,安信证券,赵湘怀
20161103,20161231,000732,2197820000.0,首创证券,王剑辉
20161130,20161231,000732,1550000000.0,国海证券,代鹏举
20161226,20161231,000732,2496000000.0,华泰证券,谢皓宇
20161115,20161231,000733,227000000.0,东兴证券,杨若木
20161214,20161231,000733,188000000.0,东兴证券,杨若木
20161227,20161231,000733,227000000.0,银河证券,鞠厚林
20161113,20161231,000750,1134000000.0,安信证券,赵湘怀
20161115,20161231,000756,115710000.0,国联证券,周静
20161116,20161231,000758,435000000.0,华创证券,李斌
20161205,20161231,000759,170000000.0,中信证券,周羽
20161206,20161231,000759,191000000.0,国金证券,徐问
20161218,20161231,000759,134000000.0,中泰证券,彭毅
20161220,20161231,000759,134000000.0,中泰证券,彭毅
20161229,20161231,000759,-275000000.0,东北证券,李强
20161130,20161231,000767,20000000.0,兴业证券,汪洋
20161201,20161231,000768,614000000.0,东兴证券,杨若木
20161107,20161231,000776,7435000000.0,安信证券,赵湘怀
20161122,20161231,000778,610000000.0,广发证券,李莎
20161107,20161231,000783,2406000000.0,招商证券,郑积沙
20161107,20161231,000783,2224740000.0,上海证券,虞婕雯
20161108,20161231,000783,3053000000.0,安信证券,赵湘怀
20161111,20161231,000783,2417000000.0,华泰证券,沈娟
20161111,20161231,000783,2445000000.0,东吴证券,丁文韬
20161129,20161231,000786,1130000000.0,广发证券,钟家莉
20161101,20161231,000796,298880000.0,华鑫证券,汤峰
20161103,20161231,000796,251110000.0,海通证券,钟奇
20161220,20161231,000797,136000000.0,广发证券,乐加栋
20161101,20161231,000799,102130000.0,财富证券,刘雪晴
20161103,20161231,000799,97750000.0,海通证券,闻宏伟
20161104,20161231,000801,236600000.0,安信证券,王书伟
20161121,20161231,000801,281230000.0,海通证券,徐志国
20161221,20161231,000801,223690000.0,海通证券,徐志国
20161116,20161231,000802,266000000.0,太平洋证券,倪爽
20161123,20161231,000802,251410000.0,海通证券,钟奇
20161205,20161231,000802,248000000.0,华创证券,谢晨
20161205,20161231,000802,241000000.0,中信证券,姜娅
20161223,20161231,000802,162000000.0,兴业证券,李跃博
20161101,20161231,000807,499000000.0,华创证券,李斌
20161214,20161231,000810,618420000.0,华泰证券,张立聪
20161216,20161231,000810,535000000.0,招商证券,纪敏
20161110,20161231,000811,296000000.0,联讯证券,王凤华
20161214,20161231,000811,290000000.0,招商证券,刘荣
20161230,20161231,000811,279000000.0,光大证券,刘晓波
20161102,20161231,000815,4000000.0,财富证券,杜杨
20161229,20161231,000815,4000000.0,财富证券,杜杨
20161230,20161231,000818,277000000.0,中信建投,冯福章
20161219,20161231,000820,304000000.0,国信证券,陈青青
20161220,20161231,000820,307200000.0,安信证券,邵琳琳
20161230,20161231,000820,300000000.0,招商证券,朱纯阳
20161230,20161231,000822,-98000000.0,中信建投,罗婷
20161102,20161231,000823,144500000.0,中信建投,彭琦
20161215,20161231,000825,1178300000.0,长江证券,王鹤涛
20161201,20161231,000826,1130000000.0,广发证券,郭鹏
20161201,20161231,000826,1067600000.0,安信证券,邵琳琳
20161202,20161231,000826,1129900000.0,中信建投,王祎佳
20161202,20161231,000826,1120000000.0,国金证券,苏宝亮
20161202,20161231,000826,1196000000.0,国信证券,陈青青
20161207,20161231,000826,1100000000.0,群益证券,华巍
20161227,20161231,000826,1125800000.0,东吴证券,袁理
20161228,20161231,000826,1353560000.0,光大证券,陈俊鹏
20161228,20161231,000826,1200000000.0,兴业证券,汪洋
20161228,20161231,000826,1120000000.0,国金证券,苏宝亮
20161229,20161231,000826,1196000000.0,国信证券,陈青青
20161229,20161231,000826,1190000000.0,中金公司,雒文
20161229,20161231,000826,1150500000.0,中信建投,王祎佳
20161229,20161231,000826,1057900000.0,长江证券,童飞
20161203,20161231,000829,174880000.0,海通证券,钟奇
20161225,20161231,000830,235000000.0,广发证券,王剑雨
20161102,20161231,000835,74570000.0,西南证券,刘言
20161107,20161231,000836,49850000.0,渤海证券,徐勇
20161122,20161231,000848,497000000.0,国海证券,余春生
20161125,20161231,000858,6848000000.0,瑞银证券,陈阳
20161204,20161231,000858,7255000000.0,中信证券,戴佳娴
20161204,20161231,000858,7457000000.0,中泰证券,胡彦超
20161205,20161231,000858,6848000000.0,瑞银证券,陈阳
20161206,20161231,000858,7067000000.0,国金证券,于杰
20161214,20161231,000858,7458500000.0,中泰证券,胡彦超
20161214,20161231,000858,7102110000.0,方正证券,薛玉虎
20161215,20161231,000858,7344200000.0,东吴证券,马浩博
20161215,20161231,000858,7215000000.0,华创证券,王莺
20161215,20161231,000858,6923000000.0,中信建投,黄付生
20161215,20161231,000858,7255000000.0,中信证券,戴佳娴
20161215,20161231,000858,7059000000.0,国海证券,余春生
20161215,20161231,000858,7299000000.0,申万宏源,吕昌
20161215,20161231,000858,7206300000.0,Deutsche Bank,Charlie Chen
20161219,20161231,000858,7213000000.0,群益证券,李晓璐
20161220,20161231,000858,7077000000.0,招商证券,杨勇胜
20161224,20161231,000858,7344200000.0,东吴证券,马浩博
20161101,20161231,000860,318000000.0,申万宏源,吕昌
20161114,20161231,000860,485100000.0,东吴证券,马浩博
20161114,20161231,000860,318000000.0,申万宏源,吕昌
20161130,20161231,000860,392000000.0,申万宏源,吕昌
20161226,20161231,000860,369000000.0,国海证券,余春生
20161102,20161231,000869,1000780000.0,海通证券,闻宏伟
20161102,20161231,000875,134870000.0,海通证券,张一弛
20161103,20161231,000875,181000000.0,申万宏源,刘晓宁
20161115,20161231,000875,205430000.0,海通证券,张一弛
20161122,20161231,000875,181000000.0,申万宏源,刘晓宁
20161130,20161231,000875,205430000.0,海通证券,张一弛
20161130,20161231,000875,181000000.0,申万宏源,刘晓宁
20161101,20161231,000876,2893700000.0,华鑫证券,万蓉
20161112,20161231,000876,2707000000.0,招商证券,周莎
20161215,20161231,000877,14800000.0,中信建投,王愫
20161222,20161231,000878,331700000.0,东兴证券,郑闵钢
20161101,20161231,000881,343000000.0,广发证券,陈子坤
20161206,20161231,000881,410000000.0,国信证券,王念春
20161216,20161231,000881,410000000.0,国信证券,王念春
20161201,20161231,000882,154000000.0,广发证券,洪涛
20161201,20161231,000882,183000000.0,民生证券,马科
20161230,20161231,000882,183000000.0,民生证券,马科
20161127,20161231,000888,166000000.0,东北证券,高建
20161201,20161231,000888,265000000.0,东吴证券,张艺
20161202,20161231,000888,201000000.0,中信证券,姜娅
20161213,20161231,000888,181000000.0,东方证券,施红梅
20161218,20161231,000888,193190000.0,海通证券,钟奇
20161221,20161231,000888,180840000.0,光大证券,谢宁铃
20161102,20161231,000890,154500000.0,安信证券,赵湘怀
20161109,20161231,000892,360000000.0,中泰证券,王晛
20161208,20161231,000892,360000000.0,中泰证券,王晛
20161227,20161231,000892,267000000.0,光大证券,王铮
20161101,20161231,000895,4603800000.0,海通证券,闻宏伟
20161108,20161231,000895,4441000000.0,中金公司,吕若晨
20161127,20161231,000895,4580000000.0,中泰证券,胡彦超
20161130,20161231,000898,1783000000.0,国金证券,杨件
20161222,20161231,000898,1475000000.0,广发证券,李莎
20161230,20161231,000898,1521500000.0,长江证券,王鹤涛
20161109,20161231,000902,1043000000.0,中信证券,王喆
20161102,20161231,000903,200000000.0,申万宏源,蔡麟琳
20161110,20161231,000903,232000000.0,长城证券,曲小溪
20161216,20161231,000906,151000000.0,广发证券,洪涛
20161219,20161231,000909,60000000.0,民生证券,郑平
20161211,20161231,000910,447080000.0,华泰证券,陈羽锋
20161212,20161231,000910,450000000.0,中信建投,花小伟
20161212,20161231,000910,412000000.0,中金公司,樊俊豪
20161212,20161231,000910,476000000.0,民生证券,陈柏儒
20161220,20161231,000911,198140000.0,中航证券,石玉华
20161223,20161231,000911,-27960000.0,海通证券,丁频
20161229,20161231,000911,-27960000.0,海通证券,丁频
20161107,20161231,000917,512000000.0,中信证券,郭毅
20161130,20161231,000918,1257000000.0,申万宏源,王胜
20161203,20161231,000920,160510000.0,海通证券,张一弛
20161108,20161231,000921,1062000000.0,中金公司,何伟
20161129,20161231,000925,-103000000.0,广发证券,郭鹏
20161117,20161231,000926,752000000.0,安信证券,陈天诚
20161124,20161231,000928,478930000.0,海通证券,杜市伟
20161223,20161231,000928,478930000.0,海通证券,杜市伟
20161220,20161231,000930,190000000.0,安信证券,吴立
20161221,20161231,000930,190000000.0,安信证券,李佳丰
20161117,20161231,000932,938000000.0,华创证券,华中炜
20161227,20161231,000933,125960000.0,华泰证券,陈雳
20161227,20161231,000933,298700000.0,海通证券,吴杰
20161103,20161231,000936,564900000.0,安信证券,赵湘怀
20161104,20161231,000937,358000000.0,招商证券,卢平
20161118,20161231,000937,543010000.0,中信证券,崔霖
20161130,20161231,000939,423000000.0,兴业证券,汪洋
20161206,20161231,000939,423000000.0,兴业证券,汪洋
20161207,20161231,000939,525060000.0,太平洋证券,杨林
20161218,20161231,000939,423000000.0,兴业证券,汪洋
20161125,20161231,000949,141000000.0,民生证券,范劲松
20161221,20161231,000949,216000000.0,东北证券,王小勇
20161225,20161231,000949,143600000.0,安信证券,赵湘怀
20161110,20161231,000951,370000000.0,广发证券,张乐
20161113,20161231,000951,369000000.0,中金公司,李正伟
20161207,20161231,000951,370000000.0,广发证券,张乐
20161102,20161231,000957,585000000.0,财富证券,龙靓
