预测日期,报告期,交易代码,预测净利润,预测机构,分析师姓名
20151224,20151231,000333,12729000000.0,中金公司,何伟
20151227,20151231,000333,12730000000.0,招商证券,纪敏
20151130,20151231,000338,1222000000.0,中金公司,奉玮
20151106,20151231,000400,559000000.0,国海证券,谭倩
20151101,20151231,000402,2934000000.0,中金公司,宁静鞭
20151102,20151231,000402,2964000000.0,中信证券,陈聪
20151103,20151231,000402,3082000000.0,东兴证券,郑闵钢
20151214,20151231,000402,2964000000.0,中信证券,陈聪
20151123,20151231,000403,99800000.0,安信证券,吴永强
20151218,20151231,000403,100610000.0,西南证券,朱国广
20151102,20151231,000407,96010000.0,海通证券,邓勇
20151119,20151231,000407,96010000.0,海通证券,王晓林
20151222,20151231,000407,96010000.0,海通证券,王晓林
20151125,20151231,000411,148000000.0,中信证券,田加强
20151116,20151231,000413,1069150000.0,海通证券,钟奇
20151208,20151231,000413,1069150000.0,海通证券,钟奇
20151101,20151231,000415,1379000000.0,华泰证券,罗毅
20151112,20151231,000415,1760900000.0,中信建投,杨荣
20151124,20151231,000418,914000000.0,浙商证券,杨云
20151221,20151231,000418,907000000.0,国泰君安,曾婵
20151228,20151231,000418,916000000.0,招商证券,纪敏
20151230,20151231,000418,916000000.0,招商证券,纪敏
20151117,20151231,000423,1647000000.0,群益证券,闫永正
20151118,20151231,000423,1669100000.0,华融证券,张科然
20151118,20151231,000423,1629000000.0,长江证券,刘舒畅
20151118,20151231,000423,1716000000.0,中信证券,田加强
20151220,20151231,000423,1714000000.0,中泰证券,胡彦超
20151221,20151231,000423,1714000000.0,中泰证券,胡彦超
20151103,20151231,000426,47810000.0,信达证券,范海波
20151105,20151231,000430,135000000.0,国泰君安,许娟娟
20151109,20151231,000430,148000000.0,财富证券,何晨
20151105,20151231,000488,821000000.0,中信建投,花小伟
20151105,20151231,000488,844000000.0,国信证券,陈福
20151109,20151231,000488,959000000.0,中银国际,杨志威
20151116,20151231,000488,826000000.0,招商证券,郑恺
20151116,20151231,000488,741000000.0,申万宏源,周海晨
20151117,20151231,000488,844000000.0,国信证券,陈福
20151201,20151231,000488,741000000.0,申万宏源,周海晨
20151101,20151231,000501,775700000.0,长江证券,李锦
20151102,20151231,000501,784390000.0,海通证券,汪立亭
20151217,20151231,000511,38550000.0,海通证券,施毅
20151222,20151231,000513,615520000.0,银河证券,李平祝
20151222,20151231,000514,54000000.0,国信证券,区瑞明
20151214,20151231,000519,279500000.0,长江证券,王鹤涛
20151118,20151231,000521,253000000.0,渤海证券,安伟娜
20151214,20151231,000521,207000000.0,华泰证券,张立聪
20151202,20151231,000523,49000000.0,海通证券,李明刚
20151118,20151231,000526,5000000.0,国海证券,孔令峰
20151203,20151231,000530,152000000.0,东方证券,佘炜超
20151223,20151231,000530,141000000.0,东兴证券,郑闵钢
20151223,20151231,000530,133000000.0,华泰证券,肖群稀
20151224,20151231,000530,136000000.0,华创证券,李佳
20151224,20151231,000530,152000000.0,东方证券,佘炜超
20151230,20151231,000530,169000000.0,东兴证券,郑闵钢
20151224,20151231,000533,145000000.0,国泰君安,曾婵
20151101,20151231,000538,2887000000.0,兴业证券,徐佳熹
20151102,20151231,000538,2815000000.0,群益证券,闫永正
20151102,20151231,000538,2887000000.0,平安证券,魏巍
20151102,20151231,000538,2768000000.0,国泰君安,屠炜颖
20151102,20151231,000538,2926000000.0,中信证券,田加强
20151229,20151231,000539,3780000000.0,长城证券,杨洁
20151118,20151231,000540,2591000000.0,东方证券,竺劲
20151118,20151231,000540,2616000000.0,中信建投,苏雪晶
20151117,20151231,000547,517000000.0,方正证券,韩振国
20151102,20151231,000550,2036000000.0,平安证券,王德安
20151112,20151231,000550,2035000000.0,瑞银证券,邹天龙
20151203,20151231,000550,2036000000.0,平安证券,王德安
20151102,20151231,000552,232000000.0,广发证券,沈涛
20151217,20151231,000554,10900000.0,中信建投,罗婷
20151106,20151231,000555,435000000.0,申万宏源,顾海波
20151111,20151231,000555,365000000.0,中金公司,卢婷
20151203,20151231,000555,457000000.0,平安证券,林娟
20151214,20151231,000555,373460000.0,光大证券,薛亮
20151214,20151231,000555,385000000.0,兴业证券,袁煜明
20151215,20151231,000555,312740000.0,西南证券,田明华
20151228,20151231,000555,457000000.0,平安证券,林娟
20151111,20151231,000558,94000000.0,海通证券,涂力磊
20151111,20151231,000558,73000000.0,兴业证券,李跃博
20151123,20151231,000558,94000000.0,海通证券,涂力磊
20151210,20151231,000558,-30000000.0,国泰君安,许娟娟
20151225,20151231,000558,73000000.0,兴业证券,李跃博
20151225,20151231,000558,94000000.0,海通证券,涂力磊
20151209,20151231,000559,829000000.0,中泰证券,曾朵红
20151222,20151231,000563,494000000.0,华泰证券,罗毅
20151223,20151231,000563,408820000.0,中银国际,魏涛
20151227,20151231,000563,494000000.0,华泰证券,罗毅
20151102,20151231,000564,49000000.0,中银国际,唐佳睿
20151213,20151231,000566,250000000.0,华泰证券,杨烨辉
20151214,20151231,000566,242530000.0,海通证券,余文心
20151214,20151231,000566,256300000.0,华融证券,张科然
20151215,20151231,000566,222000000.0,国信证券,邓周宇
20151230,20151231,000566,250000000.0,华泰证券,杨烨辉
20151101,20151231,000567,11300000.0,安信证券,赵湘怀
20151106,20151231,000567,7000000.0,广发证券,乐加栋
20151109,20151231,000567,11000000.0,平安证券,励雅敏
20151119,20151231,000567,7000000.0,广发证券,乐加栋
20151102,20151231,000568,1601000000.0,太平洋证券,王学谦
20151104,20151231,000568,1567000000.0,国泰君安,闫伟
20151109,20151231,000568,1564000000.0,中金公司,邢庭志
20151111,20151231,000568,1583000000.0,中泰证券,胡彦超
20151129,20151231,000568,1583000000.0,中泰证券,胡彦超
20151205,20151231,000568,1540100000.0,华融证券,金春萍
20151216,20151231,000568,1647000000.0,方正证券,薛玉虎
20151216,20151231,000568,1583000000.0,中泰证券,胡彦超
20151218,20151231,000568,1539900000.0,华融证券,金春萍
20151221,20151231,000568,1369000000.0,兴业证券,陈嵩昆
20151221,20151231,000568,1612000000.0,民生证券,陈柏儒
20151221,20151231,000568,1693080000.0,长城证券,安雅泽
20151221,20151231,000568,1594000000.0,中信证券,黄巍
20151221,20151231,000568,1641000000.0,招商证券,董广阳
20151222,20151231,000568,1567000000.0,国泰君安,闫伟
20151229,20151231,000568,1443000000.0,中泰证券,胡彦超
20151229,20151231,000568,1369000000.0,兴业证券,陈嵩昆
20151229,20151231,000568,1408000000.0,方正证券,薛玉虎
20151230,20151231,000568,1395000000.0,华泰证券,苏青青
20151230,20151231,000568,1471000000.0,申万宏源,姚彦君
20151230,20151231,000568,1437000000.0,国泰君安,闫伟
20151202,20151231,000571,66880000.0,海通证券,邓勇
20151221,20151231,000571,96000000.0,国泰君安,史江辉
20151103,20151231,000587,739000000.0,国信证券,陈福
20151102,20151231,000592,228140000.0,海通证券,涂力磊
20151214,20151231,000593,57000000.0,广发证券,郭鹏
20151102,20151231,000596,650000000.0,平安证券,汤玮亮
20151116,20151231,000596,660000000.0,国泰君安,闫伟
20151207,20151231,000596,661000000.0,东兴证券,徐昊
20151102,20151231,000599,59430000.0,长城证券,施伟锋
20151117,20151231,000601,306000000.0,申万宏源,刘晓宁
20151123,20151231,000601,307000000.0,国信证券,梁铮
20151207,20151231,000601,304000000.0,中信证券,崔霖
20151216,20151231,000601,306000000.0,申万宏源,刘晓宁
20151229,20151231,000601,284300000.0,长江证券,童飞
20151230,20151231,000601,306000000.0,申万宏源,刘晓宁
20151216,20151231,000603,270820000.0,海通证券,施毅
20151227,20151231,000603,270820000.0,海通证券,施毅
20151228,20151231,000603,297000000.0,广发证券,巨国贤
20151230,20151231,000603,240720000.0,信达证券,范海波
20151227,20151231,000605,82000000.0,长江证券,童飞
20151228,20151231,000605,121000000.0,国信证券,陈青青
20151222,20151231,000606,-39700000.0,安信证券,胡又文
20151124,20151231,000607,206000000.0,中泰证券,康雅雯
20151120,20151231,000616,173710000.0,中信建投,杨荣
20151126,20151231,000616,90970000.0,中信建投,杨荣
20151125,20151231,000619,79000000.0,中信证券,刘建义
20151102,20151231,000625,9240700000.0,高华证券,杨一朋
20151102,20151231,000625,9461000000.0,平安证券,王德安
20151104,20151231,000625,11359000000.0,浙商证券,杨云
20151105,20151231,000625,9692000000.0,中信证券,许英博
20151110,20151231,000625,9633000000.0,中金公司,刘册
20151113,20151231,000625,9121000000.0,群益证券,刘帅
20151126,20151231,000625,9761000000.0,长城证券,曲小溪
20151207,20151231,000625,9692000000.0,中信证券,许英博
20151207,20151231,000625,9633000000.0,中金公司,李正伟
20151210,20151231,000625,11359000000.0,浙商证券,杨云
20151211,20151231,000625,9761000000.0,长城证券,曲小溪
20151214,20151231,000625,10535000000.0,华泰证券,谢志才
20151204,20151231,000631,861000000.0,海通证券,涂力磊
20151106,20151231,000638,2000000.0,华泰证券,杨烨辉
20151109,20151231,000638,3000000.0,招商证券,郝彪
20151112,20151231,000638,6000000.0,国海证券,代鹏举
20151115,20151231,000638,3000000.0,招商证券,郝彪
20151230,20151231,000638,4000000.0,银河证券,沈海兵
20151212,20151231,000639,182000000.0,中泰证券,胡彦超
20151213,20151231,000639,166000000.0,国泰君安,闫伟
20151217,20151231,000639,206900000.0,东吴证券,马浩博
20151101,20151231,000651,14503200000.0,长江证券,徐春
20151101,20151231,000651,13878000000.0,广发证券,蔡益润
20151101,20151231,000651,14424000000.0,招商证券,纪敏
20151102,20151231,000651,13507300000.0,安信证券,蔡雯娟
20151102,20151231,000651,13955000000.0,国泰君安,范杨
20151102,20151231,000651,14654000000.0,国金证券,张斌
20151102,20151231,000651,13328000000.0,瑞银证券,廖欣宇
20151102,20151231,000651,12536000000.0,申万宏源,刘迟到
20151102,20151231,000651,14294000000.0,群益证券,许椰惜
20151104,20151231,000651,14357000000.0,东方证券,赵越峰
20151203,20151231,000651,14272000000.0,中信证券,金星
20151213,20151231,000651,14350560000.0,国联证券,钱建
20151221,20151231,000651,14131000000.0,招商证券,纪敏
20151222,20151231,000651,14336000000.0,中金公司,何伟
20151223,20151231,000651,14903000000.0,华泰证券,张立聪
20151224,20151231,000651,14336000000.0,中金公司,何伟
20151227,20151231,000651,14131000000.0,招商证券,纪敏
20151202,20151231,000662,335000000.0,兴业证券,袁煜明
20151117,20151231,000666,678000000.0,国泰君安,刘欣琦
20151117,20151231,000666,636000000.0,国海证券,代鹏举
20151209,20151231,000666,702610000.0,东吴证券,丁文韬
20151210,20151231,000666,681620000.0,华泰证券,罗毅
20151214,20151231,000666,687060000.0,中银国际,魏涛
20151216,20151231,000666,678000000.0,国泰君安,刘欣琦
20151225,20151231,000666,687000000.0,中银国际,魏涛
20151229,20151231,000670,19000000.0,东北证券,王建伟
20151223,20151231,000671,1720000000.0,中信建投,苏雪晶
20151125,20151231,000672,71000000.0,中信证券,刘建义
20151208,20151231,000672,124730000.0,光大证券,陈浩武
20151208,20151231,000672,71000000.0,中信证券,刘建义
20151217,20151231,000672,74300000.0,长江证券,范超
20151225,20151231,000673,146000000.0,群益证券,胡嘉铭
20151230,20151231,000678,-10000000.0,方正证券,于特
20151221,20151231,000679,41000000.0,国海证券,代鹏举
20151111,20151231,000681,184540000.0,爱建证券,侯佳林
20151230,20151231,000685,1254830000.0,安信证券,赵湘怀
20151110,20151231,000687,164900000.0,安信证券,王书伟
20151207,20151231,000690,871000000.0,中信证券,崔霖
20151125,20151231,000697,77000000.0,国泰君安,刘华峰
20151204,20151231,000697,77000000.0,国泰君安,刘华峰
20151215,20151231,000697,77000000.0,国泰君安,刘华峰
20151102,20151231,000703,197000000.0,国泰君安,肖洁
20151102,20151231,000703,92000000.0,国金证券,蒋明远
20151102,20151231,000703,138000000.0,申万宏源,麦土荣
20151105,20151231,000703,138000000.0,申万宏源,麦土荣
20151111,20151231,000703,158300000.0,长江证券,刘元瑞
20151111,20151231,000703,175990000.0,川财证券,谢建斌
20151111,20151231,000703,197000000.0,国泰君安,肖洁
20151111,20151231,000703,138000000.0,申万宏源,麦土荣
20151112,20151231,000703,112000000.0,中信证券,黄莉莉
20151118,20151231,000703,138000000.0,民生证券,范劲松
20151221,20151231,000703,212620000.0,国联证券,石亮
20151111,20151231,000708,272900000.0,长江证券,刘元瑞
20151224,20151231,000708,268300000.0,长江证券,王鹤涛
20151101,20151231,000709,333200000.0,安信证券,衡昆
20151127,20151231,000716,128000000.0,华泰证券,苏青青
20151130,20151231,000716,124560000.0,东吴证券,马浩博
20151227,20151231,000716,156000000.0,方正证券,薛玉虎
20151117,20151231,000717,-2115100000.0,长江证券,刘元瑞
20151117,20151231,000717,-2016000000.0,华泰证券,陈雳
20151210,20151231,000717,-2016000000.0,华泰证券,陈雳
20151210,20151231,000717,-2115100000.0,长江证券,刘元瑞
20151125,20151231,000718,1174000000.0,国泰君安,侯丽科
20151126,20151231,000718,1191330000.0,海通证券,涂力磊
20151126,20151231,000718,1246000000.0,国信证券,区瑞明
20151127,20151231,000718,1109000000.0,国海证券,代鹏举
20151129,20151231,000718,1089700000.0,东北证券,周思立
20151130,20151231,000718,847000000.0,广发证券,乐加栋
20151215,20151231,000718,847000000.0,广发证券,乐加栋
20151110,20151231,000722,150000000.0,申万宏源,刘晓宁
20151120,20151231,000722,150000000.0,中投证券,张镭
20151126,20151231,000722,162000000.0,国海证券,谭倩
20151203,20151231,000725,2885000000.0,兴业证券,刘亮
20151209,20151231,000725,2885000000.0,兴业证券,刘亮
20151109,20151231,000727,-92000000.0,平安证券,刘舜逢
20151112,20151231,000727,-92000000.0,平安证券,刘舜逢
20151224,20151231,000727,-24010000.0,国海证券,王凌涛
20151101,20151231,000728,2914820000.0,东兴证券,齐瑞娟
20151106,20151231,000729,652000000.0,太平洋证券,太平洋证券
20151122,20151231,000729,708340000.0,海通证券,闻宏伟
20151225,20151231,000729,673000000.0,银河证券,李琰
20151228,20151231,000729,762130000.0,中航证券,石玉华
20151106,20151231,000733,212700000.0,安信证券,赵晓光
20151205,20151231,000735,70000000.0,华融证券,张科然
20151111,20151231,000738,213000000.0,中信证券,高嵩
20151125,20151231,000756,95000000.0,国联证券,刘生平
20151221,20151231,000756,95000000.0,国联证券,刘生平
20151101,20151231,000758,476000000.0,平安证券,励雅敏
20151102,20151231,000758,483000000.0,国泰君安,刘华峰
20151102,20151231,000758,392000000.0,申万宏源,徐若旭
20151102,20151231,000758,396300000.0,信达证券,范海波
20151102,20151231,000759,-36060000.0,海通证券,汪立亭
20151207,20151231,000759,22000000.0,中信证券,周羽
20151216,20151231,000760,5000000.0,国泰君安,原丁
20151101,20151231,000768,481000000.0,招商证券,王超
20151125,20151231,000768,417000000.0,Deutsche Bank,Nick Zheng
20151201,20151231,000768,583000000.0,中投证券,李凡
20151102,20151231,000776,12231000000.0,方正证券,林喜鹏
20151102,20151231,000776,13230000000.0,招商证券,洪锦屏
20151102,20151231,000776,11996000000.0,海通证券,孙婷
20151113,20151231,000776,12097200000.0,高华证券,李南
20151128,20151231,000776,12098000000.0,中信证券,邵子钦
20151230,20151231,000776,13728000000.0,太平洋证券,张学
20151222,20151231,000778,391500000.0,长江证券,王鹤涛
20151202,20151231,000783,4383000000.0,华泰证券,沈娟
20151110,20151231,000786,1001000000.0,中金公司,柴伟
20151102,20151231,000789,277000000.0,国泰君安,鲍雁辛
20151203,20151231,000795,35000000.0,东吴证券,陈显帆
20151204,20151231,000795,-63790000.0,海通证券,刘博
20151214,20151231,000795,-63790000.0,海通证券,刘博
20151102,20151231,000796,220000000.0,国泰君安,许娟娟
20151103,20151231,000796,258000000.0,华泰证券,薛蓓蓓
20151103,20151231,000796,215000000.0,中信建投,刘越男
20151125,20151231,000796,230000000.0,中金公司,黄垚鑫
20151223,20151231,000796,226000000.0,兴业证券,李跃博
20151215,20151231,000799,80060000.0,海通证券,闻宏伟
20151228,20151231,000799,80060000.0,海通证券,闻宏伟
20151101,20151231,000800,396600000.0,高华证券,杨一朋
20151102,20151231,000801,262000000.0,华创证券,李佳
20151126,20151231,000801,236000000.0,中泰证券,笃慧
20151225,20151231,000801,256700000.0,安信证券,王书伟
20151230,20151231,000801,202000000.0,广发证券,真怡
20151106,20151231,000802,76000000.0,申万宏源,王俊杰
20151204,20151231,000806,118110000.0,西南证券,朱国广
20151214,20151231,000815,148350000.0,东吴证券,徐力
20151223,20151231,000815,148350000.0,东吴证券,徐力
20151101,20151231,000816,58260000.0,安信证券,吴立
20151102,20151231,000821,49000000.0,国海证券,冯胜
20151112,20151231,000825,-713120000.0,华泰证券,陈雳
20151126,20151231,000825,-1094100000.0,长江证券,刘元瑞
20151101,20151231,000826,1082000000.0,华泰证券,弓永峰
20151102,20151231,000826,1123270000.0,信达证券,范海波
20151110,20151231,000826,1140000000.0,兴业证券,汪洋
20151111,20151231,000826,1030000000.0,群益证券,华巍
20151201,20151231,000826,1005000000.0,中信证券,王海旭
20151207,20151231,000826,1123270000.0,信达证券,范海波
20151222,20151231,000826,982600000.0,高华证券,朱地武
20151208,20151231,000835,31990000.0,西南证券,刘言
20151210,20151231,000835,31990000.0,西南证券,刘言
20151228,20151231,000839,369000000.0,国泰君安,陈筱
20151228,20151231,000839,295000000.0,申万宏源,顾海波
20151101,20151231,000858,5894000000.0,招商证券,董广阳
20151101,20151231,000858,5660000000.0,东兴证券,徐昊
20151101,20151231,000858,6139000000.0,中泰证券,胡彦超
20151102,20151231,000858,5966000000.0,平安证券,汤玮亮
20151102,20151231,000858,5657700000.0,Deutsche Bank,Winnie Mak
20151102,20151231,000858,6141000000.0,国海证券,余春生
20151102,20151231,000858,5575000000.0,太平洋证券,王学谦
20151102,20151231,000858,6045000000.0,广发证券,王永锋
20151103,20151231,000858,5967570000.0,西南证券,朱会振
20151105,20151231,000858,5934760000.0,海通证券,闻宏伟
20151106,20151231,000858,5936000000.0,华创证券,王莺
20151123,20151231,000858,6139000000.0,中泰证券,胡彦超
20151220,20151231,000858,5824000000.0,招商证券,董广阳
20151220,20151231,000858,6139000000.0,中泰证券,胡彦超
20151221,20151231,000858,5940660000.0,长城证券,安雅泽
20151221,20151231,000858,5976000000.0,兴业证券,陈嵩昆
20151221,20151231,000858,6120000000.0,方正证券,薛玉虎
20151223,20151231,000858,5911640000.0,东北证券,陈鹏
20151223,20151231,000858,6453090000.0,东吴证券,马浩博
20151228,20151231,000858,5966000000.0,平安证券,汤玮亮
20151113,20151231,000860,410610000.0,长城证券,朱政
20151119,20151231,000860,410610000.0,长城证券,安雅泽
20151126,20151231,000860,377000000.0,平安证券,汤玮亮
20151130,20151231,000860,365000000.0,华泰证券,苏青青
20151201,20151231,000860,375350000.0,中信证券,黄巍
20151209,20151231,000860,340000000.0,中泰证券,胡彦超
20151224,20151231,000860,340000000.0,中泰证券,胡彦超
20151225,20151231,000860,375000000.0,申万宏源,姚彦君
20151225,20151231,000860,375350000.0,中信证券,黄巍
20151225,20151231,000860,410610000.0,长城证券,安雅泽
20151228,20151231,000860,411000000.0,长城证券,安雅泽
20151125,20151231,000861,301000000.0,中金公司,樊俊豪
20151127,20151231,000861,301000000.0,中金公司,樊俊豪
20151123,20151231,000869,1076000000.0,国泰君安,闫伟
20151124,20151231,000869,1066000000.0,中泰证券,胡彦超
20151125,20151231,000869,1179000000.0,华创证券,王莺
20151125,20151231,000869,1095000000.0,东北证券,李强
20151125,20151231,000869,1117000000.0,东方证券,肖婵
20151201,20151231,000869,1066000000.0,中泰证券,胡彦超
20151202,20151231,000869,1179000000.0,华创证券,王莺
20151101,20151231,000876,2263000000.0,兴业证券,陈娇
20151102,20151231,000883,2006000000.0,申万宏源,刘晓宁
20151228,20151231,000885,144580000.0,光大证券,陈浩武
20151110,20151231,000887,920000000.0,银河证券,王华君
20151230,20151231,000887,824320000.0,天风证券,张淼
20151111,20151231,000888,198000000.0,国信证券,曾光
20151103,20151231,000889,183000000.0,华创证券,马军
20151108,20151231,000890,5000000.0,长江证券,刘元瑞
20151117,20151231,000890,320000000.0,国信证券,陈福
20151227,20151231,000890,5000000.0,长江证券,王鹤涛
20151110,20151231,000892,170830000.0,国海证券,孔令峰
20151101,20151231,000895,4189300000.0,安信证券,苏铖
20151220,20151231,000895,4138000000.0,招商证券,董广阳
20151221,20151231,000895,4061000000.0,平安证券,王俏怡
20151221,20151231,000895,4154000000.0,中金公司,吕若晨
20151221,20151231,000895,4115000000.0,华创证券,王莺
20151221,20151231,000895,4012400000.0,安信证券,苏铖
20151221,20151231,000895,4098000000.0,方正证券,薛玉虎
20151222,20151231,000895,4146000000.0,国金证券,刘枝花
20151101,20151231,000898,-751000000.0,华泰证券,陈雳
20151102,20151231,000898,-1681000000.0,高华证券,王玮嘉
20151118,20151231,000898,-1559900000.0,长江证券,刘元瑞
20151211,20151231,000898,-1953000000.0,中金公司,柴伟
20151102,20151231,000902,844260000.0,信达证券,郭荆璞
20151228,20151231,000902,799000000.0,国信证券,黄道立
20151112,20151231,000906,82200000.0,长江证券,刘元瑞
20151126,20151231,000906,82200000.0,长江证券,刘元瑞
20151126,20151231,000906,79800000.0,安信证券,衡昆
20151203,20151231,000906,82200000.0,长江证券,刘元瑞
20151105,20151231,000911,38200000.0,海通证券,丁频
20151105,20151231,000911,58700000.0,安信证券,吴立
20151201,20151231,000911,66000000.0,中信证券,施亮
20151102,20151231,000917,506000000.0,财富证券,杜杨
20151117,20151231,000917,591550000.0,长城证券,张珂
20151118,20151231,000917,768170000.0,中信证券,郭毅
20151119,20151231,000917,505950000.0,财富证券,杜杨
20151102,20151231,000918,-2292000000.0,中银国际,田世欣
20151229,20151231,000920,111050000.0,东吴证券,袁理
20151102,20151231,000926,791000000.0,中信建投,苏雪晶
20151130,20151231,000926,772300000.0,长江证券,刘俊
20151201,20151231,000926,782100000.0,安信证券,陈天诚
20151202,20151231,000926,842000000.0,海通证券,涂力磊
20151215,20151231,000926,838100000.0,海通证券,涂力磊
20151223,20151231,000926,772300000.0,长江证券,刘俊
20151224,20151231,000926,838100000.0,海通证券,涂力磊
20151102,20151231,000928,514400000.0,长江证券,刘元瑞
20151104,20151231,000928,514400000.0,长江证券,刘元瑞
20151111,20151231,000928,556480000.0,广发证券,唐笑
20151111,20151231,000928,514400000.0,长江证券,刘元瑞
20151130,20151231,000928,501970000.0,海通证券,赵健
20151203,20151231,000928,480000000.0,申万宏源,陆玲玲
20151101,20151231,000932,-1087300000.0,安信证券,衡昆
20151112,20151231,000932,-1508000000.0,长江证券,刘元瑞
20151119,20151231,000932,-1508000000.0,长江证券,刘元瑞
