交易代码,平均预测净利润
1.0,24367000000.0
2.0,35297084615.38461
26.0,169000000.0
27.0,846000000.0
28.0,1192500000.0
31.0,1396500000.0
34.0,500000000.0
35.0,307060000.0
39.0,2404070000.0
50.0,1684000000.0
60.0,1226000000.0
62.0,693000000.0
63.0,-6465580000.0
65.0,621000000.0
69.0,9845000000.0
100.0,3538565714.285714
157.0,1750000000.0
301.0,1361167500.0
333.0,20543047333.333332
338.0,7767177500.0
400.0,343910000.0
401.0,1702240000.0
402.0,3430000000.0
403.0,115000000.0
408.0,1411000000.0
418.0,1814745000.0
423.0,2038395000.0
425.0,1846980000.0
426.0,779000000.0
429.0,1473000000.0
513.0,1099000000.0
516.0,2267000000.0
524.0,307000000.0
525.0,998000000.0
528.0,966100000.0
538.0,3346833000.0
539.0,1081506666.6666667
543.0,398000000.0
544.0,1228000000.0
546.0,480000000.0
547.0,444500000.0
550.0,104000000.0
553.0,3141000000.0
560.0,676000000.0
568.0,3380918888.888889
581.0,2799480000.0
584.0,136300000.0
591.0,1094000000.0
596.0,1634250000.0
597.0,197400000.0
598.0,995500000.0
603.0,362066666.6666667
606.0,455220000.0
620.0,1090000000.0
629.0,3438200000.0
639.0,462100000.0
650.0,537710000.0
651.0,29071170833.333332
661.0,973000000.0
671.0,3154106666.6666665
676.0,778680000.0
681.0,388292500.0
685.0,760000000.0
703.0,3058640000.0
708.0,508000000.0
710.0,325170000.0
711.0,306000000.0
717.0,3912500000.0
725.0,4486245000.0
726.0,876295000.0
728.0,505000000.0
733.0,242000000.0
739.0,392000000.0
756.0,250030000.0
768.0,570750000.0
776.0,6241000000.0
778.0,2381000000.0
786.0,2712000000.0
789.0,1252000000.0
796.0,315500000.0
799.0,250000000.0
802.0,379970000.0
807.0,76500000.0
823.0,246000000.0
825.0,4775000000.0
826.0,1415000000.0
830.0,3051000000.0
852.0,96580000.0
858.0,12833908888.88889
860.0,810500000.0
869.0,983000000.0
876.0,1955857500.0
878.0,528000000.0
889.0,261574000.0
895.0,4941400000.0
898.0,8606000000.0
902.0,818910000.0
908.0,181575000.0
910.0,734170000.0
932.0,7159185000.0
938.0,1906375000.0
959.0,3370000000.0
960.0,971072500.0
961.0,2187666666.6666665
963.0,2197734444.4444447
966.0,182000000.0
967.0,399450000.0
968.0,687620000.0
975.0,662825000.0
976.0,474000000.0
977.0,634708000.0
983.0,2031350000.0
988.0,376125000.0
989.0,416070000.0
997.0,621420000.0
998.0,891000000.0
1979.0,15846826923.076923
2001.0,3090340000.0
2007.0,1106056666.6666667
2008.0,1833750000.0
2010.0,769990000.0
2013.0,942150000.0
2014.0,223000000.0
2023.0,56000000.0
2024.0,7244892857.142858
2025.0,369582500.0
2027.0,6073409000.0
2029.0,349000000.0
2032.0,1619060000.0
2033.0,226000000.0
2035.0,690495000.0
2036.0,340000000.0
2038.0,731000000.0
2042.0,814500000.0
2044.0,874784166.6666666
2048.0,660000000.0
2050.0,1425000000.0
2053.0,109000000.0
2059.0,937000000.0
2064.0,461850000.0
2074.0,877031666.6666666
2075.0,1260000000.0
2078.0,2326000000.0
2080.0,864151666.6666666
2081.0,2278333333.3333335
2086.0,137010000.0
2087.0,385700000.0
2090.0,117090000.0
2092.0,2527500000.0
2093.0,169000000.0
2100.0,360803333.3333333
2110.0,6847757500.0
2111.0,213120000.0
2115.0,238910000.0
2117.0,277000000.0
2120.0,2544930000.0
2124.0,135345000.0
2126.0,370876250.0
2127.0,855530000.0
2128.0,1966000000.0
2129.0,559426666.6666666
2138.0,481158000.0
2142.0,11350600000.0
2146.0,7722542500.0
2152.0,779333333.3333334
2153.0,490560000.0
2155.0,236000000.0
2159.0,131450000.0
2174.0,966098000.0
2179.0,932000000.0
2182.0,281333333.3333333
2183.0,390000000.0
2185.0,422000000.0
2189.0,68050000.0
2191.0,716482857.1428572
2195.0,1350000000.0
2197.0,54000000.0
2202.0,3434750000.0
2203.0,934775000.0
2206.0,357000000.0
2212.0,500000000.0
2217.0,1409470000.0
2223.0,717080000.0
2225.0,285120000.0
2228.0,545090000.0
2230.0,524000000.0
2233.0,1905000000.0
2236.0,2585000000.0
2240.0,185000000.0
2241.0,1355500000.0
2242.0,733750000.0
2249.0,497000000.0
2254.0,160725000.0
2258.0,602666666.6666666
2262.0,490493333.3333333
2268.0,160000000.0
2271.0,1578186666.6666667
2273.0,520370000.0
2277.0,509000000.0
2281.0,365160000.0
2287.0,346040000.0
2288.0,83750000.0
2293.0,537000000.0
2294.0,1536065000.0
2299.0,1223000000.0
2301.0,247450000.0
2304.0,8433660000.0
2310.0,2337833333.3333335
2311.0,1384830000.0
2313.0,186420000.0
2317.0,460000000.0
2318.0,294000000.0
2327.0,586000000.0
2332.0,316000000.0
2340.0,777000000.0
2341.0,459705000.0
2343.0,475390000.0
2350.0,105000000.0
2352.0,4080720000.0
2353.0,540093333.3333334
2358.0,618000000.0
2366.0,402000000.0
2368.0,374770000.0
2369.0,67230000.0
2371.0,246000000.0
2372.0,1009000000.0
2376.0,406500000.0
2381.0,161500000.0
2382.0,387360000.0
2384.0,1136000000.0
2385.0,397595000.0
2389.0,360000000.0
2398.0,263500000.0
2399.0,638000000.0
2402.0,252230000.0
2405.0,369500000.0
2407.0,214413333.33333334
2408.0,931585000.0
2409.0,160365000.0
2410.0,504100000.0
2413.0,161490000.0
2414.0,134824000.0
2415.0,11511285714.285715
2419.0,980000000.0
2422.0,1233500000.0
2428.0,11000000.0
2430.0,711240000.0
2434.0,484805000.0
2436.0,227090000.0
2439.0,589000000.0
2441.0,246500000.0
2444.0,732900000.0
2446.0,151000000.0
2449.0,504180000.0
2456.0,1907588000.0
2458.0,390000000.0
2460.0,1567695000.0
2463.0,555302857.1428572
2465.0,412000000.0
2466.0,2105563333.3333333
2468.0,2084990000.0
2470.0,887330000.0
2474.0,40000000.0
2475.0,2532877500.0
2478.0,513320000.0
2482.0,754195000.0
2485.0,119000000.0
2488.0,201000000.0
2491.0,694960000.0
2493.0,2872145000.0
2507.0,645402500.0
2508.0,1509400000.0
2511.0,436897647.0588235
2514.0,121000000.0
2518.0,297000000.0
2531.0,491000000.0
2538.0,275000000.0
2548.0,-10010000.0
2555.0,1641397500.0
2557.0,405700000.0
2559.0,132750000.0
2562.0,113000000.0
2563.0,1565500000.0
2567.0,197640000.0
2572.0,1090985000.0
2573.0,617000000.0
2582.0,156316666.66666666
2583.0,542448333.3333334
2589.0,1191333333.3333333
2594.0,3033093846.1538463
2595.0,754786000.0
2597.0,1092527500.0
2599.0,132750000.0
2601.0,2648196666.6666665
2602.0,1079060000.0
2607.0,548607666.6666666
2612.0,237566666.66666666
2614.0,456500000.0
2616.0,145855000.0
2621.0,55815000.0
2624.0,1826240000.0
2625.0,86000000.0
2632.0,245276666.66666666
2635.0,589300000.0
2637.0,306160000.0
2640.0,1229333333.3333333
2643.0,426853333.3333333
2648.0,919965000.0
2653.0,322000000.0
2655.0,53100000.0
2656.0,84000000.0
2658.0,256500000.0
2659.0,-73700000.0
2661.0,198000000.0
2672.0,539672500.0
2675.0,277000000.0
2677.0,399350000.0
2678.0,200000000.0
2685.0,414380000.0
2690.0,438516666.6666667
2696.0,219600000.0
2698.0,182510000.0
2701.0,792200000.0
2705.0,490323333.3333333
2706.0,248000000.0
2707.0,266120000.0
2709.0,500000000.0
2712.0,270500000.0
2714.0,939200000.0
2716.0,320125000.0
2717.0,891154000.0
2726.0,195440000.0
2727.0,533160000.0
2734.0,197030000.0
2739.0,1677471666.6666667
2741.0,182772000.0
2747.0,117950000.0
2749.0,214702500.0
2751.0,100000000.0
2756.0,442500000.0
2768.0,294753333.3333333
2773.0,797000000.0
2775.0,280590000.0
2777.0,119333333.33333333
2781.0,197000000.0
2792.0,93190000.0
2798.0,351000000.0
2803.0,207000000.0
2810.0,71000000.0
2811.0,137000000.0
2812.0,520720000.0
2821.0,454000000.0
2831.0,952066666.6666666
2832.0,263000000.0
2833.0,323496666.6666667
2838.0,134020000.0
2842.0,112500000.0
2851.0,183000000.0
2858.0,51000000.0
2859.0,292000000.0
2860.0,95360000.0
2867.0,826497500.0
2876.0,34100000.0
2878.0,97460000.0
2883.0,57490000.0
2891.0,63090000.0
2897.0,84300000.0
2905.0,218640000.0
2912.0,209000000.0
2916.0,626160000.0
2918.0,350000000.0
2920.0,424000000.0
2925.0,884656666.6666666
2933.0,135000000.0
2938.0,2720620000.0
2942.0,125525000.0
300001.0,305666666.6666667
300003.0,1354861428.5714285
300009.0,360480000.0
300010.0,182030000.0
300012.0,251931000.0
300014.0,532120000.0
300015.0,1045400000.0
300016.0,145050000.0
300017.0,886315000.0
300024.0,536000000.0
300031.0,289125000.0
300033.0,580936666.6666666
300036.0,273000000.0
300037.0,309087500.0
300038.0,782310000.0
300045.0,125333333.33333333
300053.0,184400000.0
300054.0,342000000.0
300057.0,116666666.66666667
300058.0,583000000.0
300059.0,1096805000.0
300068.0,567000000.0
300070.0,2772032500.0
300073.0,293470000.0
300078.0,215300000.0
300081.0,231000000.0
300082.0,319000000.0
300087.0,73190000.0
300088.0,858000000.0
300089.0,249000000.0
300091.0,208735000.0
300098.0,598500000.0
300101.0,36000000.0
300113.0,607000000.0
300114.0,160500000.0
300121.0,411620000.0
300122.0,1549009000.0
300124.0,1220588333.3333333
300130.0,227000000.0
300132.0,428816666.6666667
300133.0,763322500.0
300136.0,1252000000.0
300137.0,262833333.33333334
300140.0,86180000.0
300144.0,1313675555.5555556
300146.0,1042371250.0
300150.0,60000000.0
300168.0,409950000.0
300170.0,398495000.0
300172.0,159000000.0
300177.0,103140000.0
300178.0,386666666.6666667
300185.0,230500000.0
300188.0,318145000.0
300192.0,126000000.0
300193.0,187000000.0
300196.0,272650000.0
300203.0,610300000.0
300207.0,787510000.0
300212.0,333226666.6666667
300217.0,184000000.0
300226.0,141465000.0
300232.0,428000000.0
300248.0,85130000.0
300251.0,2462277500.0
300252.0,164310000.0
300253.0,315532500.0
300258.0,307410000.0
300261.0,171142000.0
300262.0,222000000.0
300271.0,502965000.0
300274.0,842250000.0
300284.0,577612500.0
300285.0,516982222.2222222
300294.0,452000000.0
300296.0,1612053333.3333333
300298.0,333810000.0
300308.0,681440000.0
300309.0,395000000.0
300316.0,625150000.0
300319.0,143045000.0
300322.0,71110000.0
300324.0,522600000.0
300335.0,205000000.0
300338.0,144000000.0
300339.0,348005000.0
300340.0,95913333.33333333
300346.0,67340000.0
300347.0,457611666.6666667
300348.0,130000000.0
300349.0,471500000.0
300365.0,282910000.0
300369.0,258000000.0
300375.0,130500000.0
300377.0,271000000.0
300383.0,695080000.0
300384.0,165000000.0
300388.0,317000000.0
300394.0,129500000.0
300395.0,162936666.66666666
300398.0,334750000.0
300403.0,154000000.0
300408.0,1426140000.0
300413.0,1026941250.0
300415.0,202280000.0
300422.0,344500000.0
300424.0,85000000.0
300429.0,156333333.33333334
300435.0,81000000.0
300438.0,338000000.0
300440.0,123000000.0
300445.0,66620000.0
300448.0,141263333.33333334
300450.0,811584545.4545455
300451.0,216911428.57142857
300454.0,674632000.0
300455.0,75030000.0
300457.0,302030000.0
300458.0,194310000.0
300459.0,1016370000.0
300467.0,332180000.0
300470.0,178700000.0
300473.0,219500000.0
300474.0,143800000.0
300476.0,450400000.0
300477.0,198000000.0
300481.0,120660000.0
300483.0,14795000.0
300496.0,151000000.0
300497.0,225000000.0
300498.0,5013066666.666667
300510.0,260000000.0
300513.0,170000000.0
300523.0,231500000.0
300525.0,75750000.0
300528.0,179150000.0
300529.0,402903333.3333333
300531.0,127450000.0
300535.0,57180000.0
300537.0,67250000.0
300546.0,115050000.0
300548.0,61290000.0
300550.0,50000000.0
300558.0,216286666.66666666
300559.0,140000000.0
300566.0,65000000.0
300567.0,276192000.0
300568.0,204572500.0
300569.0,98600000.0
300570.0,141395000.0
300572.0,119500000.0
300575.0,180000000.0
300577.0,183910000.0
300578.0,44910000.0
300584.0,87500000.0
300590.0,120830000.0
300595.0,216666666.66666666
300596.0,193744285.7142857
300599.0,209000000.0
300601.0,460000000.0
300602.0,177880000.0
300604.0,73104000.0
300609.0,74500000.0
300616.0,531000000.0
300618.0,904000000.0
300621.0,102410000.0
300623.0,168240000.0
300628.0,806400000.0
300630.0,178500000.0
300633.0,266740000.0
300637.0,137805000.0
300638.0,80000000.0
300648.0,52000000.0
300649.0,66000000.0
300653.0,89766666.66666667
300655.0,62000000.0
300661.0,114416666.66666667
300662.0,116000000.0
300664.0,236000000.0
300666.0,73500000.0
300673.0,152694000.0
300681.0,74000000.0
300685.0,127182857.14285715
300687.0,113500000.0
300691.0,87000000.0
300692.0,64160000.0
300699.0,349000000.0
300701.0,70000000.0
300703.0,107000000.0
300722.0,56790000.0
300724.0,313581000.0
300725.0,110000000.0
300726.0,251000000.0
300729.0,65000000.0
300732.0,322000000.0
300740.0,193380000.0
300747.0,471135000.0
300748.0,186400000.0
300749.0,89000000.0
300750.0,3564125555.5555553
300751.0,181800000.0
300753.0,74000000.0
300756.0,108000000.0
300759.0,412000000.0
300760.0,3677512000.0
600000.0,55569000000.0
600004.0,1095213333.3333333
600008.0,647000000.0
600009.0,4231730000.0
600011.0,2307000000.0
600015.0,20348500000.0
600016.0,53362500000.0
600019.0,21317534285.714287
600021.0,2969000000.0
600023.0,4722670000.0
600026.0,176350000.0
600027.0,2155810000.0
600028.0,74881742857.14285
600029.0,3422025714.285714
600030.0,11321876666.666666
600031.0,6177800000.0
600036.0,80783750000.0
600038.0,539000000.0
600039.0,1369676666.6666667
600048.0,19707257777.77778
600054.0,444000000.0
600055.0,148665000.0
600057.0,1055620000.0
600059.0,183000000.0
600061.0,1638000000.0
600066.0,2506660000.0
600068.0,5268000000.0
600072.0,75000000.0
600075.0,410000000.0
600079.0,720335000.0
600089.0,2669000000.0
600104.0,37226165384.61539
600109.0,992000000.0
600111.0,461000000.0
600114.0,333500000.0
600115.0,3487500000.0
600116.0,245250000.0
600118.0,462020000.0
600127.0,40630000.0
600132.0,410497500.0
600136.0,199416666.66666666
600138.0,652450000.0
600141.0,625020000.0
600143.0,892413333.3333334
600150.0,379327500.0
600153.0,3929666666.6666665
600157.0,838733333.3333334
600160.0,2094622500.0
600161.0,532825000.0
600167.0,1141000000.0
600170.0,2485000000.0
600176.0,2580000000.0
600180.0,846650000.0
600183.0,1100760000.0
600184.0,68200000.0
600188.0,7650432500.0
600195.0,439210000.0
600196.0,2682500000.0
600201.0,997892500.0
600206.0,63000000.0
600217.0,282000000.0
600219.0,1936500000.0
600229.0,367720000.0
600233.0,1800000000.0
600236.0,2581880000.0
600256.0,1767130000.0
600258.0,889401818.1818181
600260.0,1119000000.0
600271.0,1609462500.0
600276.0,3912984000.0
600282.0,4622200000.0
600285.0,254000000.0
600298.0,939846666.6666666
600299.0,1308000000.0
600305.0,329000000.0
600308.0,852780000.0
600309.0,11292333333.333334
600312.0,374647500.0
600315.0,526666666.6666667
600316.0,36000000.0
600323.0,814561764.7058823
600325.0,2068150000.0
600329.0,569000000.0
600332.0,4085600000.0
600337.0,489670000.0
600339.0,992680000.0
600340.0,11981271666.666666
600346.0,4273700000.0
600348.0,1755000000.0
600350.0,2953000000.0
600351.0,283000000.0
600352.0,4100661666.6666665
600362.0,2516500000.0
600366.0,88000000.0
600369.0,500000000.0
600372.0,595000000.0
600373.0,1633200000.0
600377.0,4508000000.0
600380.0,772956666.6666666
600383.0,8064233333.333333
600387.0,349000000.0
600388.0,799500000.0
600389.0,401000000.0
600395.0,1026000000.0
600398.0,3518347777.7777777
600400.0,228860000.0
600405.0,-16350000.0
600406.0,3945751666.6666665
600409.0,1726440000.0
600426.0,3361267500.0
600438.0,2057164000.0
600452.0,285465000.0
600456.0,158330000.0
600459.0,171000000.0
600460.0,216700000.0
600461.0,331333333.3333333
600466.0,2292463333.3333335
600467.0,128260000.0
600480.0,285000000.0
600481.0,221000000.0
600482.0,1569000000.0
600483.0,1114572500.0
600486.0,1024992000.0
