交易代码,平均预测净利润
1.0,9719555000.0
2.0,9783578181.818182
12.0,1524700000.0
16.0,-106300000.0
24.0,2636862000.0
28.0,345000000.0
31.0,468000000.0
39.0,4013285000.0
49.0,97000000.0
50.0,84210000.0
60.0,928000000.0
61.0,348500000.0
63.0,3532950000.0
69.0,3250000000.0
88.0,509920000.0
99.0,137000000.0
157.0,7412300000.0
338.0,6246125000.0
400.0,198970000.0
401.0,1779797777.7777777
402.0,2049500000.0
410.0,209000000.0
411.0,197000000.0
415.0,450000000.0
417.0,452530000.0
418.0,575500000.0
422.0,934110000.0
423.0,882600000.0
425.0,3427350000.0
430.0,86686000.0
488.0,665000000.0
507.0,343000000.0
513.0,364000000.0
516.0,165312500.0
517.0,357629000.0
521.0,188000000.0
527.0,3581824000.0
530.0,129400000.0
533.0,106540000.0
536.0,346000000.0
538.0,1207990000.0
539.0,1018000000.0
541.0,320300000.0
550.0,1804333333.3333333
551.0,77000000.0
552.0,321000000.0
559.0,612000000.0
561.0,99000000.0
563.0,140000000.0
564.0,71000000.0
566.0,165950000.0
568.0,2911997000.0
581.0,1313140000.0
592.0,42000000.0
599.0,47000000.0
602.0,610000000.0
603.0,640000000.0
608.0,481500000.0
612.0,404400000.0
616.0,415000000.0
625.0,1001283333.3333334
629.0,2191507122.2222223
630.0,1407450000.0
639.0,134000000.0
651.0,5361722500.0
656.0,1230700000.0
663.0,-5890000.0
666.0,602066437.3333334
683.0,199500000.0
697.0,25930000.0
705.0,29000000.0
708.0,585000000.0
709.0,1668029411.1111112
713.0,74775000.0
715.0,112510000.0
718.0,965666666.6666666
719.0,166597500.0
721.0,43135000.0
726.0,903210000.0
729.0,868550000.0
731.0,236705000.0
755.0,129920000.0
759.0,281500000.0
761.0,770000000.0
762.0,71000000.0
776.0,2215500000.0
778.0,1422600000.0
780.0,739000000.0
783.0,517000000.0
786.0,502000000.0
789.0,526000000.0
792.0,3439575000.0
799.0,125800000.0
800.0,933800000.0
807.0,133310000.0
811.0,184800000.0
823.0,181000000.0
825.0,1355000000.0
826.0,302580000.0
830.0,519500000.0
848.0,194333333.33333334
852.0,127600000.0
858.0,6444074444.444445
