交易代码,平均预测净利润
1.0,15309250000.0
2.0,15608700000.0
6.0,748000000.0
12.0,1113000000.0
24.0,4770012500.0
27.0,1302000000.0
28.0,528500000.0
39.0,1505200000.0
42.0,349000000.0
43.0,538000000.0
49.0,192100000.0
50.0,130470000.0
60.0,297000000.0
61.0,76193333.33333333
63.0,1745101666.6666667
69.0,4646000000.0
89.0,552000000.0
90.0,296000000.0
99.0,164000000.0
100.0,2090000000.0
150.0,106000000.0
157.0,4722200000.0
333.0,7289000000.0
400.0,531713333.3333333
401.0,209500000.0
402.0,2564000000.0
404.0,178600000.0
413.0,308624000.0
422.0,277000000.0
423.0,1239300000.0
501.0,459211666.6666667
516.0,149000000.0
521.0,247500000.0
525.0,414936666.6666667
528.0,418300000.0
529.0,74700000.0
530.0,128000000.0
531.0,348000000.0
536.0,344410000.0
538.0,2001550000.0
540.0,1037300000.0
550.0,1695606000.0
553.0,391140000.0
568.0,3873233333.3333335
572.0,327950000.0
581.0,1137790000.0
590.0,18200000.0
592.0,24000000.0
596.0,683400000.0
608.0,251800000.0
612.0,248500000.0
616.0,460000000.0
620.0,593000000.0
625.0,3386830000.0
639.0,179000000.0
651.0,10081840000.0
656.0,1644000000.0
661.0,331500000.0
669.0,325000000.0
671.0,714000000.0
709.0,318000000.0
716.0,44000000.0
718.0,1257333333.3333333
725.0,1956560000.0
726.0,956182500.0
729.0,979000000.0
732.0,715000000.0
759.0,147750000.0
761.0,345900000.0
768.0,313405000.0
776.0,2920000000.0
778.0,759750000.0
783.0,1042000000.0
786.0,858600000.0
789.0,430000000.0
790.0,47120000.0
791.0,346000000.0
800.0,1321750000.0
811.0,181000000.0
816.0,224666666.66666666
826.0,610511666.6666666
830.0,362000000.0
831.0,266125000.0
835.0,2360000.0
848.0,320000000.0
858.0,8203933333.333333
860.0,215415000.0
861.0,435795000.0
869.0,1169040000.0
876.0,1883600000.0
877.0,284000000.0
883.0,1218500000.0
885.0,111000000.0
887.0,480675000.0
888.0,158859090.9090909
893.0,123000000.0
895.0,3924000000.0
898.0,958600000.0
901.0,59000000.0
906.0,65000000.0
908.0,174720000.0
911.0,1000000.0
915.0,166000000.0
916.0,235000000.0
917.0,631000000.0
921.0,1319770000.0
932.0,20350000.0
933.0,302000000.0
938.0,207000000.0
939.0,86855000.0
949.0,37890000.0
950.0,5000000.0
957.0,112000000.0
963.0,576000000.0
969.0,68470000.0
970.0,465323333.3333333
977.0,144013333.33333334
982.0,378900000.0
997.0,222500000.0
998.0,329200000.0
999.0,1201000000.0
1872.0,508000000.0
2004.0,321500000.0
2005.0,116000000.0
2007.0,456333333.3333333
2008.0,630350000.0
2011.0,327205000.0
2013.0,425970000.0
2014.0,173000000.0
2020.0,70450000.0
2022.0,297895000.0
2023.0,115000000.0
2024.0,447390000.0
2029.0,449000000.0
2030.0,146440000.0
2031.0,172275000.0
2032.0,592000000.0
2033.0,167000000.0
2038.0,628310000.0
2041.0,358856666.6666667
2045.0,82000000.0
2048.0,316000000.0
2049.0,281328750.0
2051.0,835830000.0
2052.0,85810000.0
2061.0,38000000.0
2063.0,363385000.0
2064.0,312460000.0
2065.0,787897142.8571428
2069.0,123812500.0
2073.0,130445000.0
2075.0,37600000.0
2079.0,52000000.0
2080.0,171000000.0
2081.0,1572703333.3333333
2084.0,37000000.0
2085.0,298000000.0
2090.0,59000000.0
2091.0,207000000.0
2093.0,95000000.0
2094.0,56500000.0
2096.0,192970000.0
2100.0,158566000.0
2104.0,190423333.33333334
2108.0,153535000.0
2111.0,104690000.0
2115.0,-25945000.0
2116.0,162333333.33333334
2117.0,133075000.0
2119.0,17600000.0
2121.0,96000000.0
2123.0,88000000.0
2124.0,65390000.0
2126.0,93500000.0
2129.0,85200000.0
2138.0,172160000.0
2140.0,294750000.0
2146.0,2837725000.0
2148.0,72967500.0
2152.0,701000000.0
2153.0,343000000.0
2154.0,173310000.0
2155.0,209000000.0
2157.0,26150000.0
2158.0,139000000.0
2159.0,23303333.333333332
2165.0,56520000.0
2172.0,55400000.0
2174.0,282115000.0
2176.0,71000000.0
2179.0,229000000.0
2181.0,293730000.0
2185.0,204380000.0
2191.0,491500000.0
2192.0,2500000.0
2195.0,47500000.0
2197.0,70000000.0
2202.0,440000000.0
2203.0,299920000.0
2208.0,199600000.0
2215.0,176722500.0
2219.0,171666666.66666666
2223.0,288950000.0
2226.0,302000000.0
2229.0,64900000.0
2230.0,296675000.0
2231.0,-34000000.0
2234.0,-159000000.0
2235.0,8100000.0
2236.0,1175500000.0
2241.0,1328750000.0
2242.0,469737500.0
2243.0,81000000.0
2247.0,78950000.0
2250.0,444333333.3333333
2251.0,426000000.0
2252.0,193000000.0
2253.0,74214000.0
2254.0,97260000.0
2255.0,124250000.0
2256.0,62770000.0
2264.0,-95586666.66666667
2267.0,295000000.0
2268.0,49500000.0
2269.0,493833333.3333333
2271.0,327693333.3333333
2273.0,134660000.0
2277.0,435675000.0
2278.0,63100000.0
2281.0,175183333.33333334
2285.0,318826000.0
2292.0,258552000.0
2293.0,371820000.0
2294.0,860000000.0
2296.0,74315000.0
2297.0,17650000.0
2298.0,105150000.0
2299.0,-103205333.33333333
2302.0,395690000.0
2303.0,190000000.0
2304.0,5582600000.0
2305.0,675333333.3333334
2309.0,302995000.0
2310.0,975666666.6666666
2311.0,453555000.0
2312.0,83000000.0
2317.0,204628571.42857143
2318.0,223000000.0
2321.0,-42860000.0
2324.0,220070000.0
2325.0,298000000.0
2327.0,313986666.6666667
2331.0,78930000.0
2332.0,78000000.0
2334.0,122500000.0
2337.0,50280000.0
2339.0,126555100.0
2340.0,159315000.0
2341.0,162500000.0
2342.0,128000000.0
2344.0,1104791250.0
2345.0,176000000.0
2350.0,70000000.0
2353.0,1005980000.0
2358.0,266980000.0
2361.0,73340000.0
2364.0,102960000.0
2367.0,253760000.0
2368.0,151000000.0
2372.0,300150000.0
2375.0,895766000.0
2376.0,256683333.33333334
2378.0,115070000.0
2383.0,9000000.0
2385.0,776660000.0
2390.0,46330000.0
2391.0,198000000.0
2392.0,183126666.66666666
2394.0,272940000.0
2396.0,251433333.33333334
2397.0,85745000.0
2400.0,285040000.0
2402.0,40271000.0
2405.0,141085000.0
2407.0,22000000.0
2408.0,376730000.0
2410.0,485250000.0
2411.0,30000000.0
2412.0,106016666.66666667
2414.0,75530000.0
2415.0,3031826666.6666665
2416.0,786667500.0
2419.0,619500000.0
2421.0,101000000.0
2423.0,-44800000.0
2424.0,259140000.0
2425.0,43920000.0
2426.0,107000000.0
2428.0,160500000.0
2429.0,609906250.0
2431.0,403500000.0
2437.0,229455000.0
2439.0,114000000.0
2444.0,415135000.0
2450.0,745200000.0
2454.0,179000000.0
2456.0,575000000.0
2460.0,74176666.66666667
2461.0,53400000.0
2462.0,97706666.66666667
2465.0,347080000.0
2466.0,7500000.0
2469.0,133000000.0
2470.0,709333333.3333334
2475.0,326056666.6666667
2477.0,131126000.0
2479.0,176000000.0
2481.0,123650000.0
2482.0,534547500.0
2484.0,140240000.0
2486.0,92000000.0
2488.0,57000000.0
2496.0,159346666.66666666
2497.0,231200000.0
2500.0,247000000.0
2501.0,288000000.0
2507.0,167070000.0
2508.0,376000000.0
2509.0,101455000.0
2514.0,25000000.0
2520.0,30545000.0
2524.0,-9000000.0
2531.0,189000000.0
2532.0,124155000.0
2535.0,217006666.66666666
2536.0,39680000.0
2540.0,152666666.66666666
2541.0,193590000.0
2543.0,272000000.0
2549.0,49000000.0
2554.0,144991818.1818182
2557.0,265600000.0
2559.0,86365000.0
2562.0,22000000.0
2563.0,906470000.0
2564.0,126580000.0
2565.0,237000000.0
2566.0,109606666.66666667
2567.0,163837500.0
2570.0,759185000.0
2571.0,118000000.0
2572.0,231800000.0
2573.0,186000000.0
2582.0,106150000.0
2583.0,110333333.33333333
2584.0,45315000.0
2586.0,107333333.33333333
2588.0,392700000.0
2589.0,147365000.0
2591.0,47000000.0
