预测日期,报告期,交易代码,预测净利润,预测机构,分析师姓名
20171109,20171231,000063,4482000000.0,国信证券,程成
20171110,20171231,000063,4429000000.0,东北证券,熊军
20171201,20171231,000063,4697000000.0,DBS,Tsz Wang TAM
20171214,20171231,000063,4531000000.0,东兴证券,郑闵钢
20171221,20171231,000063,4524100000.0,海通证券,朱劲松
20171228,20171231,000063,4495000000.0,光大证券,田明华
20171127,20171231,000065,604400000.0,中泰证券,夏天
20171129,20171231,000065,648790000.0,天风证券,唐笑
20171101,20171231,000069,9206000000.0,广发证券,乐加栋
20171226,20171231,000069,8875000000.0,招商证券,赵可
20171101,20171231,000070,252000000.0,国信证券,程成
20171107,20171231,000070,270370000.0,东吴证券,徐力
20171114,20171231,000070,270370000.0,东吴证券,徐力
20171114,20171231,000089,742000000.0,Morgan Stanley,Qianlei Fan
20171120,20171231,000089,709600000.0,安信证券,胡光怿
20171222,20171231,000089,706760000.0,方正证券,韩振国
20171106,20171231,000099,102000000.0,中金公司,杨鑫
20171107,20171231,000100,3188000000.0,国信证券,欧阳仕华
20171120,20171231,000100,3188000000.0,国信证券,欧阳仕华
20171213,20171231,000150,232000000.0,申万宏源,杜舟
20171208,20171231,000156,661400000.0,中原证券,顾敏豪
20171102,20171231,000157,1495860000.0,中泰证券,王华君
20171202,20171231,000158,513080000.0,方正证券,安永平
20171217,20171231,000158,508570000.0,天风证券,沈海兵
20171101,20171231,000301,240390000.0,国联证券,马群星
20171101,20171231,000333,17253000000.0,天风证券,蔡雯娟
20171101,20171231,000333,17723840000.0,信达证券,郭荆璞
20171101,20171231,000333,17203610000.0,方正证券,吴东炬
20171115,20171231,000333,16373000000.0,Morgan Stanley,Lillian Lou
20171121,20171231,000333,17395320000.0,海通证券,陈子仪
20171124,20171231,000333,17181250000.0,中原证券,方夏虹
20171128,20171231,000333,18314000000.0,爱建证券,刘孙亮
20171129,20171231,000333,17270000000.0,申万宏源,刘迟到
20171219,20171231,000333,16968000000.0,DBS,Mavis HUI
20171221,20171231,000333,17434510000.0,国联证券,钱建
20171228,20171231,000333,18015000000.0,申万宏源,刘迟到
20171101,20171231,000338,6219000000.0,东北证券,刘军
20171106,20171231,000338,6243000000.0,招商证券,汪刘胜
20171108,20171231,000338,6219000000.0,东北证券,刘军
20171122,20171231,000338,6151000000.0,财通证券,彭勇
20171122,20171231,000338,6243000000.0,招商证券,汪刘胜
20171215,20171231,000338,6457000000.0,中金公司,奉玮
20171106,20171231,000402,2885000000.0,广发证券,乐加栋
20171224,20171231,000402,3205000000.0,东方证券,竺劲
20171101,20171231,000408,1524000000.0,申万宏源,宋涛
20171225,20171231,000408,1306000000.0,东北证券,邹兰兰
20171225,20171231,000408,1525000000.0,申万宏源,宋涛
20171108,20171231,000413,1543460000.0,海通证券,施毅
20171105,20171231,000417,312000000.0,东北证券,李强
20171204,20171231,000417,303000000.0,东北证券,李强
20171223,20171231,000417,314000000.0,招商证券,许荣聪
20171113,20171231,000418,1466000000.0,申万宏源,刘迟到
20171129,20171231,000418,1466000000.0,申万宏源,刘迟到
20171218,20171231,000418,1531000000.0,东北证券,唐凯
20171222,20171231,000418,1531000000.0,东北证券,唐凯
20171107,20171231,000423,2092000000.0,国海证券,胡博新
20171120,20171231,000423,2142000000.0,中信建投,贺菊颖
20171120,20171231,000423,1989000000.0,广发证券,吴文华
20171120,20171231,000423,2107800000.0,东吴证券,焦德智
20171120,20171231,000423,2092000000.0,国海证券,胡博新
20171120,20171231,000423,2039000000.0,中金公司,屠炜颖
20171120,20171231,000423,2046000000.0,兴业证券,徐佳熹
20171120,20171231,000423,2058900000.0,天风证券,潘海洋
20171120,20171231,000423,2161240000.0,西南证券,朱国广
20171121,20171231,000423,2067000000.0,东方证券,季序我
20171121,20171231,000423,2093000000.0,华泰证券,代雯
20171122,20171231,000423,2038000000.0,群益证券,王睿哲
20171114,20171231,000425,983337000.0,中泰证券,王华君
20171121,20171231,000425,908000000.0,中信证券,刘海博
20171214,20171231,000425,983340000.0,中泰证券,王华君
20171220,20171231,000425,983337000.0,中泰证券,王华君
20171226,20171231,000425,1139000000.0,民生证券,刘振宇
20171228,20171231,000425,983340000.0,中泰证券,王华君
20171229,20171231,000425,1000000000.0,华创证券,李佳
20171101,20171231,000426,677000000.0,东北证券,刘立喜
20171103,20171231,000426,609010000.0,华泰证券,李斌
20171128,20171231,000426,666000000.0,国泰君安,刘华峰
20171203,20171231,000426,673000000.0,国海证券,代鹏举
20171205,20171231,000426,602000000.0,广发证券,巨国贤
20171130,20171231,000498,589530000.0,光大证券,陈浩武
20171226,20171231,000498,634690000.0,华泰证券,鲍荣富
20171226,20171231,000498,589530000.0,光大证券,陈浩武
20171226,20171231,000498,592000000.0,申万宏源,李杨
20171226,20171231,000498,599000000.0,国金证券,黄俊伟
20171226,20171231,000498,647000000.0,中金公司,吴慧敏
20171226,20171231,000498,581400000.0,中泰证券,程龙戈
20171228,20171231,000498,621640000.0,天风证券,唐笑
20171229,20171231,000498,598000000.0,中金公司,吴慧敏
20171103,20171231,000501,1071880000.0,联讯证券,王凤华
20171204,20171231,000503,10000000.0,中信证券,张若海
20171220,20171231,000503,21000000.0,招商证券,刘泽晶
20171105,20171231,000505,165290000.0,海通证券,闻宏伟
20171120,20171231,000505,203000000.0,国信证券,陈梦瑶
20171102,20171231,000513,968000000.0,招商证券,李珊珊
20171106,20171231,000513,957000000.0,中金公司,邹朋
20171113,20171231,000513,4402000000.0,财通证券,张文录
20171222,20171231,000513,4369950000.0,西南证券,朱国广
20171222,20171231,000513,965570000.0,华泰证券,代雯
20171222,20171231,000513,957000000.0,中金公司,邹朋
20171222,20171231,000513,966000000.0,中泰证券,江琦
20171225,20171231,000513,956000000.0,国泰君安,于溯洋
20171225,20171231,000513,4599000000.0,东方证券,季序我
20171227,20171231,000513,4414000000.0,财通证券,张文录
20171109,20171231,000521,158000000.0,民生证券,马科
20171204,20171231,000521,175000000.0,申万宏源,刘迟到
20171205,20171231,000521,155000000.0,广证恒生,王亮
20171106,20171231,000525,696390000.0,群益证券,罗健
20171220,20171231,000525,710000000.0,华创证券,曹令
20171101,20171231,000528,315790000.0,华泰证券,肖群稀
20171117,20171231,000528,382000000.0,万联证券,沈赟
20171101,20171231,000538,3268800000.0,财通证券,张文录
20171102,20171231,000538,3254000000.0,兴业证券,徐佳熹
20171107,20171231,000538,3216000000.0,国海证券,胡博新
20171124,20171231,000538,3230320000.0,中信建投,贺菊颖
20171124,20171231,000538,3391000000.0,平安证券,魏巍
20171128,20171231,000538,3230320000.0,中信建投,贺菊颖
20171128,20171231,000538,3216000000.0,国海证券,胡博新
20171129,20171231,000538,3391000000.0,平安证券,魏巍
20171130,20171231,000538,3257000000.0,兴业证券,徐佳熹
20171130,20171231,000538,3267000000.0,广发证券,吴文华
20171207,20171231,000538,3231000000.0,中金公司,屠炜颖
20171218,20171231,000538,3262800000.0,辉立证券(香港),周霖
20171229,20171231,000538,3238000000.0,光大证券,林小伟
20171121,20171231,000540,2413000000.0,安信证券,赵湘怀
20171206,20171231,000544,334000000.0,国海证券,谭倩
20171103,20171231,000546,400000000.0,国泰君安,徐强
20171106,20171231,000546,373440000.0,华泰证券,王玮嘉
20171108,20171231,000546,429000000.0,东北证券,刘军
20171108,20171231,000546,373440000.0,华泰证券,王玮嘉
20171108,20171231,000546,400000000.0,国泰君安,徐强
20171115,20171231,000546,373440000.0,华泰证券,王玮嘉
20171116,20171231,000546,400000000.0,国泰君安,徐强
20171130,20171231,000546,373000000.0,东北证券,刘军
20171210,20171231,000546,389000000.0,国海证券,谭倩
20171218,20171231,000552,491390000.0,海通证券,吴杰
20171227,20171231,000552,578000000.0,招商证券,卢平
20171203,20171231,000555,285560000.0,光大证券,姜国平
20171205,20171231,000555,321000000.0,招商证券,刘泽晶
20171205,20171231,000555,319540000.0,海通证券,郑宏达
20171102,20171231,000560,66870000.0,天风证券,王茜
20171102,20171231,000568,2552000000.0,中信证券,戴佳娴
20171103,20171231,000568,2591000000.0,申万宏源,吕昌
20171106,20171231,000568,2551360000.0,国海证券,余春生
20171112,20171231,000568,2670000000.0,长城证券,赵浩然
20171113,20171231,000568,2684000000.0,长城证券,赵浩然
20171120,20171231,000568,2560220000.0,海通证券,闻宏伟
20171204,20171231,000568,2609000000.0,西南证券,朱会振
20171211,20171231,000568,2587000000.0,申万宏源,吕昌
20171210,20171231,000571,108990000.0,天风证券,吴立
20171204,20171231,000581,2336000000.0,国海证券,周绍倩
20171212,20171231,000581,2371270000.0,中泰证券,黄旭良
20171220,20171231,000584,90100000.0,国开证券,崔国涛
20171129,20171231,000591,881860000.0,中泰证券,邵晶鑫
20171226,20171231,000591,857000000.0,新时代证券,开文明
20171106,20171231,000596,1087000000.0,东北证券,李强
20171119,20171231,000596,1120000000.0,中泰证券,范劲松
20171114,20171231,000598,963100000.0,国联证券,马宝德
20171129,20171231,000598,1043000000.0,东北证券,刘军
20171129,20171231,000598,955000000.0,中信证券,李想
20171130,20171231,000598,951000000.0,广发证券,郭鹏
20171130,20171231,000598,1177000000.0,东吴证券,袁理
20171228,20171231,000598,930000000.0,申万宏源,刘晓宁
20171219,20171231,000599,157000000.0,申万宏源,宋涛
20171221,20171231,000599,157000000.0,申万宏源,宋涛
20171226,20171231,000599,121520000.0,长城证券,杨超
20171117,20171231,000606,76000000.0,中金公司,张景松
20171128,20171231,000606,29760000.0,西南证券,朱芸
20171103,20171231,000608,331060000.0,天风证券,王茜
20171229,20171231,000620,815890000.0,海通证券,涂力磊
20171101,20171231,000630,695000000.0,东北证券,刘立喜
20171112,20171231,000636,256960000.0,华泰证券,张騄
20171116,20171231,000636,276160000.0,方正证券,段迎晟
20171205,20171231,000636,256960000.0,华泰证券,张騄
20171101,20171231,000651,20750000000.0,安信证券,张立聪
20171101,20171231,000651,20632000000.0,天风证券,蔡雯娟
20171101,20171231,000651,21045190000.0,方正证券,吴东炬
20171108,20171231,000651,21010000000.0,招商证券,纪敏
20171212,20171231,000651,20995000000.0,Deutsche Bank,Anne Ling
20171115,20171231,000656,1502450000.0,海通证券,涂力磊
20171214,20171231,000661,639690000.0,银河证券,李平祝
20171215,20171231,000661,618510000.0,海通证券,郑琴
20171215,20171231,000661,713000000.0,申万宏源,闫天一
20171218,20171231,000661,645000000.0,中泰证券,江琦
20171229,20171231,000661,645000000.0,光大证券,林小伟
20171101,20171231,000671,1724000000.0,广发证券,乐加栋
20171220,20171231,000671,1562000000.0,民生证券,杨柳
20171129,20171231,000672,994920000.0,天风证券,黄顺卿
20171101,20171231,000681,293070000.0,海通证券,钟奇
20171219,20171231,000681,290000000.0,申万宏源,周建华
20171114,20171231,000703,1611420000.0,海通证券,邓勇
20171203,20171231,000703,1848270000.0,西南证券,商艾华
20171215,20171231,000703,1795000000.0,申万宏源,宋涛
20171224,20171231,000703,1804000000.0,华泰证券,刘曦
20171225,20171231,000703,1881000000.0,民生证券,杨林
20171103,20171231,000708,422950000.0,天风证券,王茜
20171103,20171231,000709,2797570000.0,天风证券,王茜
20171120,20171231,000710,229480000.0,海通证券,郑琴
20171224,20171231,000710,226000000.0,财通证券,张文录
20171102,20171231,000711,373000000.0,国金证券,苏宝亮
20171106,20171231,000711,309730000.0,天风证券,钟帅
20171106,20171231,000711,352160000.0,中信建投,王祎佳
20171109,20171231,000711,354000000.0,东北证券,刘军
20171110,20171231,000711,360230000.0,华泰证券,王玮嘉
20171114,20171231,000711,373000000.0,国金证券,苏宝亮
20171208,20171231,000711,317000000.0,山西证券,张红兵
20171208,20171231,000711,352160000.0,中信建投,李俊松
20171211,20171231,000711,408000000.0,国信证券,陈青青
20171206,20171231,000717,2264000000.0,国海证券,代鹏举
20171109,20171231,000723,1215900000.0,安信证券,周泰
20171115,20171231,000725,8956000000.0,民生证券,郑平
20171115,20171231,000725,8635700000.0,中信建投,黄瑜
20171116,20171231,000725,8958150000.0,西南证券,王国勋
20171127,20171231,000725,8635700000.0,中信建投国际,柳太胜
20171127,20171231,000725,9157000000.0,中金公司,宗佳颖
20171128,20171231,000725,8958150000.0,西南证券,王国勋
20171129,20171231,000725,8450000000.0,财富证券,彭志明
20171219,20171231,000725,9157000000.0,中金公司,宗佳颖
20171222,20171231,000728,1378000000.0,东北证券,张经纬
20171105,20171231,000729,312000000.0,中金公司,邢庭志
20171106,20171231,000732,1972000000.0,广发证券,乐加栋
20171102,20171231,000738,226000000.0,中信建投,黎韬扬
20171107,20171231,000739,274000000.0,招商证券,李珊珊
20171127,20171231,000739,277000000.0,中信证券,田加强
20171129,20171231,000756,234000000.0,中信证券,田加强
20171103,20171231,000759,69210000.0,联讯证券,王凤华
20171110,20171231,000759,150000000.0,新时代证券,陈文倩
20171105,20171231,000761,2313640000.0,海通证券,刘彦奇
20171127,20171231,000761,1992000000.0,国海证券,代鹏举
20171110,20171231,000768,546400000.0,华金证券,张仲杰
20171102,20171231,000776,8761000000.0,东北证券,张经纬
20171106,20171231,000776,8560000000.0,民生证券,李锋
20171207,20171231,000776,8868000000.0,山西证券,刘丽
20171221,20171231,000776,8738000000.0,华安证券,汪双秀
20171110,20171231,000786,2198000000.0,平安证券,严晓情
20171115,20171231,000789,572000000.0,兴业证券,李华丰
20171212,20171231,000789,476000000.0,华创证券,牛播坤
20171208,20171231,000792,-1170000000.0,东兴证券,刘宇卓
20171227,20171231,000792,-1157000000.0,联讯证券,王凤华
20171229,20171231,000792,-1093000000.0,申万宏源,宋涛
20171101,20171231,000796,323240000.0,国联证券,徐艺
20171124,20171231,000796,394230000.0,海通证券,李铁生
20171126,20171231,000796,358370000.0,华泰证券,梅昕
20171203,20171231,000796,340000000.0,国金证券,楼枫烨
20171226,20171231,000796,340000000.0,国金证券,楼枫烨
20171227,20171231,000796,358370000.0,华泰证券,梅昕
20171227,20171231,000796,358000000.0,中信证券,姜娅
20171227,20171231,000796,405000000.0,招商证券,梅林
20171227,20171231,000796,310100000.0,安信证券,张龙
20171228,20171231,000796,394230000.0,海通证券,汪立亭
20171104,20171231,000799,184000000.0,东北证券,李强
20171120,20171231,000800,498000000.0,招商证券,汪刘胜
20171206,20171231,000802,410000000.0,东北证券,颜书影
20171226,20171231,000802,296700000.0,安信证券,焦娟
20171116,20171231,000807,710000000.0,平安证券,陈建文
20171116,20171231,000807,703000000.0,中信证券,敖翀
20171220,20171231,000807,600000000.0,招商证券,刘文平
20171229,20171231,000807,678000000.0,东北证券,刘立喜
20171107,20171231,000813,799200000.0,安信证券,崔文亮
20171120,20171231,000813,805000000.0,兴业证券,杜向阳
20171228,20171231,000813,842000000.0,东方证券,季序我
20171114,20171231,000821,205000000.0,国海证券,冯胜
20171114,20171231,000821,195000000.0,国泰君安,黄琨
20171114,20171231,000821,246000000.0,华创证券,李佳
20171130,20171231,000821,205000000.0,国海证券,冯胜
20171203,20171231,000823,222000000.0,广发证券,许兴军
20171207,20171231,000823,230000000.0,东北证券,赖彦杰
20171108,20171231,000825,3747070000.0,海通证券,刘彦奇
20171115,20171231,000825,3087710000.0,光大证券,王招华
20171103,20171231,000826,1433000000.0,东北证券,刘军
20171115,20171231,000826,1436800000.0,东吴证券,袁理
20171115,20171231,000826,1449670000.0,中信建投,王祎佳
20171115,20171231,000826,1325000000.0,光大证券,陈俊鹏
20171117,20171231,000826,1433000000.0,东北证券,刘军
20171119,20171231,000826,1451000000.0,国金证券,苏宝亮
20171120,20171231,000826,1315000000.0,群益证券,华巍
20171122,20171231,000826,1342000000.0,平安证券,皮秀
20171124,20171231,000826,1449670000.0,中信建投,李俊松
20171201,20171231,000826,1378000000.0,华泰证券,王玮嘉
20171228,20171231,000826,1379430000.0,中信建投,李俊松
20171228,20171231,000826,1436800000.0,东吴证券,袁理
20171229,20171231,000826,1436800000.0,东吴证券,袁理
20171112,20171231,000830,1602520000.0,天风证券,李辉
20171113,20171231,000830,1606000000.0,国海证券,代鹏举
20171113,20171231,000830,1604140000.0,中信建投,罗婷
20171129,20171231,000830,1606400000.0,安信证券,袁善宸
20171204,20171231,000830,1664000000.0,太平洋证券,杨伟
20171207,20171231,000830,1674000000.0,东吴证券,柴沁虎
20171215,20171231,000830,1631000000.0,东方证券,李梦强
20171105,20171231,000858,9821000000.0,招商证券,杨勇胜
20171106,20171231,000858,8520430000.0,国海证券,余春生
20171114,20171231,000858,9269000000.0,华泰证券,贺琪
20171130,20171231,000858,9821000000.0,招商证券,杨勇胜
20171203,20171231,000858,9248310000.0,西南证券,朱会振
20171213,20171231,000858,9002730000.0,天风证券,刘鹏
20171214,20171231,000858,9344000000.0,华创证券,曹岩
20171214,20171231,000858,9347490000.0,方正证券,薛玉虎
20171218,20171231,000858,9225000000.0,中信证券,戴佳娴
20171225,20171231,000858,9208000000.0,申万宏源,吕昌
20171226,20171231,000858,9002730000.0,天风证券,刘鹏
20171229,20171231,000858,8990180000.0,中信建投,张芳
20171101,20171231,000876,2408000000.0,东北证券,李强
20171101,20171231,000876,2573260000.0,中信建投,张芳
20171102,20171231,000876,2301760000.0,华鑫证券,万蓉
20171229,20171231,000876,2400090000.0,天风证券,吴立
20171101,20171231,000878,352000000.0,东北证券,刘立喜
20171116,20171231,000878,528000000.0,中信证券,敖翀
20171129,20171231,000881,378130000.0,海通证券,曾彪
20171102,20171231,000887,1156000000.0,招商证券,汪刘胜
20171109,20171231,000887,1180000000.0,兴业证券,王冠桥
20171123,20171231,000887,1096000000.0,招商证券,汪刘胜
20171205,20171231,000887,1096000000.0,招商证券,汪刘胜
20171226,20171231,000887,1096000000.0,招商证券,汪刘胜
20171227,20171231,000887,1136850000.0,中泰证券,王华君
20171203,20171231,000888,180180000.0,方正证券,贺燕青
20171205,20171231,000888,205000000.0,东方证券,施红梅
20171212,20171231,000888,200840000.0,方正证券,贺燕青
20171219,20171231,000888,199000000.0,国泰君安,刘越男
20171222,20171231,000888,198000000.0,东方证券,施红梅
20171224,20171231,000888,200000000.0,安信证券,张龙
20171225,20171231,000888,193680000.0,海通证券,汪立亭
20171229,20171231,000888,195500000.0,华泰证券,梅昕
20171114,20171231,000889,252000000.0,华创证券,束海峰
20171110,20171231,000895,4667000000.0,华创证券,曹岩
20171117,20171231,000895,4571000000.0,中信证券,戴佳娴
20171123,20171231,000895,4621000000.0,中金公司,吕若晨
20171205,20171231,000895,4710000000.0,华创证券,曹岩
20171208,20171231,000895,4571000000.0,中信证券,戴佳娴
20171211,20171231,000895,4601000000.0,华创证券,曹岩
20171214,20171231,000895,4618260000.0,太平洋证券,黄付生
20171228,20171231,000895,4495000000.0,申万宏源,吕昌
20171101,20171231,000898,4867000000.0,东北证券,刘立喜
20171124,20171231,000898,4571000000.0,国海证券,代鹏举
20171127,20171231,000898,4958000000.0,川财证券,邱瀚萱
20171207,20171231,000898,5006000000.0,DBS,Addison Dai
20171118,20171231,000902,659190000.0,天风证券,吴立
20171108,20171231,000910,695000000.0,招商证券,濮冬燕
20171124,20171231,000910,721000000.0,国海证券,谭倩
20171204,20171231,000910,654730000.0,西南证券,蔡欣
20171208,20171231,000910,692000000.0,国海证券,谭倩
20171225,20171231,000910,677000000.0,民生证券,陈柏儒
20171225,20171231,000910,692000000.0,国海证券,谭倩
20171225,20171231,000910,705060000.0,海通证券,衣桢永
20171225,20171231,000910,671000000.0,中金公司,樊俊豪
20171225,20171231,000910,678390000.0,西南证券,蔡欣
20171106,20171231,000921,1837000000.0,联讯证券,王凤华
20171227,20171231,000925,77000000.0,招商证券,刘荣
20171119,20171231,000926,1089850000.0,海通证券,涂力磊
20171120,20171231,000926,1054000000.0,广发证券,乐加栋
20171206,20171231,000926,1015000000.0,川财证券,宋红欣
20171226,20171231,000928,835000000.0,中银国际,朱超彦
20171103,20171231,000932,3723000000.0,国海证券,代鹏举
20171126,20171231,000932,4323870000.0,海通证券,刘彦奇
20171203,20171231,000932,4407000000.0,招商证券,杨件
20171213,20171231,000932,4407000000.0,招商证券,杨件
20171229,20171231,000932,4093000000.0,国泰君安,鲍雁辛
20171129,20171231,000933,1199000000.0,国海证券,代鹏举
20171228,20171231,000933,1237600000.0,天风证券,冶小梅
20171228,20171231,000937,1140200000.0,安信证券,周泰
20171211,20171231,000938,1549140000.0,长城国瑞证券,李志伟
20171219,20171231,000938,1417000000.0,东北证券,闻学臣
20171110,20171231,000951,1001000000.0,广发证券,张乐
20171212,20171231,000951,1001000000.0,广发证券,张乐
20171102,20171231,000959,1964800000.0,天风证券,王茜
20171110,20171231,000959,2592000000.0,招商证券,杨件
20171215,20171231,000959,2592000000.0,招商证券,杨件
20171116,20171231,000960,724000000.0,中信证券,敖翀
20171225,20171231,000960,1013000000.0,国海证券,代鹏举
20171113,20171231,000961,848240000.0,华泰证券,贾亚童
20171221,20171231,000963,1809200000.0,安信证券,周新明
20171221,20171231,000963,1842000000.0,中泰证券,江琦
20171222,20171231,000963,1827000000.0,东方证券,季序我
20171222,20171231,000963,1800480000.0,海通证券,孙建
20171222,20171231,000963,1853000000.0,申万宏源,杜舟
20171222,20171231,000963,1811010000.0,西南证券,朱国广
20171222,20171231,000963,1872150000.0,浙商证券,杨云
20171223,20171231,000963,1860000000.0,财通证券,张文录
20171224,20171231,000963,1831000000.0,华创证券,宋凯
20171225,20171231,000963,1834000000.0,上海证券,魏赟
20171102,20171231,000967,454600000.0,中泰证券,杨心成
20171109,20171231,000967,421000000.0,国金证券,苏宝亮
20171109,20171231,000967,430900000.0,安信证券,邵琳琳
20171115,20171231,000967,395810000.0,华泰证券,王玮嘉
20171204,20171231,000967,454600000.0,中泰证券,杨心成
20171205,20171231,000967,450010000.0,中信建投,李俊松
20171119,20171231,000968,580710000.0,天风证券,钟帅
20171120,20171231,000968,597000000.0,广发证券,安鹏
20171215,20171231,000968,571150000.0,民生证券,陶贻功
20171224,20171231,000968,565970000.0,西南证券,王颖婷
20171101,20171231,000970,276000000.0,申万宏源,徐若旭
20171101,20171231,000970,350000000.0,东北证券,刘立喜
20171124,20171231,000970,276000000.0,交银国际,孙胜权
20171101,20171231,000975,308000000.0,东北证券,刘立喜
20171101,20171231,000976,453000000.0,安信证券,王书伟
20171225,20171231,000976,447000000.0,平安证券,黎焜
20171228,20171231,000976,337800000.0,东吴证券,陈显帆
20171228,20171231,000976,420300000.0,天风证券,邹润芳
20171229,20171231,000976,450000000.0,华创证券,李佳
20171229,20171231,000976,453000000.0,安信证券,王书伟
20171229,20171231,000976,461210000.0,海通证券,佘炜超
20171229,20171231,000976,447000000.0,平安证券,黎焜
20171229,20171231,000976,433380000.0,中泰证券,王华君
20171107,20171231,000977,483670000.0,海通证券,郑宏达
20171116,20171231,000977,419000000.0,民生证券,郑平
20171204,20171231,000977,419000000.0,民生证券,郑平
20171205,20171231,000977,450880000.0,天风证券,沈海兵
20171225,20171231,000977,455000000.0,长城证券,甄峰
20171108,20171231,000980,1298000000.0,安信证券,衡昆
20171108,20171231,000980,1299000000.0,东方证券,姜雪晴
20171211,20171231,000983,1756000000.0,安信证券,周泰
20171214,20171231,000983,1879000000.0,中信建投,李俊松
20171128,20171231,000987,626000000.0,广发证券,陈福
20171105,20171231,000988,394000000.0,东北证券,王建伟
20171106,20171231,000988,355100000.0,华金证券,张仲杰
20171113,20171231,000988,362770000.0,财通证券,赵成
20171226,20171231,000988,354000000.0,财通证券,赵成
20171101,20171231,000997,699000000.0,东北证券,闻学臣
20171102,20171231,000997,732000000.0,国泰君安,徐紫薇
20171107,20171231,000997,686880000.0,国联证券,吴金雅
20171121,20171231,000997,744340000.0,浙商证券,杨云
20171112,20171231,000998,843000000.0,兴业证券,陈娇
20171113,20171231,000998,847000000.0,国泰君安,钟凯锋
20171113,20171231,000998,814290000.0,方正证券,杨天明
20171113,20171231,000998,850000000.0,申万宏源,赵金厚
20171113,20171231,000998,881000000.0,民生证券,陈柏儒
20171114,20171231,000998,868000000.0,天风证券,吴立
20171114,20171231,000998,803280000.0,海通证券,丁频
20171117,20171231,000998,858000000.0,广发证券,惠毓伦
20171210,20171231,000998,835330000.0,财富证券,刘雪晴
20171229,20171231,000998,813000000.0,华创证券,王君
20171122,20171231,001696,272000000.0,招商证券,汪刘胜
20171102,20171231,001979,10571140000.0,天风证券,王茜
20171106,20171231,001979,11046000000.0,广发证券,乐加栋
20171107,20171231,001979,12220000000.0,中信建投,陈慎
20171110,20171231,001979,11977000000.0,兴业证券,阎常铭
20171115,20171231,001979,11977000000.0,兴业证券,阎常铭
20171116,20171231,001979,12120000000.0,中金公司,张宇
20171129,20171231,001979,10987300000.0,海通证券,涂力磊
20171204,20171231,001979,12120000000.0,中金公司,张宇
20171204,20171231,001979,11977000000.0,兴业证券,阎常铭
