交易代码,平均预测净利润
1.0,12867000000.0
2.0,12385383333.333334
6.0,504000000.0
12.0,300000000.0
16.0,198000000.0
21.0,77530000.0
24.0,3287342857.142857
26.0,140000000.0
27.0,996870000.0
28.0,454450000.0
46.0,578000000.0
49.0,136785000.0
50.0,85100000.0
59.0,80666666.66666667
60.0,502000000.0
63.0,480746666.6666667
69.0,3707500000.0
89.0,573000000.0
99.0,160000000.0
100.0,965172000.0
156.0,187000000.0
157.0,9016333333.333334
338.0,3113714285.714286
400.0,437181250.0
401.0,360000000.0
402.0,2319000000.0
404.0,93000000.0
409.0,92000000.0
415.0,526000000.0
417.0,441630000.0
418.0,451000000.0
422.0,706000000.0
423.0,1054000000.0
425.0,2260000000.0
426.0,197170000.0
430.0,109200000.0
501.0,378000000.0
507.0,190000000.0
513.0,453674000.0
521.0,159000000.0
525.0,279935000.0
527.0,3987000000.0
538.0,1550666666.6666667
539.0,1164813333.3333333
543.0,332793333.3333333
550.0,1556000000.0
568.0,4524500000.0
572.0,66360000.0
581.0,904000000.0
582.0,544000000.0
587.0,175000000.0
590.0,191000000.0
596.0,859500000.0
598.0,714100000.0
600.0,118600000.0
612.0,41800000.0
625.0,1098682000.0
629.0,1039120000.0
630.0,909153333.3333334
651.0,6997535000.0
656.0,1408846666.6666667
665.0,117000000.0
666.0,729310000.0
671.0,489000000.0
679.0,250860000.0
683.0,161300000.0
705.0,50000000.0
708.0,205200000.0
709.0,420000000.0
718.0,1088000000.0
721.0,20354000.0
725.0,-34882500.0
732.0,428540000.0
738.0,151000000.0
739.0,105080000.0
759.0,196592000.0
761.0,175000000.0
767.0,115690000.0
776.0,2293670000.0
778.0,1034700000.0
780.0,527000000.0
785.0,57270000.0
786.0,688666666.6666666
789.0,188000000.0
792.0,2202000000.0
799.0,559364000.0
825.0,525130000.0
826.0,421964444.4444444
858.0,9444928333.333334
860.0,126395000.0
861.0,471245000.0
868.0,117970000.0
869.0,1789505000.0
876.0,1919333333.3333333
877.0,372000000.0
882.0,54000000.0
886.0,149500000.0
887.0,532000000.0
888.0,174666666.66666666
895.0,3001000000.0
898.0,-3351950000.0
906.0,10000000.0
915.0,115000000.0
917.0,516000000.0
918.0,347000000.0
921.0,698250000.0
926.0,643095000.0
933.0,448000000.0
937.0,2195566666.6666665
939.0,162510000.0
949.0,-97905000.0
951.0,28500000.0
959.0,14182700.0
960.0,205500000.0
961.0,1244900000.0
963.0,506500000.0
970.0,709805000.0
973.0,79000000.0
975.0,311000000.0
978.0,59590000.0
982.0,301633333.3333333
983.0,2208500000.0
987.0,380555000.0
989.0,166000000.0
998.0,270000000.0
999.0,1002250000.0
1872.0,455000000.0
2001.0,983000000.0
2004.0,396627800.0
2005.0,245486000.0
2006.0,-4300000.0
2007.0,338742857.14285713
2010.0,200000000.0
2011.0,397682500.0
2012.0,106320000.0
2013.0,360000000.0
2014.0,178800000.0
2021.0,36930000.0
2022.0,252006666.66666666
2023.0,73036666.66666667
2024.0,3194831428.571429
2025.0,154000000.0
2028.0,219333333.33333334
2029.0,550333333.3333334
2030.0,86950000.0
2031.0,173660000.0
2032.0,429000000.0
2033.0,137429200.0
2035.0,155320000.0
2037.0,218264545.45454547
2038.0,492000000.0
2041.0,260367800.0
2042.0,125000000.0
2044.0,69000000.0
2049.0,189636666.66666666
2050.0,324000000.0
2051.0,649000000.0
2052.0,195390000.0
2056.0,140000000.0
2063.0,273666666.6666667
2065.0,574228000.0
2068.0,158000000.0
2069.0,368900000.0
2073.0,232370000.0
2078.0,175000000.0
2079.0,44750000.0
2081.0,1150708333.3333333
2088.0,84000000.0
2089.0,161768000.0
2091.0,193000000.0
2104.0,140000000.0
2106.0,164000000.0
2108.0,123000000.0
2111.0,86000000.0
2115.0,120013333.33333333
2116.0,128000000.0
2119.0,20000000.0
2122.0,255900000.0
2123.0,234000000.0
2126.0,47000000.0
2128.0,1150390000.0
2133.0,267000000.0
2138.0,130665000.0
2140.0,360000000.0
2142.0,4189000000.0
2146.0,2104666666.6666667
2151.0,40000000.0
2153.0,290780000.0
2154.0,498290000.0
2157.0,153000000.0
2158.0,114300000.0
2159.0,61000000.0
2165.0,75000000.0
2167.0,90830000.0
2168.0,76000000.0
2176.0,60315000.0
2177.0,182880000.0
2178.0,18000000.0
2179.0,222935000.0
2182.0,20000000.0
2183.0,153830000.0
2186.0,165000000.0
2195.0,71076666.66666667
2205.0,11700000.0
2206.0,108612500.0
2211.0,2230000.0
2215.0,118680000.0
2216.0,147000000.0
2221.0,102100000.0
2223.0,265740000.0
2228.0,74000000.0
2229.0,57000000.0
2230.0,187704285.7142857
2233.0,222000000.0
2234.0,-37560000.0
2236.0,643855000.0
2237.0,208830000.0
2238.0,133925000.0
2241.0,933690000.0
2243.0,85300000.0
2244.0,1363638000.0
2250.0,378000000.0
2251.0,338020000.0
2252.0,218000000.0
2253.0,58240000.0
2254.0,50000000.0
2255.0,180458725.0
2261.0,38000000.0
2262.0,148000000.0
2264.0,148550000.0
2266.0,193700000.0
2269.0,1031550000.0
2273.0,160098000.0
2277.0,362490909.09090906
2282.0,48200000.0
2285.0,186000000.0
2286.0,63740000.0
2292.0,178740000.0
2293.0,360766666.6666667
2294.0,600666666.6666666
2299.0,70983333.33333333
2301.0,83000000.0
2303.0,103249550.0
2304.0,6532138000.0
2305.0,459293333.3333333
2306.0,138491500.0
2307.0,47800000.0
2308.0,345000000.0
2309.0,360910000.0
2310.0,673000000.0
2311.0,452080000.0
2312.0,71040000.0
2313.0,188910000.0
2316.0,56000000.0
2317.0,182000000.0
2318.0,163092857.14285713
2321.0,19730000.0
2324.0,137987500.0
2327.0,261750000.0
2334.0,86160000.0
2335.0,100000000.0
2336.0,-88630000.0
2339.0,90023333.33333333
2340.0,154573750.0
2341.0,129657500.0
2344.0,692050000.0
2345.0,137195000.0
2350.0,108683200.0
2353.0,612066666.6666666
2358.0,195150000.0
2364.0,77000000.0
2367.0,179630000.0
2369.0,108333333.33333333
2372.0,229600000.0
2375.0,634950000.0
2376.0,204000000.0
2378.0,162190000.0
2385.0,691262500.0
2387.0,90450000.0
2391.0,157500000.0
2392.0,122000000.0
2393.0,326680000.0
2396.0,244755000.0
2400.0,142126000.0
2401.0,58080000.0
2405.0,180360000.0
2407.0,70000000.0
2408.0,364041111.1111111
2410.0,287160000.0
2411.0,82000000.0
2412.0,79523333.33333333
2415.0,2033700000.0
2419.0,593500000.0
2422.0,1102614000.0
2427.0,18700000.0
2428.0,106755000.0
2429.0,579500000.0
2430.0,489692000.0
2431.0,325270000.0
2433.0,125000000.0
2436.0,159000000.0
2437.0,164000000.0
2438.0,77000000.0
2439.0,97785000.0
2440.0,298150000.0
2441.0,196000000.0
2443.0,100140000.0
2444.0,292770000.0
2445.0,86000000.0
2447.0,164975000.0
2448.0,151433333.33333334
2450.0,390008000.0
2452.0,77170000.0
2453.0,66260000.0
2456.0,317641250.0
2457.0,98333333.33333333
2460.0,76630000.0
2463.0,311000000.0
2465.0,262411666.66666666
2466.0,54496666.666666664
2467.0,80000000.0
2470.0,545782500.0
2477.0,403630000.0
2478.0,220514000.0
2482.0,372850000.0
2486.0,42000000.0
2490.0,153700000.0
2496.0,106950000.0
2497.0,221853333.33333334
2503.0,270000000.0
2507.0,133975000.0
2508.0,239500000.0
2509.0,138330000.0
2511.0,147510000.0
2519.0,84000000.0
2520.0,98000000.0
2521.0,147940000.0
2526.0,190000000.0
2527.0,125070000.0
2531.0,211000000.0
2532.0,86321666.66666667
2534.0,383000000.0
2535.0,266000000.0
2536.0,31480000.0
2539.0,150150000.0
2541.0,227000000.0
2548.0,70500000.0
2550.0,157000000.0
2554.0,102273333.33333333
2556.0,101000000.0
2557.0,296666666.6666667
2561.0,235800000.0
2563.0,873620000.0
2565.0,182000000.0
2566.0,108000000.0
2567.0,162220000.0
2568.0,79000000.0
2570.0,491725555.5555556
2572.0,171350000.0
2573.0,113005714.28571428
2574.0,86500000.0
2581.0,96200000.0
2582.0,109000000.0
2583.0,57950000.0
2584.0,80000000.0
2586.0,103745000.0
2587.0,49335000.0
2588.0,284517500.0
2589.0,112000000.0
2594.0,144493333.33333334
2603.0,283290000.0
2605.0,100183366.66666667
2606.0,44000000.0
2607.0,82660000.0
2610.0,-44000000.0
2612.0,280580000.0
2618.0,68390000.0
2620.0,81000000.0
2621.0,53000000.0
2623.0,112000000.0
2627.0,96000000.0
2628.0,235190000.0
2632.0,44770000.0
2635.0,176746666.66666666
2638.0,147314000.0
2641.0,248654000.0
2643.0,113780000.0
2645.0,54445000.0
2646.0,306000000.0
2648.0,443580000.0
2649.0,94500000.0
2650.0,193000000.0
2656.0,165285714.2857143
2658.0,101666666.66666667
2661.0,88704000.0
2663.0,247440000.0
2664.0,112983333.33333333
2665.0,229000000.0
2666.0,137500000.0
2667.0,70000000.0
2668.0,172250000.0
2669.0,31470000.0
2671.0,91333333.33333333
2672.0,277348750.0
2674.0,149705000.0
2678.0,181000000.0
2680.0,77800000.0
2683.0,91100000.0
2688.0,95850000.0
2690.0,170800000.0
2695.0,108333333.33333333
2698.0,183333333.33333334
2701.0,396366960.0
300001.0,86660000.0
300002.0,431150000.0
300005.0,174934285.7142857
300007.0,64300000.0
300009.0,80000000.0
300013.0,11080000.0
300015.0,187000000.0
300017.0,81000000.0
300019.0,61090000.0
300020.0,112000000.0
300022.0,53500000.0
300024.0,230127142.85714287
300025.0,28000000.0
300026.0,234480000.0
300027.0,301545714.28571427
300034.0,81200000.0
300036.0,21500000.0
300037.0,132000000.0
300043.0,103000000.0
300045.0,67176666.66666667
300048.0,157990000.0
300050.0,45510000.0
300054.0,64690000.0
300055.0,94000000.0
300057.0,145226666.66666666
300058.0,257185000.0
300059.0,65000000.0
300062.0,51403333.333333336
300068.0,127886666.66666667
300070.0,564937142.8571428
300072.0,168580000.0
300073.0,10000000.0
300074.0,86692500.0
300075.0,76062222.22222222
300079.0,267736000.0
300080.0,48670000.0
300083.0,90265000.0
300088.0,210600000.0
300090.0,109038571.42857143
300102.0,116580000.0
300103.0,66000000.0
300104.0,195525000.0
300105.0,215000000.0
300107.0,22000000.0
300110.0,104800000.0
300113.0,95758333.33333333
300115.0,205350000.0
300117.0,62190000.0
300119.0,137888250.0
300120.0,21000000.0
300123.0,63733333.333333336
300124.0,335371000.0
300128.0,150203333.33333334
300133.0,219171666.66666666
300134.0,-31370000.0
300136.0,30640000.0
300139.0,111220000.0
300142.0,254750000.0
300144.0,256019040.75
300145.0,120931000.0
300146.0,289732000.0
300147.0,113025000.0
300149.0,45000000.0
300155.0,80910000.0
300156.0,126570000.0
300157.0,92100000.0
300159.0,83015000.0
300160.0,62000000.0
300164.0,102000000.0
300165.0,47740100.0
300166.0,76000000.0
300167.0,18460000.0
300170.0,125000000.0
300177.0,84230000.0
300178.0,59950000.0
300180.0,89953333.33333333
300182.0,139000000.0
300185.0,207000000.0
300186.0,208000000.0
300188.0,85000000.0
300190.0,63968333.333333336
300191.0,94120000.0
300195.0,173168000.0
300196.0,86500000.0
300197.0,213832500.0
300198.0,97666666.66666667
300200.0,64870000.0
300201.0,31745000.0
300202.0,104957500.0
300207.0,94465000.0
300208.0,68750000.0
300210.0,84000000.0
300212.0,98000000.0
300214.0,122900000.0
300215.0,122390000.0
300216.0,67000000.0
300218.0,52000000.0
300219.0,61233333.333333336
300221.0,52500000.0
300225.0,59890000.0
300228.0,114482500.0
300229.0,90850000.0
300232.0,31000000.0
300233.0,43000000.0
300234.0,32500000.0
300236.0,36480000.0
300240.0,97840000.0
300241.0,51372000.0
300244.0,58750000.0
300247.0,22000000.0
300251.0,291880000.0
300252.0,52000000.0
300253.0,58225000.0
300255.0,87990000.0
300257.0,333745000.0
300258.0,115883333.33333333
300259.0,84300000.0
300261.0,56140000.0
300263.0,72666666.66666667
300266.0,38769000.0
300267.0,170000000.0
300270.0,58485000.0
300271.0,111000000.0
300273.0,113500000.0
300274.0,70000000.0
300275.0,85700000.0
300279.0,23530000.0
300284.0,147500000.0
300285.0,50230000.0
300287.0,65800000.0
300288.0,84990000.0
300289.0,102600000.0
300291.0,118595714.28571428
300294.0,79900000.0
300295.0,96500000.0
300296.0,56185000.0
300297.0,66000000.0
300298.0,127000000.0
300299.0,27000000.0
300300.0,73027500.0
300303.0,94871666.66666667
300305.0,126000000.0
300306.0,70290000.0
300309.0,136972500.0
300310.0,79000000.0
300311.0,50000000.0
300312.0,87000000.0
300314.0,80180000.0
300319.0,29100000.0
300320.0,58360000.0
300323.0,48000000.0
300324.0,49263333.333333336
300326.0,53000000.0
300328.0,50913333.333333336
300329.0,37000000.0
300331.0,42822500.0
300333.0,84300000.0
300334.0,60836666.666666664
300336.0,86060000.0
300339.0,67000000.0
300344.0,66500000.0
300345.0,63000000.0
300347.0,65603333.333333336
300348.0,44205000.0
300349.0,80500000.0
300351.0,68856866.66666667
300352.0,62200000.0
300353.0,45750000.0
300354.0,32000000.0
300355.0,111000000.0
600000.0,34696000000.0
600004.0,784950000.0
600005.0,458816666.6666667
600006.0,-5000000.0
600009.0,1578000000.0
600010.0,323610000.0
600011.0,6275138000.0
600015.0,12065000000.0
600016.0,36750200000.0
600019.0,11628525000.0
600026.0,-939000000.0
600027.0,830300000.0
600028.0,67533500000.0
600030.0,3833000000.0
600031.0,6911056250.0
600035.0,247000000.0
600036.0,44434000000.0
600038.0,131500000.0
600039.0,691330000.0
600048.0,8545688333.333333
600050.0,2252440000.0
600054.0,286000000.0
600056.0,432000000.0
600059.0,198300000.0
600060.0,1358000000.0
600062.0,625500000.0
600064.0,395000000.0
600066.0,1421467000.0
600068.0,1604000000.0
600073.0,163000000.0
600079.0,418356250.0
600085.0,560985000.0
600086.0,216530000.0
600089.0,1194500000.0
600096.0,679000000.0
600098.0,1018010000.0
600104.0,21770125000.0
600108.0,419000000.0
600111.0,2006616000.0
600115.0,3058000000.0
600117.0,58460000.0
600118.0,281500000.0
600123.0,1885002666.6666667
600125.0,480000000.0
