预测日期,报告期,交易代码,预测净利润,预测机构,分析师姓名
20181214,20181231,000596,1649000000.0,东方证券,肖婵
20181224,20181231,000596,1653000000.0,中金公司,陈文凯
20181112,20181231,000597,197400000.0,国联证券,周静
20181212,20181231,000598,987000000.0,新时代证券,邱懿峰
20181221,20181231,000598,1004000000.0,长江证券,凌润东
20181115,20181231,000603,350200000.0,中泰证券,谢鸿鹤
20181126,20181231,000603,357000000.0,招商证券,刘文平
20181208,20181231,000603,357000000.0,招商证券,刘文平
20181220,20181231,000603,379000000.0,财通证券,李帅华
20181127,20181231,000606,455220000.0,华泰证券,郭雅丽
20181104,20181231,000620,1090000000.0,安信证券,黄守宏
20181101,20181231,000629,3200000000.0,华创证券,任志强
20181101,20181231,000629,3285000000.0,东北证券,刘立喜
20181109,20181231,000629,3966000000.0,国信证券,王念春
20181116,20181231,000629,3468000000.0,国泰君安,鲍雁辛
20181227,20181231,000629,3272000000.0,招商证券,杨件
20181219,20181231,000639,465000000.0,国泰君安,訾猛
20181219,20181231,000639,462300000.0,方正证券,杨天明
20181220,20181231,000639,459000000.0,中信建投,安雅泽
20181130,20181231,000650,537710000.0,银河证券,李平祝
20181101,20181231,000651,25777000000.0,银河国际,Jeff Dorr
20181101,20181231,000651,30282110000.0,海通证券,陈子仪
20181101,20181231,000651,29024000000.0,申万宏源,周海晨
20181105,20181231,000651,30850000000.0,东兴证券,郑闵钢
20181202,20181231,000651,29978000000.0,长江证券,徐春
20181202,20181231,000651,29745000000.0,中金公司,何伟
20181203,20181231,000651,28737840000.0,天风证券,蔡雯娟
20181203,20181231,000651,29420000000.0,民生证券,马科
20181203,20181231,000651,29122350000.0,中信证券,汪浩
20181204,20181231,000651,29187000000.0,华创证券,董广阳
20181205,20181231,000651,28113000000.0,招商证券,纪敏
20181223,20181231,000651,29572690000.0,海通证券,陈子仪
20181226,20181231,000651,29327170000.0,西南证券,龚梦泓
20181127,20181231,000661,973000000.0,东吴证券,全铭
20181101,20181231,000671,3113720000.0,天风证券,陈天诚
20181206,20181231,000671,3347000000.0,东方证券,竺劲
20181207,20181231,000671,3001600000.0,西南证券,胡华如
20181116,20181231,000676,778680000.0,西南证券,刘言
20181101,20181231,000681,373000000.0,国元证券,李典
20181102,20181231,000681,385850000.0,国联证券,徐艺
20181105,20181231,000681,392020000.0,海通证券,毛云聪
20181109,20181231,000681,390000000.0,民生证券,胡琛
20181109,20181231,000681,389470000.0,中信证券,唐思思
20181211,20181231,000681,382000000.0,东兴证券,郑闵钢
20181213,20181231,000681,385000000.0,招商证券,朱珺
20181224,20181231,000681,409000000.0,新时代证券,胡皓
20181228,20181231,000685,760000000.0,招商证券,朱纯阳
20181102,20181231,000703,3025000000.0,申万宏源,宋涛
20181229,20181231,000703,3092280000.0,山西证券,曹玲燕
20181106,20181231,000708,508000000.0,国泰君安,鲍雁辛
20181109,20181231,000710,325170000.0,海通证券,郑琴
20181202,20181231,000711,306000000.0,山西证券,张红兵
20181114,20181231,000717,3628000000.0,国泰君安,鲍雁辛
20181227,20181231,000717,4197000000.0,招商证券,杨件
20181101,20181231,000725,4583000000.0,民生证券,郑平
20181227,20181231,000725,4648720000.0,西南证券,刘言
20181227,20181231,000725,4529260000.0,中邮证券,程毅敏
20181227,20181231,000725,4184000000.0,光大证券,杨明辉
20181101,20181231,000726,880000000.0,光大证券,李婕
20181101,20181231,000726,864000000.0,方正证券,丰毅
20181206,20181231,000726,875180000.0,天风证券,吕明
20181222,20181231,000726,886000000.0,广发证券,糜韩杰
20181101,20181231,000728,505000000.0,华泰证券,沈娟
20181202,20181231,000733,246000000.0,中金公司,王宇飞
20181204,20181231,000733,238000000.0,东方证券,王天一
20181226,20181231,000739,392000000.0,中银国际,邓周宇
20181106,20181231,000756,250030000.0,国联证券,周静
20181101,20181231,000768,556250000.0,天风证券,邹润芳
20181102,20181231,000768,561000000.0,中信建投,黎韬扬
20181119,20181231,000768,595000000.0,国海证券,谭倩
20181113,20181231,000776,6241000000.0,东方证券,唐子佩
20181227,20181231,000778,2381000000.0,招商证券,杨件
20181105,20181231,000786,2712000000.0,广发证券,邹戈
20181227,20181231,000789,1252000000.0,东方证券,黄顺卿
20181108,20181231,000796,333000000.0,兴业证券,李跃博
20181115,20181231,000796,298000000.0,国泰君安,刘越男
20181103,20181231,000799,271560000.0,财富证券,陈博
20181228,20181231,000799,250000000.0,财富证券,陈博
20181101,20181231,000802,361940000.0,长城证券,杨晓峰
20181214,20181231,000802,398000000.0,东兴证券,郑闵钢
20181113,20181231,000807,206000000.0,财通证券,李帅华
20181227,20181231,000807,-53000000.0,招商证券,刘文平
20181107,20181231,000823,246000000.0,申万宏源,骆思远
20181227,20181231,000825,4775000000.0,招商证券,杨件
20181226,20181231,000826,1479000000.0,国开证券,梁晨
20181227,20181231,000826,1351000000.0,招商证券,朱纯阳
20181101,20181231,000830,3051000000.0,光大证券,裘孝锋
20181128,20181231,000852,96580000.0,长城证券,曲小溪
20181123,20181231,000858,12316000000.0,中金公司,邢庭志
20181129,20181231,000858,12878000000.0,东方证券,肖婵
20181214,20181231,000858,13188290000.0,川财证券,欧阳宇剑
20181219,20181231,000858,12561000000.0,Morgan Stanley,Lillian Lou
20181219,20181231,000858,13090000000.0,东方证券,肖婵
20181219,20181231,000858,13325530000.0,方正证券,薛玉虎
20181221,20181231,000858,12710000000.0,招商证券,杨勇胜
20181222,20181231,000858,13248550000.0,川财证券,欧阳宇剑
20181223,20181231,000858,12486000000.0,华创证券,方振
20181224,20181231,000858,12575000000.0,申万宏源,吕昌
20181224,20181231,000858,13193100000.0,安信证券,苏铖
20181102,20181231,000860,771000000.0,东方证券,肖婵
20181112,20181231,000860,827000000.0,国海证券,余春生
20181121,20181231,000860,774000000.0,中金公司,邢庭志
20181121,20181231,000860,870000000.0,中邮证券,程毅敏
20181228,20181231,000860,771000000.0,东方证券,肖婵
20181104,20181231,000869,983000000.0,中金公司,陈文凯
20181101,20181231,000876,2049360000.0,海通证券,丁频
20181106,20181231,000876,2078450000.0,太平洋证券,周莎
20181129,20181231,000876,2008980000.0,海通证券,丁频
20181130,20181231,000876,2034500000.0,国联证券,钱建
20181130,20181231,000876,2206380000.0,太平洋证券,周莎
20181202,20181231,000876,2057000000.0,招商证券,朱卫华
20181203,20181231,000876,1820000000.0,中信建投,花小伟
20181205,20181231,000876,1704000000.0,国泰君安,钟凯锋
20181212,20181231,000876,2070000000.0,招商证券,朱卫华
20181216,20181231,000876,1779000000.0,中金公司,孙扬
20181230,20181231,000876,2024000000.0,广发证券,张斌梅
20181101,20181231,000878,528000000.0,东北证券,刘立喜
20181101,20181231,000889,253000000.0,民生证券,杨锟
20181104,20181231,000889,281000000.0,华创证券,耿琛
20181112,20181231,000889,250000000.0,中信建投,武超则
20181127,20181231,000889,259390000.0,天风证券,容志能
20181211,20181231,000889,264480000.0,方正证券,安永平
20181101,20181231,000895,4856000000.0,申万宏源,吕昌
20181101,20181231,000895,5043000000.0,华泰证券,贺琪
20181130,20181231,000895,4897000000.0,中银国际,汤玮亮
20181224,20181231,000895,5036000000.0,东北证券,李强
20181225,20181231,000895,4875000000.0,平安证券,刘彪
20181226,20181231,000898,9481000000.0,招商证券,杨件
20181228,20181231,000898,7731000000.0,申万宏源,姚洋
20181105,20181231,000902,818910000.0,天风证券,吴立
20181214,20181231,000908,172150000.0,广证恒生,唐爱金
20181226,20181231,000908,191000000.0,平安证券,叶寅
20181214,20181231,000910,734170000.0,华泰证券,陈羽锋
20181101,20181231,000932,7669000000.0,华创证券,任志强
20181102,20181231,000932,7218960000.0,海通证券,刘彦奇
20181112,20181231,000932,7025000000.0,国海证券,谭倩
20181116,20181231,000932,6646000000.0,国泰君安,鲍雁辛
20181209,20181231,000932,6829000000.0,兴业证券,邱祖学
20181209,20181231,000932,7055000000.0,中泰证券,笃慧
20181210,20181231,000932,6705000000.0,申万宏源,姚洋
20181210,20181231,000932,7437000000.0,光大证券,王凯
20181211,20181231,000932,7551890000.0,天风证券,王茜
20181211,20181231,000932,7455000000.0,招商证券,杨件
20181211,20181231,000932,7218960000.0,海通证券,刘彦奇
20181101,20181231,000938,2067000000.0,财通证券,赵成
20181103,20181231,000938,1745750000.0,海通证券,朱劲松
20181227,20181231,000959,3370000000.0,招商证券,杨件
20181109,20181231,000960,964290000.0,天风证券,杨诚笑
20181110,20181231,000960,1027000000.0,财通证券,李帅华
20181112,20181231,000960,870000000.0,东北证券,刘立喜
20181113,20181231,000960,1023000000.0,长江证券,葛军
20181101,20181231,000961,2078000000.0,东吴证券,齐东
20181204,20181231,000961,2078000000.0,东吴证券,齐东
20181204,20181231,000961,2322000000.0,东方证券,竺劲
20181206,20181231,000961,2163000000.0,民生证券,杨柳
20181109,20181231,000963,2219000000.0,民生证券,肖汉山
20181126,20181231,000963,2174000000.0,华泰证券,代雯
20181127,20181231,000963,2169000000.0,招商证券,李点典
20181127,20181231,000963,2168110000.0,方正证券,周小刚
20181127,20181231,000963,2155500000.0,中信建投,贺菊颖
20181128,20181231,000963,2222000000.0,申万宏源,闫天一
20181128,20181231,000963,2219000000.0,民生证券,肖汉山
20181128,20181231,000963,2219000000.0,东方证券,施红梅
20181130,20181231,000963,2228000000.0,国信证券,谢长雁
20181130,20181231,000963,2225000000.0,东吴证券,全铭
20181228,20181231,000966,182000000.0,太平洋证券,闫广
20181101,20181231,000967,403000000.0,光大证券,殷中枢
20181102,20181231,000967,395900000.0,中泰证券,曾明
20181204,20181231,000968,687620000.0,天风证券,于夕朦
20181105,20181231,000975,643300000.0,安信证券,齐丁
20181210,20181231,000975,689000000.0,中信证券,敖翀
20181224,20181231,000975,644000000.0,财通证券,李帅华
20181228,20181231,000975,675000000.0,招商证券,刘文平
20181227,20181231,000976,474000000.0,国海证券,冯胜
20181101,20181231,000977,665340000.0,天风证券,沈海兵
20181106,20181231,000977,659200000.0,中原证券,唐月
20181107,20181231,000977,589000000.0,广发证券,刘雪峰
20181213,20181231,000977,610000000.0,中信证券,杨泽原
20181221,20181231,000977,650000000.0,中信建投,寻赟
20181105,20181231,000983,2031350000.0,信达证券,郭荆璞
20181102,20181231,000988,351460000.0,长城证券,曲小溪
20181102,20181231,000988,400790000.0,海通证券,朱劲松
20181113,20181231,000989,416070000.0,天风证券,吴立
20181208,20181231,000989,416070000.0,天风证券,吴立
20181113,20181231,000997,601100000.0,天风证券,沈海兵
20181113,20181231,000997,633000000.0,光大证券,姜国平
20181205,20181231,000997,610000000.0,中信建投,寻赟
20181210,20181231,000997,612000000.0,中信证券,张若海
20181220,20181231,000997,651000000.0,申万宏源,刘洋
20181113,20181231,000998,875000000.0,国泰君安,钟凯锋
20181226,20181231,000998,907000000.0,国盛证券,丁婷婷
20181101,20181231,001979,14383540000.0,天风证券,陈天诚
20181108,20181231,001979,15288700000.0,安信证券,黄守宏
20181109,20181231,001979,15930000000.0,华创证券,袁豪
20181210,20181231,001979,15930000000.0,华创证券,袁豪
20181213,20181231,001979,16343000000.0,中信证券,陈聪
20181218,20181231,001979,16759000000.0,民生证券,杨柳
20181219,20181231,001979,15809510000.0,海通证券,涂力磊
20181225,20181231,001979,15622000000.0,长江证券,申思聪
20181225,20181231,001979,15930000000.0,华创证券,袁豪
20181225,20181231,001979,16042000000.0,中金公司,张宇
20181225,20181231,001979,16343000000.0,中信证券,陈聪
20181225,20181231,001979,15830000000.0,申万宏源,王胜
20181225,20181231,001979,16977000000.0,兴业证券,阎常铭
20181225,20181231,001979,15425000000.0,光大证券,何缅南
20181225,20181231,001979,16406000000.0,方正证券,夏亦丰
20181228,20181231,001979,15193000000.0,国信证券,区瑞明
20181203,20181231,002001,3090340000.0,浙商证券,陈亚天
20181101,20181231,002007,1141000000.0,西部证券,王艳茹
20181101,20181231,002007,1127000000.0,国信证券,谢长雁
20181101,20181231,002007,1172210000.0,海通证券,郑琴
20181114,20181231,002007,1141000000.0,西部证券,王艳茹
20181120,20181231,002007,1057300000.0,联讯证券,李志新
20181123,20181231,002007,1052000000.0,华鑫证券,杜永宏
20181205,20181231,002007,1084000000.0,广发证券,罗佳荣
20181206,20181231,002007,1142000000.0,中泰证券,江琦
20181206,20181231,002007,1172210000.0,海通证券,郑琴
20181207,20181231,002007,1071000000.0,群益证券,王睿哲
20181226,20181231,002007,1108000000.0,中银国际,邓周宇
20181115,20181231,002008,1861000000.0,广证恒生,肖明亮
20181115,20181231,002008,1961000000.0,中金公司,孔令鑫
20181119,20181231,002008,1829000000.0,国信证券,欧阳仕华
20181125,20181231,002008,1832000000.0,兴业证券,刘亮
20181220,20181231,002008,1813000000.0,中金公司,孔令鑫
20181218,20181231,002010,769990000.0,长城证券,罗江南
20181224,20181231,002013,976000000.0,国泰君安,彭磊
20181226,20181231,002013,908300000.0,安信证券,冯福章
20181204,20181231,002014,223000000.0,申万宏源,屠亦婷
20181226,20181231,002023,41000000.0,中泰证券,王华君
20181227,20181231,002023,71000000.0,申万宏源,韩强
20181101,20181231,002024,7787700000.0,中信建投,史琨
20181101,20181231,002024,2196020000.0,方正证券,倪华
20181101,20181231,002024,7813100000.0,安信证券,杜一帆
20181107,20181231,002024,7718000000.0,中泰证券,彭毅
20181115,20181231,002024,6933430000.0,国联证券,钱建
20181212,20181231,002024,6894000000.0,国海证券,谭倩
20181230,20181231,002024,11372000000.0,光大证券,唐佳睿
20181102,20181231,002025,376110000.0,海通证券,张恒晅
20181130,20181231,002025,361200000.0,银河证券,李良
20181213,20181231,002025,359020000.0,华泰证券,王宗超
20181217,20181231,002025,382000000.0,东方证券,王天一
20181101,20181231,002027,6122360000.0,海通证券,郝艳辉
20181101,20181231,002027,6040280000.0,天风证券,文浩
20181101,20181231,002027,5921000000.0,财富证券,何晨
20181107,20181231,002027,6148820000.0,中邮证券,程毅敏
20181109,20181231,002027,6152630000.0,国开证券,崔国涛
20181109,20181231,002027,6051000000.0,中信证券,唐思思
20181114,20181231,002027,5922000000.0,广证恒生,肖明亮
20181119,20181231,002027,5976000000.0,中金公司,孟玮
20181126,20181231,002027,6073000000.0,国元证券,常格非
20181130,20181231,002027,6327000000.0,Deutsche Bank,Tallan Zhou
20181101,20181231,002029,349000000.0,光大证券,李婕
20181125,20181231,002032,1671000000.0,光大证券,金星
20181220,20181231,002032,1596000000.0,招商证券,纪敏
20181221,20181231,002032,1590180000.0,广证恒生,王亮
20181101,20181231,002033,226000000.0,中信证券,姜娅
20181111,20181231,002035,705000000.0,华创证券,董广阳
20181116,20181231,002035,661980000.0,广证恒生,王亮
20181122,20181231,002035,715000000.0,长江证券,徐春
20181126,20181231,002035,680000000.0,中信证券,汪浩
20181121,20181231,002036,340000000.0,国元证券,常格非
20181101,20181231,002038,731000000.0,兴业证券,杜向阳
20181201,20181231,002042,814000000.0,广发证券,糜韩杰
20181206,20181231,002042,815000000.0,国泰君安,郝帅
20181101,20181231,002044,892000000.0,国元证券,刘慧敏
20181102,20181231,002044,859070000.0,海通证券,余文心
20181108,20181231,002044,888000000.0,广发证券,罗佳荣
20181118,20181231,002044,855000000.0,中泰证券,江琦
20181123,20181231,002044,890000000.0,中信建投,贺菊颖
20181123,20181231,002044,858440000.0,天风证券,郑薇
20181123,20181231,002044,892000000.0,国海证券,胡博新
20181123,20181231,002044,855000000.0,中泰证券,江琦
20181123,20181231,002044,852000000.0,太平洋证券,杜佐远
20181123,20181231,002044,888000000.0,广发证券,罗佳荣
20181126,20181231,002044,922900000.0,财通证券,沈瑞
20181202,20181231,002044,866000000.0,国元证券,金红
20181219,20181231,002044,890000000.0,中金公司,张琎
20181226,20181231,002044,832000000.0,中银国际,邓周宇
20181228,20181231,002048,660000000.0,招商证券,汪刘胜
20181121,20181231,002050,1377000000.0,东方证券,姜雪晴
20181121,20181231,002050,1552000000.0,联讯证券,韩晨
20181129,20181231,002050,1346000000.0,申万宏源,周海晨
20181227,20181231,002053,109000000.0,招商证券,王强
20181218,20181231,002059,937000000.0,国泰君安,刘越男
20181113,20181231,002064,460190000.0,国联证券,马群星
20181226,20181231,002064,463510000.0,财富证券,龙靓
20181101,20181231,002074,860700000.0,财富证券,龙靓
20181102,20181231,002074,871000000.0,Deutsche Bank,Sharon Ding
20181102,20181231,002074,850720000.0,海通证券,张一弛
20181205,20181231,002074,885820000.0,浙商证券,郑丹丹
20181210,20181231,002074,873950000.0,国联证券,马松
20181211,20181231,002074,885820000.0,浙商证券,郑丹丹
20181212,20181231,002074,920000000.0,中信证券,弓永峰
20181128,20181231,002075,1260000000.0,国泰君安,杨墨
20181115,20181231,002078,2464000000.0,太平洋证券,陈天蛟
20181116,20181231,002078,2250000000.0,申万宏源,周海晨
20181227,20181231,002078,2250000000.0,申万宏源,周海晨
20181227,20181231,002078,2332000000.0,光大证券,黎泉宏
20181227,20181231,002078,2258000000.0,招商证券,郑恺
20181203,20181231,002080,859000000.0,兴业证券,李华丰
20181203,20181231,002080,914000000.0,国泰君安,鲍雁辛
20181204,20181231,002080,912510000.0,华泰证券,鲍荣富
20181204,20181231,002080,806340000.0,天风证券,盛昌盛
20181205,20181231,002080,861000000.0,中泰证券,张琰
20181206,20181231,002080,825890000.0,西南证券,杨林
20181218,20181231,002080,812510000.0,天风证券,盛昌盛
20181107,20181231,002081,2408000000.0,华安证券,高欣宇
20181112,20181231,002081,2208000000.0,广发证券,姚遥
20181217,20181231,002081,2219000000.0,中金公司,詹奥博
20181106,20181231,002086,137010000.0,太平洋证券,周莎
20181125,20181231,002087,385700000.0,海通证券,梁希
20181218,20181231,002090,117090000.0,浙商证券,郑丹丹
20181106,20181231,002092,2507000000.0,东兴证券,刘宇卓
20181215,20181231,002092,2548000000.0,招商证券,周铮
20181209,20181231,002093,169000000.0,国泰君安,黄子健
20181129,20181231,002100,338570000.0,天风证券,吴立
20181210,20181231,002100,377840000.0,银河证券,周颖
20181218,20181231,002100,366000000.0,广发证券,王乾
20181109,20181231,002110,6817000000.0,国泰君安,鲍雁辛
20181118,20181231,002110,7349030000.0,天风证券,王茜
20181212,20181231,002110,6634000000.0,中泰证券,笃慧
20181227,20181231,002110,6591000000.0,招商证券,杨件
20181101,20181231,002111,224000000.0,中泰证券,王华君
20181105,20181231,002111,202240000.0,长城证券,曲小溪
20181121,20181231,002111,224000000.0,中泰证券,王华君
20181105,20181231,002115,238910000.0,天风证券,王奕红
20181119,20181231,002117,280000000.0,国泰君安,穆方舟
20181205,20181231,002117,274000000.0,中信建投,花小伟
20181120,20181231,002120,2550860000.0,中邮证券,程毅敏
20181220,20181231,002120,2539000000.0,长江证券,韩轶超
20181114,20181231,002124,255000000.0,兴业证券,陈娇
20181115,20181231,002124,252310000.0,天风证券,吴立
20181217,20181231,002124,120690000.0,天风证券,吴立
20181225,20181231,002124,150000000.0,兴业证券,陈娇
20181123,20181231,002126,373000000.0,东方证券,姜雪晴
20181125,20181231,002126,362010000.0,天风证券,邓学
20181125,20181231,002126,387300000.0,西南证券,刘洋
20181126,20181231,002126,364000000.0,国海证券,周绍倩
20181128,20181231,002126,371700000.0,华金证券,林帆
20181203,20181231,002126,373000000.0,华鑫证券,杨靖磊
20181206,20181231,002126,365000000.0,中信证券,陈俊斌
20181210,20181231,002126,373000000.0,东方证券,姜雪晴
20181211,20181231,002126,387300000.0,西南证券,刘洋
20181211,20181231,002126,362010000.0,天风证券,邓学
20181211,20181231,002126,365000000.0,中信证券,陈俊斌
20181212,20181231,002126,371000000.0,上海证券,黄涵虚
20181106,20181231,002127,856000000.0,华创证券,陈旭
20181213,20181231,002127,855060000.0,西南证券,蔡欣
20181218,20181231,002128,1966000000.0,国泰君安,翟堃
20181129,20181231,002129,623000000.0,联讯证券,韩晨
