,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
0,0.43333333333333335,0.4533333333333333,0.48333333333333334,0.5033333333333333,0.48,0.4766666666666667,0.5066666666666667,0.49333333333333335,0.4666666666666667,0.48333333333333334,0.48,0.4666666666666667,0.4766666666666667,0.5066666666666667,0.53,0.51,0.5,0.49666666666666665,0.49,0.48,0.4866666666666667,0.49,0.5033333333333333,0.5033333333333333,0.5033333333333333,0.48333333333333334,0.49,0.4866666666666667,0.49666666666666665,0.5066666666666667,0.5133333333333333,0.49,0.52,0.5133333333333333,0.51,0.5166666666666667,0.51,0.5033333333333333,0.5266666666666666,0.5066666666666667,0.5166666666666667,0.5066666666666667,0.5,0.51,0.52,0.52,0.51,0.53,0.5366666666666666,0.5666666666666667,0.54,0.54,0.5333333333333333,0.5333333333333333,0.5366666666666666,0.5366666666666666,0.5333333333333333,0.5466666666666666,0.55,0.56,0.54,0.5433333333333333,0.5533333333333333,0.55,0.54,0.55,0.5333333333333333,0.5433333333333333,0.5633333333333334,0.5633333333333334,0.5466666666666666,0.5566666666666666,0.5533333333333333,0.5433333333333333,0.52,0.5333333333333333,0.5266666666666666,0.5266666666666666,0.5333333333333333
