交易代码,机构名称,分析师名称,评级日期,评级有效期截止日,本次评级,前次评级,类型名称,分类
2041,海通证券,丁频,2009-09-10,20100310.0,买入,,调高,评级变动方向
2045,申银万国,余斌,2009-07-10,20100110.0,买入,增持,调高,评级变动方向
2050,海通证券,龙华,2009-10-27,20100427.0,买入,,调高,评级变动方向
2063,东方证券,童胜,2009-10-29,20100429.0,买入,,调高,评级变动方向
2063,中信证券,张兵,2009-11-24,20100524.0,买入,,调高,评级变动方向
2064,广发证券,谢军,2009-12-08,20101208.0,买入,持有,调高,评级变动方向
2067,安信证券,郭振举,2009-12-16,20100616.0,买入,增持,调高,评级变动方向
2069,海通证券,丁频,2009-10-14,20100414.0,买入,,调高,评级变动方向
2073,中信建投,董志强,2009-08-19,20100219.0,买入,增持,调高,评级变动方向
2078,第一创业,秦燕,2009-08-26,20100226.0,买入,,调高,评级变动方向
2080,广发证券,谢军,2009-09-16,20100916.0,买入,持有,调高,评级变动方向
2081,安信证券,石磊,2009-06-05,20091205.0,买入,增持,调高,评级变动方向
2081,海通证券,江孔亮,2009-07-31,20100131.0,买入,,调高,评级变动方向
2081,安信证券,王天睿,2009-10-21,20100421.0,买入,增持,调高,评级变动方向
2089,光大证券,周励谦,2009-10-23,20100423.0,买入,,调高,评级变动方向
2093,渤海证券,张晓亮,2009-08-13,20100813.0,买入,,调高,评级变动方向
2108,太平洋证券,姚鑫,2009-07-14,20100114.0,买入,,调高,评级变动方向
2110,光大证券,胡皓,2009-10-28,20100428.0,买入,,调高,评级变动方向
2115,渤海证券,张晓亮,2009-06-16,20100616.0,买入,,调高,评级变动方向
2115,广发证券,惠毓伦,2009-11-27,20101127.0,买入,持有,调高,评级变动方向
2121,第一创业,曾凡,2009-09-18,20100318.0,买入,,调高,评级变动方向
2121,广发证券,谢军,2009-11-05,20101105.0,买入,持有,调高,评级变动方向
2128,广发证券,谢军,2009-07-30,20100730.0,买入,持有,调高,评级变动方向
2131,东方证券,周凤武,2009-11-03,20100503.0,买入,,调高,评级变动方向
2142,渤海证券,张继袖,2009-07-27,20100727.0,买入,中性,调高,评级变动方向
2142,广发证券,余晓宜,2009-11-20,20101120.0,买入,持有,调高,评级变动方向
2148,渤海证券,张晓亮,2009-11-26,20101126.0,买入,,调高,评级变动方向
2153,中信建投,董志强,2009-06-12,20091212.0,买入,,调高,评级变动方向
2154,安信证券,赵梅玲,2009-08-26,20100226.0,买入,增持,调高,评级变动方向
2154,东海证券,张先萍,2009-10-29,20100429.0,买入,,调高,评级变动方向
2158,东方证券,周凤武,2009-11-17,20100517.0,买入,,调高,评级变动方向
2168,第一创业,曾凡,2009-07-29,20100129.0,买入,,调高,评级变动方向
2177,国金证券,程兵,2009-11-30,20100531.0,买入,持有,调高,评级变动方向
2180,第一创业,曾凡,2009-08-20,20100220.0,买入,,调高,评级变动方向
2182,渤海证券,靳海明,2009-07-31,20100731.0,买入,中性,调高,评级变动方向
2182,渤海证券,靳海明,2009-08-06,20100806.0,买入,中性,调高,评级变动方向
2185,光大证券,赵磊,2009-10-20,20100420.0,买入,增持,调高,评级变动方向
2191,中原证券,朱嘉,2009-05-25,20091125.0,买入,,调高,评级变动方向
2191,中原证券,朱嘉,2009-06-02,20091202.0,买入,,调高,评级变动方向
2191,安信证券,郭振举,2009-08-25,20100225.0,买入,增持,调高,评级变动方向
2194,光大证券,周励谦,2009-08-25,20100225.0,买入,,调高,评级变动方向
2200,申银万国,王鹏,2009-08-03,20100203.0,买入,,调高,评级变动方向
2202,中银国际,韩玲,2009-11-16,20100516.0,买入,持有,调高,评级变动方向
2212,国金证券,刘江啸,2009-08-25,20100225.0,买入,持有,调高,评级变动方向
2214,中信证券,梁骏,2009-09-15,20100315.0,买入,,调高,评级变动方向
2215,渤海证券,刘威,2009-08-13,20100813.0,买入,中性,调高,评级变动方向
2215,东方证券,杨云,2009-12-08,20100608.0,买入,,调高,评级变动方向
2221,渤海证券,张延明,2009-11-25,20101125.0,买入,中性,调高,评级变动方向
2238,中信证券,皮舜,2009-12-07,20100607.0,买入,,调高,评级变动方向
2240,东方证券,郑恺,2009-11-26,20100526.0,买入,,调高,评级变动方向
2242,海通证券,邱春城,2009-07-15,20100115.0,买入,,调高,评级变动方向
2258,广发证券,曹新,2009-07-22,20100722.0,买入,持有,调高,评级变动方向
2261,东方证券,周军,2009-07-13,20100113.0,买入,,调高,评级变动方向
2261,东海证券,康志毅,2009-12-25,20100625.0,买入,,调高,评级变动方向
2269,广发证券,刘伟军,2009-09-02,20100902.0,买入,持有,调高,评级变动方向
2293,申银万国,王立平,2009-11-19,20100519.0,买入,,调高,评级变动方向
600000,北京高华证券,徐然,2009-06-23,20100623.0,买入,中性,调高,评级变动方向
600000,西南证券,付立春,2009-07-31,20100131.0,买入,增持,调高,评级变动方向
600000,海通证券,范坤祥,2009-09-09,20100309.0,买入,,调高,评级变动方向
600006,信达证券,邢海芝,2009-08-21,20100221.0,买入,持有,调高,评级变动方向
600006,国海证券,王清涛,2009-09-10,20100310.0,买入,增持,调高,评级变动方向
600007,海通证券,帅虎,2009-06-10,20091210.0,买入,,调高,评级变动方向
600009,申银万国,周竞竞,2009-07-02,20100102.0,买入,增持,调高,评级变动方向
600009,中原证券,高世梁,2009-11-06,20100506.0,买入,,调高,评级变动方向
600015,广发证券,余晓宜,2009-11-05,20101105.0,买入,持有,调高,评级变动方向
600016,西南证券,付立春,2009-07-31,20100131.0,买入,,调高,评级变动方向
600016,渤海证券,张继袖,2009-08-19,20100819.0,买入,中性,调高,评级变动方向
600016,海通证券,范坤祥,2009-09-09,20100309.0,买入,,调高,评级变动方向
600016,中原证券,南汉馨,2009-11-06,20100506.0,买入,,调高,评级变动方向
600017,海通证券,钮宇鸣,2009-08-18,20100218.0,买入,,调高,评级变动方向
600017,中信建投,钱宏伟,2009-12-15,20100615.0,买入,增持,调高,评级变动方向
600019,中银国际,乐宇坤,2009-06-12,20091212.0,买入,持有,调高,评级变动方向
600019,申银万国,王世杰,2009-11-24,20100524.0,买入,,调高,评级变动方向
600022,中信证券,周希增,2009-08-03,20100203.0,买入,,调高,评级变动方向
600028,中银国际,刘志成,2009-08-25,20100225.0,买入,持有,调高,评级变动方向
600028,东方证券,王晶,2009-12-14,20100614.0,买入,,调高,评级变动方向
600030,宏源证券,黄立军,2009-08-15,20100215.0,买入,,调高,评级变动方向
600030,宏源证券,黄立军,2009-12-18,20100618.0,买入,,调高,评级变动方向
600031,海通证券,龙华,2009-08-26,20100226.0,买入,,调高,评级变动方向
600031,东方证券,周凤武,2009-09-03,20100303.0,买入,,调高,评级变动方向
600036,光大证券,金麟,2009-06-15,20091215.0,买入,,调高,评级变动方向
600036,安信证券,高源,2009-11-01,20100501.0,买入,增持,调高,评级变动方向
600037,申银万国,万建军,2009-08-21,20100221.0,买入,,调高,评级变动方向
600048,北京高华证券,王逸,2009-12-03,20101203.0,买入,中性,调高,评级变动方向
600060,中信证券,胡雅丽,2009-07-21,20100121.0,买入,,调高,评级变动方向
600060,光大证券,何伟,2009-11-13,20100513.0,买入,增持,调高,评级变动方向
600066,渤海证券,张立平,2009-06-16,20100616.0,买入,中性,调高,评级变动方向
600066,华泰证券,陈亮,2009-07-08,20100108.0,买入,,调高,评级变动方向
600066,中原证券,徐敏锋,2009-08-25,20100225.0,买入,,调高,评级变动方向
600066,华泰证券,陈亮,2009-11-06,20100506.0,买入,,调高,评级变动方向
600066,东方证券,秦绪文,2009-12-30,20100630.0,买入,,调高,评级变动方向
600067,广发证券,花长劲,2009-09-01,20100901.0,买入,持有,调高,评级变动方向
600068,东海证券,王万金,2009-06-29,20091229.0,买入,,调高,评级变动方向
600088,第一创业,任文杰,2009-10-30,20100430.0,买入,,调高,评级变动方向
600089,东方证券,邹慧,2009-08-18,20100218.0,买入,,调高,评级变动方向
600104,渤海证券,张立平,2009-06-16,20100616.0,买入,中性,调高,评级变动方向
600104,中银国际,王玉笙,2009-07-17,20100117.0,买入,持有,调高,评级变动方向
600104,广发证券,汤俊,2009-08-27,20100827.0,买入,持有,调高,评级变动方向
600104,渤海证券,张立平,2009-11-27,20101127.0,买入,中性,调高,评级变动方向
600118,西南证券,庞琳琳,2009-08-12,20100212.0,买入,,调高,评级变动方向
600123,西南证券,徐哲,2009-12-08,20100608.0,买入,,调高,评级变动方向
600125,东方证券,徐捷,2009-11-06,20100506.0,买入,增持,调高,评级变动方向
600126,广发证券,谢军,2009-08-22,20100822.0,买入,持有,调高,评级变动方向
600138,广发证券,李太勇,2009-06-29,20100629.0,买入,持有,调高,评级变动方向
600141,光大证券,张力扬,2009-07-12,20100112.0,买入,,调高,评级变动方向
600143,渤海证券,张延明,2009-08-18,20100818.0,买入,中性,调高,评级变动方向
600143,渤海证券,张延明,2009-11-25,20101125.0,买入,中性,调高,评级变动方向
600150,中银国际,许民乐,2009-08-03,20100203.0,买入,持有,调高,评级变动方向
600169,东方证券,周凤武,2009-11-13,20100513.0,买入,,调高,评级变动方向
600170,中银国际,李攀,2009-07-31,20100131.0,买入,持有,调高,评级变动方向
600176,中信建投,田东红,2009-12-08,20100608.0,买入,,调高,评级变动方向
600183,中信证券,梁骏,2009-07-13,20100113.0,买入,,调高,评级变动方向
600183,海通证券,邱春城,2009-08-04,20100204.0,买入,,调高,评级变动方向
600188,北京高华证券,沈松,2009-06-26,20100626.0,买入,卖出,调高,评级变动方向
600188,渤海证券,张顺,2009-08-24,20100824.0,买入,中性,调高,评级变动方向
600216,申银万国,应振洲,2009-06-23,20091223.0,买入,,调高,评级变动方向
600230,安信证券,刘军,2009-08-10,20100210.0,买入,,调高,评级变动方向
600233,第一创业,瞿佳,2009-08-24,20100224.0,买入,,调高,评级变动方向
600236,广发证券,谢军,2009-06-05,20100605.0,买入,持有,调高,评级变动方向
600243,西南证券,庞琳琳,2009-09-01,20100301.0,买入,,调高,评级变动方向
600246,海通证券,帅虎,2009-11-09,20100509.0,买入,,调高,评级变动方向
600269,中银国际,李攀,2009-07-08,20100108.0,买入,持有,调高,评级变动方向
600271,海通证券,陈美风,2009-10-29,20100429.0,买入,,调高,评级变动方向
600271,光大证券,裴培,2009-12-24,20100624.0,买入,,调高,评级变动方向
600282,中银国际,乐宇坤,2009-07-08,20100108.0,买入,持有,调高,评级变动方向
600282,广发证券,谢军,2009-08-18,20100818.0,买入,持有,调高,评级变动方向
600289,宏源证券,胡颖,2009-12-05,20100605.0,买入,,调高,评级变动方向
600309,光大证券,程磊,2009-09-14,20100314.0,买入,增持,调高,评级变动方向
600311,信达证券,范海波,2009-07-24,20100124.0,买入,持有,调高,评级变动方向
600312,广发证券,谢军,2009-07-20,20100720.0,买入,持有,调高,评级变动方向
600320,海通证券,叶志刚,2009-06-09,20091209.0,买入,,调高,评级变动方向
600320,中银国际,李攀,2009-07-24,20100124.0,买入,卖出,调高,评级变动方向
600322,海通证券,帅虎,2009-11-17,20100517.0,买入,,调高,评级变动方向
600327,光大证券,黄志刚,2009-08-23,20100223.0,买入,,调高,评级变动方向
600337,第一创业,田慧蓝,2009-08-08,20100208.0,买入,,调高,评级变动方向
600348,海通证券,韩振国,2009-08-17,20100217.0,买入,,调高,评级变动方向
600348,东方证券,王帅,2009-12-16,20100616.0,买入,,调高,评级变动方向
600354,国海证券,孙霞,2009-06-11,20091211.0,买入,,调高,评级变动方向
600361,信达证券,司维,2009-06-30,20091231.0,买入,,调高,评级变动方向
600362,中银国际,乐宇坤,2009-08-04,20100204.0,买入,卖出,调高,评级变动方向
600377,瑞银证券,屈曼,2009-07-03,20100703.0,买入,中性,调高,评级变动方向
600377,东方证券,徐捷,2009-09-24,20100324.0,买入,,调高,评级变动方向
600377,海通证券,钮宇鸣,2009-12-14,20100614.0,买入,,调高,评级变动方向
600383,中原证券,魏博,2009-05-13,20091113.0,买入,增持,调高,评级变动方向
600391,申银万国,李晓光,2009-08-21,20100221.0,买入,,调高,评级变动方向
600406,国金证券,刘江啸,2009-07-14,20100114.0,买入,持有,调高,评级变动方向
600406,海通证券,詹文辉,2009-08-05,20100205.0,买入,,调高,评级变动方向
600409,安信证券,刘军,2009-11-17,20100517.0,买入,增持,调高,评级变动方向
600410,中信建投,董志强,2009-12-03,20100603.0,买入,,调高,评级变动方向
600416,中银国际,韩玲,2009-11-24,20100524.0,买入,持有,调高,评级变动方向
600418,华泰证券,陈亮,2009-06-29,20091229.0,买入,,调高,评级变动方向
600418,广发证券,惠毓伦,2009-07-15,20100715.0,买入,持有,调高,评级变动方向
600418,中信建投,陈政,2009-08-03,20100203.0,买入,,调高,评级变动方向
600426,北京高华证券,赖平伦,2009-08-10,20100810.0,买入,中性,调高,评级变动方向
600428,安信证券,储海,2009-08-18,20100218.0,买入,增持,调高,评级变动方向
600458,中信证券,薛小波,2009-09-14,20100314.0,买入,增持,调高,评级变动方向
600458,海通证券,龙华,2009-10-13,20100413.0,买入,,调高,评级变动方向
600478,安信证券,刘军,2009-06-11,20091211.0,买入,增持,调高,评级变动方向
600479,光大证券,姚杰,2009-08-04,20100204.0,买入,增持,调高,评级变动方向
600481,安信证券,刘军,2009-06-04,20091204.0,买入,,调高,评级变动方向
600487,光大证券,周励谦,2009-08-19,20100219.0,买入,,调高,评级变动方向
600487,申银万国,方璐,2009-10-12,20100412.0,买入,增持,调高,评级变动方向
600491,申银万国,王胜,2009-09-08,20100308.0,买入,,调高,评级变动方向
600496,广发证券,王飞,2009-08-28,20100828.0,买入,持有,调高,评级变动方向
600499,申银万国,李晓光,2009-07-15,20100115.0,买入,,调高,评级变动方向
600508,光大证券,陈亮,2009-09-09,20100309.0,买入,,调高,评级变动方向
600519,北京高华证券,邓一凡,2009-08-07,20100807.0,买入,中性,调高,评级变动方向
600519,海通证券,赵勇,2009-11-26,20100526.0,买入,,调高,评级变动方向
600519,海通证券,赵勇,2009-12-18,20100618.0,买入,,调高,评级变动方向
600521,申银万国,应振洲,2009-11-09,20100509.0,买入,,调高,评级变动方向
600522,光大证券,周励谦,2009-08-30,20100228.0,买入,,调高,评级变动方向
600527,申银万国,王立平,2009-07-27,20100127.0,买入,,调高,评级变动方向
600528,海通证券,江孔亮,2009-10-28,20100428.0,买入,,调高,评级变动方向
600535,中原证券,王博,2009-11-06,20100506.0,买入,,调高,评级变动方向
600548,中银国际,李攀,2009-08-31,20100228.0,买入,持有,调高,评级变动方向
600548,广发证券,黄永琳,2009-11-30,20101130.0,买入,持有,调高,评级变动方向
600557,东海证券,袁舰波,2009-07-24,20100124.0,买入,,调高,评级变动方向
600557,中原证券,王博,2009-10-22,20100422.0,买入,,调高,评级变动方向
600580,申银万国,矫健,2009-08-06,20100206.0,买入,增持,调高,评级变动方向
600583,北京高华证券,邵康麒,2009-07-17,20100717.0,买入,卖出,调高,评级变动方向
600583,海通证券,江孔亮,2009-08-19,20100219.0,买入,,调高,评级变动方向
600585,东方证券,罗果,2009-06-22,20091222.0,买入,,调高,评级变动方向
600586,中银国际,韩玲,2009-11-27,20100527.0,买入,持有,调高,评级变动方向
600590,海通证券,詹文辉,2009-07-13,20100113.0,买入,,调高,评级变动方向
600642,广发证券,谢军,2009-05-27,20100527.0,买入,持有,调高,评级变动方向
600655,申银万国,金泽斐,2009-11-25,20100525.0,买入,,调高,评级变动方向
600660,中银国际,王玉笙,2009-07-23,20100123.0,买入,持有,调高,评级变动方向
600675,中银国际,田世欣,2009-06-26,20091226.0,买入,持有,调高,评级变动方向
600685,中银国际,许民乐,2009-06-02,20091202.0,买入,持有,调高,评级变动方向
600693,中银国际,刘都,2009-08-31,20100228.0,买入,持有,调高,评级变动方向
600697,方正证券,陈翀,2009-11-05,20100505.0,买入,,调高,评级变动方向
600713,东海证券,屈昳,2009-06-29,20091229.0,买入,,调高,评级变动方向
600717,瑞银证券,徐宾,2009-09-10,20100910.0,买入,卖出,调高,评级变动方向
600729,海通证券,路颖,2009-10-10,20100410.0,买入,增持,调高,评级变动方向
600736,广发证券,花长劲,2009-06-15,20100615.0,买入,持有,调高,评级变动方向
600741,华泰证券,陈亮,2009-11-02,20100502.0,买入,,调高,评级变动方向
600761,国金证券,董亚光,2009-10-28,20100428.0,买入,持有,调高,评级变动方向
600779,渤海证券,闫亚磊,2009-08-31,20100831.0,买入,中性,调高,评级变动方向
600785,申银万国,金泽斐,2009-08-26,20100226.0,买入,,调高,评级变动方向
600791,海通证券,帅虎,2009-10-21,20100421.0,买入,,调高,评级变动方向
600795,中信证券,杨治山,2009-06-18,20091218.0,买入,,调高,评级变动方向
600795,中银国际,于念,2009-07-13,20100113.0,买入,持有,调高,评级变动方向
600806,申银万国,胡丽梅,2009-07-09,20100109.0,买入,,调高,评级变动方向
600806,渤海证券,李强,2009-08-13,20100813.0,买入,卖出,调高,评级变动方向
600806,海通证券,龙华,2009-10-29,20100429.0,买入,,调高,评级变动方向
600808,瑞银证券,唐骁波,2009-07-08,20100708.0,买入,中性,调高,评级变动方向
600809,渤海证券,闫亚磊,2009-06-28,20100628.0,买入,,调高,评级变动方向
600809,山西证券,罗胤,2009-08-18,20100218.0,买入,,调高,评级变动方向
600815,东方证券,周凤武,2009-08-20,20100220.0,买入,,调高,评级变动方向
600837,宏源证券,黄立军,2009-08-20,20100220.0,买入,,调高,评级变动方向
600837,宏源证券,黄立军,2009-12-15,20100615.0,买入,,调高,评级变动方向
600858,中信证券,赵雪芹,2009-06-02,20091202.0,买入,,调高,评级变动方向
600863,中信证券,杨治山,2009-12-08,20100608.0,买入,,调高,评级变动方向
600875,中原证券,潘杭钧,2009-10-30,20100430.0,买入,,调高,评级变动方向
600886,中银国际,于念,2009-08-21,20100221.0,买入,持有,调高,评级变动方向
600887,北京高华证券,邓一凡,2009-06-02,20100602.0,买入,中性,调高,评级变动方向
600887,瑞银证券,陈磊,2009-10-19,20101019.0,买入,中性,调高,评级变动方向
600893,东方证券,王天一,2009-12-28,20100628.0,买入,,调高,评级变动方向
600894,广发证券,谢军,2009-11-20,20101120.0,买入,持有,调高,评级变动方向
600895,中银国际,周路,2009-08-31,20100228.0,买入,持有,调高,评级变动方向
600897,中信证券,马晓立,2009-10-26,20100426.0,买入,,调高,评级变动方向
600963,中原证券,朱嘉,2009-05-25,20091125.0,买入,,调高,评级变动方向
600963,光大证券,程杲,2009-06-03,20091203.0,买入,,调高,评级变动方向
600966,安信证券,郭振举,2009-12-04,20100604.0,买入,增持,调高,评级变动方向
600978,光大证券,程杲,2009-08-19,20100219.0,买入,,调高,评级变动方向
600987,中信证券,李鑫,2009-10-23,20100423.0,买入,,调高,评级变动方向
600993,东方证券,李淑花,2009-12-24,20100624.0,买入,,调高,评级变动方向
600995,中信证券,杨治山,2009-12-30,20100630.0,买入,,调高,评级变动方向
601001,西南证券,徐哲,2009-12-08,20100608.0,买入,,调高,评级变动方向
601006,中银国际,李攀,2009-08-28,20100228.0,买入,持有,调高,评级变动方向
601006,安信证券,彭倩,2009-11-05,20100505.0,买入,,调高,评级变动方向
601009,西南证券,付立春,2009-08-25,20100225.0,买入,增持,调高,评级变动方向
601009,海通证券,佘闵华,2009-12-21,20100621.0,买入,,调高,评级变动方向
601088,中银国际,唐倩,2009-06-15,20091215.0,买入,持有,调高,评级变动方向
601088,中原证券,朱嘉,2009-09-17,20100317.0,买入,,调高,评级变动方向
601088,西南证券,徐哲,2009-12-08,20100608.0,买入,,调高,评级变动方向
601111,中信证券,马晓立,2009-06-28,20091228.0,买入,增持,调高,评级变动方向
601111,申银万国,李树荣,2009-08-25,20100225.0,买入,,调高,评级变动方向
601166,渤海证券,张继袖,2009-06-15,20100615.0,买入,中性,调高,评级变动方向
601166,光大证券,沈维,2009-08-24,20100224.0,买入,,调高,评级变动方向
601166,海通证券,范坤祥,2009-09-09,20100309.0,买入,,调高,评级变动方向
