交易代码,机构名称,分析师名称,评级日期,评级有效期截止日,本次评级,前次评级,类型名称,分类
672,中信证券,刘建义,2015-11-25,20160525.0,买入,,调高,评级变动方向
681,兴业证券,张衡,2015-03-10,20160310.0,买入,,调高,评级变动方向
703,中信证券,黄莉莉,2015-03-30,20150930.0,买入,,调高,评级变动方向
709,齐鲁证券,笃慧,2015-06-24,20160624.0,买入,增持,调高,评级变动方向
712,华泰证券,罗毅,2015-01-09,20150709.0,买入,,调高,评级变动方向
716,财达证券,杜新强,2015-04-30,20151031.0,买入,,调高,评级变动方向
716,海通证券,马浩博,2015-05-20,20151120.0,买入,,调高,评级变动方向
718,海通证券,涂力磊,2015-04-22,20151022.0,买入,,调高,评级变动方向
718,中银国际,袁豪,2015-10-30,20161030.0,买入,谨慎买入,调高,评级变动方向
718,广发证券,乐加栋,2015-11-30,20161130.0,买入,谨慎增持,调高,评级变动方向
758,申万宏源,徐若旭,2015-09-14,20160314.0,买入,增持,调高,评级变动方向
768,安信证券,邹润芳,2015-08-31,20160229.0,买入,,调高,评级变动方向
776,海通证券,孙婷,2015-09-29,20160329.0,买入,,调高,评级变动方向
783,华泰证券,沈娟,2015-12-02,20160602.0,买入,,调高,评级变动方向
795,海通证券,刘博,2015-12-04,20160604.0,买入,,调高,评级变动方向
801,中信证券,高嵩,2015-02-09,20150809.0,买入,,调高,评级变动方向
802,中信建投,刘越男,2015-05-04,20151104.0,买入,,调高,评级变动方向
826,齐鲁证券,谢刚,2015-04-12,20160412.0,买入,增持,调高,评级变动方向
829,中信建投,徐荃子,2015-08-07,20160207.0,买入,,调高,评级变动方向
838,兴业证券,阎常铭,2015-05-15,20160515.0,买入,,调高,评级变动方向
848,海通证券,马浩博,2015-04-15,20151015.0,买入,,调高,评级变动方向
848,安信证券,苏铖,2015-06-05,20151205.0,买入,,调高,评级变动方向
860,海通证券,夏木,2015-03-25,20150925.0,买入,,调高,评级变动方向
869,齐鲁证券,胡彦超,2015-04-12,20160412.0,买入,,调高,评级变动方向
888,国信证券,曾光,2015-11-11,20160511.0,买入,,调高,评级变动方向
889,中银国际,唐佳睿,2015-04-27,20160427.0,买入,谨慎买入,调高,评级变动方向
890,长江证券,王鹤涛,2015-12-27,20161227.0,买入,,调高,评级变动方向
893,中信建投,黄付生,2015-02-02,20150802.0,买入,,调高,评级变动方向
895,群益证券,李晓璐,2015-03-26,20150926.0,买入,中性,调高,评级变动方向
902,兴业证券,孙佳丽,2015-05-21,20160521.0,买入,,调高,评级变动方向
910,华泰证券,陈羽锋,2015-01-20,20150720.0,买入,,调高,评级变动方向
910,申万宏源,周海晨,2015-02-11,20150811.0,买入,,调高,评级变动方向
911,海通证券,丁频,2015-03-20,20150920.0,买入,,调高,评级变动方向
926,中信建投,苏雪晶,2015-03-19,20150919.0,买入,,调高,评级变动方向
926,广发证券,乐加栋,2015-06-02,20160602.0,买入,谨慎增持,调高,评级变动方向
926,海通证券,涂力磊,2015-07-08,20160108.0,买入,,调高,评级变动方向
926,中银国际,袁豪,2015-08-14,20160814.0,买入,持有,调高,评级变动方向
932,安信证券,衡昆,2015-08-09,20160209.0,买入,,调高,评级变动方向
939,国海证券,谭倩,2015-07-21,20160121.0,买入,,调高,评级变动方向
963,东北证券,刘林,2015-03-15,20150915.0,买入,增持,调高,评级变动方向
963,申万宏源,罗佳荣,2015-08-30,20160229.0,买入,,调高,评级变动方向
963,中信证券,田加强,2015-10-22,20160422.0,买入,,调高,评级变动方向
963,中信证券,田加强,2015-11-27,20160527.0,买入,,调高,评级变动方向
969,申万宏源,徐若旭,2015-08-28,20160228.0,买入,,调高,评级变动方向
970,中信证券,黄若谷,2015-09-08,20160308.0,买入,,调高,评级变动方向
977,中原证券,唐月,2015-03-20,20150920.0,买入,,调高,评级变动方向
977,华金证券,谭志勇,2015-09-18,20160318.0,买入,,调高,评级变动方向
977,兴业证券,袁煜明,2015-12-02,20161202.0,买入,,调高,评级变动方向
978,中银国际,旷实,2015-03-30,20160330.0,买入,持有,调高,评级变动方向
978,齐鲁证券,苏超,2015-04-14,20160414.0,买入,增持,调高,评级变动方向
987,申万宏源,王俊杰,2015-05-14,20151114.0,买入,,调高,评级变动方向
988,华泰证券,章诚,2015-03-31,20150930.0,买入,,调高,评级变动方向
988,国信证券,刘翔,2015-05-06,20151106.0,买入,,调高,评级变动方向
997,申万宏源,刘洋,2015-10-13,20160413.0,买入,增持,调高,评级变动方向
998,申万宏源,宫衍海,2015-04-10,20151010.0,买入,增持,调高,评级变动方向
998,海通证券,丁频,2015-08-19,20160219.0,买入,,调高,评级变动方向
999,东北证券,刘林,2015-03-19,20150919.0,买入,增持,调高,评级变动方向
2003,海通证券,焦娟,2015-04-07,20151007.0,买入,,调高,评级变动方向
2006,华泰证券,弓永峰,2015-07-13,20160113.0,买入,,调高,评级变动方向
2009,中信建投,高晓春,2015-02-11,20150811.0,买入,,调高,评级变动方向
2009,广发证券,罗立波,2015-09-28,20160928.0,买入,谨慎增持,调高,评级变动方向
2010,中信证券,王喆,2015-06-19,20151219.0,买入,,调高,评级变动方向
2011,华泰证券,李艳光,2015-03-19,20150919.0,买入,,调高,评级变动方向
2013,海通证券,徐志国,2015-03-31,20150930.0,买入,,调高,评级变动方向
2014,安信证券,张妮,2015-03-09,20150909.0,买入,,调高,评级变动方向
2020,财通证券,李永良,2015-09-28,20160328.0,买入,,调高,评级变动方向
2024,中信证券,赵雪芹,2015-03-04,20150904.0,买入,增持,调高,评级变动方向
2024,国信证券,朱元,2015-08-11,20160211.0,买入,,调高,评级变动方向
2026,海通证券,龙华,2015-12-02,20160602.0,买入,,调高,评级变动方向
2029,光大证券,李婕,2015-04-03,20160403.0,买入,增持,调高,评级变动方向
2033,中银国际,旷实,2015-03-25,20160325.0,买入,谨慎买入,调高,评级变动方向
2033,中信建投,刘越男,2015-04-16,20151016.0,买入,,调高,评级变动方向
2033,瑞银证券,陈欣,2015-09-14,20160914.0,买入,中性,调高,评级变动方向
2033,兴业证券,李跃博,2015-12-21,20161221.0,买入,,调高,评级变动方向
2035,华泰证券,张立聪,2015-10-28,20160428.0,买入,,调高,评级变动方向
2042,光大证券,李婕,2015-04-19,20160419.0,买入,增持,调高,评级变动方向
2042,中泰证券,吴骁宇,2015-10-25,20161025.0,买入,增持,调高,评级变动方向
2049,海通证券,董瑞斌,2015-08-19,20160219.0,买入,,调高,评级变动方向
2049,华金证券,谭志勇,2015-10-23,20160423.0,买入,,调高,评级变动方向
2070,长城国瑞证券,刘宾,2015-04-09,20151009.0,买入,,调高,评级变动方向
2071,渤海证券,齐艳莉,2015-07-17,20160117.0,买入,增持,调高,评级变动方向
2074,兴业证券,苏晨,2015-11-29,20161129.0,买入,,调高,评级变动方向
2077,东北证券,杜长春,2015-04-27,20151027.0,买入,中性,调高,评级变动方向
2077,东北证券,杜长春,2015-08-27,20160227.0,买入,增持,调高,评级变动方向
2082,财通证券,李永良,2015-07-01,20160101.0,买入,,调高,评级变动方向
2085,国金证券,吴文钊,2015-03-17,20160317.0,买入,增持,调高,评级变动方向
2085,华泰证券,姚宏光,2015-07-14,20160114.0,买入,,调高,评级变动方向
2085,财通证券,马智琴,2015-08-06,20160206.0,买入,,调高,评级变动方向
2086,光大证券,刘晓波,2015-03-31,20160331.0,买入,增持,调高,评级变动方向
2086,中泰证券,谢刚,2015-10-29,20161029.0,买入,增持,调高,评级变动方向
2089,华泰证券,康志毅,2015-03-20,20150920.0,买入,,调高,评级变动方向
2089,中信建投,崔晨,2015-08-27,20160227.0,买入,,调高,评级变动方向
2090,中信证券,祖国鹏,2015-10-09,20160409.0,买入,,调高,评级变动方向
2094,国金证券,张帅,2015-12-06,20161206.0,买入,增持,调高,评级变动方向
2099,国信证券,邓周宇,2015-05-15,20151115.0,买入,,调高,评级变动方向
2108,光大证券,毛伟,2015-04-21,20160421.0,买入,增持,调高,评级变动方向
2108,申万宏源,麦土荣,2015-08-21,20160221.0,买入,,调高,评级变动方向
2115,中信建投,王大鹏,2015-03-24,20150924.0,买入,,调高,评级变动方向
2117,中信建投,花小伟,2015-12-04,20160604.0,买入,,调高,评级变动方向
2121,海通证券,周旭辉,2015-06-26,20151226.0,买入,,调高,评级变动方向
2123,中信建投,崔晨,2015-12-28,20160628.0,买入,,调高,评级变动方向
2133,中银国际,袁豪,2015-11-23,20161123.0,买入,谨慎买入,调高,评级变动方向
2142,浙商证券,刘志平,2015-08-28,20160228.0,买入,增持,调高,评级变动方向
2152,兴业证券,刘亮,2015-03-27,20160327.0,买入,,调高,评级变动方向
2154,光大证券,李婕,2015-01-27,20160127.0,买入,增持,调高,评级变动方向
2154,海通证券,焦娟,2015-03-31,20150930.0,买入,,调高,评级变动方向
2154,申万宏源,王立平,2015-05-13,20151113.0,买入,,调高,评级变动方向
2156,长江证券,莫文宇,2015-10-18,20161018.0,买入,,调高,评级变动方向
2157,海通证券,丁频,2015-04-29,20151029.0,买入,,调高,评级变动方向
2157,兴业证券,陈娇,2015-09-08,20160908.0,买入,,调高,评级变动方向
2159,海通证券,林周勇,2015-08-26,20160226.0,买入,,调高,评级变动方向
2161,国海证券,王凌涛,2015-07-07,20160107.0,买入,,调高,评级变动方向
2172,西南证券,李晓迪,2015-11-20,20160520.0,买入,,调高,评级变动方向
2178,群益证券,韩伟琪,2015-01-16,20150716.0,买入,中性,调高,评级变动方向
2179,浙商证券,高志伟,2015-10-27,20160427.0,买入,,调高,评级变动方向
2183,宏源证券,瞿永忠,2015-01-20,20150720.0,买入,,调高,评级变动方向
2185,申万宏源,张騄,2015-02-03,20150803.0,买入,,调高,评级变动方向
2191,申万宏源,屠亦婷,2015-03-13,20150913.0,买入,,调高,评级变动方向
2192,安信证券,齐丁,2015-12-31,20160630.0,买入,,调高,评级变动方向
2195,兴业证券,袁煜明,2015-05-17,20160517.0,买入,,调高,评级变动方向
2196,西南证券,高翔,2015-11-05,20160505.0,买入,,调高,评级变动方向
2206,兴业证券,孙佳丽,2015-07-20,20160720.0,买入,,调高,评级变动方向
2208,广发证券,乐加栋,2015-05-26,20160526.0,买入,谨慎增持,调高,评级变动方向
2216,申万宏源,金凤,2015-02-04,20150804.0,买入,,调高,评级变动方向
2216,申万宏源,陈嵩昆,2015-03-19,20150919.0,买入,,调高,评级变动方向
2218,东北证券,潘喜峰,2015-04-22,20151022.0,买入,增持,调高,评级变动方向
2223,海通证券,王威,2015-05-14,20151114.0,买入,,调高,评级变动方向
2230,华安证券,宫模恒,2015-03-05,20150905.0,买入,,调高,评级变动方向
2234,申万宏源,赵金厚,2015-03-20,20150920.0,买入,,调高,评级变动方向
2235,安信证券,张妮,2015-05-07,20151107.0,买入,,调高,评级变动方向
2236,中信证券,张帆,2015-08-17,20160217.0,买入,,调高,评级变动方向
2236,华金证券,谭志勇,2015-10-26,20160426.0,买入,,调高,评级变动方向
2237,海通证券,钟奇,2015-03-12,20150912.0,买入,,调高,评级变动方向
2244,广发证券,乐加栋,2015-04-08,20160408.0,买入,谨慎增持,调高,评级变动方向
2244,财通证券,赵月亮,2015-11-20,20160520.0,买入,,调高,评级变动方向
2249,海通证券,牛品,2015-02-17,20150817.0,买入,,调高,评级变动方向
2251,广发证券,洪涛,2015-06-03,20160603.0,买入,谨慎增持,调高,评级变动方向
2253,广发证券,真怡,2015-03-20,20160320.0,买入,持有,调高,评级变动方向
2261,申万宏源,施妍,2015-04-20,20151020.0,买入,,调高,评级变动方向
2261,中信建投,武超则,2015-06-12,20151212.0,买入,,调高,评级变动方向
2266,东吴证券,黄海方,2015-07-20,20160120.0,买入,,调高,评级变动方向
2266,东吴证券,陈显帆,2015-10-10,20160410.0,买入,,调高,评级变动方向
2268,华泰证券,高宏博,2015-09-11,20160311.0,买入,,调高,评级变动方向
2279,海通证券,王秀钢,2015-04-13,20151013.0,买入,,调高,评级变动方向
2284,海通证券,邓学,2015-12-30,20160630.0,买入,,调高,评级变动方向
2285,申万宏源,王观,2015-03-13,20150913.0,买入,,调高,评级变动方向
2292,广发证券,赵宇杰,2015-04-23,20160423.0,买入,持有,调高,评级变动方向
2293,瑞银证券,胡昀昀,2015-01-21,20160121.0,买入,中性,调高,评级变动方向
2293,齐鲁证券,胡彦超,2015-03-18,20160318.0,买入,增持,调高,评级变动方向
2293,华泰证券,朱丽丽,2015-04-17,20151017.0,买入,,调高,评级变动方向
2293,安信证券,苏林洁,2015-10-29,20160429.0,买入,,调高,评级变动方向
2296,东北证券,瞿永忠,2015-12-30,20160630.0,买入,中性,调高,评级变动方向
2299,海通证券,夏木,2015-03-31,20150930.0,买入,,调高,评级变动方向
2304,中原证券,陈曦,2015-01-22,20150722.0,买入,,调高,评级变动方向
2304,海通证券,闻宏伟,2015-06-03,20151203.0,买入,,调高,评级变动方向
2305,中银国际,袁豪,2015-07-14,20160714.0,买入,持有,调高,评级变动方向
2311,海通证券,丁频,2015-04-28,20151028.0,买入,,调高,评级变动方向
2317,东北证券,刘林,2015-03-25,20150925.0,买入,增持,调高,评级变动方向
2317,海通证券,周锐,2015-04-02,20151002.0,买入,,调高,评级变动方向
2318,国金证券,杨件,2015-05-28,20160528.0,买入,增持,调高,评级变动方向
2318,中泰证券,笃慧,2015-12-22,20161222.0,买入,增持,调高,评级变动方向
2322,民族证券,李晶,2015-04-13,20151013.0,买入,,调高,评级变动方向
2324,海通证券,张瑞,2015-03-20,20150920.0,买入,,调高,评级变动方向
2327,瑞银证券,胡昀昀,2015-01-21,20160121.0,买入,中性,调高,评级变动方向
2327,齐鲁证券,吴骁宇,2015-04-14,20160414.0,买入,增持,调高,评级变动方向
2327,国金证券,张斌,2015-07-14,20160714.0,买入,增持,调高,评级变动方向
2335,中信证券,陈剑,2015-04-17,20151017.0,买入,,调高,评级变动方向
2339,海通证券,周旭辉,2015-04-22,20151022.0,买入,,调高,评级变动方向
2340,西南证券,兰可,2015-11-20,20160520.0,买入,,调高,评级变动方向
2344,国信证券,朱元,2015-03-27,20150927.0,买入,,调高,评级变动方向
2345,华泰证券,许世刚,2015-05-06,20151106.0,买入,,调高,评级变动方向
2358,华泰证券,弓永峰,2015-04-22,20151022.0,买入,,调高,评级变动方向
2363,海通证券,邓学,2015-01-27,20150727.0,买入,,调高,评级变动方向
2372,申万宏源,王丝语,2015-08-06,20160206.0,买入,,调高,评级变动方向
2375,华泰证券,周焕,2015-05-29,20151129.0,买入,,调高,评级变动方向
2376,安信证券,胡又文,2015-10-27,20160427.0,买入,,调高,评级变动方向
2380,财通证券,赵月亮,2015-10-30,20160430.0,买入,,调高,评级变动方向
2383,中航证券,李军政,2015-01-10,20150710.0,买入,,调高,评级变动方向
2385,兴业证券,蒋小东,2015-03-05,20160305.0,买入,,调高,评级变动方向
2390,海通证券,余文心,2015-04-22,20151022.0,买入,,调高,评级变动方向
2390,安信证券,吴永强,2015-05-05,20151105.0,买入,,调高,评级变动方向
2394,海通证券,焦娟,2015-04-21,20151021.0,买入,,调高,评级变动方向
2397,光大证券,李婕,2015-01-15,20160115.0,买入,增持,调高,评级变动方向
2397,华泰证券,朱丽丽,2015-04-15,20151015.0,买入,,调高,评级变动方向
2400,安信证券,文浩,2015-01-28,20150728.0,买入,,调高,评级变动方向
2400,高华证券,廖绪发,2015-12-08,20161208.0,买入,,调高,评级变动方向
2403,安信证券,衡昆,2015-03-06,20150906.0,买入,,调高,评级变动方向
2405,安信证券,胡又文,2015-06-02,20151202.0,买入,,调高,评级变动方向
2405,海通证券,钟奇,2015-10-27,20160427.0,买入,,调高,评级变动方向
2407,长江证券,邬博华,2015-09-22,20160922.0,买入,,调高,评级变动方向
2408,中信证券,黄莉莉,2015-03-25,20150925.0,买入,,调高,评级变动方向
2408,中信证券,黄莉莉,2015-08-21,20160221.0,买入,,调高,评级变动方向
2410,华泰证券,程艳,2015-04-08,20151008.0,买入,,调高,评级变动方向
2416,中信建投,徐荃子,2015-11-12,20160512.0,买入,,调高,评级变动方向
2419,广发证券,洪涛,2015-05-25,20160525.0,买入,谨慎增持,调高,评级变动方向
2419,瑞银证券,廖欣宇,2015-07-29,20160729.0,买入,卖出,调高,评级变动方向
2421,财达证券,杜新强,2015-05-06,20151106.0,买入,,调高,评级变动方向
2422,安信证券,吴永强,2015-03-04,20150904.0,买入,,调高,评级变动方向
2426,中信证券,张帆,2015-08-14,20160214.0,买入,,调高,评级变动方向
2428,西南证券,兰可,2015-08-04,20160204.0,买入,,调高,评级变动方向
2436,华泰证券,张騄,2015-06-15,20151215.0,买入,,调高,评级变动方向
2439,海通证券,钟奇,2015-10-30,20160430.0,买入,,调高,评级变动方向
2448,国金证券,吴文钊,2015-02-11,20160211.0,买入,增持,调高,评级变动方向
2456,群益证券,朱吉翔,2015-06-30,20151231.0,买入,中性,调高,评级变动方向
2458,海通证券,夏木,2015-04-22,20151022.0,买入,,调高,评级变动方向
2458,申万宏源,赵金厚,2015-06-19,20151219.0,买入,增持,调高,评级变动方向
2460,海通证券,刘博,2015-07-20,20160120.0,买入,,调高,评级变动方向
2465,中信建投,于海宁,2015-01-09,20150709.0,买入,,调高,评级变动方向
2467,宏源证券,冯达,2015-06-02,20151202.0,买入,,调高,评级变动方向
2470,兴业证券,孙佳丽,2015-04-17,20160417.0,买入,,调高,评级变动方向
2472,国金证券,潘贻立,2015-05-08,20160508.0,买入,,调高,评级变动方向
2475,西南证券,李孝林,2015-04-15,20151015.0,买入,,调高,评级变动方向
2477,申万宏源,宫衍海,2015-03-18,20150918.0,买入,,调高,评级变动方向
2477,光大证券,刘晓波,2015-04-23,20160423.0,买入,增持,调高,评级变动方向
2478,国金证券,杨件,2015-03-24,20160324.0,买入,增持,调高,评级变动方向
2479,广发证券,郭鹏,2015-12-05,20161205.0,买入,谨慎增持,调高,评级变动方向
2488,财通证券,马智琴,2015-01-09,20150709.0,买入,,调高,评级变动方向
2494,光大证券,李婕,2015-05-21,20160521.0,买入,增持,调高,评级变动方向
2501,中信证券,秦培景,2015-12-03,20160603.0,买入,,调高,评级变动方向
2503,光大证券,李婕,2015-04-14,20160414.0,买入,增持,调高,评级变动方向
2504,长江证券,范超,2015-08-31,20160831.0,买入,,调高,评级变动方向
2508,山西证券,石晋,2015-07-23,20160123.0,买入,,调高,评级变动方向
2511,安信证券,张妮,2015-10-21,20160421.0,买入,,调高,评级变动方向
2516,浙商证券,郑丹丹,2015-07-09,20160109.0,买入,增持,调高,评级变动方向
2516,东北证券,龚斯闻,2015-08-28,20160228.0,买入,增持,调高,评级变动方向
2519,中信证券,高嵩,2015-02-03,20150803.0,买入,,调高,评级变动方向
2520,财通证券,赵月亮,2015-11-17,20160517.0,买入,,调高,评级变动方向
2521,华泰证券,陈羽锋,2015-03-01,20150901.0,买入,,调高,评级变动方向
2531,安信证券,黄守宏,2015-08-10,20160210.0,买入,,调高,评级变动方向
2532,国金证券,潘贻立,2015-12-02,20161202.0,买入,增持,调高,评级变动方向
2548,东北证券,郭伟明,2015-03-26,20150926.0,买入,中性,调高,评级变动方向
2548,东北证券,周思立,2015-05-12,20151112.0,买入,中性,调高,评级变动方向
2556,宏源证券,麦土荣,2015-07-12,20160112.0,买入,,调高,评级变动方向
2557,安信证券,衡昆,2015-03-11,20150911.0,买入,,调高,评级变动方向
2557,海通证券,马浩博,2015-04-24,20151024.0,买入,,调高,评级变动方向
2557,齐鲁证券,胡彦超,2015-08-26,20160826.0,买入,增持,调高,评级变动方向
2561,齐鲁证券,胡彦超,2015-08-23,20160823.0,买入,增持,调高,评级变动方向
2563,华泰证券,朱丽丽,2015-04-21,20151021.0,买入,,调高,评级变动方向
2563,东吴证券,庄沁,2015-09-10,20160310.0,买入,,调高,评级变动方向
2565,光大证券,姜浩,2015-12-14,20161214.0,买入,,调高,评级变动方向
2568,海通证券,闻宏伟,2015-07-15,20160115.0,买入,,调高,评级变动方向
2572,兴业证券,雒雅梅,2015-04-03,20160403.0,买入,,调高,评级变动方向
2573,海通证券,邓勇,2015-04-13,20151013.0,买入,,调高,评级变动方向
2582,安信证券,苏铖,2015-04-19,20151019.0,买入,,调高,评级变动方向
2588,兴业证券,孙佳丽,2015-04-23,20160423.0,买入,,调高,评级变动方向
2588,群益证券,高观朋,2015-08-26,20160226.0,买入,,调高,评级变动方向
2589,申万宏源,罗佳荣,2015-11-10,20160510.0,买入,,调高,评级变动方向
2593,安信证券,张琎,2015-07-20,20160120.0,买入,,调高,评级变动方向
2594,国金证券,张帅,2015-02-12,20160212.0,买入,,调高,评级变动方向
2594,中信证券,许英博,2015-12-01,20160601.0,买入,,调高,评级变动方向
2597,申万宏源,马昕晔,2015-07-14,20160114.0,买入,,调高,评级变动方向
2600,海通证券,施毅,2015-03-19,20150919.0,买入,,调高,评级变动方向
2601,兴业证券,郑方镳,2015-06-07,20160607.0,买入,,调高,评级变动方向
2610,宏源证券,徐超,2015-01-05,20150705.0,买入,,调高,评级变动方向
2611,齐鲁证券,冯超,2015-04-21,20160421.0,买入,增持,调高,评级变动方向
2612,光大证券,李婕,2015-01-28,20160128.0,买入,中性,调高,评级变动方向
2612,国信证券,朱元,2015-04-23,20151023.0,买入,,调高,评级变动方向
2612,申万宏源,王立平,2015-05-14,20151114.0,买入,,调高,评级变动方向
2620,长江证券,范超,2015-08-21,20160821.0,买入,,调高,评级变动方向
2631,国信证券,邵达,2015-03-25,20150925.0,买入,,调高,评级变动方向
2631,华泰证券,陈羽锋,2015-05-11,20151111.0,买入,,调高,评级变动方向
2632,浙商证券,朱晨,2015-03-10,20150910.0,买入,增持,调高,评级变动方向
2635,中信建投,单佩韦,2015-08-21,20160221.0,买入,,调高,评级变动方向
2635,华泰证券,张騄,2015-10-13,20160413.0,买入,,调高,评级变动方向
2643,西南证券,商艾华,2015-11-08,20160508.0,买入,,调高,评级变动方向
2650,申万宏源,陈嵩昆,2015-03-20,20150920.0,买入,,调高,评级变动方向
2656,申万宏源,王立平,2015-06-09,20151209.0,买入,,调高,评级变动方向
2661,安信证券,苏铖,2015-06-03,20151203.0,买入,,调高,评级变动方向
2661,安信证券,苏铖,2015-11-01,20160501.0,买入,,调高,评级变动方向
2665,华泰证券,弓永峰,2015-03-20,20150920.0,买入,,调高,评级变动方向
2681,华泰证券,张立聪,2015-04-09,20151009.0,买入,,调高,评级变动方向
2687,长江证券,雷玉,2015-09-30,20160930.0,买入,,调高,评级变动方向
2697,安信证券,张龙,2015-01-22,20150722.0,买入,,调高,评级变动方向
2697,安信证券,张龙,2015-03-18,20150918.0,买入,,调高,评级变动方向
2698,广发证券,刘国清,2015-05-13,20160513.0,买入,持有,调高,评级变动方向
2698,中信建投,高晓春,2015-07-21,20160121.0,买入,,调高,评级变动方向
2701,兴业证券,雒雅梅,2015-07-15,20160715.0,买入,,调高,评级变动方向
2701,中泰证券,吴骁宇,2015-11-10,20161110.0,买入,增持,调高,评级变动方向
2707,齐鲁证券,苏超,2015-05-19,20160519.0,买入,增持,调高,评级变动方向
2707,中信建投,刘越男,2015-10-30,20160430.0,买入,,调高,评级变动方向
2711,安信证券,衡昆,2015-06-02,20151202.0,买入,,调高,评级变动方向
2714,齐鲁证券,谢刚,2015-04-28,20160428.0,买入,增持,调高,评级变动方向
2718,海通证券,邱友锋,2015-05-12,20151112.0,买入,,调高,评级变动方向
2718,中信证券,陈聪,2015-07-15,20160115.0,买入,,调高,评级变动方向
2721,海通证券,钟奇,2015-04-08,20151008.0,买入,,调高,评级变动方向
2727,申银万国,罗佳荣,2015-01-18,20150718.0,买入,,调高,评级变动方向
2727,国信证券,江维娜,2015-08-11,20160211.0,买入,,调高,评级变动方向
2739,西南证券,熊莉,2015-04-21,20151021.0,买入,,调高,评级变动方向
