交易代码,机构名称,分析师名称,评级日期,评级有效期截止日,本次评级,前次评级,类型名称,分类
600017,申万宏源,王立平,2018-06-25,20181225.0,买入,增持,调高,评级变动方向
600018,华泰证券,沈晓峰,2018-01-16,20180716.0,买入,增持,调高,评级变动方向
600026,申万宏源,王立平,2018-10-31,20190430.0,买入,,调高,评级变动方向
600027,海通证券,吴杰,2018-05-06,20181106.0,买入,,调高,评级变动方向
600029,广发证券,曹奕丰,2018-05-09,20190509.0,买入,谨慎增持,调高,评级变动方向
600030,东吴证券,丁文韬,2018-03-24,20180924.0,买入,,调高,评级变动方向
600031,东北证券,刘军,2018-02-06,20180806.0,买入,增持,调高,评级变动方向
600031,华泰证券,肖群稀,2018-11-15,20190515.0,买入,,调高,评级变动方向
600036,天风证券,廖志明,2018-07-25,20190125.0,买入,,调高,评级变动方向
600038,Citigroup,Fiona Fang,2018-03-18,20190318.0,买入,卖出,调高,评级变动方向
600038,东北证券,刘军,2018-08-28,20190228.0,买入,增持,调高,评级变动方向
600048,东吴证券,齐东,2018-01-14,20180714.0,买入,,调高,评级变动方向
600050,光大证券,田明华,2018-01-25,20190125.0,买入,,调高,评级变动方向
600050,东北证券,熊军,2018-02-03,20180803.0,买入,增持,调高,评级变动方向
600060,中原证券,顾敏豪,2018-01-15,20180715.0,买入,,调高,评级变动方向
600066,群益证券,姜以宁,2018-06-27,20181227.0,买入,中性,调高,评级变动方向
600104,长江证券,高登,2018-03-30,20190330.0,买入,,调高,评级变动方向
600114,长江证券,高登,2018-04-10,20190410.0,买入,,调高,评级变动方向
600114,国信证券,梁超,2018-05-23,20181123.0,买入,,调高,评级变动方向
600115,华泰证券,沈晓峰,2018-01-07,20180707.0,买入,增持,调高,评级变动方向
600115,国金证券,苏宝亮,2018-04-01,20190401.0,买入,增持,调高,评级变动方向
600123,中信证券,祖国鹏,2018-08-22,20190222.0,买入,,调高,评级变动方向
600125,华泰证券,沈晓峰,2018-05-01,20181101.0,买入,增持,调高,评级变动方向
600132,中信建投,安雅泽,2018-08-24,20190224.0,买入,,调高,评级变动方向
600141,东北证券,胡双,2018-10-30,20190430.0,买入,增持,调高,评级变动方向
600170,光大证券,陈浩武,2018-01-31,20190131.0,买入,,调高,评级变动方向
600172,东北证券,刘军,2018-02-27,20180827.0,买入,增持,调高,评级变动方向
600176,华泰证券,鲍荣富,2018-04-26,20181026.0,买入,增持,调高,评级变动方向
600183,中信建投,黄瑜,2018-01-31,20180731.0,买入,,调高,评级变动方向
600195,申万宏源,赵金厚,2018-02-22,20180822.0,买入,,调高,评级变动方向
600195,申万宏源,赵金厚,2018-03-02,20180902.0,买入,,调高,评级变动方向
600197,太平洋证券,黄付生,2018-03-11,20180911.0,买入,,调高,评级变动方向
600197,太平洋证券,黄付生,2018-06-05,20181205.0,买入,,调高,评级变动方向
600197,太平洋证券,黄付生,2018-07-09,20190109.0,买入,,调高,评级变动方向
600197,太平洋证券,黄付生,2018-08-07,20190207.0,买入,,调高,评级变动方向
600216,国金证券,李敬雷,2018-04-25,20190425.0,买入,增持,调高,评级变动方向
600217,安信证券,邵琳琳,2018-03-20,20180920.0,买入,,调高,评级变动方向
600233,申万宏源,陆达,2018-03-06,20180906.0,买入,,调高,评级变动方向
600233,东北证券,瞿永忠,2018-08-27,20190227.0,买入,增持,调高,评级变动方向
600256,中信证券,黄莉莉,2018-01-18,20180718.0,买入,,调高,评级变动方向
600256,联讯证券,于庭泽,2018-09-06,20190306.0,买入,,调高,评级变动方向
600256,东北证券,刘军,2018-12-14,20190614.0,买入,增持,调高,评级变动方向
600271,太平洋证券,王文龙,2018-05-31,20181130.0,买入,,调高,评级变动方向
600277,太平洋证券,杨伟,2018-01-11,20180711.0,买入,,调高,评级变动方向
600282,东北证券,刘立喜,2018-04-19,20181019.0,买入,增持,调高,评级变动方向
600299,光大证券,裘孝锋,2018-01-17,20190117.0,买入,,调高,评级变动方向
600309,光大证券,裘孝锋,2018-03-13,20190313.0,买入,,调高,评级变动方向
600309,国海证券,代鹏举,2018-06-04,20181204.0,买入,,调高,评级变动方向
600315,国盛证券,鞠兴海,2018-12-14,20190614.0,买入,,调高,评级变动方向
600323,西南证券,王颖婷,2018-04-19,20181019.0,买入,,调高,评级变动方向
600323,光大证券,殷中枢,2018-08-08,20190808.0,买入,,调高,评级变动方向
600329,渤海证券,张冬明,2018-06-19,20181219.0,买入,增持,调高,评级变动方向
600346,安信证券,袁善宸,2018-03-11,20180911.0,买入,,调高,评级变动方向
600348,安信证券,周泰,2018-01-30,20180730.0,买入,,调高,评级变动方向
600351,华金证券,徐曼,2018-02-03,20180803.0,买入,,调高,评级变动方向
600352,中信建投,罗婷,2018-04-10,20181010.0,买入,,调高,评级变动方向
600362,天风证券,杨诚笑,2018-01-09,20180709.0,买入,,调高,评级变动方向
600383,光大证券,陈浩武,2018-03-06,20190306.0,买入,,调高,评级变动方向
600383,东北证券,高建,2018-07-13,20190113.0,买入,增持,调高,评级变动方向
600388,东北证券,刘军,2018-10-25,20190425.0,买入,增持,调高,评级变动方向
600406,华泰证券,黄斌,2018-12-27,20190627.0,买入,增持,调高,评级变动方向
600426,财通证券,虞小波,2018-03-01,20180901.0,买入,,调高,评级变动方向
600426,光大证券,裘孝锋,2018-04-02,20190402.0,买入,,调高,评级变动方向
600426,西南证券,黄景文,2018-08-10,20190210.0,买入,,调高,评级变动方向
600436,安信证券,盛丽华,2018-01-10,20180710.0,买入,,调高,评级变动方向
600436,申万宏源,闫天一,2018-04-16,20181016.0,买入,增持,调高,评级变动方向
600460,太平洋证券,刘翔,2018-08-09,20190209.0,买入,,调高,评级变动方向
600466,光大证券,陈浩武,2018-01-22,20190122.0,买入,,调高,评级变动方向
600482,长江证券,张铖,2018-04-15,20190415.0,买入,,调高,评级变动方向
600486,光大证券,裘孝锋,2018-04-25,20190425.0,买入,,调高,评级变动方向
600487,财通证券,赵成,2018-01-31,20180731.0,买入,,调高,评级变动方向
600498,东吴证券,徐力,2018-01-22,20180722.0,买入,,调高,评级变动方向
600498,东北证券,孙树明,2018-11-12,20190512.0,买入,增持,调高,评级变动方向
600499,长城国瑞证券,黄文忠,2018-04-04,20181004.0,买入,增持,调高,评级变动方向
600511,海通证券,余文心,2018-02-01,20180801.0,买入,,调高,评级变动方向
600519,财通证券,李永良,2018-03-28,20180928.0,买入,,调高,评级变动方向
600521,天风证券,王金成,2018-08-27,20190227.0,买入,增持,调高,评级变动方向
600547,长江证券,葛军,2018-04-12,20190412.0,买入,,调高,评级变动方向
600548,太平洋证券,闫广,2018-12-10,20190610.0,买入,,调高,评级变动方向
600562,开源证券,刘浪,2018-04-27,20181027.0,买入,,调高,评级变动方向
600562,开源证券,刘浪,2018-11-05,20190505.0,买入,,调高,评级变动方向
600566,东吴证券,焦德智,2018-04-24,20181024.0,买入,,调高,评级变动方向
600567,东吴证券,马莉,2018-03-20,20180920.0,买入,,调高,评级变动方向
600567,中泰证券,徐稚涵,2018-07-01,20190701.0,买入,,调高,评级变动方向
600570,太平洋证券,王文龙,2018-03-27,20180927.0,买入,,调高,评级变动方向
600570,国信证券,高耀华,2018-08-23,20190223.0,买入,,调高,评级变动方向
600572,天风证券,王金成,2018-08-07,20190207.0,买入,增持,调高,评级变动方向
600580,申万宏源,韩启明,2018-05-03,20181103.0,买入,,调高,评级变动方向
600584,华金证券,蔡景彦,2018-04-16,20181016.0,买入,,调高,评级变动方向
600588,中信证券,杨泽原,2018-11-22,20190522.0,买入,,调高,评级变动方向
600596,中信建投,罗婷,2018-01-09,20180709.0,买入,,调高,评级变动方向
600600,中信建投,安雅泽,2018-10-29,20190429.0,买入,,调高,评级变动方向
600606,中泰证券,倪一琛,2018-01-12,20190112.0,买入,增持,调高,评级变动方向
600629,华安证券,高欣宇,2018-08-16,20190816.0,买入,,调高,评级变动方向
600693,光大证券,唐佳睿,2018-01-24,20190124.0,买入,,调高,评级变动方向
600699,天风证券,邓学,2018-12-09,20190609.0,买入,,调高,评级变动方向
600702,东吴证券,马浩博,2018-01-19,20180719.0,买入,增持,调高,评级变动方向
600702,中银国际,汤玮亮,2018-04-26,20181026.0,买入,增持,调高,评级变动方向
600702,安信证券,苏铖,2018-10-26,20190426.0,买入,,调高,评级变动方向
600711,天风证券,杨诚笑,2018-03-13,20180913.0,买入,,调高,评级变动方向
600720,西南证券,李佳颖,2018-03-22,20180922.0,买入,,调高,评级变动方向
600728,太平洋证券,王文龙,2018-07-29,20190129.0,买入,,调高,评级变动方向
600740,安信证券,周泰,2018-02-10,20180810.0,买入,,调高,评级变动方向
600740,广发证券,沈涛,2018-05-07,20190507.0,买入,持有,调高,评级变动方向
600741,长江证券,高登,2018-07-26,20190726.0,买入,,调高,评级变动方向
600748,光大证券,陈浩武,2018-05-15,20190515.0,买入,,调高,评级变动方向
600754,中泰证券,焦俊,2018-03-08,20190308.0,买入,,调高,评级变动方向
600760,海通证券,张恒晅,2018-01-30,20180730.0,买入,,调高,评级变动方向
600760,天风证券,邹润芳,2018-02-14,20180814.0,买入,增持,调高,评级变动方向
600760,东吴证券,陈显帆,2018-03-31,20180930.0,买入,,调高,评级变动方向
600760,国海证券,谭倩,2018-07-27,20190127.0,买入,,调高,评级变动方向
600761,中泰证券,王华君,2018-07-24,20190724.0,买入,,调高,评级变动方向
600779,国海证券,余春生,2018-06-19,20181219.0,买入,,调高,评级变动方向
600797,中原证券,顾敏豪,2018-05-10,20181110.0,买入,,调高,评级变动方向
600801,中泰证券,张琰,2018-06-14,20190614.0,买入,,调高,评级变动方向
600801,中银国际,王钦,2018-08-24,20190224.0,买入,增持,调高,评级变动方向
600803,中信建投,罗婷,2018-08-02,20190202.0,买入,,调高,评级变动方向
600808,Citigroup,Jack Shang,2018-08-29,20190829.0,买入,中性,调高,评级变动方向
600809,山西证券,张旭,2018-02-04,20180804.0,买入,,调高,评级变动方向
600809,中信证券,戴佳娴,2018-04-28,20181028.0,买入,,调高,评级变动方向
600835,中泰证券,王华君,2018-03-29,20190329.0,买入,,调高,评级变动方向
600859,中航证券,薄晓旭,2018-08-27,20190227.0,买入,,调高,评级变动方向
600867,华泰证券,代雯,2018-10-31,20190430.0,买入,中性,调高,评级变动方向
600872,信达证券,王见鹿,2018-01-11,20180711.0,买入,增持,调高,评级变动方向
600873,太平洋证券,黄付生,2018-08-14,20190214.0,买入,,调高,评级变动方向
600873,太平洋证券,黄付生,2018-10-14,20190414.0,买入,,调高,评级变动方向
600885,西南证券,谭菁,2018-03-30,20180930.0,买入,,调高,评级变动方向
600886,申万宏源,刘晓宁,2018-06-20,20181220.0,买入,增持,调高,评级变动方向
600887,西南证券,朱会振,2018-10-31,20190430.0,买入,,调高,评级变动方向
600963,华泰证券,鲍荣富,2018-03-21,20180921.0,买入,增持,调高,评级变动方向
600967,国海证券,谭倩,2018-03-09,20180909.0,买入,,调高,评级变动方向
600967,中信建投,黎韬扬,2018-06-11,20181211.0,买入,,调高,评级变动方向
600970,安信证券,王鑫,2018-03-25,20180925.0,买入,,调高,评级变动方向
600996,安信证券,焦娟,2018-04-17,20181017.0,买入,,调高,评级变动方向
600997,中信证券,祖国鹏,2018-04-27,20181027.0,买入,,调高,评级变动方向
600997,中泰证券,李俊松,2018-09-01,20190901.0,买入,,调高,评级变动方向
601000,天风证券,姜明,2018-03-07,20180907.0,买入,,调高,评级变动方向
601006,华泰证券,沈晓峰,2018-04-10,20181010.0,买入,增持,调高,评级变动方向
601006,申万宏源,王立平,2018-05-02,20181102.0,买入,增持,调高,评级变动方向
601009,申万宏源,谢云霞,2018-04-26,20181026.0,买入,,调高,评级变动方向
601009,国信证券,王剑,2018-08-01,20190201.0,买入,,调高,评级变动方向
601012,华金证券,林帆,2018-01-28,20180728.0,买入,,调高,评级变动方向
601021,天风证券,姜明,2018-04-10,20181010.0,买入,,调高,评级变动方向
601088,中信建投,李俊松,2018-01-31,20180731.0,买入,,调高,评级变动方向
601100,华金证券,张仲杰,2018-04-27,20181027.0,买入,,调高,评级变动方向
601106,国金证券,司景喆,2018-04-26,20190426.0,买入,增持,调高,评级变动方向
601106,华金证券,范益民,2018-11-19,20190519.0,买入,,调高,评级变动方向
601111,海通证券,虞楠,2018-04-04,20181004.0,买入,,调高,评级变动方向
601111,广发证券,曹奕丰,2018-05-02,20190502.0,买入,谨慎增持,调高,评级变动方向
601117,华泰证券,鲍荣富,2018-04-10,20181010.0,买入,增持,调高,评级变动方向
601127,中信建投,余海坤,2018-09-12,20190312.0,买入,,调高,评级变动方向
601128,信达证券,王小军,2018-01-17,20180717.0,买入,增持,调高,评级变动方向
601128,申万宏源,马鲲鹏,2018-11-19,20190519.0,买入,增持,调高,评级变动方向
601137,华泰证券,李斌,2018-01-09,20180709.0,买入,增持,调高,评级变动方向
601139,国海证券,谭倩,2018-01-31,20180731.0,买入,,调高,评级变动方向
601139,申万宏源,刘晓宁,2018-07-26,20190126.0,买入,,调高,评级变动方向
601139,光大证券,王威,2018-08-23,20190823.0,买入,,调高,评级变动方向
601139,中信建投,万炜,2018-10-18,20190418.0,买入,,调高,评级变动方向
601166,天风证券,廖志明,2018-08-29,20190228.0,买入,,调高,评级变动方向
601168,广发证券,巨国贤,2018-01-06,20190106.0,买入,持有,调高,评级变动方向
601186,华泰证券,鲍荣富,2018-05-02,20181102.0,买入,增持,调高,评级变动方向
601225,天风证券,冶小梅,2018-03-30,20180930.0,买入,,调高,评级变动方向
601229,天风证券,廖志明,2018-05-03,20181103.0,买入,,调高,评级变动方向
601229,太平洋证券,孙立金,2018-10-27,20190427.0,买入,,调高,评级变动方向
601231,天风证券,潘暕,2018-01-31,20180731.0,买入,,调高,评级变动方向
601233,安信证券,袁善宸,2018-01-22,20180722.0,买入,,调高,评级变动方向
601288,太平洋证券,董春晓,2018-03-12,20180912.0,买入,,调高,评级变动方向
601318,申万宏源,王丛云,2018-01-02,20180702.0,买入,,调高,评级变动方向
601318,安信证券,赵湘怀,2018-03-21,20180921.0,买入,,调高,评级变动方向
601333,华泰证券,沈晓峰,2018-04-20,20181020.0,买入,增持,调高,评级变动方向
601336,中信建投,赵莎莎,2018-03-21,20180921.0,买入,,调高,评级变动方向
601336,天风证券,罗钻辉,2018-10-28,20190428.0,买入,增持,调高,评级变动方向
601339,光大证券,李婕,2018-08-05,20190805.0,买入,,调高,评级变动方向
601600,东北证券,刘立喜,2018-04-25,20181025.0,买入,增持,调高,评级变动方向
601678,东方证券,赵辰,2018-01-19,20190119.0,买入,,调高,评级变动方向
601689,东北证券,刘军,2018-04-23,20181023.0,买入,增持,调高,评级变动方向
601766,长江证券,赵智勇,2018-08-27,20190827.0,买入,,调高,评级变动方向
601766,中泰证券,王华君,2018-12-10,20191210.0,买入,,调高,评级变动方向
601799,中信建投,余海坤,2018-10-29,20190429.0,买入,,调高,评级变动方向
601818,中银国际,励雅敏,2018-10-31,20190430.0,买入,增持,调高,评级变动方向
601877,中银国际,沈成,2018-04-23,20181023.0,买入,增持,调高,评级变动方向
601888,信达证券,陶伊雪,2018-11-06,20190506.0,买入,增持,调高,评级变动方向
601899,东北证券,刘立喜,2018-02-08,20180808.0,买入,增持,调高,评级变动方向
601918,安信证券,周泰,2018-04-27,20181027.0,买入,,调高,评级变动方向
601918,中信证券,祖国鹏,2018-08-20,20190220.0,买入,,调高,评级变动方向
601933,西部证券,王艳茹,2018-04-19,20190419.0,买入,增持,调高,评级变动方向
601939,天风证券,廖志明,2018-08-29,20190228.0,买入,,调高,评级变动方向
601952,太平洋证券,程晓东,2018-04-21,20181021.0,买入,,调高,评级变动方向
601952,广发证券,张斌梅,2018-10-30,20191030.0,买入,谨慎增持,调高,评级变动方向
601958,太平洋证券,杨坤河,2018-11-23,20190523.0,买入,,调高,评级变动方向
601966,太平洋证券,柳强,2018-08-05,20190205.0,买入,,调高,评级变动方向
601992,Goldman Sachs,Trina Chen,2018-08-31,20190831.0,买入,,调高,评级变动方向
601996,东北证券,唐凯,2018-12-25,20190625.0,买入,增持,调高,评级变动方向
601998,申万宏源,谢云霞,2018-01-31,20180731.0,买入,,调高,评级变动方向
603008,西南证券,蔡欣,2018-04-30,20181031.0,买入,,调高,评级变动方向
603008,申万宏源,周海晨,2018-05-16,20181116.0,买入,,调高,评级变动方向
603019,安信证券,吕伟,2018-03-24,20180924.0,买入,,调高,评级变动方向
603030,长江证券,毕春晖,2018-03-14,20190314.0,买入,,调高,评级变动方向
603030,东北证券,刘立喜,2018-04-02,20181002.0,买入,增持,调高,评级变动方向
603043,申万宏源,刘乐文,2018-08-08,20190208.0,买入,,调高,评级变动方向
603056,东北证券,瞿永忠,2018-08-22,20190222.0,买入,增持,调高,评级变动方向
603103,西部证券,李艳丽,2018-08-28,20190828.0,买入,增持,调高,评级变动方向
603111,国信证券,季国峰,2018-02-05,20180805.0,买入,,调高,评级变动方向
603113,西南证券,黄景文,2018-06-12,20181212.0,买入,,调高,评级变动方向
603113,安信证券,周泰,2018-08-01,20190201.0,买入,,调高,评级变动方向
603127,中银国际,张威亚,2018-10-30,20190430.0,买入,增持,调高,评级变动方向
603128,华泰证券,郑路,2018-04-26,20181026.0,买入,增持,调高,评级变动方向
603160,中信证券,徐涛,2018-12-12,20190612.0,买入,,调高,评级变动方向
603188,太平洋证券,杨伟,2018-10-26,20190426.0,买入,,调高,评级变动方向
603198,华泰证券,贺琪,2018-06-13,20181213.0,买入,增持,调高,评级变动方向
603200,天风证券,钟帅,2018-02-02,20180802.0,买入,,调高,评级变动方向
603225,中信证券,黄莉莉,2018-10-30,20190430.0,买入,,调高,评级变动方向
603228,中信建投,黄瑜,2018-11-01,20190501.0,买入,,调高,评级变动方向
603259,华金证券,王冯,2018-11-20,20190520.0,买入,,调高,评级变动方向
603288,中信建投,安雅泽,2018-08-15,20190215.0,买入,,调高,评级变动方向
603308,东北证券,刘军,2018-03-22,20180922.0,买入,增持,调高,评级变动方向
603313,中泰证券,蒋正山,2018-09-28,20190928.0,买入,,调高,评级变动方向
603326,国金证券,揭力,2018-03-19,20190319.0,买入,增持,调高,评级变动方向
603337,中信证券,刘海博,2018-10-22,20190422.0,买入,,调高,评级变动方向
603357,国金证券,黄俊伟,2018-08-19,20190819.0,买入,增持,调高,评级变动方向
603368,天风证券,郑薇,2018-02-11,20180811.0,买入,增持,调高,评级变动方向
603369,海通证券,闻宏伟,2018-04-14,20181014.0,买入,,调高,评级变动方向
603369,安信证券,苏铖,2018-06-21,20181221.0,买入,,调高,评级变动方向
603383,东北证券,闻学臣,2018-01-31,20180731.0,买入,增持,调高,评级变动方向
603416,太平洋证券,邵晶鑫,2018-04-17,20181017.0,买入,,调高,评级变动方向
603444,安信证券,焦娟,2018-04-03,20181003.0,买入,,调高,评级变动方向
603486,国海证券,冯胜,2018-11-20,20190520.0,买入,,调高,评级变动方向
603486,东北证券,刘军,2018-12-03,20190603.0,买入,增持,调高,评级变动方向
603505,中信建投,于洋,2018-11-07,20190507.0,买入,,调高,评级变动方向
603508,东北证券,刘军,2018-11-21,20190521.0,买入,增持,调高,评级变动方向
603517,申万宏源,吕昌,2018-08-21,20190221.0,买入,增持,调高,评级变动方向
603569,申万宏源,陆达,2018-05-07,20181107.0,买入,增持,调高,评级变动方向
603579,东方证券,何婧雯,2018-03-18,20190318.0,买入,,调高,评级变动方向
603579,中信证券,陈俊斌,2018-06-26,20181226.0,买入,,调高,评级变动方向
603587,东吴证券,马莉,2018-12-26,20190626.0,买入,,调高,评级变动方向
603589,中信建投,安雅泽,2018-08-16,20190216.0,买入,,调高,评级变动方向
603598,安信证券,焦娟,2018-04-04,20181004.0,买入,,调高,评级变动方向
603605,国信证券,张峻豪,2018-06-27,20181227.0,买入,,调高,评级变动方向
603639,西南证券,黄景文,2018-04-01,20181001.0,买入,,调高,评级变动方向
603658,安信证券,崔文亮,2018-01-30,20180730.0,买入,,调高,评级变动方向
603666,太平洋证券,刘瑜,2018-12-18,20190618.0,买入,,调高,评级变动方向
603668,太平洋证券,程晓东,2018-05-04,20181104.0,买入,,调高,评级变动方向
603668,太平洋证券,周莎,2018-09-07,20190307.0,买入,,调高,评级变动方向
603708,长江证券,李锦,2018-04-28,20190428.0,买入,,调高,评级变动方向
603708,山西证券,谷茜,2018-08-16,20190216.0,买入,,调高,评级变动方向
603711,西南证券,朱会振,2018-12-11,20190611.0,买入,,调高,评级变动方向
603728,安信证券,邓永康,2018-12-26,20190626.0,买入,,调高,评级变动方向
603730,财通证券,彭勇,2018-10-21,20190421.0,买入,,调高,评级变动方向
603737,天风证券,盛昌盛,2018-08-15,20190215.0,买入,,调高,评级变动方向
603788,海通证券,杜威,2018-01-14,20180714.0,买入,,调高,评级变动方向
603788,东北证券,刘军,2018-04-03,20181003.0,买入,增持,调高,评级变动方向
603788,国海证券,周绍倩,2018-07-09,20190109.0,买入,,调高,评级变动方向
603801,中泰证券,笃慧,2018-04-28,20190428.0,买入,,调高,评级变动方向
603816,华泰证券,陈羽锋,2018-06-13,20181213.0,买入,增持,调高,评级变动方向
603816,东吴证券,史凡可,2018-08-23,20190223.0,买入,,调高,评级变动方向
603839,长江证券,雷玉,2018-01-16,20190116.0,买入,,调高,评级变动方向
603839,华金证券,王冯,2018-03-29,20180929.0,买入,,调高,评级变动方向
603866,国海证券,余春生,2018-02-27,20180827.0,买入,,调高,评级变动方向
603877,长江证券,于旭辉,2018-04-21,20190421.0,买入,,调高,评级变动方向
603882,天风证券,郑薇,2018-09-17,20190317.0,买入,增持,调高,评级变动方向
603883,中信证券,田加强,2018-10-25,20190425.0,买入,,调高,评级变动方向
603885,天风证券,姜明,2018-04-17,20181017.0,买入,,调高,评级变动方向
603886,华泰证券,贺琪,2018-06-14,20181214.0,买入,增持,调高,评级变动方向
603887,天风证券,唐海清,2018-10-26,20190426.0,买入,增持,调高,评级变动方向
603889,海通证券,梁希,2018-04-18,20181018.0,买入,,调高,评级变动方向
603899,东吴证券,史凡可,2018-03-27,20180927.0,买入,,调高,评级变动方向
603919,太平洋证券,黄付生,2018-04-24,20181024.0,买入,,调高,评级变动方向
603993,DBS,Addison Dai,2018-04-06,20190406.0,买入,中性,调高,评级变动方向
603993,太平洋证券,黄付生,2018-05-01,20181101.0,买入,,调高,评级变动方向
