交易代码,机构名称,分析师名称,评级日期,评级有效期截止日,本次评级,前次评级,类型名称,分类
600373,光大证券,张良卫,2012-08-26,20130826.0,买入,增持,调高,评级变动方向
600383,安信证券,徐胜利,2012-04-25,20121025.0,买入,增持,调高,评级变动方向
600391,广发证券,真怡,2012-04-10,20130410.0,买入,持有,调高,评级变动方向
600395,华泰联合,唐宗辰,2012-04-22,20121022.0,买入,,调高,评级变动方向
600396,广发证券,谢军,2012-02-27,20130227.0,买入,持有,调高,评级变动方向
600406,申银万国,李晓光,2012-02-02,20120802.0,买入,增持,调高,评级变动方向
600418,国金证券,吴文钊,2012-12-03,20131203.0,买入,,调高,评级变动方向
600420,中信建投,梁斌,2012-06-13,20121213.0,买入,,调高,评级变动方向
600420,万联证券,宋颖,2012-10-31,20130430.0,买入,,调高,评级变动方向
600426,北京高华证券,金俊,2012-02-07,20130207.0,买入,中性,调高,评级变动方向
600438,海通证券,丁频,2012-06-25,20121225.0,买入,,调高,评级变动方向
600467,瑞银证券,王鹏,2012-07-06,20130706.0,买入,中性,调高,评级变动方向
600478,安信证券,刘军,2012-06-07,20121207.0,买入,中性,调高,评级变动方向
600489,申银万国,叶培培,2012-02-20,20120820.0,买入,,调高,评级变动方向
600495,海通证券,龙华,2012-03-23,20120923.0,买入,,调高,评级变动方向
600495,中信建投,冯福章,2012-10-31,20130430.0,买入,,调高,评级变动方向
600498,北京高华证券,胡玲玲,2012-02-07,20130207.0,买入,中性,调高,评级变动方向
600498,申银万国,王晶,2012-03-27,20120927.0,买入,增持,调高,评级变动方向
600498,光大证券,周励谦,2012-04-22,20130422.0,买入,增持,调高,评级变动方向
600498,海通证券,陈美风,2012-07-17,20130117.0,买入,,调高,评级变动方向
600498,安信证券,王学恒,2012-12-28,20130628.0,买入,,调高,评级变动方向
600518,群益证券,黎莹,2012-04-25,20121025.0,买入,中性,调高,评级变动方向
600521,光大证券,姚杰,2012-02-21,20130221.0,买入,增持,调高,评级变动方向
600521,北京高华证券,杜玮,2012-12-13,20131213.0,买入,中性,调高,评级变动方向
600522,光大证券,周励谦,2012-08-21,20130821.0,买入,增持,调高,评级变动方向
600522,齐鲁证券,刘江啸,2012-12-09,20131209.0,买入,增持,调高,评级变动方向
600525,安信证券,黄守宏,2012-07-04,20130104.0,买入,增持,调高,评级变动方向
600535,安信证券,邹敏,2012-02-13,20120813.0,买入,增持,调高,评级变动方向
600546,光大证券,周泰,2012-06-29,20130629.0,买入,,调高,评级变动方向
600546,申银万国,刘晓宁,2012-12-27,20130627.0,买入,,调高,评级变动方向
600547,申银万国,叶培培,2012-02-20,20120820.0,买入,,调高,评级变动方向
600548,中银国际,杜建平,2012-12-24,20130624.0,买入,持有,调高,评级变动方向
600559,国金证券,陈钢,2012-08-22,20130822.0,买入,增持,调高,评级变动方向
600559,海通证券,赵勇,2012-10-30,20130430.0,买入,,调高,评级变动方向
600570,瑞银证券,孙旭,2012-09-03,20130903.0,买入,中性,调高,评级变动方向
600582,北京高华证券,陆天,2012-02-03,20130203.0,买入,中性,调高,评级变动方向
600583,民族证券,齐求实,2012-03-16,20120916.0,买入,,调高,评级变动方向
600585,广发证券,邹戈,2012-08-15,20130815.0,买入,持有,调高,评级变动方向
600588,瑞银证券,孙旭,2012-12-06,20131206.0,买入,中性,调高,评级变动方向
600594,北京高华证券,钱风奇,2012-03-30,20130330.0,买入,,调高,评级变动方向
600597,中银国际,刘都,2012-03-27,20120927.0,买入,持有,调高,评级变动方向
600600,群益证券,刘荟,2012-03-30,20120930.0,买入,中性,调高,评级变动方向
600633,安信证券,侯利,2012-04-10,20121010.0,买入,增持,调高,评级变动方向
600674,广发证券,谢军,2012-08-22,20130822.0,买入,持有,调高,评级变动方向
600682,国信证券,孙菲菲,2012-03-12,20120912.0,买入,,调高,评级变动方向
600682,光大证券,唐佳睿,2012-04-12,20130412.0,买入,增持,调高,评级变动方向
600690,国金证券,王晓莹,2012-07-17,20130717.0,买入,增持,调高,评级变动方向
600690,中原证券,胡铸强,2012-09-03,20130303.0,买入,,调高,评级变动方向
600699,光大证券,奉玮,2012-12-25,20131225.0,买入,增持,调高,评级变动方向
600702,瑞银证券,董广阳,2012-02-16,20130216.0,买入,中性,调高,评级变动方向
600720,中银国际,李攀,2012-05-02,20121102.0,买入,持有,调高,评级变动方向
600723,光大证券,唐佳睿,2012-10-27,20131027.0,买入,增持,调高,评级变动方向
600741,光大证券,奉玮,2012-08-24,20130824.0,买入,增持,调高,评级变动方向
600742,海通证券,赵晨曦,2012-05-03,20121103.0,买入,,调高,评级变动方向
600761,瑞银证券,付伟琦,2012-12-03,20131203.0,买入,中性,调高,评级变动方向
600765,广发证券,真怡,2012-08-22,20130822.0,买入,持有,调高,评级变动方向
600778,宏源证券,陈炫如,2012-06-28,20121228.0,买入,,调高,评级变动方向
600785,群益证券,张露,2012-04-20,20121020.0,买入,中性,调高,评级变动方向
600827,海通证券,潘鹤,2012-02-13,20120813.0,买入,,调高,评级变动方向
600832,光大证券,张良卫,2012-03-29,20130329.0,买入,中性,调高,评级变动方向
600858,宏源证券,陈炫如,2012-03-12,20120912.0,买入,,调高,评级变动方向
600858,海通证券,汪立亭,2012-11-16,20130516.0,买入,,调高,评级变动方向
600859,群益证券,张露,2012-03-27,20120927.0,买入,中性,调高,评级变动方向
600860,中信建投,高晓春,2012-12-13,20130613.0,买入,,调高,评级变动方向
600880,国信证券,陈财茂,2012-03-06,20120906.0,买入,,调高,评级变动方向
600880,光大证券,张良卫,2012-10-25,20131025.0,买入,增持,调高,评级变动方向
600886,中信证券,吴非,2012-08-07,20130207.0,买入,,调高,评级变动方向
600886,申银万国,周小波,2012-12-10,20130610.0,买入,,调高,评级变动方向
600887,群益证券,刘荟,2012-08-21,20130221.0,买入,中性,调高,评级变动方向
600893,国海证券,马金良,2012-12-17,20130617.0,买入,,调高,评级变动方向
600963,群益证券,张露,2012-03-20,20120920.0,买入,中性,调高,评级变动方向
600978,海通证券,徐琳,2012-08-22,20130222.0,买入,,调高,评级变动方向
600978,光大证券,姜浩,2012-10-28,20131028.0,买入,,调高,评级变动方向
600999,海通证券,董乐,2012-04-24,20121024.0,买入,,调高,评级变动方向
601006,民族证券,王晓艳,2012-08-29,20130228.0,买入,,调高,评级变动方向
601006,西南证券,李慧,2012-11-30,20130531.0,买入,,调高,评级变动方向
601009,中银国际,袁琳,2012-02-09,20120809.0,买入,持有,调高,评级变动方向
601088,中银国际,刘志成,2012-08-15,20130215.0,买入,持有,调高,评级变动方向
601098,西南证券,潘红敏,2012-02-24,20120824.0,买入,,调高,评级变动方向
601111,广发证券,董丁,2012-06-11,20130611.0,买入,持有,调高,评级变动方向
601111,西南证券,李慧,2012-11-30,20130531.0,买入,,调高,评级变动方向
601126,光大证券,周励谦,2012-04-06,20130406.0,买入,,调高,评级变动方向
601169,齐鲁证券,程娇翼,2012-01-15,20130115.0,买入,增持,调高,评级变动方向
601169,中原证券,陈曦,2012-02-29,20120831.0,买入,,调高,评级变动方向
601186,中银国际,李攀,2012-10-31,20130430.0,买入,持有,调高,评级变动方向
601238,光大证券,奉玮,2012-08-01,20130801.0,买入,增持,调高,评级变动方向
601258,兴业证券,聂清廉,2012-04-12,20130412.0,买入,,调高,评级变动方向
601258,中原证券,徐敏锋,2012-08-29,20130228.0,买入,,调高,评级变动方向
601299,广发证券,真怡,2012-04-12,20130412.0,买入,持有,调高,评级变动方向
601318,申银万国,孙婷,2012-05-02,20121102.0,买入,,调高,评级变动方向
601318,申银万国,孙婷,2012-10-31,20130430.0,买入,,调高,评级变动方向
601328,申银万国,倪军,2012-01-19,20120719.0,买入,,调高,评级变动方向
601328,海通证券,董乐,2012-03-29,20120929.0,买入,,调高,评级变动方向
601328,东方证券,金麟,2012-06-15,20130615.0,买入,增持,调高,评级变动方向
601369,国金证券,罗立波,2012-08-28,20130828.0,买入,增持,调高,评级变动方向
601390,群益证券,李晓璐,2012-10-31,20130430.0,买入,中性,调高,评级变动方向
601566,华泰联合,程远,2012-04-23,20121023.0,买入,,调高,评级变动方向
601601,宏源证券,黄立军,2012-04-28,20121028.0,买入,,调高,评级变动方向
601628,广发证券,李聪,2012-08-28,20130828.0,买入,持有,调高,评级变动方向
601666,申银万国,刘晓宁,2012-02-15,20120815.0,买入,中性,调高,评级变动方向
601666,广发证券,杨志清,2012-03-19,20130319.0,买入,持有,调高,评级变动方向
601666,群益证券,徐莹,2012-04-25,20121025.0,买入,中性,调高,评级变动方向
601717,中原证券,徐敏锋,2012-05-10,20121110.0,买入,,调高,评级变动方向
601718,海通证券,卢媛媛,2012-01-12,20120712.0,买入,,调高,评级变动方向
601788,广发证券,李聪,2012-10-31,20131031.0,买入,持有,调高,评级变动方向
601788,中信建投,魏涛,2012-12-14,20130614.0,买入,,调高,评级变动方向
601857,中银国际,刘志成,2012-03-20,20120920.0,买入,持有,调高,评级变动方向
601866,齐鲁证券,李周,2012-03-28,20130328.0,买入,持有,调高,评级变动方向
601872,瑞银证券,饶呈方,2012-02-13,20130213.0,买入,中性,调高,评级变动方向
601888,中信建投,沈周翔,2012-11-01,20130501.0,买入,,调高,评级变动方向
601918,中信建投,李俊松,2012-06-20,20121220.0,买入,增持,调高,评级变动方向
601918,光大证券,张力扬,2012-08-23,20130823.0,买入,增持,调高,评级变动方向
601918,北京高华证券,韩永,2012-12-04,20131204.0,买入,中性,调高,评级变动方向
601933,中信证券,赵雪芹,2012-07-16,20130116.0,买入,,调高,评级变动方向
601933,宏源证券,陈炫如,2012-08-05,20130205.0,买入,,调高,评级变动方向
601933,北京高华证券,胡维波,2012-11-20,20131120.0,买入,,调高,评级变动方向
601965,广发证券,张乐,2012-07-25,20130725.0,买入,持有,调高,评级变动方向
601992,华泰证券,周焕,2012-07-19,20130119.0,买入,,调高,评级变动方向
