交易代码,机构名称,分析师名称,评级日期,评级有效期截止日,本次评级,前次评级,类型名称,分类
2084,光大证券,姜浩,2013-03-21,20140321.0,买入,增持,调高,评级变动方向
2085,财通证券,马智琴,2013-07-14,20140114.0,买入,,调高,评级变动方向
2089,申银万国,王晶,2013-01-10,20130710.0,买入,,调高,评级变动方向
2093,国金证券,陈运红,2013-01-15,20140115.0,买入,,调高,评级变动方向
2100,瑞银证券,王鹏,2013-05-27,20140527.0,买入,中性,调高,评级变动方向
2100,国金证券,黄挺,2013-10-28,20141028.0,买入,增持,调高,评级变动方向
2100,中信证券,施亮,2013-11-28,20140528.0,买入,,调高,评级变动方向
2104,安信证券,胡又文,2013-07-12,20140112.0,买入,,调高,评级变动方向
2106,群益证券,陈奇,2013-01-08,20130708.0,买入,中性,调高,评级变动方向
2108,中信建投,梁斌,2013-04-22,20131022.0,买入,,调高,评级变动方向
2117,齐鲁证券,朱嘉,2013-02-28,20140228.0,买入,增持,调高,评级变动方向
2117,兴业证券,雒雅梅,2013-05-23,20140523.0,买入,,调高,评级变动方向
2117,海通证券,徐琳,2013-08-16,20140216.0,买入,,调高,评级变动方向
2123,群益证券,赖燊生,2013-02-22,20130822.0,买入,中性,调高,评级变动方向
2126,光大证券,奉玮,2013-10-18,20141018.0,买入,增持,调高,评级变动方向
2140,国金证券,刘波,2013-07-11,20140711.0,买入,增持,调高,评级变动方向
2140,国金证券,孙鹏,2013-11-10,20141110.0,买入,增持,调高,评级变动方向
2142,北京高华证券,马宁,2013-02-26,20140226.0,买入,中性,调高,评级变动方向
2146,光大证券,竺劲,2013-08-15,20140815.0,买入,增持,调高,评级变动方向
2146,瑞银证券,李宗彬,2013-11-12,20141112.0,买入,中性,调高,评级变动方向
2158,海通证券,龙华,2013-10-28,20140428.0,买入,,调高,评级变动方向
2159,宏源证券,孙妍,2013-03-04,20130904.0,买入,,调高,评级变动方向
2159,安信证券,董云翔,2013-08-26,20140226.0,买入,,调高,评级变动方向
2176,中山证券,李一为,2013-10-17,20140117.0,买入,,调高,评级变动方向
2178,华泰证券,黄亦恺,2013-06-26,20131226.0,买入,,调高,评级变动方向
2185,中原证券,贾建虎,2013-03-14,20130914.0,买入,,调高,评级变动方向
2195,海通证券,陈美风,2013-12-20,20140620.0,买入,,调高,评级变动方向
2202,宏源证券,王静,2013-08-25,20140225.0,买入,,调高,评级变动方向
2216,申银万国,周雅洁,2013-08-21,20140221.0,买入,,调高,评级变动方向
2226,中银国际,苏文杰,2013-11-26,20141126.0,买入,谨慎买入,调高,评级变动方向
2227,浙商证券,史海升,2013-09-02,20140302.0,买入,中性,调高,评级变动方向
2228,东方证券,郑恺,2013-05-20,20140520.0,买入,,调高,评级变动方向
2228,海通证券,徐琳,2013-07-26,20140126.0,买入,,调高,评级变动方向
2230,光大证券,浦俊懿,2013-06-25,20140625.0,买入,增持,调高,评级变动方向
2231,光大证券,宋嘉吉,2013-09-16,20140916.0,买入,增持,调高,评级变动方向
2234,中信证券,施亮,2013-06-13,20131213.0,买入,,调高,评级变动方向
2243,国海证券,刘金沪,2013-01-28,20130728.0,买入,,调高,评级变动方向
2253,齐鲁证券,陈运红,2013-12-15,20141215.0,买入,增持,调高,评级变动方向
2254,齐鲁证券,李璇,2013-02-06,20140206.0,买入,增持,调高,评级变动方向
2254,海通证券,曹小飞,2013-03-29,20130929.0,买入,,调高,评级变动方向
2255,国海证券,谭倩,2013-04-09,20131009.0,买入,,调高,评级变动方向
2255,湘财证券,仇华,2013-06-25,20140625.0,买入,,调高,评级变动方向
2264,宏源证券,陈炫如,2013-06-15,20131215.0,买入,,调高,评级变动方向
2269,申银万国,王立平,2013-10-21,20140421.0,买入,,调高,评级变动方向
2281,光大证券,顾建国,2013-08-23,20140823.0,买入,增持,调高,评级变动方向
2284,光大证券,奉玮,2013-02-26,20140226.0,买入,增持,调高,评级变动方向
2284,浙商证券,马春霞,2013-04-26,20131026.0,买入,增持,调高,评级变动方向
2285,中信建投,苏雪晶,2013-02-01,20130801.0,买入,,调高,评级变动方向
2285,海通证券,涂力磊,2013-08-26,20140226.0,买入,,调高,评级变动方向
2285,高华证券,王逸,2013-12-11,20141211.0,买入,,调高,评级变动方向
2292,光大证券,孙金霞,2013-01-30,20140130.0,买入,增持,调高,评级变动方向
2292,北京高华证券,廖绪发,2013-10-07,20141007.0,买入,中性,调高,评级变动方向
2296,光大证券,浦俊懿,2013-02-28,20140228.0,买入,,调高,评级变动方向
2297,国金证券,杨诚笑,2013-11-07,20141107.0,买入,增持,调高,评级变动方向
2299,西南证券,梁从勇,2013-02-04,20130804.0,买入,,调高,评级变动方向
2299,中信证券,施亮,2013-07-03,20140103.0,买入,,调高,评级变动方向
2305,中银国际,田世欣,2013-08-26,20140826.0,买入,谨慎买入,调高,评级变动方向
2308,安信证券,侯利,2013-04-22,20131022.0,买入,,调高,评级变动方向
2311,海通证券,丁频,2013-04-18,20131018.0,买入,,调高,评级变动方向
2311,兴业证券,蒋小东,2013-11-28,20141128.0,买入,,调高,评级变动方向
2313,国金证券,陈运红,2013-02-20,20140220.0,买入,增持,调高,评级变动方向
2313,申银万国,王晶,2013-03-08,20130908.0,买入,,调高,评级变动方向
2313,海通证券,陈美风,2013-04-10,20131010.0,买入,,调高,评级变动方向
2318,万联证券,李伟峰,2013-12-09,20140609.0,买入,,调高,评级变动方向
2324,国金证券,刘波,2013-01-28,20140128.0,买入,增持,调高,评级变动方向
2325,瑞银证券,于洋,2013-11-29,20141129.0,买入,中性,调高,评级变动方向
2327,中信证券,鞠兴海,2013-06-26,20131226.0,买入,,调高,评级变动方向
2327,安信证券,赵志成,2013-10-23,20140423.0,买入,,调高,评级变动方向
2344,国金证券,黄挺,2013-08-18,20140818.0,买入,增持,调高,评级变动方向
2349,宏源证券,卫雯清,2013-10-16,20140416.0,买入,,调高,评级变动方向
2353,民族证券,齐求实,2013-03-25,20130925.0,买入,,调高,评级变动方向
2353,瑞银证券,李博,2013-05-06,20140506.0,买入,中性,调高,评级变动方向
2358,安信证券,邢达,2013-10-22,20140422.0,买入,,调高,评级变动方向
2358,安信证券,邢达,2013-12-11,20140611.0,买入,,调高,评级变动方向
2367,宏源证券,庞琳琳,2013-04-22,20131022.0,买入,,调高,评级变动方向
2368,兴业证券,张英娟,2013-03-29,20140329.0,买入,,调高,评级变动方向
2372,华泰证券,周焕,2013-09-23,20140323.0,买入,,调高,评级变动方向
2375,国金证券,贺国文,2013-08-14,20140814.0,买入,增持,调高,评级变动方向
2396,光大证券,顾建国,2013-10-25,20141025.0,买入,增持,调高,评级变动方向
2398,申银万国,钱正昊,2013-07-10,20140110.0,买入,,调高,评级变动方向
2400,北京高华证券,廖绪发,2013-08-22,20140822.0,买入,中性,调高,评级变动方向
2405,瑞银证券,毛平,2013-01-09,20140109.0,买入,中性,调高,评级变动方向
2405,群益证券,胡嘉铭,2013-02-28,20130831.0,买入,中性,调高,评级变动方向
2408,中信证券,黄莉莉,2013-06-07,20131207.0,买入,,调高,评级变动方向
2410,海通证券,陈美风,2013-10-25,20140425.0,买入,,调高,评级变动方向
2411,申银万国,邓建,2013-11-07,20140507.0,买入,,调高,评级变动方向
2412,宏源证券,卫雯清,2013-01-23,20130723.0,买入,,调高,评级变动方向
2419,国金证券,黄挺,2013-09-11,20140911.0,买入,增持,调高,评级变动方向
2428,群益证券,李晓璐,2013-06-25,20131225.0,买入,中性,调高,评级变动方向
2429,国金证券,黄挺,2013-09-27,20140927.0,买入,增持,调高,评级变动方向
2430,国金证券,罗立波,2013-03-06,20140306.0,买入,增持,调高,评级变动方向
2431,海通证券,赵健,2013-04-15,20131015.0,买入,,调高,评级变动方向
2431,国金证券,贺国文,2013-07-30,20140730.0,买入,增持,调高,评级变动方向
2436,国金证券,程兵,2013-04-18,20140418.0,买入,增持,调高,评级变动方向
2443,安信证券,衡昆,2013-06-17,20131217.0,买入,,调高,评级变动方向
2444,宏源证券,庞琳琳,2013-01-24,20130724.0,买入,,调高,评级变动方向
2448,光大证券,奉玮,2013-04-23,20140423.0,买入,增持,调高,评级变动方向
2448,光大证券,奉玮,2013-08-27,20140827.0,买入,增持,调高,评级变动方向
2454,光大证券,奉玮,2013-02-21,20140221.0,买入,增持,调高,评级变动方向
2460,申银万国,叶培培,2013-07-26,20140126.0,买入,,调高,评级变动方向
2460,申银万国,叶培培,2013-10-21,20140421.0,买入,,调高,评级变动方向
2465,中原证券,唐月,2013-03-28,20130928.0,买入,,调高,评级变动方向
2470,东方证券,杨云,2013-02-01,20140201.0,买入,,调高,评级变动方向
2475,光大证券,蒯剑,2013-11-29,20141129.0,买入,增持,调高,评级变动方向
2477,东海证券,李其东,2013-06-26,20131226.0,买入,,调高,评级变动方向
2477,民族证券,刘晓峰,2013-11-12,20140512.0,买入,,调高,评级变动方向
2478,安信证券,任志强,2013-08-30,20140228.0,买入,,调高,评级变动方向
2479,华泰证券,程鹏,2013-01-08,20130708.0,买入,,调高,评级变动方向
2482,海通证券,赵健,2013-07-30,20140130.0,买入,,调高,评级变动方向
2491,国海证券,杨鑫林,2013-02-28,20130831.0,买入,,调高,评级变动方向
2494,东方证券,施红梅,2013-09-03,20140903.0,买入,,调高,评级变动方向
2496,国金证券,刘波,2013-06-26,20140626.0,买入,增持,调高,评级变动方向
2497,西南证券,商艾华,2013-12-19,20140619.0,买入,,调高,评级变动方向
2500,中信建投,魏涛,2013-02-05,20130805.0,买入,,调高,评级变动方向
2501,海通证券,刘博,2013-03-12,20130912.0,买入,,调高,评级变动方向
2501,东方证券,张新平,2013-08-04,20140804.0,买入,,调高,评级变动方向
2507,中信建投,黄付生,2013-10-08,20140408.0,买入,,调高,评级变动方向
2508,申银万国,周海晨,2013-01-17,20130717.0,买入,,调高,评级变动方向
2520,国海证券,张宇,2013-10-24,20140424.0,买入,,调高,评级变动方向
2521,国金证券,贺国文,2013-04-21,20140421.0,买入,增持,调高,评级变动方向
2532,德邦证券,李项峰,2013-02-25,20130825.0,买入,,调高,评级变动方向
2532,国海证券,后立尧,2013-04-01,20131001.0,买入,,调高,评级变动方向
2532,浙商证券,许光兵,2013-12-04,20140604.0,买入,增持,调高,评级变动方向
2540,国金证券,杨诚笑,2013-10-28,20141028.0,买入,,调高,评级变动方向
2547,国金证券,张帅,2013-12-08,20141208.0,买入,,调高,评级变动方向
2549,方正证券,吴刚,2013-05-02,20131102.0,买入,,调高,评级变动方向
2551,安信证券,李孔逸,2013-02-27,20130827.0,买入,,调高,评级变动方向
2554,中信建投,高晓春,2013-04-12,20131012.0,买入,,调高,评级变动方向
2554,华泰证券,李进,2013-05-20,20131120.0,买入,,调高,评级变动方向
2554,中银国际,许民乐,2013-12-25,20141225.0,买入,,调高,评级变动方向
2557,申银万国,周雅洁,2013-02-21,20130821.0,买入,,调高,评级变动方向
2557,海通证券,赵勇,2013-09-16,20140316.0,买入,,调高,评级变动方向
2563,浙商证券,王剑,2013-05-15,20131115.0,买入,增持,调高,评级变动方向
2565,安信证券,衡昆,2013-03-26,20130926.0,买入,,调高,评级变动方向
2567,中信建投,黄付生,2013-03-04,20130904.0,买入,,调高,评级变动方向
2567,东海证券,李其东,2013-08-06,20140206.0,买入,,调高,评级变动方向
2567,齐鲁证券,谢刚,2013-12-01,20141201.0,买入,,调高,评级变动方向
2570,海通证券,赵勇,2013-07-03,20140103.0,买入,,调高,评级变动方向
2571,光大证券,姜浩,2013-05-27,20140527.0,买入,增持,调高,评级变动方向
2572,光大证券,姜浩,2013-08-19,20140819.0,买入,增持,调高,评级变动方向
2582,宏源证券,陈嵩昆,2013-12-06,20140606.0,买入,,调高,评级变动方向
2583,海通证券,陈美风,2013-04-26,20131026.0,买入,,调高,评级变动方向
2583,国金证券,张帅,2013-10-28,20141028.0,买入,中性,调高,评级变动方向
2586,国金证券,孙鹏,2013-10-27,20141027.0,买入,增持,调高,评级变动方向
2595,安信证券,王书伟,2013-05-14,20131114.0,买入,,调高,评级变动方向
2603,宏源证券,卫雯清,2013-07-24,20140124.0,买入,,调高,评级变动方向
2604,申银万国,刘晓宁,2013-08-27,20140227.0,买入,,调高,评级变动方向
2609,海通证券,陈美风,2013-10-28,20140428.0,买入,,调高,评级变动方向
2611,宏源证券,庞琳琳,2013-03-28,20130928.0,买入,,调高,评级变动方向
2611,宏源证券,庞琳琳,2013-04-22,20131022.0,买入,,调高,评级变动方向
2612,中信证券,鞠兴海,2013-12-11,20140611.0,买入,,调高,评级变动方向
2623,湘财证券,徐颢,2013-12-25,20141225.0,买入,,调高,评级变动方向
2628,海通证券,赵健,2013-02-25,20130825.0,买入,,调高,评级变动方向
2628,安信证券,李孔逸,2013-05-21,20131121.0,买入,,调高,评级变动方向
2643,齐鲁证券,曾晖,2013-07-17,20140717.0,买入,增持,调高,评级变动方向
2648,海通证券,邓勇,2013-03-28,20130928.0,买入,,调高,评级变动方向
2648,东方证券,赵辰,2013-08-16,20140816.0,买入,增持,调高,评级变动方向
2648,中信证券,黄莉莉,2013-12-27,20140627.0,买入,,调高,评级变动方向
2656,安信证券,赵志成,2013-09-16,20140316.0,买入,,调高,评级变动方向
2663,中信证券,杨涛,2013-04-09,20131009.0,买入,增持,调高,评级变动方向
2663,宏源证券,鲍荣富,2013-08-07,20140207.0,买入,,调高,评级变动方向
2671,安信证券,李孔逸,2013-12-03,20140603.0,买入,,调高,评级变动方向
2672,中银国际,李文宾,2013-08-02,20140802.0,买入,谨慎买入,调高,评级变动方向
2678,国海证券,刘金沪,2013-01-11,20130711.0,买入,,调高,评级变动方向
2695,国海证券,崔励,2013-11-24,20140524.0,买入,,调高,评级变动方向
2697,国金证券,黄挺,2013-08-26,20140826.0,买入,,调高,评级变动方向
2698,国海证券,后立尧,2013-04-01,20131001.0,买入,,调高,评级变动方向
2698,中信建投,高晓春,2013-12-18,20140618.0,买入,,调高,评级变动方向
2701,安信证券,张妮,2013-11-19,20140519.0,买入,,调高,评级变动方向
2702,国金证券,陈钢,2013-04-18,20140418.0,买入,,调高,评级变动方向
300002,中信建投,吕江峰,2013-03-05,20130905.0,买入,,调高,评级变动方向
300002,国金证券,陈运红,2013-06-03,20140603.0,买入,增持,调高,评级变动方向
300005,华泰证券,程远,2013-05-12,20131112.0,买入,,调高,评级变动方向
300005,安信证券,赵志成,2013-09-23,20140323.0,买入,,调高,评级变动方向
300010,安信证券,胡又文,2013-10-13,20140413.0,买入,,调高,评级变动方向
300017,中信建投,吕江峰,2013-01-23,20130723.0,买入,增持,调高,评级变动方向
300019,西南证券,商艾华,2013-12-23,20140623.0,买入,,调高,评级变动方向
300025,安信证券,王学恒,2013-10-27,20140427.0,买入,,调高,评级变动方向
300026,华泰证券,姚艺,2013-10-27,20140427.0,买入,,调高,评级变动方向
300027,北京高华证券,廖绪发,2013-07-08,20140708.0,买入,中性,调高,评级变动方向
300027,北京高华证券,廖绪发,2013-11-19,20141119.0,买入,中性,调高,评级变动方向
300030,国海证券,邓周宇,2013-10-28,20140428.0,买入,,调高,评级变动方向
300034,国海证券,马金良,2013-05-17,20131117.0,买入,,调高,评级变动方向
300037,申银万国,周旭辉,2013-03-27,20130927.0,买入,,调高,评级变动方向
300041,中信建投,梁斌,2013-11-18,20140518.0,买入,,调高,评级变动方向
300043,海通证券,徐琳,2013-04-15,20131015.0,买入,,调高,评级变动方向
300048,国金证券,邢志刚,2013-02-16,20140216.0,买入,增持,调高,评级变动方向
300048,宏源证券,王静,2013-03-08,20130908.0,买入,,调高,评级变动方向
300048,信达证券,范海波,2013-08-21,20140221.0,买入,增持,调高,评级变动方向
300050,齐鲁证券,陈运红,2013-08-25,20140825.0,买入,持有,调高,评级变动方向
300055,万联证券,宋颖,2013-10-15,20140415.0,买入,,调高,评级变动方向
300058,北京高华证券,廖绪发,2013-07-08,20140708.0,买入,中性,调高,评级变动方向
300070,瑞银证券,徐颖真,2013-09-10,20140910.0,买入,中性,调高,评级变动方向
300074,海通证券,陈美风,2013-06-18,20131218.0,买入,,调高,评级变动方向
300074,光大证券,宋嘉吉,2013-07-14,20140714.0,买入,增持,调高,评级变动方向
300080,群益证券,韩伟琪,2013-08-07,20140207.0,买入,,调高,评级变动方向
300088,民族证券,符彩霞,2013-06-14,20131214.0,买入,增持,调高,评级变动方向
300090,海通证券,陆凤鸣,2013-06-26,20131226.0,买入,,调高,评级变动方向
300096,光大证券,浦俊懿,2013-11-29,20141129.0,买入,,调高,评级变动方向
300104,北京高华证券,廖绪发,2013-10-07,20141007.0,买入,中性,调高,评级变动方向
300110,齐鲁证券,胡德军,2013-03-20,20140320.0,买入,增持,调高,评级变动方向
300110,湘财证券,叶侃,2013-06-25,20140625.0,买入,,调高,评级变动方向
300115,申银万国,张騄,2013-08-21,20140221.0,买入,,调高,评级变动方向
300115,光大证券,蒯剑,2013-10-23,20141023.0,买入,增持,调高,评级变动方向
300115,中原证券,贾建虎,2013-11-11,20140511.0,买入,,调高,评级变动方向
300117,光大证券,王天睿,2013-07-12,20140712.0,买入,增持,调高,评级变动方向
300121,中信证券,钟昌震,2013-06-17,20131217.0,买入,,调高,评级变动方向
300123,东海证券,闻祥,2013-06-25,20131225.0,买入,,调高,评级变动方向
300124,海通证券,张浩,2013-08-02,20140202.0,买入,增持,调高,评级变动方向
300132,民族证券,黄景文,2013-08-22,20140222.0,买入,,调高,评级变动方向
300133,浙商证券,黄薇,2013-04-22,20131022.0,买入,增持,调高,评级变动方向
300133,中信证券,皮舜,2013-07-30,20140130.0,买入,,调高,评级变动方向
300133,北京高华证券,廖绪发,2013-10-07,20141007.0,买入,中性,调高,评级变动方向
300134,安信证券,王学恒,2013-04-07,20131007.0,买入,,调高,评级变动方向
300134,安信证券,王学恒,2013-09-09,20140309.0,买入,,调高,评级变动方向
300144,海通证券,林周勇,2013-01-22,20130722.0,买入,,调高,评级变动方向
300144,光大证券,林玉红,2013-02-27,20140227.0,买入,增持,调高,评级变动方向
300145,中信证券,张帆,2013-09-26,20140326.0,买入,,调高,评级变动方向
300148,海通证券,刘佳宁,2013-08-27,20140227.0,买入,,调高,评级变动方向
300157,中银国际,许民乐,2013-08-23,20140823.0,买入,谨慎买入,调高,评级变动方向
300164,海通证券,邓勇,2013-06-03,20131203.0,买入,,调高,评级变动方向
300165,德邦证券,何俊锋,2013-10-24,20140424.0,买入,,调高,评级变动方向
