交易代码,机构名称,分析师名称,评级日期,评级有效期截止日,本次评级,前次评级,类型名称,分类
630,申银万国,叶培培,2010-11-08,20110508.0,买入,,调高,评级变动方向
630,中信建投,张芳,2010-12-13,20110613.0,买入,,调高,评级变动方向
639,广发证券,熊峰,2010-08-16,20110816.0,买入,持有,调高,评级变动方向
661,中信证券,李朝,2010-01-20,20100720.0,买入,,调高,评级变动方向
665,中信证券,皮舜,2010-06-30,20101231.0,买入,,调高,评级变动方向
698,东海证券,毛伟,2010-08-31,20110228.0,买入,增持,调高,评级变动方向
707,广发证券,谢军,2010-03-15,20110315.0,买入,持有,调高,评级变动方向
708,世纪证券,陆勤,2010-03-09,20100909.0,买入,,调高,评级变动方向
708,华泰联合,黄静,2010-05-27,20101127.0,买入,,调高,评级变动方向
713,湘财证券,于青青,2010-07-28,20110728.0,买入,,调高,评级变动方向
728,广发证券,曹恒乾,2010-04-28,20110428.0,买入,持有,调高,评级变动方向
755,东吴证券,李寅康,2010-10-11,20110411.0,买入,,调高,评级变动方向
759,光大证券,唐佳睿,2010-07-13,20110113.0,买入,中性,调高,评级变动方向
762,金元证券,孙凡,2010-09-17,20110317.0,买入,增持,调高,评级变动方向
783,海通证券,谢盐,2010-10-18,20110418.0,买入,,调高,评级变动方向
786,山西证券,赵红,2010-03-25,20100925.0,买入,,调高,评级变动方向
800,安信证券,林晟,2010-04-28,20101028.0,买入,增持,调高,评级变动方向
807,海通证券,杨红杰,2010-11-25,20110525.0,买入,,调高,评级变动方向
822,群益证券,李明霞,2010-10-22,20110422.0,买入,,调高,评级变动方向
823,安信证券,侯利,2010-03-14,20100914.0,买入,增持,调高,评级变动方向
826,广发证券,谢军,2010-10-29,20111029.0,买入,持有,调高,评级变动方向
828,中信证券,谢从军,2010-03-31,20100930.0,买入,,调高,评级变动方向
837,中银国际,许民乐,2010-10-28,20110428.0,买入,持有,调高,评级变动方向
848,中信建投,郑绮,2010-02-22,20100822.0,买入,,调高,评级变动方向
858,东海证券,卢媛媛,2010-03-15,20100915.0,买入,,调高,评级变动方向
858,广发证券,汤玮亮,2010-12-08,20111208.0,买入,持有,调高,评级变动方向
869,东方证券,林静,2010-01-29,20100729.0,买入,,调高,评级变动方向
876,齐鲁证券,周涛,2010-09-14,20110914.0,买入,增持,调高,评级变动方向
877,宏源证券,刘书臻,2010-08-20,20110220.0,买入,,调高,评级变动方向
885,宏源证券,刘书臻,2010-11-09,20110509.0,买入,,调高,评级变动方向
888,中信证券,赵雪芹,2010-01-20,20100720.0,买入,增持,调高,评级变动方向
888,山西证券,加丽果,2010-04-07,20101007.0,买入,,调高,评级变动方向
895,中信建投,郑绮,2010-01-26,20100726.0,买入,,调高,评级变动方向
895,中信建投,郑绮,2010-11-29,20110529.0,买入,,调高,评级变动方向
898,群益证券,李晓璐,2010-08-09,20110209.0,买入,,调高,评级变动方向
898,申银万国,赵湘鄂,2010-11-01,20110501.0,买入,增持,调高,评级变动方向
911,海通证券,丁频,2010-02-25,20100825.0,买入,,调高,评级变动方向
921,光大证券,赵磊,2010-12-03,20110603.0,买入,中性,调高,评级变动方向
926,中原证券,吴剑雄,2010-08-04,20110204.0,买入,,调高,评级变动方向
933,申银万国,郑治国,2010-04-06,20101006.0,买入,,调高,评级变动方向
937,中信证券,罗泽汀,2010-10-11,20110411.0,买入,,调高,评级变动方向
951,渤海证券,张立平,2010-01-15,20110115.0,买入,中性,调高,评级变动方向
961,东方证券,杨国华,2010-10-28,20111028.0,买入,,调高,评级变动方向
962,东方证券,杨宝峰,2010-05-25,20110525.0,买入,,调高,评级变动方向
973,金元证券,王昕,2010-07-29,20110129.0,买入,,调高,评级变动方向
978,中信建投,沈周翔,2010-02-25,20100825.0,买入,,调高,评级变动方向
978,宏源证券,孙妍,2010-10-30,20110430.0,买入,,调高,评级变动方向
978,申银万国,赵悦,2010-12-06,20110606.0,买入,,调高,评级变动方向
983,世纪证券,陆勤,2010-04-01,20101001.0,买入,,调高,评级变动方向
987,北京高华证券,李彦颖,2010-05-06,20110506.0,买入,中性,调高,评级变动方向
998,中信证券,毛长青,2010-12-15,20110615.0,买入,,调高,评级变动方向
2003,中信证券,李鑫,2010-07-16,20110116.0,买入,,调高,评级变动方向
2003,华泰联合,汪蓉,2010-08-12,20110212.0,买入,,调高,评级变动方向
2003,东方证券,施红梅,2010-10-23,20111023.0,买入,,调高,评级变动方向
2007,中信证券,姚杰,2010-02-26,20100826.0,买入,,调高,评级变动方向
2008,安信证券,侯利,2010-01-18,20100718.0,买入,增持,调高,评级变动方向
2009,东方证券,周凤武,2010-01-11,20100711.0,买入,,调高,评级变动方向
2011,中信证券,张霆,2010-01-19,20100719.0,买入,,调高,评级变动方向
2011,海通证券,龙华,2010-04-27,20101027.0,买入,,调高,评级变动方向
2012,东方证券,郑恺,2010-07-19,20110719.0,买入,,调高,评级变动方向
2014,安信证券,郭振举,2010-01-26,20100726.0,买入,增持,调高,评级变动方向
2022,中原证券,王博,2010-02-26,20100826.0,买入,,调高,评级变动方向
2024,光大证券,唐佳睿,2010-06-07,20101207.0,买入,增持,调高,评级变动方向
2029,申银万国,赵金厚,2010-04-19,20101019.0,买入,,调高,评级变动方向
2029,光大证券,李婕,2010-10-22,20110422.0,买入,,调高,评级变动方向
2030,湘财证券,叶侃,2010-06-04,20110604.0,买入,,调高,评级变动方向
2033,中信证券,赵雪芹,2010-05-21,20101121.0,买入,,调高,评级变动方向
2033,光大证券,张力扬,2010-09-30,20110331.0,买入,,调高,评级变动方向
2038,中信证券,姚杰,2010-04-01,20101001.0,买入,,调高,评级变动方向
2042,申银万国,赵金厚,2010-04-12,20101012.0,买入,,调高,评级变动方向
2042,华泰证券,高国,2010-07-30,20110130.0,买入,,调高,评级变动方向
2056,东海证券,袁琤,2010-04-22,20101022.0,买入,,调高,评级变动方向
2069,申银万国,赵金厚,2010-02-23,20100823.0,买入,,调高,评级变动方向
2073,光大证券,周励谦,2010-01-18,20100718.0,买入,,调高,评级变动方向
2081,安信证券,李孔逸,2010-05-21,20101121.0,买入,增持,调高,评级变动方向
2084,光大证券,李婕,2010-11-15,20110515.0,买入,,调高,评级变动方向
2088,广发证券,王飞,2010-04-29,20110429.0,买入,持有,调高,评级变动方向
2089,光大证券,周励谦,2010-03-14,20100914.0,买入,,调高,评级变动方向
2089,光大证券,周励谦,2010-05-31,20101130.0,买入,,调高,评级变动方向
2090,渤海证券,崔健,2010-06-08,20110608.0,买入,,调高,评级变动方向
2098,海通证券,区志航,2010-12-29,20110629.0,买入,,调高,评级变动方向
2106,山西证券,王田,2010-03-30,20100930.0,买入,,调高,评级变动方向
2123,安信证券,黄守宏,2010-10-20,20110420.0,买入,增持,调高,评级变动方向
2123,中信建投,陈夷华,2010-11-26,20110526.0,买入,,调高,评级变动方向
2129,国金证券,张帅,2010-01-13,20100713.0,买入,持有,调高,评级变动方向
2138,安信证券,侯利,2010-04-24,20101024.0,买入,增持,调高,评级变动方向
2139,安信证券,侯利,2010-03-16,20100916.0,买入,增持,调高,评级变动方向
2140,海通证券,江孔亮,2010-08-30,20110228.0,买入,,调高,评级变动方向
2142,中银国际,袁琳,2010-02-26,20100826.0,买入,卖出,调高,评级变动方向
2142,信达证券,饶明,2010-08-28,20110228.0,买入,,调高,评级变动方向
2146,山西证券,平海庆,2010-03-19,20100919.0,买入,,调高,评级变动方向
2148,广发证券,惠毓伦,2010-07-29,20110729.0,买入,持有,调高,评级变动方向
2152,申银万国,尹沿技,2010-12-13,20110613.0,买入,,调高,评级变动方向
2154,中信证券,李鑫,2010-04-27,20101027.0,买入,,调高,评级变动方向
2154,华泰证券,高国,2010-10-28,20110428.0,买入,,调高,评级变动方向
2181,国金证券,毛峥嵘,2010-08-15,20110215.0,买入,,调高,评级变动方向
2187,德邦证券,李项峰,2010-06-01,20101201.0,买入,,调高,评级变动方向
2194,光大证券,周励谦,2010-04-02,20101002.0,买入,,调高,评级变动方向
2200,光大证券,蒋小东,2010-01-13,20100713.0,买入,,调高,评级变动方向
2202,渤海证券,李新渠,2010-01-26,20110126.0,买入,中性,调高,评级变动方向
2202,世纪证券,陆勤,2010-03-04,20100904.0,买入,,调高,评级变动方向
2202,高华证券,周刚,2010-06-30,20110630.0,买入,中性,调高,评级变动方向
2206,海通证券,邓勇,2010-07-21,20110121.0,买入,,调高,评级变动方向
2220,申银万国,王鹏,2010-02-26,20100826.0,买入,,调高,评级变动方向
2220,中信建投,郑绮,2010-05-20,20101120.0,买入,,调高,评级变动方向
2232,申银万国,尹沿技,2010-10-11,20110411.0,买入,,调高,评级变动方向
2233,东方证券,罗果,2010-08-16,20110816.0,买入,,调高,评级变动方向
2236,安信证券,侯利,2010-05-29,20101129.0,买入,,调高,评级变动方向
2251,金元证券,魏芳,2010-08-23,20110223.0,买入,,调高,评级变动方向
2252,东方证券,李淑花,2010-02-26,20100826.0,买入,,调高,评级变动方向
2254,海通证券,邓勇,2010-03-15,20100915.0,买入,,调高,评级变动方向
2261,海通证券,王茹远,2010-12-31,20110630.0,买入,,调高,评级变动方向
2264,中信建投,郑绮,2010-08-11,20110211.0,买入,,调高,评级变动方向
2266,安信证券,黄守宏,2010-11-07,20110507.0,买入,增持,调高,评级变动方向
2269,申银万国,王立平,2010-01-11,20100711.0,买入,,调高,评级变动方向
2269,海通证券,区志航,2010-03-29,20100929.0,买入,,调高,评级变动方向
2269,中信证券,李鑫,2010-08-18,20110218.0,买入,,调高,评级变动方向
2269,申银万国,王立平,2010-09-15,20110315.0,买入,,调高,评级变动方向
2269,东方证券,施红梅,2010-10-29,20111029.0,买入,,调高,评级变动方向
2273,中信证券,唐川,2010-11-24,20110524.0,买入,,调高,评级变动方向
2277,广发证券,欧亚菲,2010-03-07,20110307.0,买入,持有,调高,评级变动方向
2277,申银万国,金泽斐,2010-05-10,20101110.0,买入,,调高,评级变动方向
2281,东海证券,康志毅,2010-12-24,20110624.0,买入,,调高,评级变动方向
2290,国金证券,王晓莹,2010-08-16,20110216.0,买入,,调高,评级变动方向
2293,安信证券,赵梅玲,2010-12-16,20110616.0,买入,中性,调高,评级变动方向
2299,齐鲁证券,周涛,2010-09-05,20110905.0,买入,,调高,评级变动方向
2299,中信证券,毛长青,2010-11-10,20110510.0,买入,,调高,评级变动方向
2299,申银万国,赵金厚,2010-12-07,20110607.0,买入,,调高,评级变动方向
2306,国金证券,毛峥嵘,2010-03-10,20100910.0,买入,持有,调高,评级变动方向
2311,光大证券,张力扬,2010-08-25,20110225.0,买入,,调高,评级变动方向
2311,中信证券,毛长青,2010-12-15,20110615.0,买入,,调高,评级变动方向
2325,宏源证券,周蓉姿,2010-10-27,20110427.0,买入,,调高,评级变动方向
2327,申银万国,王立平,2010-12-03,20110603.0,买入,,调高,评级变动方向
2329,安信证券,李铁,2010-11-15,20110515.0,买入,增持,调高,评级变动方向
2336,金元证券,魏芳,2010-08-19,20110219.0,买入,,调高,评级变动方向
2340,中原证券,何卫江,2010-11-23,20110523.0,买入,,调高,评级变动方向
2340,东海证券,李文,2010-12-27,20110627.0,买入,,调高,评级变动方向
2345,光大证券,唐佳睿,2010-12-22,20110622.0,买入,增持,调高,评级变动方向
2356,中银国际,韩玲,2010-03-22,20100922.0,买入,持有,调高,评级变动方向
2376,安信证券,侯利,2010-11-08,20110508.0,买入,增持,调高,评级变动方向
2384,东方证券,陈刚,2010-06-09,20110609.0,买入,,调高,评级变动方向
2385,中信证券,毛长青,2010-12-15,20110615.0,买入,,调高,评级变动方向
2387,安信证券,李铁,2010-11-16,20110516.0,买入,增持,调高,评级变动方向
2408,中信证券,黄莉莉,2010-11-19,20110519.0,买入,,调高,评级变动方向
2419,光大证券,唐佳睿,2010-10-25,20110425.0,买入,,调高,评级变动方向
2426,国金证券,王晓莹,2010-08-23,20110223.0,买入,,调高,评级变动方向
2428,东海证券,李文,2010-12-27,20110627.0,买入,,调高,评级变动方向
2449,齐鲁证券,刘江啸,2010-12-21,20111221.0,买入,持有,调高,评级变动方向
2489,光大证券,李婕,2010-12-28,20110628.0,买入,,调高,评级变动方向
300005,中信证券,李鑫,2010-09-09,20110309.0,买入,,调高,评级变动方向
300005,海通证券,区志航,2010-11-25,20110525.0,买入,,调高,评级变动方向
300025,中信证券,张兵,2010-04-22,20101022.0,买入,,调高,评级变动方向
300025,东海证券,康志毅,2010-12-29,20110629.0,买入,,调高,评级变动方向
300027,申银万国,万建军,2010-03-18,20100918.0,买入,,调高,评级变动方向
300027,东海证券,康志毅,2010-06-21,20101221.0,买入,,调高,评级变动方向
300027,西南证券,马凤桃,2010-08-09,20110209.0,买入,,调高,评级变动方向
300047,华泰联合,关海燕,2010-08-25,20110225.0,买入,,调高,评级变动方向
300048,安信证券,黄守宏,2010-12-01,20110601.0,买入,增持,调高,评级变动方向
300049,湘财证券,叶侃,2010-07-22,20110722.0,买入,,调高,评级变动方向
300070,金元证券,秦燕,2010-09-17,20110317.0,买入,,调高,评级变动方向
300070,中信证券,杨治山,2010-12-15,20110615.0,买入,,调高,评级变动方向
300072,中信建投,梁斌,2010-08-16,20110216.0,买入,,调高,评级变动方向
300105,国金证券,赵乾明,2010-11-15,20110515.0,买入,,调高,评级变动方向
600000,海通证券,范坤祥,2010-03-11,20100911.0,买入,,调高,评级变动方向
600004,中银国际,杜建平,2010-10-27,20110427.0,买入,持有,调高,评级变动方向
600006,山西证券,张旭,2010-03-17,20100917.0,买入,,调高,评级变动方向
600009,国金证券,李莉芳,2010-05-24,20101124.0,买入,持有,调高,评级变动方向
600011,中银国际,胡文洲,2010-08-12,20110212.0,买入,持有,调高,评级变动方向
600012,海通证券,钮宇鸣,2010-11-03,20110503.0,买入,,调高,评级变动方向
600015,宏源证券,张继袖,2010-07-20,20110120.0,买入,,调高,评级变动方向
600016,瑞银证券,孙旭,2010-01-13,20110113.0,买入,卖出,调高,评级变动方向
600016,中银国际,袁琳,2010-02-12,20100812.0,买入,持有,调高,评级变动方向
600019,山西证券,刘俊清,2010-04-01,20101001.0,买入,,调高,评级变动方向
600019,中银国际,乐宇坤,2010-08-31,20110228.0,买入,持有,调高,评级变动方向
600019,申银万国,赵湘鄂,2010-11-01,20110501.0,买入,增持,调高,评级变动方向
600019,中信建投,王喆,2010-12-14,20110614.0,买入,,调高,评级变动方向
600026,东方证券,章琪,2010-02-02,20100802.0,买入,,调高,评级变动方向
600028,中信证券,殷孝东,2010-06-17,20101217.0,买入,,调高,评级变动方向
600029,中银国际,杜建平,2010-01-22,20100722.0,买入,卖出,调高,评级变动方向
600029,中信证券,马晓立,2010-03-09,20100909.0,买入,,调高,评级变动方向
600029,海通证券,陈志鹏,2010-04-13,20101013.0,买入,,调高,评级变动方向
600030,宏源证券,黄立军,2010-03-31,20100930.0,买入,,调高,评级变动方向
600031,瑞银证券,密叶舟,2010-01-14,20110114.0,买入,卖出,调高,评级变动方向
600035,海通证券,钮宇鸣,2010-04-13,20101013.0,买入,,调高,评级变动方向
600036,中信建投,魏涛,2010-04-16,20101016.0,买入,,调高,评级变动方向
600036,申银万国,励雅敏,2010-10-31,20110430.0,买入,,调高,评级变动方向
600037,宏源证券,王铮,2010-06-11,20101211.0,买入,,调高,评级变动方向
600048,东海证券,桂长元,2010-02-05,20100805.0,买入,,调高,评级变动方向
600048,中银国际,田世欣,2010-08-10,20110210.0,买入,持有,调高,评级变动方向
600050,安信证券,黄文戈,2010-06-24,20101224.0,买入,中性,调高,评级变动方向
600050,安信证券,黄文戈,2010-08-16,20110216.0,买入,中性,调高,评级变动方向
600054,光大证券,黄志刚,2010-03-15,20100915.0,买入,,调高,评级变动方向
600060,光大证券,赵磊,2010-10-29,20110429.0,买入,,调高,评级变动方向
600066,海通证券,赵晨曦,2010-08-03,20110203.0,买入,,调高,评级变动方向
600087,中信证券,纪云涛,2010-05-17,20101117.0,买入,增持,调高,评级变动方向
600089,安信证券,黄守宏,2010-08-16,20110216.0,买入,增持,调高,评级变动方向
600096,广发证券,谢军,2010-02-10,20110210.0,买入,持有,调高,评级变动方向
600100,中信证券,张新峰,2010-03-15,20100915.0,买入,,调高,评级变动方向
600104,东海证券,吴文钊,2010-04-02,20101002.0,买入,,调高,评级变动方向
600108,申银万国,赵金厚,2010-12-20,20110620.0,买入,,调高,评级变动方向
600114,浙商证券,史海升,2010-05-23,20101123.0,买入,中性,调高,评级变动方向
600115,湘财证券,刘江渝,2010-07-21,20110721.0,买入,,调高,评级变动方向
600117,信达证券,范海波,2010-08-08,20110208.0,买入,,调高,评级变动方向
600117,申银万国,赵湘鄂,2010-10-20,20110420.0,买入,,调高,评级变动方向
600123,中银国际,唐倩,2010-12-28,20110628.0,买入,持有,调高,评级变动方向
600138,东方证券,杨春燕,2010-06-28,20110628.0,买入,,调高,评级变动方向
600138,中银国际,冯雪,2010-08-16,20110216.0,买入,持有,调高,评级变动方向
600141,海通证券,邓勇,2010-04-14,20101014.0,买入,,调高,评级变动方向
600161,广发证券,葛峥,2010-07-14,20110714.0,买入,持有,调高,评级变动方向
600169,海通证券,龙华,2010-04-07,20101007.0,买入,,调高,评级变动方向
600170,中银国际,李攀,2010-08-31,20110228.0,买入,持有,调高,评级变动方向
600170,申银万国,励雅敏,2010-09-02,20110302.0,买入,,调高,评级变动方向
600176,华泰联合,周焕,2010-12-07,20110607.0,买入,,调高,评级变动方向
600188,中信证券,罗泽汀,2010-04-26,20101026.0,买入,,调高,评级变动方向
600189,广发证券,熊峰,2010-05-10,20110510.0,买入,持有,调高,评级变动方向
600216,东海证券,屈昳,2010-01-27,20100727.0,买入,,调高,评级变动方向
600221,中银国际,李雁,2010-11-01,20110501.0,买入,持有,调高,评级变动方向
600221,中信证券,曾旭,2010-12-06,20110606.0,买入,,调高,评级变动方向
600236,广发证券,谢军,2010-04-10,20110410.0,买入,持有,调高,评级变动方向
600256,广发证券,谢军,2010-03-17,20110317.0,买入,持有,调高,评级变动方向
600258,中银国际,冯雪,2010-04-12,20101012.0,买入,持有,调高,评级变动方向
600258,华泰联合,吴红光,2010-08-22,20110222.0,买入,,调高,评级变动方向
600258,山西证券,加丽果,2010-09-29,20110329.0,买入,,调高,评级变动方向
600258,国金证券,毛峥嵘,2010-11-24,20110524.0,买入,,调高,评级变动方向
600261,信达证券,张冬峰,2010-08-02,20110202.0,买入,,调高,评级变动方向
600263,宏源证券,周蓉姿,2010-04-12,20101012.0,买入,,调高,评级变动方向
600268,东方证券,邹慧,2010-04-02,20101002.0,买入,,调高,评级变动方向
600269,中银国际,刘会明,2010-08-10,20110210.0,买入,持有,调高,评级变动方向
600271,中信证券,张新峰,2010-03-22,20100922.0,买入,增持,调高,评级变动方向
600273,东海证券,吴文钊,2010-07-08,20110108.0,买入,,调高,评级变动方向
600276,中银国际,贺长明,2010-08-09,20110209.0,买入,持有,调高,评级变动方向
600282,中银国际,乐宇坤,2010-08-26,20110226.0,买入,持有,调高,评级变动方向
600284,中信证券,潘建平,2010-04-06,20101006.0,买入,,调高,评级变动方向
600292,湘财证券,吴江,2010-09-27,20110927.0,买入,,调高,评级变动方向
600298,日信证券,王永锋,2010-07-19,20110119.0,买入,,调高,评级变动方向
600308,国金证券,万友林,2010-10-18,20110418.0,买入,,调高,评级变动方向
600309,太平洋证券,姚鑫,2010-04-07,20101007.0,买入,,调高,评级变动方向
600316,光大证券,恽敏,2010-10-27,20110427.0,买入,,调高,评级变动方向
600321,海通证券,江孔亮,2010-03-30,20100930.0,买入,,调高,评级变动方向
600323,中信证券,杨治山,2010-01-28,20100728.0,买入,,调高,评级变动方向
600323,中银国际,于念,2010-03-30,20100930.0,买入,持有,调高,评级变动方向
600325,广发证券,沈爱卿,2010-07-06,20110706.0,买入,持有,调高,评级变动方向
600327,东海证券,张先萍,2010-04-22,20101022.0,买入,,调高,评级变动方向
600327,海通证券,路颖,2010-10-15,20110415.0,买入,增持,调高,评级变动方向
600336,光大证券,赵磊,2010-04-04,20101004.0,买入,,调高,评级变动方向
600339,广发证券,谢军,2010-03-10,20110310.0,买入,持有,调高,评级变动方向
600348,世纪证券,陆勤,2010-04-26,20101026.0,买入,,调高,评级变动方向
600350,中银国际,刘会明,2010-06-30,20101231.0,买入,持有,调高,评级变动方向
600352,东方证券,王晶,2010-01-13,20100713.0,买入,,调高,评级变动方向
600352,中信证券,刘旭明,2010-03-30,20100930.0,买入,,调高,评级变动方向
600361,华泰联合,吴红光,2010-08-18,20110218.0,买入,,调高,评级变动方向
600362,信达证券,范海波,2010-08-30,20110228.0,买入,持有,调高,评级变动方向
600362,中银国际,乐宇坤,2010-09-30,20110331.0,买入,卖出,调高,评级变动方向
600362,光大证券,汪前明,2010-10-11,20110411.0,买入,,调高,评级变动方向
600362,东海证券,李文,2010-12-27,20110627.0,买入,,调高,评级变动方向
600368,金元证券,魏芳,2010-05-04,20101104.0,买入,,调高,评级变动方向
600368,安信证券,彭倩,2010-12-31,20110630.0,买入,增持,调高,评级变动方向
600369,广发证券,曹恒乾,2010-04-26,20110426.0,买入,持有,调高,评级变动方向
600383,中信证券,陈聪,2010-01-04,20100704.0,买入,,调高,评级变动方向
600395,申银万国,詹凌燕,2010-12-22,20110622.0,买入,,调高,评级变动方向
600396,华泰联合,王爽,2010-05-06,20101106.0,买入,,调高,评级变动方向
600403,信达证券,哈斯,2010-03-31,20100930.0,买入,,调高,评级变动方向
600409,安信证券,刘军,2010-10-31,20110430.0,买入,中性,调高,评级变动方向
600410,中信证券,张新峰,2010-08-13,20110213.0,买入,增持,调高,评级变动方向
600416,国金证券,张帅,2010-02-11,20100811.0,买入,持有,调高,评级变动方向
600416,安信证券,黄守宏,2010-06-02,20101202.0,买入,,调高,评级变动方向
600416,中信证券,刘磊,2010-08-23,20110223.0,买入,,调高,评级变动方向
600416,山西证券,梁玉梅,2010-11-11,20110511.0,买入,,调高,评级变动方向
600418,山西证券,白宇,2010-11-04,20110504.0,买入,,调高,评级变动方向
600426,东海证券,毛伟,2010-02-09,20100809.0,买入,,调高,评级变动方向
600428,中信证券,纪云涛,2010-03-08,20100908.0,买入,,调高,评级变动方向
600428,申银万国,张西林,2010-12-21,20110621.0,买入,,调高,评级变动方向
600438,中信建投,郑绮,2010-03-10,20100910.0,买入,,调高,评级变动方向
600438,光大证券,张力扬,2010-08-24,20110224.0,买入,,调高,评级变动方向
600439,广发证券,欧亚菲,2010-07-23,20110723.0,买入,持有,调高,评级变动方向
600439,安信证券,赵梅玲,2010-12-16,20110616.0,买入,增持,调高,评级变动方向
600449,中银国际,李攀,2010-09-28,20110328.0,买入,持有,调高,评级变动方向
600456,华泰联合,叶洮,2010-05-10,20101110.0,买入,,调高,评级变动方向
600467,齐鲁证券,孙国东,2010-08-18,20110818.0,买入,增持,调高,评级变动方向
600468,宏源证券,王静,2010-07-30,20110130.0,买入,增持,调高,评级变动方向
600485,光大证券,周励谦,2010-04-11,20101011.0,买入,,调高,评级变动方向
600485,光大证券,周励谦,2010-08-24,20110224.0,买入,,调高,评级变动方向
600487,广发证券,亓辰,2010-12-22,20111222.0,买入,持有,调高,评级变动方向
600489,海通证券,杨红杰,2010-04-14,20101014.0,买入,,调高,评级变动方向
600489,光大证券,汪前明,2010-08-30,20110228.0,买入,,调高,评级变动方向
600489,宏源证券,闵丹,2010-11-30,20110531.0,买入,,调高,评级变动方向
600497,中银国际,乐宇坤,2010-12-31,20110630.0,买入,持有,调高,评级变动方向
600498,广发证券,亓辰,2010-12-13,20111213.0,买入,持有,调高,评级变动方向
600500,中信证券,殷孝东,2010-01-06,20100706.0,买入,,调高,评级变动方向
600508,中信证券,罗泽汀,2010-07-26,20110126.0,买入,,调高,评级变动方向
600516,宏源证券,赵丽明,2010-08-26,20110226.0,买入,,调高,评级变动方向
600516,中信证券,周希增,2010-12-20,20110620.0,买入,,调高,评级变动方向
600518,海通证券,江维娜,2010-02-26,20100826.0,买入,,调高,评级变动方向
600519,中信建投,郑绮,2010-01-26,20100726.0,买入,,调高,评级变动方向
600519,申银万国,童驯,2010-11-23,20110523.0,买入,,调高,评级变动方向
600522,光大证券,周励谦,2010-04-21,20101021.0,买入,,调高,评级变动方向
600522,光大证券,周励谦,2010-10-21,20110421.0,买入,,调高,评级变动方向
600527,中信证券,李鑫,2010-03-28,20100928.0,买入,,调高,评级变动方向
600531,信达证券,范海波,2010-03-29,20100929.0,买入,持有,调高,评级变动方向
