交易代码,实际净利润公告日期,实际净利润报告期,报表类型,净利润,平均预测净利润
888,2010-03-31,20091231,合并报表,83857643.85,74000000.0
903,2010-03-05,20091231,合并报表,169944618.72,124462800.0
918,2010-02-10,20091231,合并报表,1196884489.49,1051000000.0
932,2010-03-19,20091231,合并报表,120038052.41,36270000.0
939,2010-01-20,20091231,合并报表,188369996.7,91340000.0
963,2010-03-27,20091231,合并报表,378421189.62,257235000.0
965,2010-04-20,20091231,合并报表,157894525.96,130400000.0
990,2010-04-28,20091231,合并报表,40593385.7,28535000.0
999,2010-03-02,20091231,合并报表,709489009.98,672805000.0
2004,2010-03-06,20091231,合并报表,127684400.25,124080000.0
2007,2010-03-10,20091231,合并报表,608475487.75,474666666.6666667
2010,2010-04-27,20091231,合并报表,140893880.23,135000000.0
2012,2010-04-27,20091231,合并报表,61044230.7,48550000.0
2014,2010-02-26,20091231,合并报表,100690892.49,87700000.0
2023,2010-03-23,20091231,合并报表,55118349.67,54000000.0
2024,2010-03-16,20091231,合并报表,2889956000.0,2794616687.5
2028,2010-03-20,20091231,合并报表,861222400.94,760446666.6666666
2029,2010-04-17,20091231,合并报表,203904026.53,198580000.0
2035,2010-03-10,20091231,合并报表,53702606.81,31733333.333333332
2039,2010-04-21,20091231,合并报表,33655666.96,-33300000.0
2041,2010-04-21,20091231,合并报表,93620618.63,91786666.66666667
2050,2010-04-07,20091231,合并报表,237853879.87,225777925.0
2054,2010-04-27,20091231,合并报表,160081792.09,157553333.33333334
2055,2010-04-17,20091231,合并报表,31603677.41,29880000.0
2062,2010-03-16,20091231,合并报表,309444611.34,305000000.0
2063,2010-04-23,20091231,合并报表,115570613.89,107365000.0
2067,2010-04-08,20091231,合并报表,31888015.89,28900000.0
2069,2010-02-23,20091231,合并报表,206586425.68,164822825.0
2070,2010-02-27,20091231,合并报表,63938141.61,59000000.0
2078,2010-04-22,20091231,合并报表,478824331.84,470321666.6666667
2082,2010-01-19,20091231,合并报表,121048269.12,104096250.0
2084,2010-03-31,20091231,合并报表,17622958.57,11380000.0
2086,2010-04-15,20091231,合并报表,55304246.73,52730000.0
2091,2010-03-18,20091231,合并报表,147529835.48,145000000.0
2095,2010-03-05,20091231,合并报表,40997837.87,40140000.0
2097,2010-04-20,20091231,合并报表,105604551.82,105000000.0
2100,2010-04-27,20091231,合并报表,98446426.41,85470000.0
2122,2010-03-24,20091231,合并报表,553724102.78,543500000.0
2124,2010-03-23,20091231,合并报表,53079841.32,50690000.0
2126,2010-04-08,20091231,合并报表,53980415.57,46700000.0
2133,2010-02-01,20091231,合并报表,166293494.79,162120000.0
2140,2010-03-29,20091231,合并报表,129983469.08,119505000.0
2146,2010-03-19,20091231,合并报表,609540169.65,590123333.3333334
2156,2010-03-27,20091231,合并报表,60228718.51,51365000.0
2159,2010-02-10,20091231,合并报表,22219225.94,19800000.0
2169,2010-02-10,20091231,合并报表,40126215.16,37000000.0
2172,2010-03-24,20091231,合并报表,161105804.56,77940000.0
2185,2010-03-30,20091231,合并报表,77139928.19,76000000.0
2202,2010-03-04,20091231,合并报表,1745579515.28,1350610000.0
2204,2010-03-19,20091231,合并报表,154707553.13,153000000.0
2208,2010-03-31,20091231,合并报表,110842724.52,105530000.0
2215,2010-03-18,20091231,合并报表,137797352.68,131846666.66666667
2217,2010-04-16,20091231,合并报表,80075976.5,61760000.0
2220,2010-03-31,20091231,合并报表,75783481.82,64000000.0
2225,2010-03-26,20091231,合并报表,128925091.36,120000000.0
2237,2010-04-10,20091231,合并报表,150112754.27,79900000.0
2248,2010-02-26,20091231,合并报表,115966282.95,112500000.0
2252,2010-04-08,20091231,合并报表,135663016.16,122760000.0
2254,2010-04-28,20091231,合并报表,109148371.28,98910000.0
2269,2010-04-22,20091231,合并报表,604228529.0,566622000.0
2271,2010-01-30,20091231,合并报表,73185563.78,71700000.0
2273,2010-04-15,20091231,合并报表,57572157.27,57062000.0
2274,2010-04-12,20091231,合并报表,-99417180.68,-103250000.0
2277,2010-04-01,20091231,合并报表,149623821.38,146400000.0
2285,2010-03-26,20091231,合并报表,150830445.74,131000000.0
2293,2010-03-30,20091231,合并报表,144473175.58,144249000.0
2294,2010-03-15,20091231,合并报表,215747086.85,186800000.0
2303,2010-03-25,20091231,合并报表,132638287.49,128603333.33333333
2304,2010-03-05,20091231,合并报表,1253620006.49,1120068333.3333333
2305,2010-03-30,20091231,合并报表,166186365.12,161000000.0
2308,2010-03-26,20091231,合并报表,139356166.76,126359090.9090909
2310,2010-02-11,20091231,合并报表,83731690.35,82037060.0
2312,2010-04-17,20091231,合并报表,47476058.85,45933333.333333336
2313,2010-03-29,20091231,合并报表,72542068.91,69116272.72727273
2317,2010-04-08,20091231,合并报表,100354725.55,97187692.3076923
2322,2010-04-07,20091231,合并报表,76098218.37,62858126.666666664
2323,2010-03-31,20091231,合并报表,65445211.61,64770000.0
2324,2010-04-08,20091231,合并报表,96072916.75,80000340.0
2325,2010-04-08,20091231,合并报表,69063559.6,61002600.0
2327,2010-04-28,20091231,合并报表,86105281.55,82307682.5
2328,2010-03-29,20091231,合并报表,151326904.53,140234014.2857143
2331,2010-03-30,20091231,合并报表,33185109.99,32866666.666666668
2332,2010-03-26,20091231,合并报表,88841792.18,76924000.0
2333,2010-04-15,20091231,合并报表,99658376.66,99194615.38461539
2334,2010-03-09,20091231,合并报表,81682980.06,75978000.0
2335,2010-03-31,20091231,合并报表,69635021.78,57578571.428571425
2336,2010-04-13,20091231,合并报表,229608804.84,227476781.06666666
2337,2010-04-02,20091231,合并报表,101822354.24,90005380.0
300002,2010-03-18,20091231,合并报表,270751746.79,231000000.0
300003,2010-04-13,20091231,合并报表,292212135.6,289000000.0
300005,2010-03-18,20091231,合并报表,44034027.38,38498150.0
300011,2010-03-31,20091231,合并报表,59890982.78,48000000.0
300026,2010-03-18,20091231,合并报表,80969817.87,80900000.0
300027,2010-03-25,20091231,合并报表,84552593.53,83327150.0
300030,2010-03-31,20091231,合并报表,26905040.57,26379166.666666668
300031,2010-02-27,20091231,合并报表,48305131.18,47816530.0
300032,2010-04-13,20091231,合并报表,57386243.36,51043333.333333336
300033,2010-01-26,20091231,合并报表,74735230.0,67618800.0
300034,2010-02-10,20091231,合并报表,38067056.16,37336250.0
300036,2010-04-07,20091231,合并报表,31537303.24,30510166.666666668
300037,2010-03-05,20091231,合并报表,60133141.18,57875833.333333336
300040,2010-03-27,20091231,合并报表,46792375.47,46675635.71428572
300041,2010-04-21,20091231,合并报表,50739829.2,47832000.0
300043,2010-03-31,20091231,合并报表,39065498.92,38976333.5
600005,2010-04-27,20091231,合并报表,1515376773.56,1514550000.0
600008,2010-03-20,20091231,合并报表,447453914.49,257310000.0
600011,2010-03-24,20091231,合并报表,5080996564.0,5059666666.666667
600015,2010-03-26,20091231,合并报表,3760226845.68,3448382435.714286
600016,2010-04-20,20091231,合并报表,12104000000.0,11861662500.0
600019,2010-04-01,20091231,合并报表,5816227393.1,5732960000.0
600021,2010-04-29,20091231,合并报表,383615393.33,330266666.6666667
600027,2010-03-29,20091231,合并报表,1162428000.0,1110980289.5
600029,2010-04-13,20091231,合并报表,358000000.0,54000000.0
600030,2010-03-31,20091231,合并报表,8984029173.87,8756343014.928572
600036,2010-04-14,20091231,合并报表,18235000000.0,17626386250.0
600048,2010-02-04,20091231,合并报表,3519226528.73,3362018571.428571
600055,2010-03-26,20091231,合并报表,68599532.98,42095000.0
600056,2010-03-16,20091231,合并报表,189269048.32,174370000.0
600060,2010-03-29,20091231,合并报表,498229266.88,412447500.0
600066,2010-04-06,20091231,合并报表,563485143.78,506599620.0
600068,2010-04-10,20091231,合并报表,1323096168.21,1280701766.6666667
600080,2010-04-24,20091231,合并报表,-14588456.24,-67100000.0
600088,2010-04-15,20091231,合并报表,114497825.26,67000000.0
600089,2010-02-25,20091231,合并报表,1528665798.18,1513896666.6666667
600096,2010-03-30,20091231,合并报表,77332946.42,-3700000.0
600104,2010-04-02,20091231,合并报表,6591932979.84,6213420000.0
600111,2010-04-17,20091231,合并报表,55768137.1,55495000.0
600115,2010-04-20,20091231,合并报表,539743000.0,63000000.0
600117,2010-04-13,20091231,合并报表,34768163.8,24000000.0
600120,2010-03-31,20091231,合并报表,106159074.15,101000000.0
600123,2010-03-30,20091231,合并报表,1270534007.53,1269674666.6666667
600132,2010-03-12,20091231,合并报表,181478933.93,174110000.0
600138,2010-03-27,20091231,合并报表,252619194.43,237500000.0
600153,2010-03-30,20091231,合并报表,1063704888.95,893000000.0
600159,2010-01-28,20091231,合并报表,338877612.36,323500000.0
600166,2010-02-27,20091231,合并报表,1037328532.55,885812500.0
600168,2010-03-16,20091231,合并报表,72432365.88,62440000.0
600177,2010-03-23,20091231,合并报表,3263921145.98,1854850000.0
600199,2010-04-01,20091231,合并报表,71372364.57,68010000.0
600210,2010-03-18,20091231,合并报表,654032101.38,641600000.0
600216,2010-03-27,20091231,合并报表,1213754825.77,1026626666.6666666
600219,2010-04-17,20091231,合并报表,714816148.12,614427437.5
600233,2010-03-23,20091231,合并报表,111071398.6,84000000.0
600248,2010-03-18,20091231,合并报表,87847873.57,69000000.0
600251,2010-04-13,20091231,合并报表,27463292.16,18305000.0
600256,2010-03-16,20091231,合并报表,537403189.01,478220000.0
600266,2010-03-26,20091231,合并报表,849971464.46,479100000.0
600268,2010-03-13,20091231,合并报表,89310169.49,86000000.0
600269,2010-03-16,20091231,合并报表,1228742154.41,1156135714.2857144
600270,2010-03-24,20091231,合并报表,229078033.97,153000000.0
600280,2010-04-09,20091231,合并报表,42879725.92,33010000.0
600283,2010-04-10,20091231,合并报表,53752641.62,49305000.0
600292,2010-03-26,20091231,合并报表,51692649.05,45000000.0
600308,2010-03-24,20091231,合并报表,1094851834.14,848606666.6666666
600316,2010-04-12,20091231,合并报表,196562133.58,175500000.0
600323,2010-03-30,20091231,合并报表,103573434.57,97913333.33333333
600327,2010-04-12,20091231,合并报表,187262804.18,160500000.0
600348,2010-04-23,20091231,合并报表,1856333055.38,1848674050.0
600350,2010-03-27,20091231,合并报表,1052211191.0,988600000.0
600368,2010-03-02,20091231,合并报表,142680993.18,102428500.0
600369,2010-02-09,20091231,合并报表,1007162624.22,880452500.0
600376,2010-03-20,20091231,合并报表,931702261.67,870500000.0
600379,2010-03-27,20091231,合并报表,21478081.23,9920000.0
600380,2010-03-09,20091231,合并报表,486007539.88,481600000.0
600383,2010-03-10,20091231,合并报表,1776233152.95,1451400000.0
600387,2010-03-31,20091231,合并报表,222174112.59,215669800.0
600388,2010-04-16,20091231,合并报表,257620609.38,238000000.0
600416,2010-02-10,20091231,合并报表,132196061.0,130500000.0
600420,2010-02-27,20091231,合并报表,89052252.7,81903333.33333333
600422,2010-04-23,20091231,合并报表,58323079.83,56500000.0
600449,2010-04-01,20091231,合并报表,444682030.69,366000000.0
600460,2010-02-12,20091231,合并报表,76625063.04,69030000.0
600468,2010-02-24,20091231,合并报表,30596737.32,28000000.0
600487,2010-04-01,20091231,合并报表,183880893.92,172000000.0
600489,2010-04-27,20091231,合并报表,521426165.46,399962500.0
600499,2010-02-06,20091231,合并报表,179945117.03,169530000.0
600508,2010-04-23,20091231,合并报表,949777393.05,831000000.0
600521,2010-03-23,20091231,合并报表,164978387.43,156000000.0
600522,2010-04-09,20091231,合并报表,334983853.33,328017325.0
600531,2010-03-27,20091231,合并报表,103196118.36,95330925.0
600549,2010-03-19,20091231,合并报表,212817487.2,180720000.0
600563,2010-03-18,20091231,合并报表,120310774.83,115666666.66666667
600570,2010-04-02,20091231,合并报表,205611275.22,194000000.0
600571,2010-04-08,20091231,合并报表,25103332.41,21000000.0
600581,2010-03-30,20091231,合并报表,110168310.96,54716666.666666664
600588,2010-03-23,20091231,合并报表,593699966.0,501177777.7777778
600639,2010-03-19,20091231,合并报表,360125351.74,335000000.0
600648,2010-03-16,20091231,合并报表,353072233.47,218000000.0
600660,2010-03-10,20091231,合并报表,1118029200.0,1087416666.6666667
600663,2010-04-01,20091231,合并报表,1132211307.44,1032000000.0
600675,2010-02-10,20091231,合并报表,636412512.92,602575000.0
600682,2010-04-09,20091231,合并报表,88681830.42,87430000.0
600718,2010-03-27,20091231,合并报表,640564034.0,634673333.3333334
600720,2010-03-27,20091231,合并报表,408001426.53,330796666.6666667
600725,2010-03-18,20091231,合并报表,93813931.57,76830000.0
600741,2010-04-07,20091231,合并报表,1530853091.66,1403166666.6666667
600742,2010-04-21,20091231,合并报表,354735916.45,284450000.0
600749,2010-04-16,20091231,合并报表,1043731.08,-1715900.0
600750,2010-03-09,20091231,合并报表,201095148.98,161040000.0
600761,2010-03-23,20091231,合并报表,111605179.54,85908080.0
600765,2010-03-29,20091231,合并报表,261000674.04,196500000.0
600779,2010-04-02,20091231,合并报表,320555656.79,282590333.3333333
600789,2010-03-27,20091231,合并报表,37579648.42,21150000.0
600790,2010-03-25,20091231,合并报表,69000139.38,59000000.0
600801,2010-03-31,20091231,合并报表,500507612.0,488333333.3333333
600805,2010-03-30,20091231,合并报表,324029517.34,300680000.0
600825,2010-04-28,20091231,合并报表,232990620.15,231000000.0
600831,2010-04-24,20091231,合并报表,78105945.15,77185714.28571428
600850,2010-02-03,20091231,合并报表,6144797.64,6000000.0
600862,2010-01-28,20091231,合并报表,201962122.11,123620000.0
600863,2010-04-24,20091231,合并报表,403680509.26,384400000.0
600866,2010-03-06,20091231,合并报表,224520604.67,185500000.0
600881,2010-03-27,20091231,合并报表,745878118.76,713710000.0
600886,2010-04-21,20091231,合并报表,531370805.25,404666666.6666667
600895,2010-03-20,20091231,合并报表,706909161.2,682000000.0
600960,2010-03-27,20091231,合并报表,51352523.83,44000000.0
600993,2010-03-27,20091231,合并报表,180081085.42,153410000.0
600999,2010-04-20,20091231,合并报表,3727722803.65,3079575590.8
601005,2010-04-23,20091231,合并报表,84029000.0,61000000.0
601006,2010-03-31,20091231,合并报表,6530374160.0,6369981333.333333
601007,2010-03-18,20091231,合并报表,85377406.42,64465000.0
601111,2010-04-23,20091231,合并报表,5029451000.0,4401155000.0
601117,2010-04-23,20091231,合并报表,979161234.13,920343390.0
601166,2010-03-04,20091231,合并报表,13281942672.62,12357894070.833334
601186,2010-04-27,20091231,合并报表,6599072000.0,5958000000.0
601299,2010-04-21,20091231,合并报表,1315560000.0,1283654822.2222223
601318,2010-04-17,20091231,合并报表,13883000000.0,10224285714.285715
601328,2010-03-31,20091231,合并报表,30075000000.0,29361000000.0
601333,2010-04-23,20091231,合并报表,1357328545.0,1329090000.0
601398,2010-03-26,20091231,合并报表,128599000000.0,126500333333.33333
601601,2010-04-19,20091231,合并报表,7356000000.0,5269388843.615385
601628,2010-04-08,20091231,合并报表,32881000000.0,26711600000.0
601668,2010-04-20,20091231,合并报表,5729799000.0,5415654000.0
601788,2010-03-23,20091231,合并报表,2826661427.48,2695302000.0
601801,2010-03-20,20091231,合并报表,276470319.4,269924850.0
601888,2010-04-28,20091231,合并报表,312752655.5,311370000.0
601989,2010-04-20,20091231,合并报表,1490482213.07,1446057450.0
601999,2010-04-21,20091231,合并报表,129327149.46,126912680.0
