交易代码,实际净利润公告日期,实际净利润报告期,报表类型,净利润,平均预测净利润
2142,2012-04-26,20111231,合并报表,3253510000.0,3051666666.6666665
2146,2012-03-20,20111231,合并报表,1532227120.84,1459895714.2857144
2154,2012-04-17,20111231,合并报表,368316075.2,342000000.0
2187,2012-03-31,20111231,合并报表,213621062.44,198805000.0
2191,2012-03-17,20111231,合并报表,388993128.37,384000000.0
2204,2012-04-25,20111231,合并报表,910884788.19,893230000.0
2221,2012-04-25,20111231,合并报表,78928215.33,63000000.0
2241,2012-02-14,20111231,合并报表,528017960.16,522135000.0
2250,2012-03-30,20111231,合并报表,294334952.72,290593333.3333333
2251,2012-03-05,20111231,合并报表,260091846.56,247817142.85714287
2264,2012-03-10,20111231,合并报表,146178473.11,139910000.0
2266,2012-04-17,20111231,合并报表,181444778.72,173006666.66666666
2269,2012-04-26,20111231,合并报表,1206007412.0,1085500000.0
2293,2012-04-05,20111231,合并报表,374010138.19,374000000.0
2297,2012-03-30,20111231,合并报表,36366876.12,36000000.0
2311,2012-04-18,20111231,合并报表,344106104.51,337722500.0
2320,2012-03-07,20111231,合并报表,206054285.74,205375000.0
2344,2012-04-18,20111231,合并报表,527018604.1,518666666.6666667
2350,2012-03-27,20111231,合并报表,86233755.69,77025000.0
2353,2012-03-17,20111231,合并报表,424356645.25,422120025.0
2358,2012-02-28,20111231,合并报表,130559047.85,122426666.66666667
2372,2012-03-16,20111231,合并报表,219252473.64,214000000.0
2376,2012-04-19,20111231,合并报表,163885669.14,163500000.0
2381,2012-02-29,20111231,合并报表,37946525.19,37860000.0
2387,2012-04-25,20111231,合并报表,102822651.55,102000000.0
2392,2012-03-23,20111231,合并报表,120244835.92,118000000.0
2396,2012-03-23,20111231,合并报表,178669534.01,164500000.0
2398,2012-03-31,20111231,合并报表,136801515.2,124114000.0
2428,2012-03-16,20111231,合并报表,93895813.05,86996666.66666667
2429,2012-03-22,20111231,合并报表,407604439.26,385000000.0
2430,2012-03-20,20111231,合并报表,497352959.69,495900000.0
2433,2012-01-20,20111231,合并报表,74152615.58,73795000.0
2438,2012-03-13,20111231,合并报表,50866660.84,50500000.0
2443,2012-04-20,20111231,合并报表,62020889.69,59363333.333333336
2447,2012-04-26,20111231,合并报表,100315293.03,75438000.0
2449,2012-03-28,20111231,合并报表,120507797.96,109000000.0
2456,2012-04-13,20111231,合并报表,20708658.77,7420000.0
2460,2012-03-13,20111231,合并报表,54288452.76,53675000.0
2462,2012-03-30,20111231,合并报表,63682549.58,61580000.0
2483,2012-04-10,20111231,合并报表,199396350.56,182660000.0
2485,2012-02-28,20111231,合并报表,199070655.21,197760000.0
2489,2012-03-17,20111231,合并报表,266150628.29,254730000.0
2503,2012-04-25,20111231,合并报表,173186350.27,159645000.0
2507,2012-03-29,20111231,合并报表,88404515.74,82000000.0
2508,2012-03-13,20111231,合并报表,186992052.64,175525000.0
2524,2012-03-28,20111231,合并报表,24343580.0,23000000.0
2534,2012-03-30,20111231,合并报表,328595790.04,304800000.0
2536,2012-04-20,20111231,合并报表,67889785.33,67450000.0
2538,2012-02-23,20111231,合并报表,161942341.9,138000000.0
2544,2012-04-18,20111231,合并报表,77088387.16,69700000.0
2546,2012-02-18,20111231,合并报表,131096210.67,129000000.0
2549,2012-02-29,20111231,合并报表,74708041.5,74000000.0
2554,2012-04-07,20111231,合并报表,91891001.71,91000000.0
2557,2012-03-27,20111231,合并报表,212840007.15,199000000.0
2572,2012-03-30,20111231,合并报表,134731840.01,134000000.0
2588,2012-03-27,20111231,合并报表,245484583.45,238700000.0
2589,2012-04-25,20111231,合并报表,84057346.91,82000000.0
2594,2012-03-26,20111231,合并报表,1384625000.0,938157500.0
2610,2012-04-24,20111231,合并报表,197263945.56,171590000.0
2611,2012-03-29,20111231,合并报表,76337141.52,74600000.0
2612,2012-03-23,20111231,合并报表,208660759.88,208500000.0
2616,2012-03-27,20111231,合并报表,80023022.39,77800000.0
2629,2012-04-18,20111231,合并报表,72394784.43,68253350.0
2635,2012-03-28,20111231,合并报表,101044011.94,90080769.23076923
2638,2012-03-20,20111231,合并报表,124623159.89,119537333.33333333
2640,2012-04-17,20111231,合并报表,68707271.93,62072421.428571425
2641,2012-03-28,20111231,合并报表,170621035.54,163685555.55555555
2642,2012-03-23,20111231,合并报表,71405551.04,70943636.36363636
2646,2012-04-25,20111231,合并报表,211632130.72,204915384.6153846
2650,2012-04-12,20111231,合并报表,157720390.2,156851818.1818182
2654,2012-04-16,20111231,合并报表,54069051.0,53000000.0
300005,2012-04-10,20111231,合并报表,107151778.05,97188181.81818181
300024,2012-02-29,20111231,合并报表,159666195.85,153125000.0
300027,2012-03-28,20111231,合并报表,202898504.85,193982222.2222222
300034,2012-03-08,20111231,合并报表,64390531.53,60220000.0
300072,2012-03-20,20111231,合并报表,95062957.42,92490000.0
300077,2012-03-19,20111231,合并报表,107714577.2,96300000.0
300096,2012-04-17,20111231,合并报表,86353307.85,75500000.0
300099,2012-02-28,20111231,合并报表,86252371.54,80915000.0
300104,2012-03-15,20111231,合并报表,131121130.75,128134000.0
300110,2012-03-16,20111231,合并报表,87560917.68,86500000.0
300126,2012-03-15,20111231,合并报表,74250656.12,65900000.0
300133,2012-03-23,20111231,合并报表,153988116.83,152242500.0
300142,2012-03-14,20111231,合并报表,207537629.33,204775000.0
300145,2012-03-31,20111231,合并报表,97299478.46,96050000.0
300150,2012-04-13,20111231,合并报表,95928324.11,93910000.0
300159,2012-03-10,20111231,合并报表,79196818.33,75253333.33333333
300171,2012-04-20,20111231,合并报表,217402530.67,213400000.0
300177,2012-02-23,20111231,合并报表,62294069.73,61985000.0
300180,2012-04-21,20111231,合并报表,78941446.31,73100000.0
300183,2012-03-29,20111231,合并报表,204090975.87,190900000.0
300186,2012-03-21,20111231,合并报表,166866682.99,153000000.0
300188,2012-03-31,20111231,合并报表,61504981.78,59706666.666666664
300197,2012-03-13,20111231,合并报表,140252766.42,138000000.0
300202,2012-03-28,20111231,合并报表,69779511.31,66490000.0
300204,2012-03-20,20111231,合并报表,104257876.23,89390000.0
300219,2012-03-15,20111231,合并报表,73034625.28,72400000.0
300224,2012-03-27,20111231,合并报表,210080825.29,196340000.0
300226,2012-03-28,20111231,合并报表,38640476.16,37210000.0
300236,2012-04-25,20111231,合并报表,39025057.64,37950000.0
300239,2012-03-20,20111231,合并报表,24671454.52,23170000.0
300247,2012-04-20,20111231,合并报表,46477493.91,43000000.0
300251,2012-03-15,20111231,合并报表,175796606.31,170850000.0
300267,2012-03-10,20111231,合并报表,117811939.82,113635000.0
300273,2012-04-23,20111231,合并报表,79052423.23,78970000.0
300275,2012-03-06,20111231,合并报表,61080175.92,60787500.0
300285,2012-03-29,20111231,合并报表,44066084.37,43260000.0
600000,2012-03-16,20111231,合并报表,27285981000.0,25573820000.0
600004,2012-03-15,20111231,合并报表,697102478.89,627000000.0
600012,2012-03-28,20111231,合并报表,856727960.77,840000000.0
600015,2012-03-27,20111231,合并报表,9221933577.13,8247000000.0
600016,2012-03-23,20111231,合并报表,27920000000.0,27100745000.0
600018,2012-03-28,20111231,合并报表,4724188042.46,4471000000.0
600026,2012-03-16,20111231,合并报表,1047315480.21,943590000.0
600030,2012-03-30,20111231,合并报表,12576482780.31,7155060000.0
600036,2012-03-29,20111231,合并报表,36129000000.0,35164500000.0
600060,2012-04-10,20111231,合并报表,1689067139.83,1209423333.3333333
600066,2012-03-27,20111231,合并报表,1181405326.81,1069366666.6666666
600104,2012-03-30,20111231,合并报表,20221866457.55,18297706000.0
600123,2012-04-19,20111231,合并报表,1662627780.25,1641822500.0
600139,2012-03-23,20111231,合并报表,246900217.53,199000000.0
600153,2012-04-11,20111231,合并报表,2250203156.28,1936000000.0
600157,2012-03-23,20111231,合并报表,322306396.72,289110000.0
600170,2012-03-27,20111231,合并报表,1357185510.62,1135000000.0
600172,2012-03-28,20111231,合并报表,130821931.6,130500000.0
600195,2012-04-21,20111231,合并报表,450902641.8,371000000.0
600236,2012-03-27,20111231,合并报表,192874245.44,158000000.0
600261,2012-04-17,20111231,合并报表,225080075.29,223575000.0
600337,2012-04-12,20111231,合并报表,196382709.57,196000000.0
600351,2012-02-04,20111231,合并报表,186430628.0,130950000.0
600366,2012-04-17,20111231,合并报表,661444712.51,476000000.0
600372,2012-03-01,20111231,合并报表,410865251.62,405000000.0
600373,2012-03-10,20111231,合并报表,483027144.91,481000000.0
600376,2012-03-23,20111231,合并报表,1876684051.52,1656800000.0
600406,2012-02-02,20111231,合并报表,854767556.66,825531800.0
600420,2012-03-09,20111231,合并报表,120032511.26,97000000.0
600433,2012-03-13,20111231,合并报表,85264930.57,84480000.0
600436,2012-04-14,20111231,合并报表,254867961.48,247606000.0
600486,2012-04-10,20111231,合并报表,153705091.18,130100000.0
600495,2012-03-09,20111231,合并报表,99717763.39,71000000.0
600500,2012-03-10,20111231,合并报表,775188641.76,756500000.0
600519,2012-04-11,20111231,合并报表,8763145910.23,8066890000.0
600533,2012-04-21,20111231,合并报表,273852292.9,264000000.0
600548,2012-03-29,20111231,合并报表,875146104.56,783666666.6666666
600549,2012-03-29,20111231,合并报表,1020818300.66,1016000000.0
600583,2012-03-30,20111231,合并报表,180958382.75,91770000.0
600587,2012-04-26,20111231,合并报表,107257530.27,104400000.0
600594,2012-03-29,20111231,合并报表,265483488.84,248675000.0
600600,2012-03-30,20111231,合并报表,1737928034.0,1611815000.0
600616,2012-03-27,20111231,合并报表,140967918.02,123000000.0
600645,2012-02-18,20111231,合并报表,23426188.83,23190000.0
600675,2012-03-16,20111231,合并报表,753849561.34,672000000.0
600724,2012-03-09,20111231,合并报表,638075858.41,613484500.0
600728,2012-03-27,20111231,合并报表,46740408.29,44340000.0
600750,2012-04-10,20111231,合并报表,227818447.7,203000000.0
600761,2012-03-20,20111231,合并报表,385866350.75,380000000.0
600776,2012-03-20,20111231,合并报表,187807447.69,187000000.0
600779,2012-04-28,20111231,合并报表,320473401.81,316500000.0
600787,2012-03-30,20111231,合并报表,398756104.21,377655000.0
600794,2012-02-17,20111231,合并报表,144513382.32,142000000.0
600823,2012-03-24,20111231,合并报表,1183719267.83,1024250000.0
600887,2012-02-29,20111231,合并报表,1809219539.77,1707033000.0
600895,2012-04-20,20111231,合并报表,466965659.91,466000000.0
600897,2012-03-30,20111231,合并报表,326262062.64,325000000.0
600987,2012-04-12,20111231,合并报表,264601031.51,259000000.0
601007,2012-03-23,20111231,合并报表,117123459.62,105040000.0
601009,2012-04-28,20111231,合并报表,3211504000.0,2972500000.0
601010,2012-03-28,20111231,合并报表,433658408.15,428746360.0
601088,2012-03-24,20111231,合并报表,44822000000.0,44346195714.28571
601098,2012-04-10,20111231,合并报表,802242301.3,768165000.0
601106,2012-04-26,20111231,合并报表,422983670.68,171310000.0
601107,2012-03-29,20111231,合并报表,1304163270.22,1201000000.0
601117,2012-04-20,20111231,合并报表,2375778207.17,2350300000.0
601126,2012-04-06,20111231,合并报表,216661454.99,208230000.0
601158,2012-04-05,20111231,合并报表,1609031580.56,1542000000.0
601166,2012-03-20,20111231,合并报表,25505000000.0,25460000000.0
601169,2012-04-24,20111231,合并报表,8946703000.0,8647666666.666666
601231,2012-03-24,20111231,合并报表,451759446.86,425000000.0
601299,2012-04-12,20111231,合并报表,2985173000.0,2759500000.0
601328,2012-03-29,20111231,合并报表,50735000000.0,50082000000.0
601390,2012-03-31,20111231,合并报表,6690015000.0,5466000000.0
601566,2012-04-23,20111231,合并报表,517893217.4,514100000.0
601633,2012-03-17,20111231,合并报表,3426195112.78,3390765000.0
601636,2012-04-07,20111231,合并报表,208236246.8,175690000.0
601668,2012-04-20,20111231,合并报表,13536971000.0,12724500000.0
601688,2012-04-21,20111231,合并报表,1784428782.88,1661500000.0
601717,2012-02-08,20111231,合并报表,1194058818.65,1182785714.2857144
601766,2012-03-31,20111231,合并报表,3864152539.0,3702000000.0
601857,2012-03-30,20111231,合并报表,132984000000.0,127259000000.0
601877,2012-03-03,20111231,合并报表,824262831.82,734080500.0
601898,2012-03-28,20111231,合并报表,9503817000.0,9491875000.0
601988,2012-03-30,20111231,合并报表,124182000000.0,121471000000.0
601998,2012-03-31,20111231,合并报表,30819000000.0,28362000000.0
