交易代码,实际净利润公告日期,实际净利润报告期,报表类型,净利润,平均预测净利润
830,2011-04-29,20101231,合并报表,212025234.74,177333333.33333334
850,2011-01-20,20101231,合并报表,360031662.58,258000000.0
868,2011-03-05,20101231,合并报表,73335710.54,64635000.0
869,2011-04-09,20101231,合并报表,1434218328.0,1361885000.0
881,2011-03-25,20101231,合并报表,203319714.42,172104450.0
885,2011-03-15,20101231,合并报表,128494979.29,53000000.0
886,2011-04-27,20101231,合并报表,118142989.3,70000000.0
893,2011-03-05,20101231,合并报表,191437548.74,172285000.0
900,2011-04-19,20101231,合并报表,792680896.5,739000000.0
917,2011-04-28,20101231,合并报表,410382708.73,99954000.0
926,2011-03-26,20101231,合并报表,500795839.68,476333333.3333333
959,2011-04-28,20101231,合并报表,349670790.15,320615000.0
970,2011-04-02,20101231,合并报表,206778794.92,190750000.0
973,2011-03-01,20101231,合并报表,173104203.98,171653333.33333334
988,2011-02-16,20101231,合并报表,251225284.92,221000000.0
996,2011-04-26,20101231,合并报表,14315111.64,12631713.5
998,2011-04-15,20101231,合并报表,74603186.73,62600000.0
1872,2011-03-29,20101231,合并报表,596680156.0,568885000.0
2003,2011-04-20,20101231,合并报表,256072449.94,239540000.0
2004,2011-03-25,20101231,合并报表,132041719.27,123000000.0
2006,2011-02-19,20101231,合并报表,91181284.04,62650000.0
2008,2011-04-15,20101231,合并报表,375668869.33,361092500.0
2011,2011-03-15,20101231,合并报表,218185956.24,213108766.66666666
2028,2011-03-19,20101231,合并报表,554353837.56,332400000.0
2029,2011-04-09,20101231,合并报表,283156917.45,272000000.0
2033,2011-03-10,20101231,合并报表,10086850.17,6500000.0
2035,2011-03-03,20101231,合并报表,121471092.75,113500000.0
2041,2011-04-21,20101231,合并报表,208745761.59,173470000.0
2042,2011-03-31,20101231,合并报表,371201582.99,341160000.0
2043,2011-01-26,20101231,合并报表,32694843.45,31000000.0
2048,2011-04-23,20101231,合并报表,420264200.85,406000000.0
2063,2011-03-05,20101231,合并报表,191299828.83,178643333.33333334
2064,2011-03-22,20101231,合并报表,319806706.44,318560000.0
2066,2011-03-29,20101231,合并报表,48331062.84,39000000.0
2081,2011-03-01,20101231,合并报表,388643856.71,380192307.6923077
2084,2011-02-26,20101231,合并报表,74085179.4,73250000.0
2089,2011-03-26,20101231,合并报表,139134286.06,135643333.33333334
2092,2011-03-17,20101231,合并报表,291272638.66,218930000.0
2106,2011-03-26,20101231,合并报表,451102096.73,425908000.0
2110,2011-04-13,20101231,合并报表,109943441.83,90610000.0
2115,2011-03-19,20101231,合并报表,100642932.9,99500000.0
2118,2011-03-30,20101231,合并报表,173173606.2,86000000.0
2126,2011-02-25,20101231,合并报表,130580765.48,124095000.0
2127,2011-03-15,20101231,合并报表,137373770.17,135460000.0
2128,2011-03-10,20101231,合并报表,1455590575.8,1440000000.0
2141,2011-03-19,20101231,合并报表,15633010.34,14570000.0
2142,2011-04-27,20101231,合并报表,2321986000.0,2284666666.6666665
2146,2011-03-18,20101231,合并报表,1021375873.62,957275555.5555556
2147,2011-03-22,20101231,合并报表,81771991.18,79000000.0
2148,2011-03-31,20101231,合并报表,47627048.29,46970000.0
2149,2011-03-30,20101231,合并报表,40022109.03,35192000.0
2150,2011-04-26,20101231,合并报表,53715707.84,39500000.0
2153,2011-03-09,20101231,合并报表,213897872.25,212206666.66666666
2158,2011-03-26,20101231,合并报表,137337474.48,122820000.0
2161,2011-02-19,20101231,合并报表,96337083.13,83000000.0
2163,2011-03-29,20101231,合并报表,64258527.69,60000000.0
2167,2011-04-15,20101231,合并报表,45551151.52,45445000.0
2170,2011-02-23,20101231,合并报表,104823350.92,90000000.0
2179,2011-03-30,20101231,合并报表,159151388.75,154000000.0
2195,2011-04-13,20101231,合并报表,45202806.42,40000000.0
2196,2011-03-18,20101231,合并报表,22646266.23,22000000.0
2218,2011-03-25,20101231,合并报表,96267518.19,93000000.0
2222,2011-03-29,20101231,合并报表,60545748.3,58500000.0
2230,2011-01-28,20101231,合并报表,101139242.64,99500000.0
2233,2011-04-22,20101231,合并报表,307999983.27,287000000.0
2240,2011-02-25,20101231,合并报表,19004286.01,13350000.0
2241,2011-04-20,20101231,合并报表,276452510.48,270000000.0
2245,2011-04-26,20101231,合并报表,82341259.91,72633333.33333333
2273,2011-03-03,20101231,合并报表,93763113.82,89916666.66666667
2283,2011-01-31,20101231,合并报表,221658623.99,211862000.0
2285,2011-03-25,20101231,合并报表,241771755.29,224000000.0
2292,2011-03-31,20101231,合并报表,130947680.32,110866666.66666667
2293,2011-04-06,20101231,合并报表,240873496.9,213133333.33333334
2294,2011-03-22,20101231,合并报表,355314294.88,334000000.0
2296,2011-03-10,20101231,合并报表,85718282.45,84543333.33333333
2304,2011-03-30,20101231,合并报表,2204667836.96,2140846000.0
2311,2011-04-27,20101231,合并报表,211068132.02,209300000.0
2315,2011-03-30,20101231,合并报表,150369165.92,145476725.0
2327,2011-04-20,20101231,合并报表,127757806.11,116633333.33333333
2344,2011-04-27,20101231,合并报表,250875288.8,249926115.0
2371,2011-02-25,20101231,合并报表,81093994.66,78900000.0
2398,2011-04-08,20101231,合并报表,57498810.01,54596666.666666664
2408,2011-03-31,20101231,合并报表,419990497.37,406334285.71428573
2415,2011-03-19,20101231,合并报表,1051804319.23,984365000.0
2430,2011-04-13,20101231,合并报表,354764153.8,353573333.3333333
2446,2011-04-15,20101231,合并报表,44050343.75,43800000.0
2465,2011-04-18,20101231,合并报表,241134623.82,239540000.0
2472,2011-04-27,20101231,合并报表,130753975.76,127960000.0
2478,2011-04-12,20101231,合并报表,183031882.61,177686666.66666666
2480,2011-04-07,20101231,合并报表,142543832.57,133000000.0
2481,2011-01-26,20101231,合并报表,53741547.31,48300000.0
2482,2011-04-18,20101231,合并报表,214320785.3,212603333.33333334
2483,2011-03-26,20101231,合并报表,183799700.61,182000000.0
2491,2011-03-30,20101231,合并报表,143412765.57,78000000.0
2493,2011-02-26,20101231,合并报表,1536573922.27,1451000000.0
2497,2011-03-22,20101231,合并报表,164515318.67,157500000.0
2499,2011-04-18,20101231,合并报表,42750880.63,39000000.0
2501,2011-03-18,20101231,合并报表,93381034.13,85603333.33333333
2503,2011-02-25,20101231,合并报表,90801530.7,85286166.66666667
2506,2011-02-24,20101231,合并报表,220436259.5,206133470.0
2507,2011-04-18,20101231,合并报表,55745574.35,51988683.333333336
2508,2011-04-07,20101231,合并报表,134340007.32,122304117.64705883
2516,2011-04-25,20101231,合并报表,113738722.18,101582500.0
2518,2011-03-25,20101231,合并报表,79158330.04,77424771.27272727
2520,2011-03-29,20101231,合并报表,49421021.53,48600225.0
2521,2011-03-28,20101231,合并报表,146978732.36,146459530.0
2522,2011-04-01,20101231,合并报表,74346200.62,70450033.33333333
2523,2011-02-28,20101231,合并报表,73286508.34,70954375.0
2526,2011-03-29,20101231,合并报表,135984732.17,120473262.5
2527,2011-04-12,20101231,合并报表,80101635.14,79136544.44444445
2528,2011-04-21,20101231,合并报表,117767736.92,115871000.0
2530,2011-03-23,20101231,合并报表,33493968.81,31684320.0
2532,2011-03-31,20101231,合并报表,59181373.71,57269683.333333336
2533,2011-03-25,20101231,合并报表,113755866.16,113191950.0
2534,2011-03-31,20101231,合并报表,334452942.67,302156500.0
2535,2011-03-18,20101231,合并报表,103316177.58,97113080.0
2536,2011-04-08,20101231,合并报表,88457038.13,88336666.66666667
2538,2011-03-18,20101231,合并报表,94956653.22,85730000.0
2539,2011-03-30,20101231,合并报表,153038486.75,141500000.0
2541,2011-03-29,20101231,合并报表,161393932.84,129870000.0
300001,2011-03-01,20101231,合并报表,112950678.63,110850000.0
300003,2011-03-18,20101231,合并报表,410482721.72,405175000.0
300005,2011-03-18,20101231,合并报表,53895442.23,52215000.0
300024,2011-02-25,20101231,合并报表,107903912.63,104355000.0
300026,2011-04-15,20101231,合并报表,102028672.28,98390000.0
300030,2011-02-25,20101231,合并报表,29020721.46,27000000.0
300036,2011-04-19,20101231,合并报表,45074544.68,44590000.0
300037,2011-03-18,20101231,合并报表,93925620.56,78660000.0
300041,2011-03-26,20101231,合并报表,87807701.8,82000000.0
300079,2011-03-28,20101231,合并报表,149172855.19,138816666.66666666
300088,2011-04-01,20101231,合并报表,117147927.17,104666666.66666667
300099,2011-02-26,20101231,合并报表,62236450.51,55190000.0
300110,2011-03-08,20101231,合并报表,76319464.99,72350000.0
300111,2011-04-01,20101231,合并报表,251307982.82,232000000.0
300118,2011-02-23,20101231,合并报表,275128477.79,236975000.0
300120,2011-03-11,20101231,合并报表,40481983.22,39550000.0
300124,2011-03-23,20101231,合并报表,220330539.57,208345600.0
300134,2011-01-29,20101231,合并报表,250811127.71,223735000.0
300137,2011-04-06,20101231,合并报表,46661426.1,44293333.333333336
300138,2011-03-31,20101231,合并报表,63525863.75,60000000.0
300142,2011-03-29,20101231,合并报表,154416606.8,152530000.0
300143,2011-01-28,20101231,合并报表,42203515.03,41827184.615384616
300145,2011-03-31,20101231,合并报表,67359789.12,65165233.333333336
300146,2011-04-18,20101231,合并报表,92105877.46,90667647.05882353
300147,2011-03-07,20101231,合并报表,74199468.53,70444444.44444445
300154,2011-03-30,20101231,合并报表,88118873.26,87872700.0
300159,2011-03-28,20101231,合并报表,51666331.6,50090416.666666664
300160,2011-04-12,20101231,合并报表,59501177.75,56123333.333333336
300161,2011-03-24,20101231,合并报表,54400564.36,49112870.0
300163,2011-03-10,20101231,合并报表,28855087.31,27936814.285714287
300166,2011-03-30,20101231,合并报表,42172182.68,40000000.0
600000,2011-03-30,20101231,合并报表,19177210892.61,18107684000.0
600004,2011-03-12,20101231,合并报表,587778570.54,546000000.0
600005,2011-04-25,20101231,合并报表,1704265460.43,1599736666.6666667
600009,2011-02-26,20101231,合并报表,1310708582.78,1232000000.0
600012,2011-03-14,20101231,合并报表,782917338.44,747244545.4545455
600015,2011-03-26,20101231,合并报表,5989582489.73,5786000000.0
600016,2011-03-26,20101231,合并报表,17581000000.0,15936916666.666666
600018,2011-04-21,20101231,合并报表,5417122231.58,5272135000.0
600019,2011-03-31,20101231,合并报表,12889083319.12,12671745714.285715
600022,2011-03-19,20101231,合并报表,84353520.47,-57000000.0
600030,2011-04-09,20101231,合并报表,11311343211.09,7978046363.636364
600038,2011-03-30,20101231,合并报表,119647850.84,96000000.0
600048,2011-03-01,20101231,合并报表,4919983998.37,4767666000.0
600085,2011-03-22,20101231,合并报表,343233607.45,341000000.0
600116,2011-03-19,20101231,合并报表,64397113.48,63000000.0
600125,2011-03-25,20101231,合并报表,476411231.03,440240000.0
600128,2011-03-26,20101231,合并报表,76626968.15,63930000.0
600131,2011-03-18,20101231,合并报表,143514750.81,115630000.0
600132,2011-03-24,20101231,合并报表,361910683.49,195000000.0
600138,2011-04-23,20101231,合并报表,265464558.82,253000000.0
600153,2011-04-08,20101231,合并报表,1754516115.69,1407000000.0
600160,2011-02-18,20101231,合并报表,586477413.07,495848000.0
600170,2011-03-25,20101231,合并报表,916140063.47,890500000.0
600172,2011-03-26,20101231,合并报表,63244672.89,55189066.666666664
600177,2011-04-19,20101231,合并报表,2672171883.12,1914000000.0
600188,2011-03-28,20101231,合并报表,9008621227.0,7974533333.333333
600199,2011-04-29,20101231,合并报表,168951439.08,161478333.33333334
600210,2011-04-15,20101231,合并报表,678446969.54,600500000.0
600219,2011-04-28,20101231,合并报表,781171175.86,696000000.0
600221,2011-03-15,20101231,合并报表,3013912000.0,2329200000.0
600227,2011-04-12,20101231,合并报表,125298468.09,122000000.0
600239,2011-04-23,20101231,合并报表,329140131.26,220425000.0
600240,2011-04-08,20101231,合并报表,292106342.65,269750000.0
600248,2011-03-10,20101231,合并报表,124088091.07,94000000.0
600256,2011-03-01,20101231,合并报表,688378485.22,531150000.0
600257,2011-04-22,20101231,合并报表,73217753.13,65000000.0
600266,2011-03-25,20101231,合并报表,1201148140.16,1103460000.0
600267,2011-03-29,20101231,合并报表,365761620.03,358000000.0
600282,2011-03-16,20101231,合并报表,918703586.16,828000000.0
600288,2011-04-28,20101231,合并报表,122812423.37,121830000.0
600295,2011-03-29,20101231,合并报表,840652124.34,773000000.0
600306,2011-04-26,20101231,合并报表,2757643.44,1766666.6666666667
600309,2011-03-22,20101231,合并报表,1530208250.53,1322432857.142857
600310,2011-03-25,20101231,合并报表,165604776.71,151000000.0
600312,2011-03-26,20101231,合并报表,3604018.65,-9000000.0
600323,2011-03-31,20101231,合并报表,558152922.51,549365000.0
600329,2011-03-31,20101231,合并报表,293287101.45,250000000.0
600330,2011-03-23,20101231,合并报表,84429891.4,80010000.0
600339,2011-03-29,20101231,合并报表,252973871.32,216260000.0
600362,2011-03-30,20101231,合并报表,4907141378.0,4872000000.0
600383,2011-03-18,20101231,合并报表,2694043630.78,2430500000.0
600389,2011-02-22,20101231,合并报表,30777879.8,-60770000.0
600406,2011-01-29,20101231,合并报表,474547373.14,379470000.0
600436,2011-04-09,20101231,合并报表,194131768.51,173895000.0
600460,2011-03-08,20101231,合并报表,255858649.95,241363333.33333334
600467,2011-03-08,20101231,合并报表,142787727.93,134250000.0
600488,2011-01-26,20101231,合并报表,90828633.36,87000000.0
600495,2011-03-18,20101231,合并报表,43706787.53,37580000.0
600497,2011-03-08,20101231,合并报表,461092498.37,458000000.0
600501,2011-04-28,20101231,合并报表,70417405.8,68730000.0
600502,2011-03-28,20101231,合并报表,203105028.92,80000000.0
600522,2011-03-18,20101231,合并报表,436916337.79,419000000.0
600531,2011-04-13,20101231,合并报表,152729296.4,139600000.0
600535,2011-03-29,20101231,合并报表,450301670.61,402970000.0
600548,2011-03-26,20101231,合并报表,745806530.62,721940000.0
600552,2011-02-01,20101231,合并报表,36267136.61,19000000.0
600563,2011-03-17,20101231,合并报表,244270458.31,223000000.0
600572,2011-03-18,20101231,合并报表,185527183.0,180246687.66666666
600585,2011-03-29,20101231,合并报表,6171402826.0,5616277777.777778
600594,2011-04-25,20101231,合并报表,195558577.72,181000000.0
600597,2011-03-31,20101231,合并报表,194375554.0,192150000.0
600612,2011-04-26,20101231,合并报表,292194058.1,281000000.0
600622,2011-03-24,20101231,合并报表,337944170.39,330500000.0
600655,2011-04-18,20101231,合并报表,672732852.69,666440000.0
600660,2011-03-02,20101231,合并报表,1787757947.0,1741000000.0
600664,2011-04-08,20101231,合并报表,1130244886.43,1105500000.0
600665,2011-03-24,20101231,合并报表,189550086.63,170380000.0
600675,2011-02-01,20101231,合并报表,704548146.75,589443333.3333334
600683,2011-03-01,20101231,合并报表,268866139.72,240950000.0
600690,2011-03-31,20101231,合并报表,2034594665.84,1946000000.0
600697,2011-04-08,20101231,合并报表,131912742.38,125635000.0
600704,2011-04-26,20101231,合并报表,500706488.91,472500000.0
600712,2011-02-23,20101231,合并报表,97599469.16,91900000.0
600717,2011-03-24,20101231,合并报表,803277454.48,797645000.0
600742,2011-04-20,20101231,合并报表,570563961.47,563000000.0
600761,2011-03-22,20101231,合并报表,362131355.41,328865000.0
600770,2011-03-12,20101231,合并报表,272172627.53,207000000.0
600774,2011-03-26,20101231,合并报表,13258996.84,10497092.0
600782,2011-04-19,20101231,合并报表,366076727.87,362000000.0
600783,2011-04-30,20101231,合并报表,436573906.16,333000000.0
600787,2011-03-31,20101231,合并报表,277726784.5,274800000.0
600790,2011-04-09,20101231,合并报表,40427197.55,-29700000.0
600795,2011-03-31,20101231,合并报表,2401279533.89,1973366666.6666667
600797,2011-04-28,20101231,合并报表,68223512.52,65580000.0
600801,2011-03-31,20101231,合并报表,572579103.0,398735400.0
600811,2011-04-30,20101231,合并报表,283606027.34,210000000.0
600820,2011-03-23,20101231,合并报表,553214358.67,476000000.0
600829,2011-04-01,20101231,合并报表,333817995.96,322000000.0
600831,2011-04-22,20101231,合并报表,113110357.78,112080000.0
600832,2011-04-21,20101231,合并报表,635431235.31,572000000.0
600844,2011-02-26,20101231,合并报表,13588415.05,9550000.0
600867,2011-04-15,20101231,合并报表,178365254.14,154000000.0
600875,2011-03-31,20101231,合并报表,2576974795.23,2348532500.0
600884,2011-03-25,20101231,合并报表,120730020.86,120050000.0
600887,2011-04-30,20101231,合并报表,777196629.43,713215650.0
600888,2011-03-31,20101231,合并报表,291723583.76,274684600.0
600889,2011-03-30,20101231,合并报表,103938305.62,66350000.0
600897,2011-04-01,20101231,合并报表,280120587.02,273000000.0
600900,2011-04-30,20101231,合并报表,8225073922.08,8222976250.0
600970,2011-03-26,20101231,合并报表,1425606800.18,1318800000.0
600983,2011-03-16,20101231,合并报表,302061148.54,296050000.0
600990,2011-03-19,20101231,合并报表,44248103.62,30920000.0
600997,2011-03-30,20101231,合并报表,868846571.29,867285714.2857143
600999,2011-04-19,20101231,合并报表,3228860702.33,2995745000.0
601001,2011-04-26,20101231,合并报表,1287001151.74,1173946666.6666667
601006,2011-04-29,20101231,合并报表,10410830825.0,10251020000.0
601007,2011-03-17,20101231,合并报表,112468134.66,96762500.0
601009,2011-04-29,20101231,合并报表,2310912000.0,2227142857.142857
601088,2011-03-26,20101231,合并报表,37187000000.0,36936822142.85714
601098,2011-04-16,20101231,合并报表,593724208.78,563020000.0
601107,2011-03-23,20101231,合并报表,1145273876.15,1117425000.0
601111,2011-03-30,20101231,合并报表,12208049000.0,12006500000.0
601117,2011-04-22,20101231,合并报表,1658950306.51,1475150000.0
601158,2011-03-30,20101231,合并报表,1290961670.78,1267000000.0
601166,2011-03-29,20101231,合并报表,18520582153.39,17130642857.142857
601177,2011-03-01,20101231,合并报表,129192676.57,127000000.0
601288,2011-03-30,20101231,合并报表,94873000000.0,89337666666.66667
601318,2011-03-30,20101231,合并报表,17311000000.0,16937500000.0
601333,2011-03-25,20101231,合并报表,1555890792.0,1549660000.0
601398,2011-03-31,20101231,合并报表,165156000000.0,160076500000.0
601558,2011-04-06,20101231,合并报表,2855686243.5,2803260000.0
601601,2011-03-28,20101231,合并报表,8557000000.0,7562714285.714286
601618,2011-04-01,20101231,合并报表,5320779000.0,4919000000.0
601668,2011-04-21,20101231,合并报表,9237293000.0,9078293333.333334
601699,2011-03-30,20101231,合并报表,3436725799.98,3021460000.0
601788,2011-04-23,20101231,合并报表,2200063104.71,2093695000.0
601808,2011-03-23,20101231,合并报表,4128494256.0,4119000000.0
601866,2011-03-30,20101231,合并报表,4203133516.82,4145871428.571429
601877,2011-04-20,20101231,合并报表,639152605.99,628530000.0
601880,2011-03-29,20101231,合并报表,813154280.39,785704285.7142857
601919,2011-03-30,20101231,合并报表,6760957337.14,6720475000.0
601933,2011-03-30,20101231,合并报表,305535663.23,296224854.54545456
601939,2011-03-28,20101231,合并报表,134844000000.0,134648166666.66667
601958,2011-03-29,20101231,合并报表,835624733.41,708835000.0
601988,2011-03-25,20101231,合并报表,104418000000.0,101375000000.0
601998,2011-04-01,20101231,合并报表,21509000000.0,19501142857.142857
