交易代码,实际净利润公告日期,实际净利润报告期,报表类型,净利润,平均预测净利润
2161,2015-04-20,20141231,合并报表,46194999.29,26440000.0
2179,2015-03-31,20141231,合并报表,339597922.11,338336666.6666667
2184,2015-03-11,20141231,合并报表,55437924.26,50310000.0
2187,2015-03-28,20141231,合并报表,238236952.08,236000000.0
2202,2015-03-28,20141231,合并报表,1829682290.42,1811666666.6666667
2227,2015-04-23,20141231,合并报表,81687808.08,75000000.0
2246,2015-04-18,20141231,合并报表,72889698.29,65000000.0
2247,2015-04-15,20141231,合并报表,99048485.62,98900000.0
2249,2015-02-17,20141231,合并报表,296877364.16,296000000.0
2268,2015-02-17,20141231,合并报表,119435881.99,109825000.0
2280,2015-03-04,20141231,合并报表,165378593.89,148533333.33333334
2283,2015-04-09,20141231,合并报表,133315408.96,129000000.0
2285,2015-03-24,20141231,合并报表,394344162.95,393250000.0
2293,2015-04-25,20141231,合并报表,398089770.08,385265000.0
2308,2015-04-18,20141231,合并报表,105190067.91,100340000.0
2320,2015-04-09,20141231,合并报表,83777664.94,71000000.0
2326,2015-03-24,20141231,合并报表,83342432.3,79810000.0
2327,2015-04-14,20141231,合并报表,376552542.02,363410000.0
2332,2015-04-02,20141231,合并报表,56695716.73,52000000.0
2367,2015-03-24,20141231,合并报表,402408003.31,383700000.0
2372,2015-04-25,20141231,合并报表,387751586.73,379925000.0
2381,2015-03-28,20141231,合并报表,133418117.21,127720000.0
2390,2015-04-22,20141231,合并报表,144770445.74,132000000.0
2399,2015-04-28,20141231,合并报表,338278264.35,324000000.0
2403,2015-04-15,20141231,合并报表,81344022.6,71000000.0
2415,2015-03-12,20141231,合并报表,4665368689.94,4545025000.0
2416,2015-04-21,20141231,合并报表,29143960.41,22915000.0
2419,2015-03-11,20141231,合并报表,538417036.0,525000000.0
2424,2015-04-03,20141231,合并报表,310477902.81,310460000.0
2432,2015-04-14,20141231,合并报表,10197500.53,6000000.0
2439,2015-03-28,20141231,合并报表,170366658.53,160000000.0
2446,2015-04-28,20141231,合并报表,48214589.48,46550000.0
2462,2015-03-25,20141231,合并报表,228060085.91,203000000.0
2466,2015-04-13,20141231,合并报表,130501471.0,75600000.0
2472,2015-04-09,20141231,合并报表,122297224.24,115250000.0
2489,2015-04-21,20141231,合并报表,322626565.89,285000000.0
2500,2015-04-21,20141231,合并报表,586294710.0,522000000.0
2501,2015-02-28,20141231,合并报表,397834728.08,393355714.28571427
2508,2015-04-10,20141231,合并报表,574401853.66,538666666.6666666
2520,2015-04-22,20141231,合并报表,48558015.18,45300000.0
2521,2015-03-18,20141231,合并报表,272874348.81,270900000.0
2540,2015-02-17,20141231,合并报表,221844448.59,221333333.33333334
2573,2015-04-11,20141231,合并报表,270577581.68,268950000.0
2588,2015-03-31,20141231,合并报表,495218857.08,490546666.6666667
2600,2015-03-10,20141231,合并报表,3555296.31,-11900000.0
2609,2015-04-23,20141231,合并报表,99634831.19,97980000.0
2616,2015-03-27,20141231,合并报表,62786991.87,60000000.0
2632,2015-03-17,20141231,合并报表,27611022.35,25000000.0
2662,2015-03-31,20141231,合并报表,430407911.72,422430000.0
2697,2015-03-10,20141231,合并报表,170268510.41,169000000.0
2699,2015-02-04,20141231,合并报表,97125358.48,87541666.66666667
2711,2015-04-25,20141231,合并报表,126389096.91,114500000.0
2733,2015-03-28,20141231,合并报表,98328094.49,97126666.66666667
2736,2015-04-29,20141231,合并报表,4927564849.42,3902749122.2222223
300011,2015-01-31,20141231,合并报表,174723812.14,135000000.0
300015,2015-03-31,20141231,合并报表,309186277.78,306230000.0
300016,2015-03-31,20141231,合并报表,86768938.23,83000000.0
300017,2015-03-14,20141231,合并报表,483700151.89,446000000.0
300026,2015-03-31,20141231,合并报表,447012601.13,445070000.0
300027,2015-03-27,20141231,合并报表,896662321.62,786914545.4545455
300034,2015-04-11,20141231,合并报表,110188737.37,106761666.66666667
300050,2015-04-03,20141231,合并报表,43858205.45,36000000.0
300059,2015-02-14,20141231,合并报表,165723821.57,111333333.33333333
300066,2015-03-27,20141231,合并报表,125426251.64,124000000.0
300072,2015-03-14,20141231,合并报表,401979026.34,387168571.4285714
300081,2015-03-27,20141231,合并报表,10539483.58,2000000.0
300086,2015-04-21,20141231,合并报表,62092446.79,54000000.0
300098,2015-04-01,20141231,合并报表,128958652.78,116000000.0
300100,2015-04-21,20141231,合并报表,132957341.69,130175000.0
300113,2015-03-27,20141231,合并报表,156835502.58,141775000.0
300114,2015-03-27,20141231,合并报表,87125077.5,58000000.0
300131,2015-02-06,20141231,合并报表,21524833.53,18680000.0
300140,2015-03-05,20141231,合并报表,8499247.31,6000000.0
300150,2015-04-03,20141231,合并报表,125073335.29,91172000.0
300159,2015-04-03,20141231,合并报表,112170193.01,111000000.0
300178,2015-03-20,20141231,合并报表,129859812.52,125373000.0
300181,2015-03-27,20141231,合并报表,103184203.22,98000000.0
300188,2015-03-27,20141231,合并报表,114602055.27,78000000.0
300204,2015-02-17,20141231,合并报表,195279230.87,154000000.0
300213,2015-04-07,20141231,合并报表,69587409.83,68000000.0
300219,2015-04-25,20141231,合并报表,90909794.79,82000000.0
300225,2015-03-18,20141231,合并报表,87766352.48,84790000.0
300226,2015-02-28,20141231,合并报表,18775724.65,7735000.0
300233,2015-04-03,20141231,合并报表,108700716.78,108000000.0
300234,2015-03-31,20141231,合并报表,105018176.18,103150000.0
300238,2015-02-12,20141231,合并报表,50103147.1,50000000.0
300244,2015-03-17,20141231,合并报表,124584445.28,124000000.0
300289,2015-03-09,20141231,合并报表,128281332.74,103775000.0
300298,2015-03-17,20141231,合并报表,197339208.48,193833333.33333334
300302,2015-04-21,20141231,合并报表,25931637.11,20440000.0
300303,2015-03-14,20141231,合并报表,178907091.49,177500000.0
300345,2015-03-11,20141231,合并报表,11308949.86,6540000.0
300346,2015-04-22,20141231,合并报表,50941298.92,50280000.0
300351,2015-03-03,20141231,合并报表,114154675.91,101694000.0
300368,2015-04-18,20141231,合并报表,45309980.64,42500000.0
300382,2015-04-08,20141231,合并报表,85748829.9,80080000.0
300412,2015-03-25,20141231,合并报表,42762135.01,41775000.0
600004,2015-03-31,20141231,合并报表,1087642575.52,1011050000.0
600009,2015-03-12,20141231,合并报表,2095535174.81,2041213333.3333333
600015,2015-04-17,20141231,合并报表,17981000000.0,17804666666.666668
600018,2015-03-28,20141231,合并报表,6766548224.75,6410551250.0
600020,2015-04-30,20141231,合并报表,922730108.38,604000000.0
600021,2015-03-27,20141231,合并报表,1325640614.94,1287000000.0
600027,2015-03-31,20141231,合并报表,5901814000.0,5732500000.0
600029,2015-03-31,20141231,合并报表,1773000000.0,1310666666.6666667
600030,2015-03-24,20141231,合并报表,11337193825.46,9939800000.0
600037,2015-03-21,20141231,合并报表,568746905.48,551600000.0
600060,2015-04-25,20141231,合并报表,1400041987.42,1394000000.0
600064,2015-03-28,20141231,合并报表,609779804.05,506500000.0
600066,2015-03-31,20141231,合并报表,2612621946.77,2333500000.0
600068,2015-03-31,20141231,合并报表,2286992115.89,2210000000.0
600109,2015-03-16,20141231,合并报表,836489632.37,701000000.0
600112,2015-04-25,20141231,合并报表,15911194.89,10000000.0
600115,2015-03-28,20141231,合并报表,3417000000.0,1615500000.0
600118,2015-03-20,20141231,合并报表,356350411.45,279410000.0
600125,2015-03-19,20141231,合并报表,341648876.01,337000000.0
600160,2015-03-27,20141231,合并报表,162516000.0,152500000.0
600175,2015-04-15,20141231,合并报表,204813557.61,138000000.0
600177,2015-04-30,20141231,合并报表,3162418735.01,2449000000.0
600188,2015-03-30,20141231,合并报表,2284167000.0,2245333333.3333335
600219,2015-03-28,20141231,合并报表,912966029.41,792000000.0
600235,2015-04-16,20141231,合并报表,4251958.09,-25000000.0
600252,2015-03-19,20141231,合并报表,1594536436.91,1156000000.0
600258,2015-03-31,20141231,合并报表,112473056.88,100998000.0
600276,2015-03-31,20141231,合并报表,1515568863.48,1490275454.5454545
600282,2015-01-31,20141231,合并报表,291927177.53,247100000.0
600300,2015-03-21,20141231,合并报表,200642562.92,121690000.0
600313,2015-04-14,20141231,合并报表,110547603.06,68640000.0
600335,2015-04-16,20141231,合并报表,855102961.55,838000000.0
600337,2015-03-31,20141231,合并报表,233565748.92,226333333.33333334
600348,2015-04-09,20141231,合并报表,791659291.95,510000000.0
600369,2015-04-28,20141231,合并报表,1339048940.41,1276500000.0
600383,2015-03-21,20141231,合并报表,3997451139.05,3988500000.0
600392,2015-03-25,20141231,合并报表,192271188.95,151750000.0
600397,2015-03-28,20141231,合并报表,95423169.82,45000000.0
600398,2015-03-03,20141231,合并报表,2374772139.59,2310000000.0
600415,2015-03-28,20141231,合并报表,408959070.43,383255000.0
600420,2015-04-09,20141231,合并报表,189991042.57,181046666.66666666
600433,2015-03-31,20141231,合并报表,125940611.76,106000000.0
600459,2015-04-16,20141231,合并报表,85429880.28,84000000.0
600486,2015-04-15,20141231,合并报表,454681282.97,423780000.0
600519,2015-04-21,20141231,合并报表,15349804322.27,14962258181.818182
600562,2015-04-30,20141231,合并报表,145874446.08,141666666.66666666
600566,2015-02-16,20141231,合并报表,519392597.91,507993333.3333333
600570,2015-04-10,20141231,合并报表,360520485.09,357000000.0
600572,2015-04-23,20141231,合并报表,552347425.87,497893333.3333333
600583,2015-03-16,20141231,合并报表,4266871108.08,3525000000.0
600590,2015-02-16,20141231,合并报表,58595890.61,29326550.0
600597,2015-03-28,20141231,合并报表,567919811.0,542771428.5714285
600635,2015-04-03,20141231,合并报表,340470519.24,295160000.0
600648,2015-04-30,20141231,合并报表,697980981.54,658000000.0
600662,2015-04-15,20141231,合并报表,187113461.14,185000000.0
600682,2015-03-27,20141231,合并报表,400389498.29,149640000.0
600685,2015-02-17,20141231,合并报表,151496768.77,-28637100.0
600713,2015-04-18,20141231,合并报表,128880146.09,78005000.0
600723,2015-03-28,20141231,合并报表,334760059.62,217000000.0
600750,2015-03-28,20141231,合并报表,264847938.22,217650000.0
600754,2015-03-28,20141231,合并报表,487168241.61,402500000.0
600761,2015-03-18,20141231,合并报表,569018545.72,556000000.0
600771,2015-03-10,20141231,合并报表,36646383.08,34200000.0
600780,2015-04-28,20141231,合并报表,564783936.93,553000000.0
600787,2015-03-21,20141231,合并报表,546379465.8,470050000.0
600802,2015-03-24,20141231,合并报表,49577273.15,10000000.0
600803,2015-04-11,20141231,合并报表,809426455.03,795400000.0
600818,2015-03-18,20141231,合并报表,14175199.06,11644700.0
600837,2015-03-28,20141231,合并报表,7710623597.6,6701750000.0
600844,2015-03-05,20141231,合并报表,17430398.62,12000000.0
600872,2015-03-31,20141231,合并报表,286785282.34,282764000.0
600884,2015-04-11,20141231,合并报表,348420726.41,239115000.0
600895,2015-04-30,20141231,合并报表,435976655.41,409000000.0
600900,2015-04-30,20141231,合并报表,11829985736.31,10478940000.0
600917,2015-04-10,20141231,合并报表,359581392.44,322620000.0
600973,2015-03-31,20141231,合并报表,128674351.66,108220000.0
600999,2015-03-31,20141231,合并报表,3850672721.41,3425000000.0
601009,2015-04-28,20141231,合并报表,5608621000.0,5396666666.666667
601010,2015-02-28,20141231,合并报表,443695029.57,405000000.0
601015,2015-03-30,20141231,合并报表,191322139.53,128000000.0
601021,2015-03-24,20141231,合并报表,884181886.0,813641666.6666666
601098,2015-04-14,20141231,合并报表,1468756576.54,1364536900.0
601111,2015-03-27,20141231,合并报表,3782388000.0,3084333333.3333335
601169,2015-04-28,20141231,合并报表,15623000000.0,15438500000.0
601208,2015-04-25,20141231,合并报表,165453491.61,153000000.0
601318,2015-03-20,20141231,合并报表,39279000000.0,38979400000.0
601339,2015-04-13,20141231,合并报表,473514469.88,440365000.0
601360,2015-03-11,20141231,合并报表,233554219.19,226000000.0
601369,2015-03-18,20141231,合并报表,523700628.75,415000000.0
601377,2015-03-12,20141231,合并报表,1781589789.14,1589000000.0
601607,2015-03-27,20141231,合并报表,2591129073.77,2486000000.0
601628,2015-03-25,20141231,合并报表,32211000000.0,31449333333.333332
601636,2015-04-25,20141231,合并报表,221058649.02,198000000.0
601666,2015-04-14,20141231,合并报表,198617713.8,112800000.0
601677,2015-03-25,20141231,合并报表,177478399.03,144016666.66666666
601688,2015-03-09,20141231,合并报表,4486276132.08,3518400000.0
601699,2015-03-26,20141231,合并报表,981993012.28,813666666.6666666
601788,2015-03-31,20141231,合并报表,2068307502.08,1295714285.7142856
601799,2015-04-21,20141231,合并报表,272703747.13,263000000.0
601866,2015-03-27,20141231,合并报表,1061282024.72,755866666.6666666
601919,2015-03-27,20141231,合并报表,362528625.89,119000000.0
601928,2015-04-22,20141231,合并报表,1205427437.37,1095240000.0
601988,2015-03-26,20141231,合并报表,169595000000.0,167998333333.33334
603001,2015-04-25,20141231,合并报表,258256285.18,258128333.33333334
603128,2015-03-28,20141231,合并报表,115955107.82,114460000.0
603166,2015-03-30,20141231,合并报表,109296198.5,97000000.0
603168,2015-04-17,20141231,合并报表,131269854.38,125200000.0
603288,2015-03-10,20141231,合并报表,2090275690.29,2051000000.0
603788,2015-03-16,20141231,合并报表,95920470.79,88535000.0
603889,2015-04-20,20141231,合并报表,113623433.99,101450000.0
