2009,300,183,0.61
2010,335,189,0.564179104477612
2011,240,109,0.45416666666666666
2012,299,154,0.5150501672240803
2013,273,143,0.5238095238095238
2014,261,134,0.5134099616858238
2015,350,147,0.42
2016,402,135,0.3358208955223881
2017,377,159,0.4217506631299735
2018,266,122,0.45864661654135336
