,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
0,0.8738317757009346,0.9753694581280788,1.0994764397905759,1.0885416666666667,1.0252525252525253,1.0670103092783505,0.9371980676328503,0.9371980676328503,0.8915094339622641,0.9851485148514851,1.005,0.9851485148514851,0.9950248756218906,1.005,1.1216931216931216,1.0994764397905759,1.0564102564102564,1.0670103092783505,1.0670103092783505,1.1105263157894736,1.0994764397905759,1.1105263157894736,1.077720207253886,1.1216931216931216,1.1105263157894736,1.0994764397905759,1.0885416666666667,1.015075376884422,1.005,1.0355329949238579,1.0885416666666667,1.0994764397905759,1.0670103092783505,1.077720207253886,1.0670103092783505,1.0670103092783505,1.0994764397905759,1.0994764397905759,1.0459183673469388,1.0885416666666667,1.1105263157894736,1.077720207253886,1.0459183673469388,1.0355329949238579,0.9950248756218906,0.9851485148514851,1.077720207253886,1.1105263157894736,1.0670103092783505,1.1105263157894736,1.0355329949238579,1.0355329949238579,0.9560975609756097,0.9560975609756097,1.0252525252525253,0.9371980676328503,0.8826291079812206,0.8394495412844036,0.8564814814814815,0.8063063063063063,0.8063063063063063,0.7901785714285714,0.7665198237885462,0.7743362831858407,0.7434782608695653,0.8227272727272728,0.7822222222222223,0.7587719298245614,0.7822222222222223,0.7587719298245614,0.7510917030567685,0.7743362831858407,0.7665198237885462,0.7587719298245614,0.7587719298245614,0.7743362831858407,0.7510917030567685,0.7136752136752137,0.6991525423728814
