,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
0,0.45454545454545453,0.4898989898989899,0.51010101010101,0.5,0.494949494949495,0.48484848484848486,0.4730639730639731,0.46464646464646464,0.4797979797979798,0.4898989898989899,0.4898989898989899,0.49158249158249157,0.4898989898989899,0.5016835016835017,0.49158249158249157,0.5067340067340067,0.51010101010101,0.5016835016835017,0.4898989898989899,0.49158249158249157,0.49158249158249157,0.49663299663299665,0.5,0.5016835016835017,0.5084175084175084,0.4831649831649832,0.4713804713804714,0.48653198653198654,0.48484848484848486,0.4764309764309764,0.48484848484848486,0.4898989898989899,0.4797979797979798,0.49158249158249157,0.4764309764309764,0.4831649831649832,0.48148148148148145,0.4730639730639731,0.48148148148148145,0.48653198653198654,0.48653198653198654,0.49158249158249157,0.48148148148148145,0.4764309764309764,0.48484848484848486,0.4898989898989899,0.5,0.4781144781144781,0.4713804713804714,0.45286195286195285,0.4494949494949495,0.468013468013468,0.46296296296296297,0.468013468013468,0.46296296296296297,0.4730639730639731,0.4713804713804714,0.4781144781144781,0.468013468013468,0.4696969696969697,0.46464646464646464,0.45791245791245794,0.4494949494949495,0.4562289562289562,0.45454545454545453,0.4562289562289562,0.4444444444444444,0.4595959595959596,0.4562289562289562,0.4444444444444444,0.43602693602693604,0.4393939393939394,0.44612794612794615,0.44612794612794615,0.4478114478114478,0.4696969696969697,0.45454545454545453,0.44612794612794615,0.4511784511784512
