实际净利润公告日期,实际净利润报告期,交易代码,报表类型,净利润
2016-03-10,20151231,1,合并报表,21865000000.0
2016-03-14,20151231,2,合并报表,18119406249.27
2016-04-30,20151231,3,合并报表,816125508.1
2016-04-30,20151231,4,合并报表,1247118.29
2016-04-27,20151231,5,合并报表,-55239327.37
2016-03-30,20151231,6,合并报表,416752839.52
2016-04-23,20151231,7,合并报表,13996195.46
2016-04-27,20151231,8,合并报表,185671528.19
2016-04-29,20151231,9,合并报表,750494524.96
2016-04-27,20151231,10,合并报表,33443593.49
2016-03-31,20151231,11,合并报表,156819966.71
2016-03-25,20151231,12,合并报表,624753110.0
2016-03-31,20151231,14,合并报表,52963507.19
2016-04-29,20151231,15,合并报表,1752951217.19
2016-04-08,20151231,16,合并报表,-1256819314.51
2016-04-25,20151231,17,合并报表,-138355.58
2016-04-15,20151231,18,合并报表,346648651.48
2016-04-26,20151231,19,合并报表,-35256169.1
2016-04-30,20151231,20,合并报表,-6731513.11
2016-03-31,20151231,21,合并报表,180660277.51
2016-03-10,20151231,23,合并报表,26730737.51
2016-04-15,20151231,25,合并报表,42768789.52
2016-03-10,20151231,26,合并报表,121702057.44
2016-04-15,20151231,27,合并报表,1790384596.17
2016-03-26,20151231,28,合并报表,761312261.06
2016-03-30,20151231,29,合并报表,301129840.84
2016-04-21,20151231,30,合并报表,503221359.53
2016-03-26,20151231,31,合并报表,721812207.59
2016-04-21,20151231,32,合并报表,54591453.76
2016-04-27,20151231,33,合并报表,69712636.99
2016-02-27,20151231,34,合并报表,21363244.02
2016-03-25,20151231,35,合并报表,228195230.21
2016-04-27,20151231,36,合并报表,69305919.06
2016-04-01,20151231,37,合并报表,-634623667.06
2016-04-21,20151231,38,合并报表,5933910.65
2016-03-29,20151231,39,合并报表,1974005000.0
2016-03-29,20151231,40,合并报表,62049579.76
2016-03-29,20151231,42,合并报表,401177291.16
2016-03-02,20151231,43,合并报表,401218869.17
2016-03-31,20151231,45,合并报表,8497227.4
2016-03-31,20151231,46,合并报表,2020171828.48
2016-07-30,20151231,47,合并报表,1565384.11
2016-04-26,20151231,48,合并报表,203984396.41
2016-03-15,20151231,49,合并报表,230223375.37
2016-02-19,20151231,50,合并报表,554675491.0
2016-04-26,20151231,55,合并报表,107272369.77
2016-04-16,20151231,56,合并报表,38345035.2
2016-03-30,20151231,58,合并报表,74242090.49
2016-03-24,20151231,59,合并报表,328685540.04
2016-03-31,20151231,60,合并报表,200946689.36
2016-04-30,20151231,61,合并报表,20555123.72
2016-03-18,20151231,62,合并报表,375580098.57
2016-04-07,20151231,63,合并报表,3207885000.0
2016-03-31,20151231,65,合并报表,218852205.0
2016-04-29,20151231,66,合并报表,-35666709.39
2016-03-17,20151231,68,合并报表,7005520.52
2016-04-23,20151231,69,合并报表,4640665057.21
2016-04-26,20151231,70,合并报表,91941947.82
2016-04-26,20151231,78,合并报表,474732125.78
2016-04-16,20151231,88,合并报表,435588240.13
2016-03-25,20151231,89,合并报表,521784194.18
2016-03-31,20151231,90,合并报表,392732659.09
2016-04-12,20151231,96,合并报表,147252926.03
2016-03-22,20151231,99,合并报表,169411629.17
2016-03-29,20151231,100,合并报表,2567001000.0
2016-04-09,20151231,150,合并报表,51612681.25
2016-03-30,20151231,151,合并报表,134586529.25
2016-04-28,20151231,153,合并报表,32389557.21
2016-04-29,20151231,155,合并报表,-565351415.24
2016-04-25,20151231,156,合并报表,533552127.45
2016-03-31,20151231,157,合并报表,83467424.87
2016-04-15,20151231,158,合并报表,249373393.47
2016-03-29,20151231,159,合并报表,56021535.25
2016-04-27,20151231,166,合并报表,12154187940.61
2016-04-12,20151231,301,合并报表,167078436.77
2016-03-26,20151231,333,合并报表,12706725000.0
2016-03-31,20151231,338,合并报表,1390576941.23
2016-03-31,20151231,400,合并报表,720636725.3
2016-04-12,20151231,401,合并报表,-1715219377.12
2016-04-30,20151231,402,合并报表,2253185469.54
2016-04-27,20151231,403,合并报表,77563037.43
2016-03-26,20151231,404,合并报表,217894895.46
2016-04-01,20151231,405,合并报表,793433556.22
2016-04-26,20151231,407,合并报表,28739381.4
2016-04-27,20151231,408,合并报表,-59522788.98
2016-04-28,20151231,409,合并报表,97366152.58
2016-04-28,20151231,410,合并报表,-638033996.16
2016-04-16,20151231,411,合并报表,68758646.51
2016-02-06,20151231,413,合并报表,1326233674.37
2016-04-19,20151231,415,合并报表,1304468000.0
2016-03-15,20151231,416,合并报表,21337140.52
2016-04-22,20151231,417,合并报表,262344310.46
2016-03-10,20151231,418,合并报表,919181968.58
2016-04-15,20151231,419,合并报表,102410735.0
2016-04-27,20151231,420,合并报表,14381645.87
2016-03-18,20151231,421,合并报表,228162795.67
2016-04-26,20151231,422,合并报表,35395961.39
2016-03-10,20151231,423,合并报表,1625027031.96
2016-03-31,20151231,425,合并报表,50598167.68
2016-04-28,20151231,426,合并报表,-24844335.4
2016-04-08,20151231,428,合并报表,12826060.55
2016-03-29,20151231,429,合并报表,469386906.79
2016-03-02,20151231,430,合并报表,114396010.54
2016-03-31,20151231,488,合并报表,2148153529.51
2016-03-30,20151231,498,合并报表,377005711.61
2016-04-21,20151231,501,合并报表,799307066.06
2016-03-10,20151231,502,合并报表,-23677901.67
2016-04-23,20151231,503,合并报表,23063388.9
2016-04-25,20151231,504,合并报表,-21217954.28
2016-04-25,20151231,505,合并报表,-107573743.92
2016-04-26,20151231,506,合并报表,21734437.33
2016-03-30,20151231,507,合并报表,78624206.45
2016-04-16,20151231,509,合并报表,16312181.44
2016-04-15,20151231,510,合并报表,14058114.94
2016-04-30,20151231,511,合并报表,-41410071.39
2016-03-25,20151231,513,合并报表,622641033.06
2016-03-10,20151231,514,合并报表,7370833.19
2016-03-30,20151231,516,合并报表,241024866.07
2016-03-01,20151231,517,合并报表,103265173.26
2016-04-29,20151231,518,合并报表,-74445499.52
2016-03-15,20151231,519,合并报表,225337567.76
2016-04-12,20151231,520,合并报表,122594719.55
2016-03-25,20151231,521,合并报表,26496345.34
2016-04-23,20151231,523,合并报表,31840711.32
2016-03-19,20151231,524,合并报表,39231704.18
2016-04-19,20151231,525,合并报表,181947835.82
2016-04-29,20151231,526,合并报表,-13562518.58
2016-03-29,20151231,528,合并报表,21312750.69
2016-03-30,20151231,529,合并报表,74939487.32
2016-03-30,20151231,530,合并报表,129947307.39
2016-04-09,20151231,531,合并报表,450076709.42
2016-03-29,20151231,532,合并报表,37802677.58
2016-04-11,20151231,533,合并报表,123795073.26
2016-03-22,20151231,534,合并报表,46427997.86
2016-02-27,20151231,536,合并报表,151962504.49
2016-03-31,20151231,537,合并报表,142365935.22
2016-04-20,20151231,538,合并报表,2770841401.07
2016-04-30,20151231,539,合并报表,3237733312.0
2016-02-06,20151231,540,合并报表,2606776304.48
2016-03-28,20151231,541,合并报表,53405593.12
2016-03-30,20151231,543,合并报表,1154820766.97
2016-04-27,20151231,544,合并报表,102266644.86
2016-04-26,20151231,545,合并报表,131182214.16
2016-04-30,20151231,546,合并报表,264385295.37
2016-04-15,20151231,547,合并报表,207483643.04
2016-04-09,20151231,548,合并报表,18871930.3
2016-03-19,20151231,550,合并报表,2222061095.0
2016-03-29,20151231,551,合并报表,24111271.15
2016-03-29,20151231,552,合并报表,179826315.62
2016-03-18,20151231,553,合并报表,141840462.97
2016-04-29,20151231,554,合并报表,3739169.7
2016-03-30,20151231,555,合并报表,350620327.31
2016-04-29,20151231,556,合并报表,22335998.99
2016-04-23,20151231,557,合并报表,-17438461.63
2016-04-27,20151231,558,合并报表,-358385593.52
2016-02-27,20151231,559,合并报表,779555943.45
2016-04-20,20151231,560,合并报表,30827450.6
2016-04-02,20151231,561,合并报表,76462740.18
2016-02-26,20151231,563,合并报表,453951218.69
2016-04-30,20151231,564,合并报表,42460572.82
2016-04-29,20151231,565,合并报表,144573659.62
2016-04-26,20151231,566,合并报表,195271278.15
2016-03-01,20151231,567,合并报表,23242943.58
2016-04-28,20151231,568,合并报表,1472978108.6
2016-04-14,20151231,570,合并报表,71102792.49
2016-04-29,20151231,571,合并报表,56795267.17
2016-04-02,20151231,572,合并报表,162460839.63
2016-04-15,20151231,573,合并报表,-92062660.73
2016-03-12,20151231,576,合并报表,177320687.28
2016-04-19,20151231,581,合并报表,1515388285.71
2016-03-31,20151231,582,合并报表,394315793.75
2016-01-27,20151231,583,合并报表,-62098346.11
2016-04-29,20151231,584,合并报表,26254790.55
2016-02-20,20151231,585,合并报表,4933337.5
2016-03-29,20151231,586,合并报表,16984090.57
2016-04-27,20151231,587,合并报表,297631128.6
2016-04-30,20151231,588,合并报表,17541296.05
2016-04-23,20151231,589,合并报表,-258982141.25
2016-03-26,20151231,590,合并报表,22372282.32
2016-04-19,20151231,591,合并报表,472754937.52
2016-04-23,20151231,592,合并报表,37711472.09
2016-04-30,20151231,593,合并报表,14094561.97
2016-04-30,20151231,594,合并报表,-2913552473.68
2016-03-12,20151231,595,合并报表,-137239782.35
2016-04-26,20151231,596,合并报表,715578369.68
2016-03-22,20151231,597,合并报表,-384357789.29
2016-03-05,20151231,598,合并报表,824734485.11
2016-04-12,20151231,599,合并报表,61264733.87
2016-04-09,20151231,600,合并报表,2044419252.11
2016-04-27,20151231,601,合并报表,281174718.55
2016-04-12,20151231,603,合并报表,259266744.86
2016-03-26,20151231,605,合并报表,45355812.47
2016-03-31,20151231,606,合并报表,-159115937.42
2016-04-28,20151231,607,合并报表,283509623.51
2016-03-03,20151231,608,合并报表,20180000.0
2016-03-19,20151231,609,合并报表,22801981.68
2016-03-23,20151231,610,合并报表,10824906.05
2016-04-30,20151231,611,合并报表,-356061156.21
2016-04-29,20151231,612,合并报表,-62522960.53
2016-03-26,20151231,613,合并报表,-7477866.4
2016-04-29,20151231,615,合并报表,237683901.9
2016-04-29,20151231,616,合并报表,221871902.21
2016-03-31,20151231,617,合并报表,-76181117.94
2016-03-22,20151231,619,合并报表,94553319.1
2016-04-19,20151231,620,合并报表,306745766.15
2016-04-28,20151231,622,合并报表,-46815739.26
2016-03-29,20151231,623,合并报表,2593589316.67
2016-04-19,20151231,625,合并报表,9952714168.09
2016-03-01,20151231,626,合并报表,308081525.32
2016-01-30,20151231,627,合并报表,247266665.79
2016-04-15,20151231,628,合并报表,46668701.81
2016-04-29,20151231,629,合并报表,-2207361974.57
2016-04-30,20151231,630,合并报表,-666432733.78
2016-04-08,20151231,631,合并报表,326884372.6
2016-04-23,20151231,632,合并报表,12162099.0
2016-04-26,20151231,633,合并报表,-42223953.58
2016-03-29,20151231,635,合并报表,29709183.85
2016-03-29,20151231,636,合并报表,61728428.51
2016-04-29,20151231,637,合并报表,89409376.79
2016-04-30,20151231,638,合并报表,-35393779.69
2016-03-22,20151231,639,合并报表,146279847.48
2016-04-20,20151231,650,合并报表,391303600.53
2016-04-29,20151231,651,合并报表,12532442817.66
2016-03-31,20151231,652,合并报表,254747164.39
2016-04-23,20151231,655,合并报表,10447902.33
2016-03-29,20151231,656,合并报表,1266959610.26
2016-04-27,20151231,657,合并报表,-515907486.51
2016-03-30,20151231,658,合并报表,-189384956.16
2016-04-09,20151231,659,合并报表,-66362146.97
2016-06-29,20151231,660,合并报表,1079599208.34
2016-03-11,20151231,661,合并报表,384479499.2
2016-04-28,20151231,662,合并报表,-2539004.63
2016-04-23,20151231,663,合并报表,44885830.36
2016-03-31,20151231,665,合并报表,372163377.0
2016-03-29,20151231,666,合并报表,457952245.06
2016-01-16,20151231,667,合并报表,428181075.21
2016-04-27,20151231,668,合并报表,25491939.58
2016-04-15,20151231,669,合并报表,247447739.54
2016-04-29,20151231,670,合并报表,11354013.27
2016-03-31,20151231,671,合并报表,1418204903.07
2016-04-28,20151231,672,合并报表,61180369.31
2016-03-25,20151231,673,合并报表,110748694.91
2017-05-11,20151231,675,合并报表,-74308580.79
2016-03-01,20151231,676,合并报表,3503549.39
2016-03-10,20151231,677,合并报表,54765164.61
2016-04-27,20151231,678,合并报表,-78884730.05
2016-03-12,20151231,679,合并报表,-187049278.19
2016-04-27,20151231,680,合并报表,-875521757.56
2016-04-29,20151231,681,合并报表,157557775.58
2016-04-09,20151231,682,合并报表,50209638.6
2016-04-09,20151231,683,合并报表,56803633.18
2016-03-29,20151231,685,合并报表,1484429654.74
2016-04-27,20151231,686,合并报表,2630058890.07
2016-04-30,20151231,687,合并报表,-273176455.51
2016-04-22,20151231,688,合并报表,288392098.18
2016-04-29,20151231,689,合并报表,-53762022.13
2016-04-30,20151231,690,合并报表,644315400.16
2016-04-30,20151231,691,合并报表,11501772.13
2016-04-28,20151231,692,合并报表,74565611.88
2016-04-30,20151231,693,合并报表,-155416362.24
2016-03-19,20151231,695,合并报表,3427107.31
2016-03-26,20151231,697,合并报表,59780813.42
2016-03-30,20151231,698,合并报表,187859567.3
2016-07-30,20151231,699,合并报表,143443.9
2016-04-23,20151231,700,合并报表,296408182.4
2016-04-02,20151231,701,合并报表,109247284.06
2016-04-08,20151231,702,合并报表,4883278.4
2016-04-25,20151231,703,合并报表,184605841.36
2016-04-28,20151231,705,合并报表,36225616.95
2016-04-26,20151231,707,合并报表,11818423.08
2016-03-19,20151231,708,合并报表,270392922.27
2016-04-29,20151231,709,合并报表,573452575.17
2016-04-06,20151231,710,合并报表,-13008739.61
2016-01-26,20151231,711,合并报表,37626057.58
2016-03-29,20151231,712,合并报表,913220600.49
2016-04-09,20151231,713,合并报表,30434443.23
2016-03-31,20151231,715,合并报表,69869014.26
2016-04-02,20151231,716,合并报表,149138182.61
2016-04-20,20151231,717,合并报表,-2595500516.99
2016-03-18,20151231,718,合并报表,900161982.26
2016-04-12,20151231,719,合并报表,703169774.54
2016-04-23,20151231,720,合并报表,80724132.76
2016-03-25,20151231,721,合并报表,-31647585.76
2016-03-25,20151231,722,合并报表,128642874.55
2016-04-30,20151231,723,合并报表,-364274210.71
2016-04-26,20151231,725,合并报表,1636270488.0
2016-03-30,20151231,726,合并报表,712193243.19
2016-03-25,20151231,727,合并报表,10536077.88
2016-03-29,20151231,728,合并报表,2784229089.24
2016-04-29,20151231,729,合并报表,587678536.68
2016-04-19,20151231,730,合并报表,24563000.63
2016-03-29,20151231,731,合并报表,55443024.88
2016-03-18,20151231,732,合并报表,1325155637.5
2016-04-12,20151231,733,合并报表,176510069.88
2016-03-31,20151231,735,合并报表,60829607.84
2016-03-18,20151231,736,合并报表,28424001.41
2016-03-16,20151231,737,合并报表,-220623191.66
2016-04-19,20151231,738,合并报表,196245833.76
2016-03-25,20151231,739,合并报表,208230302.31
2016-04-26,20151231,748,合并报表,133888565.95
2016-03-30,20151231,750,合并报表,1792923492.86
2016-04-23,20151231,751,合并报表,90764050.8
2016-04-23,20151231,752,合并报表,16455522.05
2016-04-23,20151231,753,合并报表,-83996133.94
2016-04-01,20151231,755,合并报表,-505223270.25
2016-03-31,20151231,756,合并报表,83062257.17
2016-03-10,20151231,757,合并报表,15033461.96
2016-04-26,20151231,758,合并报表,375145949.11
2016-03-26,20151231,759,合并报表,5610530.73
2016-03-18,20151231,760,合并报表,-193381156.95
2016-04-29,20151231,761,合并报表,-3293624545.17
2016-03-25,20151231,762,合并报表,31018237.73
2016-04-29,20151231,765,合并报表,650291667.64
2016-04-20,20151231,766,合并报表,6863116.05
2016-04-30,20151231,767,合并报表,411882460.09
2016-03-29,20151231,768,合并报表,400052436.42
2016-06-28,20151231,769,合并报表,266088.75
2016-03-19,20151231,776,合并报表,13201014064.72
2016-03-29,20151231,777,合并报表,86647497.91
2016-04-19,20151231,778,合并报表,599622820.76
2016-03-25,20151231,779,合并报表,-79062776.92
2016-04-22,20151231,780,合并报表,-390611090.41
2016-04-28,20151231,782,合并报表,48807496.53
2016-03-26,20151231,783,合并报表,3493365230.21
2016-03-26,20151231,785,合并报表,-47985319.04
2016-03-19,20151231,786,合并报表,896876216.48
2016-04-21,20151231,787,合并报表,421514378.89
2016-04-29,20151231,788,合并报表,25028598.43
2016-03-31,20151231,789,合并报表,248608733.08
2016-04-16,20151231,790,合并报表,-37407972.75
2016-03-31,20151231,791,合并报表,32443274.06
2016-04-20,20151231,792,合并报表,558966247.06
2016-03-26,20151231,793,合并报表,826525203.65
2016-03-31,20151231,795,合并报表,-57954343.33
2016-03-05,20151231,796,合并报表,205797145.35
2016-04-09,20151231,797,合并报表,127633376.61
2016-04-29,20151231,798,合并报表,-266768107.29
2016-04-08,20151231,799,合并报表,88569586.09
2016-04-01,20151231,800,合并报表,52948133.73
2016-04-29,20151231,801,合并报表,216602163.76
2016-02-05,20151231,802,合并报表,21224567.34
2016-04-23,20151231,803,合并报表,-33277876.79
2016-04-29,20151231,805,合并报表,2750684.58
2016-04-22,20151231,806,合并报表,102514788.16
2016-04-25,20151231,807,合并报表,29393534.95
2016-04-30,20151231,809,合并报表,-179339704.8
2016-03-25,20151231,810,合并报表,415495839.96
2016-03-31,20151231,811,合并报表,307564282.55
2016-03-05,20151231,812,合并报表,19799591.29
2016-03-14,20151231,813,合并报表,6159630.04
2016-03-11,20151231,815,合并报表,148079318.29
2016-04-29,20151231,816,合并报表,27411562.0
2016-03-25,20151231,818,合并报表,121486702.47
2016-04-06,20151231,819,合并报表,48604106.47
2016-04-28,20151231,820,合并报表,11455169.58
2016-04-23,20151231,821,合并报表,50588314.8
2016-03-04,20151231,822,合并报表,122645951.61
