实际净利润公告日期,实际净利润报告期,交易代码,报表类型,净利润
2010-03-12,20091231,1,合并报表,5030729000.0
2010-03-02,20091231,2,合并报表,5329737727.0
2010-04-21,20091231,3,合并报表,-18768327.89
2010-04-17,20091231,4,合并报表,2468845.24
2010-04-30,20091231,5,合并报表,-48919528.98
2010-03-17,20091231,6,合并报表,326306681.44
2010-04-21,20091231,7,合并报表,26129366.86
2010-03-27,20091231,8,合并报表,313488.74
2010-03-27,20091231,9,合并报表,253459677.97
2010-04-22,20091231,10,合并报表,7391891.23
2010-02-09,20091231,11,合并报表,96933951.02
2010-03-30,20091231,12,合并报表,831944393.0
2010-04-27,20091231,13,合并报表,-80655704.75
2010-03-20,20091231,14,合并报表,76460249.61
2010-04-23,20091231,15,合并报表,-55430807.8
2010-04-30,20091231,16,合并报表,151077290.18
2010-04-27,20091231,17,合并报表,-105757549.5
2010-04-09,20091231,18,合并报表,12090678.0
2010-04-22,20091231,19,合并报表,-12905069.92
2010-04-28,20091231,20,合并报表,4154592.65
2010-04-24,20091231,21,合并报表,258619909.73
2010-04-20,20091231,23,合并报表,24605352.07
2010-04-20,20091231,24,合并报表,1644143880.0
2010-04-19,20091231,25,合并报表,6305956.65
2010-03-15,20091231,26,合并报表,70067240.27
2010-04-16,20091231,27,合并报表,1995360399.79
2010-03-23,20091231,28,合并报表,192713805.92
2010-04-21,20091231,29,合并报表,20217383.62
2010-04-30,20091231,30,合并报表,8102735.47
2010-03-10,20091231,31,合并报表,373516717.78
2010-04-10,20091231,32,合并报表,40748897.06
2010-04-28,20091231,33,合并报表,-22161900.65
2010-03-10,20091231,34,合并报表,133403579.37
2010-04-27,20091231,35,合并报表,-17955557.3
2010-04-15,20091231,36,合并报表,281499749.65
2010-04-13,20091231,37,合并报表,74115448.64
2010-04-24,20091231,38,合并报表,21564136.77
2010-03-23,20091231,39,合并报表,958967000.0
2010-03-24,20091231,40,合并报表,64356382.89
2010-04-10,20091231,42,合并报表,266635831.98
2010-03-16,20091231,43,合并报表,62867532.17
2010-03-30,20091231,45,合并报表,38015487.14
2010-03-02,20091231,46,合并报表,402843288.16
2010-04-28,20091231,47,合并报表,20009625.81
2010-04-24,20091231,48,合并报表,48866148.96
2010-04-22,20091231,49,合并报表,-17292538.29
2010-03-16,20091231,50,合并报表,-205637564.74
2010-02-27,20091231,55,合并报表,44052511.46
2010-04-28,20091231,56,合并报表,6081038.55
2010-04-22,20091231,58,合并报表,-312092077.77
2010-03-18,20091231,59,合并报表,196106127.37
2010-03-26,20091231,60,合并报表,414226942.46
2010-04-22,20091231,61,合并报表,85187634.0
2010-03-12,20091231,62,合并报表,200530133.48
2010-04-09,20091231,63,合并报表,2458121000.0
2010-03-23,20091231,65,合并报表,56606828.25
2010-04-24,20091231,66,合并报表,443064901.85
2010-03-31,20091231,68,合并报表,-1926370072.72
2010-04-22,20091231,69,合并报表,1705573398.55
2010-04-14,20091231,70,合并报表,41321152.39
2010-04-17,20091231,78,合并报表,14158967.1
2010-04-28,20091231,88,合并报表,460207974.45
2010-03-05,20091231,89,合并报表,575077588.09
2010-04-20,20091231,90,合并报表,57714687.33
2010-04-20,20091231,96,合并报表,111231341.24
2010-04-27,20091231,99,合并报表,111834539.74
2010-03-11,20091231,100,合并报表,470069750.0
2010-02-27,20091231,150,合并报表,100290303.77
2010-03-06,20091231,151,合并报表,28783439.92
2010-04-16,20091231,153,合并报表,22986185.72
2010-02-09,20091231,155,合并报表,82836810.75
2010-02-09,20091231,156,合并报表,84430882.15
2010-04-30,20091231,157,合并报表,2446404303.36
2010-03-19,20091231,158,合并报表,75021012.56
2010-03-29,20091231,159,合并报表,150680799.65
2010-04-30,20091231,166,合并报表,3968806039.09
2010-04-16,20091231,301,合并报表,91479804.97
2010-04-30,20091231,333,合并报表,1611448449.92
2010-04-27,20091231,338,合并报表,3407418952.32
2010-01-29,20091231,400,合并报表,130197663.3
2010-03-27,20091231,401,合并报表,983867929.09
2010-04-06,20091231,402,合并报表,1365641320.3
2010-04-29,20091231,403,合并报表,2328376.86
2010-03-06,20091231,404,合并报表,87243772.95
2011-04-07,20091231,405,合并报表,-17641297.4
2010-03-26,20091231,407,合并报表,206283220.68
2010-04-27,20091231,408,合并报表,-156017745.39
2010-04-27,20091231,409,合并报表,-13834212.4
2010-03-18,20091231,410,合并报表,27035150.38
2010-03-26,20091231,411,合并报表,31408290.31
2010-04-21,20091231,413,合并报表,-32443563.82
2010-03-15,20091231,415,合并报表,-85820288.79
2010-03-11,20091231,416,合并报表,65310427.48
2010-03-10,20091231,417,合并报表,200812057.17
2010-03-08,20091231,418,合并报表,222184555.03
2010-04-06,20091231,419,合并报表,56825302.77
2010-04-24,20091231,420,合并报表,17678059.63
2010-04-07,20091231,421,合并报表,50910054.2
2010-03-25,20091231,422,合并报表,237689066.57
2010-04-23,20091231,423,合并报表,392123976.9
2010-02-09,20091231,425,合并报表,1741265329.71
2010-01-28,20091231,426,合并报表,78747824.78
2010-02-04,20091231,428,合并报表,141645793.59
2010-04-22,20091231,429,合并报表,332040435.7
2010-02-05,20091231,430,合并报表,-35420943.29
2010-04-13,20091231,488,合并报表,835947981.16
2010-04-27,20091231,498,合并报表,273916214.73
2010-02-05,20091231,501,合并报表,238726256.07
2010-03-23,20091231,502,合并报表,32514070.56
2010-04-27,20091231,503,合并报表,7916980.35
2010-04-22,20091231,504,合并报表,-134656726.52
2010-04-24,20091231,505,合并报表,79473893.43
2010-03-23,20091231,506,合并报表,237565480.5
2010-04-20,20091231,507,合并报表,98725347.33
2010-03-22,20091231,509,合并报表,-40228701.14
2010-04-16,20091231,510,合并报表,5667967.74
2010-02-27,20091231,511,合并报表,123342320.76
2010-02-27,20091231,513,合并报表,481578249.73
2010-02-06,20091231,514,合并报表,155238801.84
2010-04-23,20091231,516,合并报表,76759114.55
2010-03-26,20091231,517,合并报表,811639304.14
2010-04-24,20091231,518,合并报表,23341344.8
2010-02-27,20091231,519,合并报表,3685785.74
2010-03-24,20091231,520,合并报表,-409769995.8
2010-03-16,20091231,521,合并报表,301198313.2
2010-03-27,20091231,522,合并报表,107765675.43
2010-04-22,20091231,523,合并报表,9540640.69
2010-04-15,20091231,524,合并报表,-52545974.52
2010-02-03,20091231,525,合并报表,3619027.18
2010-04-26,20091231,526,合并报表,1042308.17
2010-03-16,20091231,527,合并报表,1891901830.0
2010-03-26,20091231,528,合并报表,865694309.44
2010-03-18,20091231,529,合并报表,55765592.81
2010-04-23,20091231,530,合并报表,78631260.28
2010-03-10,20091231,531,合并报表,252524838.37
2010-04-20,20091231,532,合并报表,40763115.78
2010-01-30,20091231,533,合并报表,193322373.69
2010-04-16,20091231,534,合并报表,14421402.58
2010-04-16,20091231,536,合并报表,7125029.92
2010-02-03,20091231,537,合并报表,81825275.78
2010-04-24,20091231,538,合并报表,603719565.8
2010-04-15,20091231,539,合并报表,1165352428.0
2010-03-10,20091231,540,合并报表,460482991.73
2010-04-29,20091231,541,合并报表,212179203.83
2010-03-12,20091231,543,合并报表,112379419.44
2010-03-16,20091231,544,合并报表,58721948.76
2010-04-08,20091231,545,合并报表,-15648448.47
2010-04-30,20091231,546,合并报表,18535110.71
2010-03-18,20091231,547,合并报表,69038050.16
2010-04-24,20091231,548,合并报表,103020915.77
2010-03-06,20091231,550,合并报表,1056132236.0
2010-02-12,20091231,551,合并报表,85831762.34
2010-03-23,20091231,552,合并报表,53293102.13
2010-04-17,20091231,553,合并报表,19310850.13
2010-04-21,20091231,554,合并报表,8318123.71
2010-04-27,20091231,555,合并报表,-7952820.94
2010-04-27,20091231,556,合并报表,438106.16
2010-04-21,20091231,557,合并报表,184650895.82
2010-02-09,20091231,558,合并报表,130250369.15
2010-04-29,20091231,559,合并报表,266082194.32
2010-04-10,20091231,560,合并报表,39361638.43
2010-02-10,20091231,561,合并报表,-29415051.63
2010-03-19,20091231,562,合并报表,1151650925.85
2010-04-26,20091231,563,合并报表,43649854.8
2010-04-27,20091231,564,合并报表,48759064.35
2010-02-26,20091231,565,合并报表,203639933.24
2010-03-30,20091231,566,合并报表,67133267.22
2010-04-10,20091231,567,合并报表,14191936.54
2010-04-16,20091231,568,合并报表,1673339089.69
2010-03-11,20091231,570,合并报表,229038485.7
2010-03-09,20091231,571,合并报表,127160018.93
2010-02-25,20091231,572,合并报表,-248027608.23
2010-04-16,20091231,573,合并报表,19685891.18
2010-04-17,20091231,576,合并报表,12916796.86
2010-02-05,20091231,578,合并报表,1458394648.65
2010-04-22,20091231,581,合并报表,448224754.55
2010-04-10,20091231,582,合并报表,44606768.22
2010-02-02,20091231,583,合并报表,-81036519.19
2010-04-23,20091231,584,合并报表,27746349.3
2010-03-23,20091231,585,合并报表,7670166.7
2010-04-16,20091231,586,合并报表,1418799.69
2010-04-27,20091231,587,合并报表,10111132.19
2010-03-06,20091231,589,合并报表,360384522.44
2010-04-30,20091231,590,合并报表,-88167117.28
2010-03-16,20091231,591,合并报表,19929625.38
2010-03-26,20091231,592,合并报表,61554595.32
2010-03-26,20091231,593,合并报表,71239362.42
2010-04-28,20091231,594,合并报表,4976874.77
2010-04-08,20091231,595,合并报表,-119524270.84
2010-04-02,20091231,596,合并报表,140089179.69
2010-03-10,20091231,597,合并报表,476215783.48
2010-03-09,20091231,598,合并报表,-114160268.22
2010-04-10,20091231,599,合并报表,267391369.67
2010-02-26,20091231,600,合并报表,71151334.49
2010-03-31,20091231,601,合并报表,40006975.8
2010-02-02,20091231,602,合并报表,-9937056.36
2010-02-06,20091231,603,合并报表,-3650948.52
2010-04-08,20091231,605,合并报表,335010.85
2010-04-21,20091231,606,合并报表,-17420922.61
2010-03-20,20091231,607,合并报表,-82890070.59
2010-02-11,20091231,608,合并报表,267090000.0
2010-03-18,20091231,609,合并报表,14853078.04
2010-04-23,20091231,610,合并报表,-2827709.33
2010-02-10,20091231,611,合并报表,12945106.31
2010-03-24,20091231,612,合并报表,193164316.24
2010-04-28,20091231,613,合并报表,-2996641.57
2010-04-15,20091231,615,合并报表,193046417.13
2010-04-26,20091231,616,合并报表,420152073.16
2010-03-26,20091231,617,合并报表,52749259.27
2010-04-08,20091231,619,合并报表,221512411.07
2010-01-20,20091231,620,合并报表,480070.7
2010-04-28,20091231,622,合并报表,1333038.7
2010-04-28,20091231,623,合并报表,1366488981.12
2010-03-09,20091231,625,合并报表,1078458922.72
2010-04-22,20091231,626,合并报表,41384911.82
2010-03-10,20091231,627,合并报表,55761628.02
2010-03-27,20091231,628,合并报表,20386791.91
2010-04-27,20091231,629,合并报表,-1551007427.25
2010-03-18,20091231,630,合并报表,607890154.35
2010-03-20,20091231,631,合并报表,286099190.1
2010-04-02,20091231,632,合并报表,20498424.28
2010-03-06,20091231,633,合并报表,3775396.38
2010-02-11,20091231,635,合并报表,47764757.71
2010-03-23,20091231,636,合并报表,57291190.59
2010-03-26,20091231,637,合并报表,151921986.8
2010-04-26,20091231,638,合并报表,37815926.8
2010-02-26,20091231,639,合并报表,-3568262.98
2010-03-31,20091231,650,合并报表,165493385.65
2010-04-27,20091231,651,合并报表,2913450350.15
2010-04-22,20091231,652,合并报表,296846286.71
2010-03-16,20091231,655,合并报表,217007577.67
2010-04-20,20091231,656,合并报表,16627391.23
2010-03-27,20091231,657,合并报表,-10562995.4
2010-04-30,20091231,658,合并报表,-17585573.95
2010-03-15,20091231,659,合并报表,114577978.1
2010-04-29,20091231,660,合并报表,-77772300.15
2010-03-13,20091231,661,合并报表,73154664.23
2010-04-09,20091231,662,合并报表,2931211.49
2010-04-24,20091231,663,合并报表,-7603410.95
2010-04-14,20091231,665,合并报表,4547962.19
2010-03-25,20091231,666,合并报表,-78890775.73
2010-04-13,20091231,667,合并报表,280164872.04
2010-04-27,20091231,668,合并报表,111601317.27
2010-04-17,20091231,669,合并报表,407862.83
2010-02-05,20091231,670,合并报表,3702455.14
2010-03-13,20091231,671,合并报表,181369609.36
2010-04-15,20091231,672,合并报表,3573315.3
2010-04-22,20091231,673,合并报表,-45585254.13
2010-04-12,20091231,675,合并报表,-44788610.57
2010-04-24,20091231,676,合并报表,-99473296.21
2010-04-26,20091231,677,合并报表,100425651.58
2010-04-02,20091231,678,合并报表,14278815.26
2010-04-08,20091231,679,合并报表,180580620.44
2010-04-13,20091231,680,合并报表,422143045.79
2010-04-24,20091231,681,合并报表,4119816.65
2010-03-27,20091231,682,合并报表,21453004.69
2010-04-09,20091231,683,合并报表,909703715.16
2010-04-28,20091231,685,合并报表,817097854.98
2010-03-24,20091231,686,合并报表,912875912.84
2010-03-27,20091231,687,合并报表,65847883.28
2010-03-05,20091231,688,合并报表,-13245104.94
2010-04-28,20091231,689,合并报表,-33580233.15
2010-02-02,20091231,690,合并报表,557736214.45
2010-04-28,20091231,691,合并报表,6108389.94
2010-04-08,20091231,692,合并报表,39288263.75
2010-03-19,20091231,693,合并报表,-66916297.11
2010-03-31,20091231,695,合并报表,-46568700.64
2010-03-25,20091231,697,合并报表,10210901.81
2010-03-31,20091231,698,合并报表,68585542.54
2010-04-28,20091231,700,合并报表,26197389.18
2010-04-17,20091231,701,合并报表,47917381.28
2010-04-17,20091231,702,合并报表,9283484.39
2010-03-05,20091231,703,合并报表,-20198290.25
2010-03-20,20091231,705,合并报表,17791330.44
2010-04-16,20091231,707,合并报表,4258028.55
2010-03-09,20091231,708,合并报表,332790958.0
2010-04-26,20091231,709,合并报表,944201887.26
2010-03-31,20091231,710,合并报表,10453330.62
2010-04-17,20091231,711,合并报表,791155.67
2010-04-08,20091231,712,合并报表,200027369.34
2010-02-10,20091231,713,合并报表,67451049.95
2010-02-10,20091231,715,合并报表,91763970.79
