实际净利润公告日期,实际净利润报告期,交易代码,报表类型,净利润
2014-03-07,20121231,000001,合并报表(单季度调整),3166000000.0
2013-03-08,20121231,000001,合并报表(单季度),3164807000.0
2013-03-08,20121231,000001,母公司报表(单季度),3164807000.0
2013-03-08,20121231,000001,母公司报表,14754409000.0
2013-03-08,20121231,000001,合并报表,13402701000.0
2014-03-07,20121231,000001,合并报表(调整),13403000000.0
2014-03-07,20121231,000002,母公司报表(调整),5613873212.56
2013-02-28,20121231,000002,合并报表,12551182392.23
2013-02-28,20121231,000002,母公司报表,5613873212.56
2013-02-28,20121231,000002,母公司报表(单季度),710301521.02
2013-02-28,20121231,000002,合并报表(单季度),7471295330.06
2014-03-07,20121231,000002,合并报表(单季度调整),7471295330.06
2014-03-07,20121231,000002,母公司报表(单季度调整),710301521.02
2014-03-07,20121231,000002,合并报表(调整),12551182392.23
2013-04-27,20121231,000003,母公司报表,-1137430.02
2014-04-30,20121231,000003,母公司报表(调整),-1137430.02
2014-04-30,20121231,000003,合并报表(调整),-14367229.31
2013-04-27,20121231,000003,合并报表,-14367229.31
2013-04-20,20121231,000004,合并报表,2005254.96
2013-04-20,20121231,000004,合并报表(单季度),2424961.32
2013-04-20,20121231,000004,母公司报表,-7140080.1
2013-04-20,20121231,000004,母公司报表(单季度),-4601149.93
2014-04-22,20121231,000004,母公司报表(调整),-7140080.1
2014-04-22,20121231,000004,合并报表(单季度调整),2424961.32
2014-04-22,20121231,000004,母公司报表(单季度调整),-4601149.93
2014-04-22,20121231,000004,合并报表(调整),2005254.96
2013-04-24,20121231,000005,母公司报表(单季度),24622652.62
2014-04-26,20121231,000005,母公司报表(单季度调整),24622652.62
2014-04-26,20121231,000005,合并报表(单季度调整),35409222.29
2014-04-26,20121231,000005,母公司报表(调整),29278932.72
2014-04-26,20121231,000005,合并报表(调整),22021617.89
2013-04-24,20121231,000005,合并报表(单季度),35409222.29
2013-04-24,20121231,000005,母公司报表,29278932.72
2013-04-24,20121231,000005,合并报表,22021617.89
2013-03-30,20121231,000006,母公司报表,326559744.88
2013-03-30,20121231,000006,合并报表,617150754.0
2014-03-15,20121231,000006,母公司报表(单季度调整),171990989.23
2013-03-30,20121231,000006,合并报表(单季度),276333608.53
2014-03-15,20121231,000006,母公司报表(调整),326559744.88
2014-03-15,20121231,000006,合并报表(调整),617150754.0
2013-03-30,20121231,000006,母公司报表(单季度),171990989.23
2014-03-15,20121231,000006,合并报表(单季度调整),276333608.53
2014-04-26,20121231,000007,合并报表(调整),6635855.05
2013-04-25,20121231,000007,合并报表,6641577.02
2014-04-26,20121231,000007,合并报表(单季度调整),-4208530.95
2013-04-25,20121231,000007,合并报表(更正前),8734383.36
2014-04-26,20121231,000007,母公司报表(单季度调整),1143226.69
2013-04-25,20121231,000007,母公司报表,2221152.21
2013-04-25,20121231,000007,母公司报表(单季度),1143226.69
2013-04-25,20121231,000007,合并报表(单季度),-4202808.98
2014-04-26,20121231,000007,母公司报表(调整),2221152.21
2014-03-29,20121231,000008,母公司报表(单季度调整),-524048.61
2014-03-29,20121231,000008,合并报表(单季度调整),14141795.91
2014-03-29,20121231,000008,母公司报表(调整),-437889.66
2014-03-29,20121231,000008,合并报表(调整),39129030.59
2013-03-29,20121231,000008,合并报表(单季度),39042871.64
2013-03-29,20121231,000008,母公司报表(单季度),-524048.61
2013-03-29,20121231,000008,母公司报表,-437889.66
2013-03-29,20121231,000008,合并报表,39129030.59
2013-04-27,20121231,000009,母公司报表,-10013589.3
2013-04-27,20121231,000009,合并报表,160460653.96
2013-04-27,20121231,000009,合并报表(单季度),102093792.67
2013-04-27,20121231,000009,母公司报表(单季度),-47510905.2
2014-04-26,20121231,000009,母公司报表(调整),-10013589.3
2014-04-26,20121231,000009,合并报表(单季度调整),102093792.67
2014-04-26,20121231,000009,合并报表(调整),160460653.96
2014-04-26,20121231,000009,母公司报表(单季度调整),-47510905.2
2013-03-29,20121231,000010,母公司报表(更正前),-2044142.7
2013-03-29,20121231,000010,合并报表,725881.62
2013-03-29,20121231,000010,母公司报表,-2391013.64
2013-03-29,20121231,000010,合并报表(更正前),1072752.56
2013-03-29,20121231,000010,母公司报表(单季度),2050715.99
2014-04-25,20121231,000010,合并报表(调整),37820211.13
2014-04-25,20121231,000010,合并报表(单季度调整),43403433.32
2014-04-25,20121231,000010,母公司报表(单季度调整),2050715.99
2014-04-25,20121231,000010,母公司报表(调整),-2391013.64
2013-03-29,20121231,000010,合并报表(单季度),6309103.81
2014-04-01,20121231,000011,母公司报表(调整),375378858.88
2014-04-01,20121231,000011,合并报表(调整),375422129.64
2014-04-01,20121231,000011,母公司报表(单季度调整),354468584.68
2014-04-01,20121231,000011,合并报表(单季度调整),200515822.63
2013-03-30,20121231,000011,合并报表(单季度),200777370.77
2013-03-30,20121231,000011,母公司报表(单季度),354468584.68
2013-03-30,20121231,000011,母公司报表,375378858.88
2013-03-30,20121231,000011,合并报表,375422129.64
2013-03-26,20121231,000012,合并报表(单季度),-128024442.0
2013-03-26,20121231,000012,母公司报表(单季度),-7669963.0
2013-03-26,20121231,000012,合并报表,274746219.0
2013-03-26,20121231,000012,母公司报表,782814809.0
2014-03-25,20121231,000012,合并报表(调整),274746219.0
2014-03-25,20121231,000012,母公司报表(调整),782814809.0
2014-03-25,20121231,000012,合并报表(单季度调整),-128024442.0
2014-03-25,20121231,000012,母公司报表(单季度调整),-7669963.0
2013-03-29,20121231,000014,合并报表,27962237.31
2013-03-29,20121231,000014,母公司报表,16420588.92
2013-03-29,20121231,000014,合并报表(单季度),45473523.12
2013-03-29,20121231,000014,母公司报表(单季度),19775014.06
2014-03-31,20121231,000014,母公司报表(单季度调整),19775014.06
2014-03-31,20121231,000014,合并报表(调整),27962237.31
2014-03-31,20121231,000014,母公司报表(调整),16420588.92
2014-03-31,20121231,000014,合并报表(单季度调整),45473523.12
2013-04-25,20121231,000015,合并报表,-55465455.96
2013-04-25,20121231,000015,合并报表(单季度),-27178083.23
2014-04-24,20121231,000015,合并报表(调整),-55465455.96
2014-04-24,20121231,000015,合并报表(单季度调整),-27178083.23
2013-04-27,20121231,000016,合并报表(单季度),28966154.07
2014-04-04,20121231,000016,合并报表(调整),45829234.02
2013-04-27,20121231,000016,母公司报表(单季度),187165951.17
2013-04-27,20121231,000016,母公司报表,179832117.22
2014-04-04,20121231,000016,母公司报表(调整),179832117.22
2014-04-04,20121231,000016,母公司报表(单季度调整),187165951.17
2014-04-04,20121231,000016,合并报表(单季度调整),28966154.07
2013-04-27,20121231,000016,合并报表,45829234.02
2013-04-27,20121231,000017,合并报表(单季度),-4267917.58
2013-04-27,20121231,000017,母公司报表,-49696708.98
2013-04-27,20121231,000017,合并报表,-52443234.29
2014-04-28,20121231,000017,母公司报表(单季度调整),-2999656.71
2014-04-28,20121231,000017,合并报表(单季度调整),-4267917.58
2014-04-28,20121231,000017,母公司报表(调整),-49696708.98
2014-04-28,20121231,000017,合并报表(调整),-52443234.29
2013-04-27,20121231,000017,母公司报表(单季度),-2999656.71
2013-04-23,20121231,000018,母公司报表,-2566647.0
2013-04-23,20121231,000018,母公司报表(单季度),2764667.0
2013-04-23,20121231,000018,合并报表(单季度),5902923.0
2013-04-23,20121231,000018,合并报表,-247331.0
2014-02-28,20121231,000018,母公司报表(调整),-2566647.0
2014-02-28,20121231,000018,合并报表(单季度调整),5902923.0
2014-02-28,20121231,000018,母公司报表(单季度调整),2764667.0
2014-02-28,20121231,000018,合并报表(调整),-247331.0
2013-04-24,20121231,000019,母公司报表,76077033.87
2013-04-24,20121231,000019,母公司报表(单季度),-9619623.45
2013-04-24,20121231,000019,合并报表,74529471.28
2013-04-24,20121231,000019,合并报表(单季度),-11107753.73
2014-03-18,20121231,000019,合并报表(调整),74529471.28
2014-03-18,20121231,000019,母公司报表(调整),76077033.87
2014-03-18,20121231,000019,合并报表(单季度调整),-11107753.73
2014-03-18,20121231,000019,母公司报表(单季度调整),-9619623.45
2014-04-22,20121231,000020,母公司报表(调整),113766.57
2014-04-22,20121231,000020,合并报表(调整),3241897.7
2014-04-22,20121231,000020,母公司报表(单季度调整),-1306526.59
2014-04-22,20121231,000020,合并报表(单季度调整),-3049697.32
2013-04-24,20121231,000020,母公司报表,113766.57
2013-04-24,20121231,000020,合并报表,3241897.7
2013-04-24,20121231,000020,合并报表(单季度),-3049697.32
2013-04-24,20121231,000020,母公司报表(单季度),-1306526.59
2013-03-29,20121231,000021,合并报表,93561007.08
2013-03-29,20121231,000021,母公司报表,65435142.78
2013-03-29,20121231,000021,母公司报表(单季度),4628914.62
2013-03-29,20121231,000021,合并报表(单季度),22395891.01
2014-03-31,20121231,000021,合并报表(调整),93561007.08
2014-03-31,20121231,000021,合并报表(单季度调整),22395891.01
2014-03-31,20121231,000021,母公司报表(单季度调整),4628914.62
2014-03-31,20121231,000021,母公司报表(调整),65435142.78
2013-03-29,20121231,000023,母公司报表(单季度),37587980.67
2013-03-29,20121231,000023,合并报表,5171345.76
2013-03-29,20121231,000023,母公司报表,43546241.42
2013-03-29,20121231,000023,合并报表(单季度),16381174.8
