实际净利润公告日期,实际净利润报告期,交易代码,报表类型,净利润
2017-03-17,20151231,000001,合并报表(调整),21865000000.0
2016-03-10,20151231,000001,合并报表(单季度),4125000000.0
2016-03-10,20151231,000001,合并报表,21865000000.0
2017-03-17,20151231,000001,合并报表(单季度调整),4125000000.0
2017-03-27,20151231,000002,合并报表(单季度调整),11264948340.97
2017-03-27,20151231,000002,母公司报表(调整),9949954678.46
2017-03-27,20151231,000002,合并报表(调整),18119406249.27
2016-03-14,20151231,000002,合并报表(单季度),11264948340.97
2016-03-14,20151231,000002,母公司报表(单季度),2276820256.65
2016-03-14,20151231,000002,合并报表,18119406249.27
2016-03-14,20151231,000002,母公司报表,9949954678.46
2017-03-27,20151231,000002,母公司报表(单季度调整),2276820256.65
2017-04-27,20151231,000003,合并报表(调整),816125508.1
2017-04-27,20151231,000003,母公司报表(调整),814843400.81
2016-04-30,20151231,000003,合并报表,816125508.1
2016-04-30,20151231,000003,母公司报表,814843400.81
2016-04-30,20151231,000004,母公司报表(单季度),467692.56
2017-04-11,20151231,000004,母公司报表(调整),-827948.68
2017-04-11,20151231,000004,合并报表(调整),1247118.29
2017-04-11,20151231,000004,母公司报表(单季度调整),467692.56
2017-04-11,20151231,000004,合并报表(单季度调整),-1129585.22
2016-04-30,20151231,000004,合并报表(单季度),-1129585.22
2016-04-30,20151231,000004,母公司报表,-827948.68
2016-04-30,20151231,000004,合并报表,1247118.29
2017-04-27,20151231,000005,合并报表(调整),-55239327.37
2017-04-27,20151231,000005,母公司报表(调整),-46518199.78
2017-04-27,20151231,000005,母公司报表(单季度调整),-27890076.82
2017-04-27,20151231,000005,合并报表(单季度调整),-25403305.05
2016-04-27,20151231,000005,母公司报表,-46518199.78
2016-04-27,20151231,000005,合并报表,-55239327.37
2016-04-27,20151231,000005,合并报表(单季度),-25403305.05
2016-04-27,20151231,000005,母公司报表(单季度),-27890076.82
2017-03-30,20151231,000006,合并报表(调整),416752839.52
2017-03-30,20151231,000006,母公司报表(调整),209300726.6
2017-03-30,20151231,000006,合并报表(单季度调整),139928396.19
2017-03-30,20151231,000006,母公司报表(单季度调整),55241107.06
2016-03-30,20151231,000006,母公司报表,209300726.6
2016-03-30,20151231,000006,合并报表,416752839.52
2016-03-30,20151231,000006,母公司报表(单季度),55241107.06
2016-03-30,20151231,000006,合并报表(单季度),139928396.19
2016-04-23,20151231,000007,母公司报表(单季度),2957581.59
2016-04-23,20151231,000007,合并报表(单季度),25681644.75
2016-04-23,20151231,000007,合并报表,13996195.46
2017-04-19,20151231,000007,母公司报表(调整),-25493184.07
2016-04-23,20151231,000007,母公司报表,-25493184.07
2017-04-19,20151231,000007,合并报表(单季度调整),25681644.75
2017-04-19,20151231,000007,合并报表(调整),13996195.46
2017-04-19,20151231,000007,母公司报表(单季度调整),2957581.59
2017-04-01,20151231,000008,合并报表(单季度调整),89857035.65
2017-04-01,20151231,000008,母公司报表(调整),9143446.64
2016-04-27,20151231,000008,母公司报表,9143446.64
2016-04-27,20151231,000008,合并报表,185671528.19
2017-04-01,20151231,000008,母公司报表(单季度调整),-9965119.65
2016-04-27,20151231,000008,合并报表(单季度),89857035.65
2016-04-27,20151231,000008,母公司报表(单季度),-9965119.65
2017-04-01,20151231,000008,合并报表(调整),185671528.19
2017-04-27,20151231,000009,合并报表(调整),750494524.96
2016-04-29,20151231,000009,合并报表(单季度),70657432.08
2016-04-29,20151231,000009,母公司报表(单季度),949001390.08
2016-04-29,20151231,000009,母公司报表(更正前),904066833.91
2017-04-27,20151231,000009,合并报表(单季度调整),70657432.08
2017-04-27,20151231,000009,母公司报表(单季度调整),949001390.08
2017-04-27,20151231,000009,母公司报表(调整),906955538.95
2016-04-29,20151231,000009,合并报表,750494524.96
2016-04-29,20151231,000009,母公司报表,906955538.95
2016-04-29,20151231,000009,合并报表(更正前),789010592.17
2017-04-22,20151231,000010,母公司报表(调整),-23031110.94
2017-04-22,20151231,000010,母公司报表(单季度调整),8894719.95
2017-04-22,20151231,000010,合并报表(单季度调整),30677713.23
2016-04-27,20151231,000010,母公司报表,-23031110.94
2016-04-27,20151231,000010,合并报表(单季度),30677713.23
2016-04-27,20151231,000010,母公司报表(单季度),8894719.95
2016-04-27,20151231,000010,合并报表,33443593.49
2017-04-22,20151231,000010,合并报表(调整),33443593.49
2017-03-31,20151231,000011,母公司报表(单季度调整),175087282.67
2016-03-31,20151231,000011,合并报表,156819966.71
2016-03-31,20151231,000011,母公司报表,180733987.5
2016-03-31,20151231,000011,母公司报表(单季度),175087282.67
2016-03-31,20151231,000011,合并报表(单季度),110364166.34
2017-03-31,20151231,000011,合并报表(调整),156819966.71
2017-03-31,20151231,000011,母公司报表(调整),180733987.5
2017-03-31,20151231,000011,合并报表(单季度调整),110364166.34
2017-04-28,20151231,000012,母公司报表(调整),419895994.0
2017-04-28,20151231,000012,合并报表(调整),532653110.0
2017-04-28,20151231,000012,母公司报表(单季度调整),-99323040.0
2016-03-25,20151231,000012,合并报表(单季度),230683740.0
2016-03-25,20151231,000012,合并报表,624753110.0
2016-03-25,20151231,000012,母公司报表,511995994.0
2016-03-25,20151231,000012,母公司报表(单季度),-7223040.0
2017-04-28,20151231,000012,合并报表(单季度调整),138583740.0
2017-03-30,20151231,000014,合并报表(调整),52963507.19
2017-03-30,20151231,000014,合并报表(单季度调整),53953367.7
2017-03-30,20151231,000014,母公司报表(单季度调整),43124714.3
2016-03-31,20151231,000014,合并报表,52963507.19
2016-03-31,20151231,000014,母公司报表(单季度),43124714.3
2016-03-31,20151231,000014,母公司报表,26356595.64
2017-03-30,20151231,000014,母公司报表(调整),26356595.64
2016-03-31,20151231,000014,合并报表(单季度),53953367.7
2016-04-29,20151231,000015,合并报表,1752951217.19
2016-04-29,20151231,000015,合并报表(单季度),1779976195.13
2017-04-29,20151231,000015,母公司报表,1747053541.24
2017-04-29,20151231,000015,母公司报表(调整),1747053541.24
2017-04-29,20151231,000015,合并报表(调整),1752946552.75
2017-03-31,20151231,000016,母公司报表(调整),-697498985.63
2017-03-31,20151231,000016,合并报表(单季度调整),-404609766.71
2017-03-31,20151231,000016,母公司报表(单季度调整),-279569550.86
2017-03-31,20151231,000016,合并报表(调整),-1256819314.51
2016-04-08,20151231,000016,合并报表,-1256819314.51
2016-04-08,20151231,000016,母公司报表,-697498985.63
2016-04-08,20151231,000016,母公司报表(单季度),-279569550.86
2016-04-08,20151231,000016,合并报表(单季度),-404609766.71
2017-04-27,20151231,000017,合并报表(单季度调整),-676462.55
2017-04-27,20151231,000017,母公司报表(调整),-214018.12
2017-04-27,20151231,000017,合并报表(调整),-138355.58
2017-04-27,20151231,000017,母公司报表(单季度调整),-161188.32
2016-04-25,20151231,000017,母公司报表,-214018.12
2016-04-25,20151231,000017,合并报表(单季度),-676462.55
2016-04-25,20151231,000017,母公司报表(单季度),-161188.32
2016-04-25,20151231,000017,合并报表,-138355.58
2017-04-28,20151231,000018,母公司报表(调整),353326328.72
2017-04-28,20151231,000018,合并报表(单季度调整),104120300.03
2016-04-15,20151231,000018,母公司报表,353326328.72
2016-04-15,20151231,000018,合并报表,346648651.48
2016-04-15,20151231,000018,合并报表(单季度),104120300.03
2016-04-15,20151231,000018,母公司报表(单季度),10777941.48
2017-04-28,20151231,000018,母公司报表(单季度调整),10777941.48
2017-04-28,20151231,000018,合并报表(调整),346648651.48
2016-04-26,20151231,000019,母公司报表,1874146.48
2016-04-26,20151231,000019,合并报表,-35256169.1
2017-04-24,20151231,000019,母公司报表(调整),1874146.48
2017-04-24,20151231,000019,合并报表(单季度调整),-27025945.16
2017-04-24,20151231,000019,母公司报表(单季度调整),-13935481.58
2017-04-24,20151231,000019,合并报表(调整),-35256169.1
2016-04-26,20151231,000019,合并报表(单季度),-27025945.16
2016-04-26,20151231,000019,母公司报表(单季度),-13935481.58
2017-04-25,20151231,000020,母公司报表(调整),-7011390.99
2017-04-25,20151231,000020,合并报表(调整),-4200845.61
2016-04-30,20151231,000020,母公司报表,-9542058.49
2016-04-30,20151231,000020,合并报表,-6731513.11
2017-04-25,20151231,000020,合并报表(单季度调整),-24195398.62
2016-04-30,20151231,000020,合并报表(单季度),-26726066.12
2016-04-30,20151231,000020,母公司报表(单季度),-28991269.52
2017-04-25,20151231,000020,母公司报表(单季度调整),-26460602.02
2017-03-31,20151231,000021,母公司报表(调整),392890647.72
2017-03-31,20151231,000021,合并报表(调整),180660277.51
2016-03-31,20151231,000021,母公司报表,392890647.72
2016-03-31,20151231,000021,合并报表(单季度),40326502.53
2016-03-31,20151231,000021,母公司报表(单季度),309556246.03
2016-03-31,20151231,000021,合并报表,180660277.51
2017-03-31,20151231,000021,合并报表(单季度调整),40326502.53
2017-03-31,20151231,000021,母公司报表(单季度调整),309556246.03
2017-03-14,20151231,000023,母公司报表(单季度调整),-1305591.67
2017-03-14,20151231,000023,合并报表(单季度调整),-512674.39
2017-03-14,20151231,000023,母公司报表(调整),27325103.91
2016-03-10,20151231,000023,合并报表(单季度),-512674.39
2016-03-10,20151231,000023,母公司报表(单季度),-1305591.67
2017-03-14,20151231,000023,合并报表(调整),26730737.51
2016-03-10,20151231,000023,母公司报表,27325103.91
2016-03-10,20151231,000023,合并报表,26730737.51
2017-04-08,20151231,000025,母公司报表(单季度调整),10691361.05
2017-04-08,20151231,000025,母公司报表(调整),18284826.94
2016-04-15,20151231,000025,母公司报表(单季度),10691361.05
2016-04-15,20151231,000025,合并报表(单季度),24073658.66
2017-04-08,20151231,000025,合并报表(单季度调整),24073658.66
2016-04-15,20151231,000025,合并报表,42768789.52
2016-04-15,20151231,000025,母公司报表,18284826.94
2017-04-08,20151231,000025,合并报表(调整),42768789.52
2016-03-10,20151231,000026,合并报表(单季度),15087191.46
2017-03-10,20151231,000026,合并报表(单季度调整),15087191.46
2017-03-10,20151231,000026,母公司报表(单季度调整),-8854850.05
2017-03-10,20151231,000026,母公司报表(调整),138276102.58
2017-03-10,20151231,000026,合并报表(调整),121702057.44
2016-03-10,20151231,000026,合并报表,121702057.44
2016-03-10,20151231,000026,母公司报表,138276102.58
2016-03-10,20151231,000026,母公司报表(单季度),-8854850.05
2016-04-15,20151231,000027,合并报表,1790384596.17
2016-04-15,20151231,000027,母公司报表,1212840418.15
2016-04-15,20151231,000027,母公司报表(单季度),26039571.22
2016-04-15,20151231,000027,合并报表(单季度),201651845.54
2017-04-08,20151231,000027,母公司报表(调整),1212840418.15
2017-04-08,20151231,000027,合并报表(单季度调整),201651845.54
2017-04-08,20151231,000027,母公司报表(单季度调整),26039571.22
2017-04-08,20151231,000027,合并报表(调整),1790384596.17
2016-03-26,20151231,000028,合并报表,761312261.06
2016-03-26,20151231,000028,母公司报表,638246122.89
2017-04-19,20151231,000028,母公司报表(单季度调整),31305507.97
2017-04-19,20151231,000028,合并报表(单季度调整),353537903.64
2017-04-19,20151231,000028,母公司报表(调整),638246122.89
2017-04-19,20151231,000028,合并报表(调整),927610234.41
2016-03-26,20151231,000028,合并报表(单季度),187239930.29
2016-03-26,20151231,000028,母公司报表(单季度),31305507.97
2017-03-30,20151231,000029,合并报表(调整),301129840.84
2017-03-30,20151231,000029,母公司报表(调整),394335891.37
2017-03-30,20151231,000029,母公司报表(单季度调整),64934474.15
2017-03-30,20151231,000029,合并报表(单季度调整),67137567.88
2016-03-30,20151231,000029,合并报表(单季度),67137567.88
2016-03-30,20151231,000029,母公司报表(单季度),64934474.15
2016-03-30,20151231,000029,合并报表,301129840.84
2016-03-30,20151231,000029,母公司报表,394335891.37
2016-04-21,20151231,000030,合并报表,503221359.53
2016-04-21,20151231,000030,母公司报表,479978317.91
2017-04-28,20151231,000030,母公司报表(调整),479978317.91
2017-04-28,20151231,000030,合并报表(调整),503221359.53
2017-04-28,20151231,000030,合并报表(单季度调整),140374664.23
2017-04-28,20151231,000030,母公司报表(单季度调整),120054080.19
2016-04-21,20151231,000030,母公司报表(单季度),120054080.19
2016-04-21,20151231,000030,合并报表(单季度),140374664.23
2016-03-26,20151231,000031,合并报表,721812207.59
2016-03-26,20151231,000031,母公司报表,660238111.7
2017-03-18,20151231,000031,母公司报表(单季度调整),19274138.67
2016-03-26,20151231,000031,合并报表(单季度),185106729.61
