实际净利润公告日期,实际净利润报告期,交易代码,报表类型,净利润
2016-04-29,20141231,000009,母公司报表(调整),242124861.64
2016-04-29,20141231,000009,合并报表(调整),303325021.75
2015-03-28,20141231,000010,合并报表,-74553205.01
2016-04-27,20141231,000010,母公司报表(调整),-48626926.59
2016-04-27,20141231,000010,母公司报表(单季度调整),-35666906.84
2016-04-27,20141231,000010,合并报表(单季度调整),-60741608.65
2015-03-28,20141231,000010,合并报表(单季度),-60741608.65
2015-03-28,20141231,000010,母公司报表(单季度),-35666906.84
2015-03-28,20141231,000010,母公司报表,-48626926.59
2016-04-27,20141231,000010,合并报表(调整),-74553205.01
2015-04-01,20141231,000011,合并报表,417498679.91
2016-03-31,20141231,000011,母公司报表(单季度调整),-17277834.92
2016-03-31,20141231,000011,合并报表(单季度调整),94373243.23
2016-03-31,20141231,000011,母公司报表(调整),150488470.33
2016-03-31,20141231,000011,合并报表(调整),417498679.91
2015-04-01,20141231,000011,合并报表(单季度),94373243.23
2015-04-01,20141231,000011,母公司报表(单季度),-17277834.92
2015-04-01,20141231,000011,母公司报表,150488470.33
2016-03-25,20141231,000012,母公司报表(单季度调整),-55677063.0
2015-03-31,20141231,000012,母公司报表,575336724.0
2015-03-31,20141231,000012,母公司报表(单季度),-55677063.0
2015-03-31,20141231,000012,合并报表(单季度),136364389.0
2016-03-25,20141231,000012,合并报表(调整),873653030.0
2016-03-25,20141231,000012,母公司报表(调整),575336724.0
2016-03-25,20141231,000012,合并报表(单季度调整),136364389.0
2015-03-31,20141231,000012,合并报表,873653030.0
2016-03-31,20141231,000014,母公司报表(单季度调整),50968943.32
2016-03-31,20141231,000014,合并报表(单季度调整),47468211.96
2016-03-31,20141231,000014,母公司报表(调整),44466225.72
2015-03-31,20141231,000014,合并报表(单季度),47468211.96
2015-03-31,20141231,000014,合并报表,60783578.72
2015-03-31,20141231,000014,母公司报表,44466225.72
2016-03-31,20141231,000014,合并报表(调整),60783578.72
2015-03-31,20141231,000014,母公司报表(单季度),50968943.32
2016-04-29,20141231,000015,合并报表(单季度调整),-18547887.57
2016-04-29,20141231,000015,合并报表(调整),-46773509.48
2015-04-30,20141231,000015,合并报表(单季度),-18547887.57
2015-04-30,20141231,000015,合并报表,-46773509.48
2015-04-03,20141231,000016,合并报表(单季度),5044272.81
2015-04-03,20141231,000016,母公司报表(单季度),-163672303.32
2016-04-08,20141231,000016,合并报表(调整),52623527.86
2016-04-08,20141231,000016,母公司报表(调整),-200273396.54
2016-04-08,20141231,000016,合并报表(单季度调整),5044272.81
2015-04-03,20141231,000016,合并报表,52623527.86
2015-04-03,20141231,000016,母公司报表,-200273396.54
2016-04-08,20141231,000016,母公司报表(单季度调整),-163672303.32
2016-04-25,20141231,000017,母公司报表(单季度调整),1074918.7
2015-04-03,20141231,000017,合并报表(单季度),1497566.51
2015-04-03,20141231,000017,母公司报表(单季度),1074918.7
2015-04-03,20141231,000017,母公司报表,2791930.44
2015-04-03,20141231,000017,合并报表,4885678.56
2016-04-25,20141231,000017,合并报表(调整),4885678.56
2016-04-25,20141231,000017,母公司报表(调整),2791930.44
2016-04-25,20141231,000017,合并报表(单季度调整),1497566.51
2016-04-15,20141231,000018,母公司报表(调整),-4663890.0
2016-04-15,20141231,000018,合并报表(调整),186857504.45
2016-04-15,20141231,000018,母公司报表(单季度调整),-4233434.0
2016-04-15,20141231,000018,合并报表(单季度调整),56331210.89
2015-02-11,20141231,000018,合并报表(单季度),3117812.0
2015-02-11,20141231,000018,母公司报表(单季度),-4233434.0
2015-02-11,20141231,000018,母公司报表,-4663890.0
2015-02-11,20141231,000018,合并报表,4290905.0
2015-04-21,20141231,000019,母公司报表,44823012.53
2015-04-21,20141231,000019,合并报表(单季度),47194946.05
2016-04-26,20141231,000019,合并报表(调整),13323820.43
2016-04-26,20141231,000019,母公司报表(调整),44823012.53
2016-04-26,20141231,000019,母公司报表(单季度调整),58090990.01
2015-04-21,20141231,000019,合并报表,13323820.43
2015-04-21,20141231,000019,母公司报表(单季度),58090990.01
2016-04-26,20141231,000019,合并报表(单季度调整),47194946.05
2015-04-28,20141231,000020,合并报表,7687620.27
2016-04-30,20141231,000020,合并报表(单季度调整),6696924.27
2016-04-30,20141231,000020,母公司报表(单季度调整),12010169.01
2016-04-30,20141231,000020,合并报表(调整),7687620.27
2016-04-30,20141231,000020,母公司报表(调整),5342906.37
2015-04-28,20141231,000020,母公司报表,5342906.37
2015-04-28,20141231,000020,母公司报表(单季度),12010169.01
2015-04-28,20141231,000020,合并报表(单季度),6696924.27
2015-03-30,20141231,000021,合并报表(单季度),38517367.51
2015-03-30,20141231,000021,母公司报表(单季度),168784446.23
2015-03-30,20141231,000021,合并报表,175676362.7
2016-03-31,20141231,000021,合并报表(调整),173868974.68
2016-03-31,20141231,000021,合并报表(单季度调整),38935333.01
2016-03-31,20141231,000021,母公司报表(单季度调整),168784446.23
2015-03-30,20141231,000021,母公司报表,324398137.99
2016-03-31,20141231,000021,母公司报表(调整),324398137.99
2015-02-13,20141231,000023,合并报表,17246760.35
2015-02-13,20141231,000023,母公司报表,20003871.21
2015-02-13,20141231,000023,母公司报表(单季度),1904287.62
2016-03-10,20141231,000023,合并报表(调整),17246760.35
2016-03-10,20141231,000023,母公司报表(调整),20003871.21
2016-03-10,20141231,000023,母公司报表(单季度调整),1904287.62
2015-02-13,20141231,000023,合并报表(单季度),1194653.09
2016-03-10,20141231,000023,合并报表(单季度调整),1194653.09
2015-03-10,20141231,000024,母公司报表(单季度),1228527576.75
2015-03-10,20141231,000024,母公司报表,1127128647.31
2015-03-10,20141231,000024,合并报表,4263636555.36
2015-03-10,20141231,000024,合并报表(单季度),2022968903.48
2016-04-15,20141231,000025,合并报表(单季度调整),6187668.57
2016-04-15,20141231,000025,母公司报表(单季度调整),-2774427.1
2016-04-15,20141231,000025,母公司报表(调整),90845.95
2015-04-10,20141231,000025,合并报表,10345217.67
2015-04-10,20141231,000025,母公司报表,90845.95
2015-04-10,20141231,000025,母公司报表(单季度),-2774427.1
2015-04-10,20141231,000025,合并报表(单季度),6187668.57
2016-04-15,20141231,000025,合并报表(调整),10345217.67
2015-03-12,20141231,000026,合并报表,145591136.39
2015-03-12,20141231,000026,母公司报表,92013726.89
2015-03-12,20141231,000026,合并报表(单季度),18541615.08
2016-03-10,20141231,000026,母公司报表(单季度调整),-17965033.86
2015-03-12,20141231,000026,母公司报表(单季度),-17965033.86
2016-03-10,20141231,000026,合并报表(调整),145591136.39
2016-03-10,20141231,000026,母公司报表(调整),92013726.89
2016-03-10,20141231,000026,合并报表(单季度调整),18541615.08
2016-04-15,20141231,000027,母公司报表(单季度调整),-33006458.04
2015-03-27,20141231,000027,合并报表,2034053498.89
2015-03-27,20141231,000027,母公司报表(单季度),-33006458.04
2015-03-27,20141231,000027,母公司报表,1092201882.87
2016-04-15,20141231,000027,合并报表(调整),2034053498.89
2016-04-15,20141231,000027,母公司报表(调整),1092201882.87
2016-04-15,20141231,000027,合并报表(单季度调整),493013104.94
2015-03-27,20141231,000027,合并报表(单季度),493013104.94
2016-03-26,20141231,000028,合并报表(单季度调整),146808396.6
2016-03-26,20141231,000028,母公司报表(调整),474226166.14
2015-03-21,20141231,000028,合并报表,652497176.03
2015-03-21,20141231,000028,母公司报表,474226166.14
2015-03-21,20141231,000028,合并报表(单季度),146808396.6
2015-03-21,20141231,000028,母公司报表(单季度),-73404118.65
2016-03-26,20141231,000028,母公司报表(单季度调整),-73404118.65
2016-03-26,20141231,000028,合并报表(调整),652497176.03
2015-03-28,20141231,000029,合并报表,298033316.49
2015-03-28,20141231,000029,母公司报表,438199162.7
2015-03-28,20141231,000029,母公司报表(单季度),103357515.9
2015-03-28,20141231,000029,合并报表(单季度),241028538.67
2016-03-30,20141231,000029,合并报表(调整),298033316.49
2016-03-30,20141231,000029,母公司报表(调整),438199162.7
2016-03-30,20141231,000029,合并报表(单季度调整),241028538.67
2016-03-30,20141231,000029,母公司报表(单季度调整),103357515.9
2015-04-29,20141231,000030,合并报表,626375268.87
2015-04-29,20141231,000030,母公司报表,633584016.81
2015-04-29,20141231,000030,母公司报表(单季度),162339726.18
2015-04-29,20141231,000030,合并报表(单季度),150041609.78
2016-04-21,20141231,000030,母公司报表(单季度调整),162339726.18
2016-04-21,20141231,000030,合并报表(单季度调整),150041609.78
2016-04-21,20141231,000030,母公司报表(调整),633584016.81
2016-04-21,20141231,000030,合并报表(调整),626375268.87
2015-04-18,20141231,000031,合并报表,598526380.97
2016-03-26,20141231,000031,母公司报表(单季度调整),463479724.79
2016-03-26,20141231,000031,合并报表(单季度调整),441437191.06
2016-03-26,20141231,000031,母公司报表(调整),787525668.63
2016-03-26,20141231,000031,合并报表(调整),598526380.97
2015-04-18,20141231,000031,母公司报表,787525668.63
2015-04-18,20141231,000031,合并报表(单季度),441437191.06
2015-04-18,20141231,000031,母公司报表(单季度),463479724.79
2015-03-17,20141231,000032,母公司报表,159816393.11
2015-03-17,20141231,000032,合并报表,21841239.07
2016-04-21,20141231,000032,合并报表(单季度调整),111836431.99
2016-04-21,20141231,000032,合并报表(调整),99782787.05
2016-04-21,20141231,000032,母公司报表(调整),159816393.11
2015-03-17,20141231,000032,合并报表(单季度),33894884.01
2016-04-21,20141231,000032,母公司报表(单季度调整),120749718.37
2015-03-17,20141231,000032,母公司报表(单季度),120749718.37
2015-04-30,20141231,000033,母公司报表,-449946179.24
2016-04-27,20141231,000033,母公司报表(单季度调整),-445656970.16
2015-04-30,20141231,000033,母公司报表(单季度),-431318823.11
2015-04-30,20141231,000033,合并报表,-449532898.7
2015-04-30,20141231,000033,合并报表(单季度),-431246921.78
2016-04-27,20141231,000033,母公司报表(调整),-464284226.29
2016-04-27,20141231,000033,合并报表(调整),-463870945.75
2016-04-27,20141231,000033,合并报表(单季度调整),-445584968.83
2016-02-27,20141231,000034,母公司报表(单季度调整),-5198851.33
2016-02-27,20141231,000034,母公司报表(调整),15193423.29
2016-02-27,20141231,000034,合并报表(调整),61471205.74
2016-02-27,20141231,000034,合并报表(单季度调整),6754197.29
2015-03-30,20141231,000034,合并报表(单季度),6754197.29
2015-03-30,20141231,000034,母公司报表(单季度),-5198851.33
2015-03-30,20141231,000034,母公司报表,15193423.29
2015-03-30,20141231,000034,合并报表,61471205.74
2015-04-21,20141231,000035,母公司报表(单季度),-4584166.7
2015-04-21,20141231,000035,合并报表(单季度),75706051.2
2016-03-25,20141231,000035,合并报表(单季度调整),75706051.2
2016-03-25,20141231,000035,母公司报表(调整),-8409054.43
2016-03-25,20141231,000035,合并报表(调整),175015909.54
2015-04-21,20141231,000035,母公司报表,-8409054.43
2016-03-25,20141231,000035,母公司报表(单季度调整),-4584166.7
2015-04-21,20141231,000035,合并报表,175015909.54
2015-04-28,20141231,000036,母公司报表,48147213.6
2015-04-28,20141231,000036,合并报表,34376124.77
2015-04-28,20141231,000036,合并报表(单季度),33475600.24
2015-04-28,20141231,000036,母公司报表(单季度),49933264.68
2016-04-27,20141231,000036,母公司报表(调整),48147213.6
2016-04-27,20141231,000036,合并报表(调整),34376124.77
2016-04-27,20141231,000036,合并报表(单季度调整),33475600.24
2016-04-27,20141231,000036,母公司报表(单季度调整),49933264.68
2015-04-25,20141231,000037,合并报表(单季度),-241315441.17
2016-04-01,20141231,000037,母公司报表(调整),-87429472.07
2016-04-01,20141231,000037,合并报表(单季度调整),-241315441.17
2016-04-01,20141231,000037,母公司报表(单季度调整),-70026512.39
2016-04-01,20141231,000037,合并报表(调整),-330513284.99
2015-04-25,20141231,000037,母公司报表,-87429472.07
2015-04-25,20141231,000037,母公司报表(单季度),-70026512.39
2015-04-25,20141231,000037,合并报表,-330513284.99
2016-04-21,20141231,000038,合并报表(调整),-49336423.82
2016-04-21,20141231,000038,合并报表(单季度调整),-34576307.23
2015-04-28,20141231,000038,合并报表,-49336423.82
2015-04-28,20141231,000038,母公司报表,-2296512.13
2015-04-28,20141231,000038,母公司报表(单季度),-1531618.5
2015-04-28,20141231,000038,合并报表(单季度),-34576307.23
2016-04-21,20141231,000038,母公司报表(调整),-2296512.13
2016-04-21,20141231,000038,母公司报表(单季度调整),-1531618.5
2015-03-25,20141231,000039,合并报表(单季度),856128000.0
2015-03-25,20141231,000039,母公司报表(单季度),320360000.0
2015-03-25,20141231,000039,母公司报表,1011322000.0
2016-03-29,20141231,000039,母公司报表(调整),1011322000.0
2016-03-29,20141231,000039,合并报表(单季度调整),856128000.0
2016-03-29,20141231,000039,母公司报表(单季度调整),320360000.0
2016-03-29,20141231,000039,合并报表(调整),2477802000.0
2015-03-25,20141231,000039,合并报表,2477802000.0
2015-03-30,20141231,000040,合并报表(单季度),38858484.0
2015-03-30,20141231,000040,母公司报表(单季度),79561012.26
2015-03-30,20141231,000040,母公司报表,383347961.48
2015-03-30,20141231,000040,合并报表,53168620.57
2016-03-29,20141231,000040,母公司报表(单季度调整),79561012.26
2016-03-29,20141231,000040,合并报表(调整),53168620.57
2016-03-29,20141231,000040,母公司报表(调整),383347961.48
2016-03-29,20141231,000040,合并报表(单季度调整),38858484.0
2015-03-21,20141231,000042,合并报表(单季度),353529.67
2015-03-21,20141231,000042,合并报表,305618650.68
2015-03-21,20141231,000042,母公司报表,5321942.23
2016-03-29,20141231,000042,母公司报表(调整),5321942.23
2016-03-29,20141231,000042,合并报表(调整),306703422.54
2016-03-29,20141231,000042,合并报表(单季度调整),891909.05
2016-03-29,20141231,000042,母公司报表(单季度调整),42464538.05
2015-03-21,20141231,000042,母公司报表(单季度),42464538.05
2016-03-02,20141231,000043,母公司报表(调整),492743434.46
2015-03-20,20141231,000043,母公司报表,492743434.46
2015-03-20,20141231,000043,合并报表(单季度),561191852.03
2015-03-20,20141231,000043,母公司报表(单季度),186124478.3
2016-03-02,20141231,000043,合并报表(单季度调整),561191852.03
2015-03-20,20141231,000043,合并报表,492499999.87
2016-03-02,20141231,000043,合并报表(调整),492499999.87
2016-03-02,20141231,000043,母公司报表(单季度调整),186124478.3
2016-03-31,20141231,000045,合并报表(调整),-113591328.26
2015-03-31,20141231,000045,合并报表(单季度),-75388802.93
2015-03-31,20141231,000045,母公司报表(单季度),7798883.75
2015-03-31,20141231,000045,母公司报表,46012920.02
2016-03-31,20141231,000045,合并报表(单季度调整),-75388802.93
2015-03-31,20141231,000045,合并报表,-113591328.26
2016-03-31,20141231,000045,母公司报表(单季度调整),7798883.75
2016-03-31,20141231,000045,母公司报表(调整),46012920.02
2016-03-31,20141231,000046,母公司报表(单季度调整),103105810.01
2016-03-31,20141231,000046,合并报表(单季度调整),1197808810.81
2016-03-31,20141231,000046,母公司报表(调整),518902371.75
2016-03-31,20141231,000046,合并报表(调整),1557196489.62
2015-04-04,20141231,000046,合并报表(单季度),1199974661.64
2015-04-04,20141231,000046,母公司报表(单季度),103105810.01
2015-04-04,20141231,000046,母公司报表,518902371.75
2015-04-04,20141231,000046,合并报表,1558688940.46
2016-07-30,20141231,000047,合并报表,-6211297.83
2016-07-30,20141231,000047,合并报表(调整),-6211297.83
2016-04-26,20141231,000048,合并报表(调整),113799799.5
2016-04-26,20141231,000048,母公司报表(单季度调整),116639765.24
2016-04-26,20141231,000048,合并报表(单季度调整),101925255.88
2015-04-28,20141231,000048,合并报表(单季度),101925255.88
2015-04-28,20141231,000048,母公司报表(单季度),116639765.24
2015-04-28,20141231,000048,母公司报表,107978798.87
2015-04-28,20141231,000048,合并报表,113799799.5
2016-04-26,20141231,000048,母公司报表(调整),107978798.87
2015-03-03,20141231,000049,母公司报表,56060789.29
2015-03-03,20141231,000049,合并报表,234542884.01
2015-03-03,20141231,000049,合并报表(单季度),90407153.29
2016-03-15,20141231,000049,合并报表(单季度调整),90407153.29
2016-03-15,20141231,000049,合并报表(调整),234542884.01
2016-03-15,20141231,000049,母公司报表(调整),56060789.29
2016-03-15,20141231,000049,母公司报表(单季度调整),58793291.02
2015-03-03,20141231,000049,母公司报表(单季度),58793291.02
2015-02-06,20141231,000050,合并报表(单季度),301000746.5
2015-02-06,20141231,000050,合并报表,612655983.0
2015-02-06,20141231,000050,母公司报表(单季度),45136609.07
2016-02-19,20141231,000050,合并报表(调整),612655983.0
2016-02-19,20141231,000050,母公司报表(调整),159304979.0
2016-02-19,20141231,000050,合并报表(单季度调整),301000746.5
2016-02-19,20141231,000050,母公司报表(单季度调整),45136609.07
2015-02-06,20141231,000050,母公司报表,159304979.0
2016-04-26,20141231,000055,母公司报表(调整),24529385.46
2016-04-26,20141231,000055,合并报表(调整),96998429.76
2016-04-26,20141231,000055,母公司报表(单季度调整),30606768.61
2016-04-26,20141231,000055,合并报表(单季度调整),37698034.15
2015-03-27,20141231,000055,合并报表(单季度),37698034.15
2015-03-27,20141231,000055,母公司报表(单季度),30594578.8
2015-03-27,20141231,000055,母公司报表,24529385.46
2015-03-27,20141231,000055,合并报表,96998429.76
2016-04-16,20141231,000056,合并报表(单季度调整),-280639401.96
2016-04-16,20141231,000056,母公司报表(调整),-22139143.38
2016-04-16,20141231,000056,合并报表(调整),-542923077.15
2015-03-31,20141231,000056,合并报表(单季度),-176261151.07
2015-03-31,20141231,000056,母公司报表(单季度),-19563744.66
2015-03-31,20141231,000056,合并报表,-335060535.45
2015-03-31,20141231,000056,母公司报表,-22139143.38
2016-04-16,20141231,000056,母公司报表(单季度调整),-19563744.66
2015-03-28,20141231,000058,母公司报表,32887973.01
2015-03-28,20141231,000058,母公司报表(单季度),-14198959.15
2015-03-28,20141231,000058,合并报表(单季度),1790158.95
2015-03-28,20141231,000058,合并报表,48380294.05
2016-03-30,20141231,000058,母公司报表(单季度调整),-14198959.15
2016-03-30,20141231,000058,合并报表(调整),48380294.05
2016-03-30,20141231,000058,母公司报表(调整),32887973.01
2016-03-30,20141231,000058,合并报表(单季度调整),1790158.95
2015-04-14,20141231,000059,母公司报表,-1133692202.15
2015-04-14,20141231,000059,合并报表,-1509123963.77
2016-03-24,20141231,000059,母公司报表(单季度调整),-485381438.72
2016-03-24,20141231,000059,合并报表(单季度调整),-533885992.86
2016-03-24,20141231,000059,母公司报表(调整),-1133692202.15
2016-03-24,20141231,000059,合并报表(调整),-1509123963.77
2015-04-14,20141231,000059,合并报表(更正前),-1587998041.49
2015-04-14,20141231,000059,合并报表(单季度),-520709483.98
2015-04-14,20141231,000059,母公司报表(单季度),-494807832.99
2015-04-02,20141231,000060,母公司报表,339862541.26
2015-04-02,20141231,000060,合并报表,470134648.82
2015-04-02,20141231,000060,母公司报表(单季度),101907081.44
2016-03-31,20141231,000060,母公司报表(单季度调整),101907081.44
2016-03-31,20141231,000060,母公司报表(调整),339862541.26
2016-03-31,20141231,000060,合并报表(调整),470134648.82
2016-03-31,20141231,000060,合并报表(单季度调整),60076465.95
2015-04-02,20141231,000060,合并报表(单季度),60076465.95
2015-04-30,20141231,000061,合并报表,84377040.9
2015-04-30,20141231,000061,母公司报表(单季度),84861263.6
2015-04-30,20141231,000061,合并报表(单季度),24513825.69
2015-04-30,20141231,000061,母公司报表,116891457.14
2016-04-30,20141231,000061,母公司报表(单季度调整),84861263.6
2016-04-30,20141231,000061,合并报表(调整),84377040.9
2016-04-30,20141231,000061,母公司报表(调整),116891457.14
2016-04-30,20141231,000061,合并报表(单季度调整),24513825.69
2016-03-18,20141231,000062,母公司报表(调整),182002183.59
2016-03-18,20141231,000062,合并报表(单季度调整),48236643.07
2016-03-18,20141231,000062,母公司报表(单季度调整),102581310.34
2015-03-14,20141231,000062,合并报表,477555314.2
2015-03-14,20141231,000062,母公司报表,182002183.59
2015-03-14,20141231,000062,母公司报表(单季度),102581310.34
2015-03-14,20141231,000062,合并报表(单季度),48236643.07
2016-03-18,20141231,000062,合并报表(调整),477555314.2
2015-03-26,20141231,000063,母公司报表(单季度),1761952000.0
2015-03-26,20141231,000063,母公司报表,1558172000.0
2015-03-26,20141231,000063,合并报表,2633571000.0
2016-04-07,20141231,000063,母公司报表(调整),1558172000.0
2015-03-26,20141231,000063,合并报表(单季度),802045000.0
2016-04-07,20141231,000063,合并报表(单季度调整),802045000.0
2016-04-07,20141231,000063,母公司报表(单季度调整),1761952000.0
2016-04-07,20141231,000063,合并报表(调整),2633571000.0
2016-03-31,20141231,000065,母公司报表(单季度调整),25286746.65
2016-03-31,20141231,000065,合并报表(单季度调整),45588519.56
2016-03-31,20141231,000065,母公司报表(调整),99732408.67
2016-03-31,20141231,000065,合并报表(调整),184594289.22
2015-03-24,20141231,000065,合并报表(单季度),45588519.56
2015-03-24,20141231,000065,母公司报表(单季度),25286746.65
2015-03-24,20141231,000065,合并报表,184594289.22
2015-03-24,20141231,000065,母公司报表,99732408.67
2016-04-29,20141231,000066,合并报表(调整),-13074608.76
2016-04-29,20141231,000066,母公司报表(调整),2897952.29
2016-04-29,20141231,000066,合并报表(单季度调整),14309424.95
2015-04-18,20141231,000066,合并报表,57723671.21
2015-04-18,20141231,000066,母公司报表,2897952.29
2015-04-18,20141231,000066,母公司报表(单季度),-2364886.78
2016-04-29,20141231,000066,母公司报表(单季度调整),-2364886.78
2015-04-18,20141231,000066,合并报表(单季度),77864174.71
2016-03-17,20141231,000068,母公司报表(单季度调整),-68480185.57
2016-03-17,20141231,000068,合并报表(单季度调整),-64797397.67
2016-03-17,20141231,000068,母公司报表(调整),-108593498.86
2016-03-17,20141231,000068,合并报表(调整),-108351444.15
2015-03-24,20141231,000068,合并报表(单季度),-64797397.67
2015-03-24,20141231,000068,母公司报表(单季度),-68480185.57
2015-03-24,20141231,000068,母公司报表,-108593498.86
2015-03-24,20141231,000068,合并报表,-108351444.15
2016-04-23,20141231,000069,母公司报表(单季度调整),70359911.76
2015-03-21,20141231,000069,合并报表,4774465095.86
2015-03-21,20141231,000069,母公司报表,2494202380.96
2016-04-23,20141231,000069,母公司报表(调整),2494202380.96
2015-03-21,20141231,000069,合并报表(单季度),1960763925.94
2016-04-23,20141231,000069,合并报表(调整),4774465095.86
2015-03-21,20141231,000069,母公司报表(单季度),70359911.76
2016-04-23,20141231,000069,合并报表(单季度调整),1960763925.94
2015-04-23,20141231,000070,母公司报表,34032520.93
2015-04-23,20141231,000070,合并报表(单季度),10070230.11
2015-04-23,20141231,000070,合并报表,55588453.43
2016-04-26,20141231,000070,母公司报表(调整),34032520.93
2016-04-26,20141231,000070,合并报表(单季度调整),10070230.11
2016-04-26,20141231,000070,母公司报表(单季度调整),2885805.86
2016-04-26,20141231,000070,合并报表(调整),55588453.43
2015-04-23,20141231,000070,母公司报表(单季度),2885805.86
2016-04-26,20141231,000078,母公司报表(单季度调整),8384730.64
2016-04-26,20141231,000078,合并报表(单季度调整),-30329728.52
2016-04-26,20141231,000078,母公司报表(调整),-26393829.47
2016-04-26,20141231,000078,合并报表(调整),23791540.23
2015-04-21,20141231,000078,母公司报表,-26393829.47
2015-04-21,20141231,000078,合并报表,23791540.23
2015-04-21,20141231,000078,合并报表(单季度),-30329728.52
2015-04-21,20141231,000078,母公司报表(单季度),8384730.64
2015-04-18,20141231,000088,合并报表,439988052.43
2015-04-18,20141231,000088,母公司报表,492732001.52
2016-04-16,20141231,000088,母公司报表(单季度调整),47996080.23
2016-04-16,20141231,000088,合并报表(单季度调整),94941453.6
2016-04-16,20141231,000088,母公司报表(调整),492732001.52
2016-04-16,20141231,000088,合并报表(调整),439988052.43
2015-04-18,20141231,000088,合并报表(单季度),94941453.6
2015-04-18,20141231,000088,母公司报表(单季度),47996080.23
2016-03-25,20141231,000089,母公司报表(单季度调整),24652531.19
2016-03-25,20141231,000089,合并报表(单季度调整),76902021.13
2016-03-25,20141231,000089,母公司报表(调整),171919038.72
2016-03-25,20141231,000089,合并报表(调整),267996010.23
2015-04-30,20141231,000089,合并报表(单季度),76137864.88
2015-04-30,20141231,000089,母公司报表(单季度),23926906.19
2015-04-30,20141231,000089,合并报表,267996010.23
2015-04-30,20141231,000089,母公司报表,171919038.72
2016-03-31,20141231,000090,合并报表(调整),421477001.93
2016-03-31,20141231,000090,母公司报表(单季度调整),10383213.13
2016-03-31,20141231,000090,合并报表(单季度调整),285881382.99
2015-04-21,20141231,000090,合并报表,421477001.93
2015-04-21,20141231,000090,母公司报表,183749363.95
