,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
0,1.1780104712041886,1.1894736842105262,1.1894736842105262,1.1837270341207349,1.1666666666666667,1.2794520547945205,1.2547425474254743,1.2547425474254743,1.2186666666666666,1.1780104712041886,1.2486486486486486,1.195250659630607,1.1723237597911227,1.2127659574468086,1.2127659574468086,1.1723237597911227,1.1443298969072164,1.1723237597911227,1.1278772378516624,1.1837270341207349,1.1498708010335916,1.1894736842105262,1.2010582010582012,1.1224489795918366,1.1224489795918366,1.1723237597911227,1.161038961038961,1.1554404145077721,1.1894736842105262,1.1894736842105262,1.1894736842105262,1.206896551724138,1.2365591397849462,1.2670299727520435,1.2010582010582012,1.195250659630607,1.206896551724138,1.2486486486486486,1.2186666666666666,1.2245989304812834,1.2010582010582012,1.1894736842105262,1.2010582010582012,1.1837270341207349,1.1443298969072164,1.195250659630607,1.1723237597911227,1.1388174807197944,1.1333333333333333,1.0957178841309825,1.1333333333333333,1.1170483460559797,1.0957178841309825,1.1498708010335916,1.1498708010335916,1.1063291139240505,1.0904522613065326,1.1388174807197944,1.1443298969072164,1.1666666666666667,1.0957178841309825,1.1170483460559797,1.101010101010101,1.1063291139240505,1.1063291139240505,1.161038961038961,1.1554404145077721,1.1894736842105262,1.1554404145077721,1.1498708010335916,1.1224489795918366,1.0957178841309825,1.1116751269035532,1.0904522613065326,1.0594059405940595,1.0852130325814537,1.08,1.0696517412935322,1.0748129675810474
