,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
0,1.3968253968253967,1.5062240663900415,1.48559670781893,1.4257028112449799,1.4754098360655739,1.5271966527196652,1.603448275862069,1.592274678111588,1.5485232067510548,1.5378151260504203,1.5271966527196652,1.435483870967742,1.3873517786561265,1.4453441295546559,1.350194552529183,1.3873517786561265,1.332046332046332,1.3410852713178294,1.359375,1.4552845528455285,1.3686274509803922,1.416,1.48559670781893,1.435483870967742,1.3873517786561265,1.435483870967742,1.406374501992032,1.4552845528455285,1.4257028112449799,1.3873517786561265,1.359375,1.416,1.3873517786561265,1.3779527559055118,1.3779527559055118,1.3410852713178294,1.332046332046332,1.4257028112449799,1.3968253968253967,1.4257028112449799,1.4653061224489796,1.4257028112449799,1.4552845528455285,1.332046332046332,1.323076923076923,1.323076923076923,1.323076923076923,1.314176245210728,1.323076923076923,1.3410852713178294,1.332046332046332,1.323076923076923,1.296577946768061,1.2621722846441947,1.314176245210728,1.3053435114503817,1.2706766917293233,1.2878787878787878,1.323076923076923,1.3053435114503817,1.2706766917293233,1.359375,1.4552845528455285,1.3410852713178294,1.3686274509803922,1.2878787878787878,1.332046332046332,1.3053435114503817,1.3779527559055118,1.314176245210728,1.314176245210728,1.332046332046332,1.314176245210728,1.314176245210728,1.296577946768061,1.332046332046332,1.2878787878787878,1.237037037037037,1.2792452830188679
