,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
0,1.0783722682743029,1.1297297297297297,1.2386363636363635,1.2046362909672261,1.245928338762215,1.2926018287614298,1.277456647398844,1.2495921696574226,1.271828665568369,1.283112582781457,1.3098827470686767,1.2983333333333333,1.2368207623682077,1.2926018287614298,1.3157010915197314,1.268092105263158,1.2422764227642276,1.2551103843008995,1.3353090601185436,1.2755775577557755,1.268092105263158,1.3118189438390613,1.3532423208191127,1.3392705682782018,1.3940972222222223,1.3982608695652174,1.3796376186367558,1.3734939759036144,1.3432455395072218,1.3572649572649573,1.3714531384350817,1.3532423208191127,1.3392705682782018,1.3021702838063438,1.3293918918918919,1.306020066889632,1.3098827470686767,1.3392705682782018,1.3734939759036144,1.3694158075601375,1.3532423208191127,1.4108391608391608,1.4428697962798938,1.419298245614035,1.4559216384683882,1.4515555555555555,1.4537366548042705,1.4515555555555555,1.4824482448244825,1.4981884057971016,1.5584415584415585,1.577570093457944,1.5823970037453183,1.5969868173258004,1.609271523178808,1.6166982922201139,1.631679389312977,1.6776699029126214,1.7226061204343535,1.717241379310345,1.758,1.747011952191235,1.747011952191235,1.788675429726997,1.758,1.7774420946626384,1.820040899795501,1.788675429726997,1.8287179487179488,1.8521199586349535,1.8789144050104385,1.9309245483528161,1.9185185185185185,1.900105152471083,1.8970588235294117,1.9719827586206897,1.9497326203208556,1.9528907922912206,1.9465811965811965
